N	2gram	Ircho_Kome_2	Problemy
169	он и	1	3
170	него в	1	3
171	по существу	1	3
172	все же	4	3
173	и для	4	3
174	в эту	1	3
175	не знает	1	3
176	другой стороны	1	3
177	того же	3	3
178	в последнем	1	3
179	отношения к	1	2
180	тем же	1	2
181	из его	2	2
182	себе как	1	2
183	вопрос о	3	2
184	время как	2	2
185	на себя	7	2
186	от друга	1	2
187	то это	2	2
188	в каждой	1	2
189	он говорит	1	2
190	же она	1	2
191	отношение к	2	2
192	друг от	1	2
193	опирается на	1	2
194	как в	3	2
195	с этим	5	2
196	и слова	1	2
197	целый ряд	2	2
198	и как	1	2
199	в первом	2	2
200	та же	1	2
201	бы и	2	2
202	что это	4	2
203	в целом	4	2
204	сказать о	2	2
205	из этих	4	2
206	с их	4	2
207	он то	1	2
208	как он	3	2
209	политики и	1	2
210	и еще	2	2
211	но все	3	2
212	а затем	5	2
213	об этом	2	2
214	из них	7	2
215	знает что	1	2
216	входит в	1	2
217	ни в	5	2
218	одна и	1	2
219	автора и	1	2
220	том что	9	2
221	которую он	1	2
222	и при	1	2
223	затем и	2	2
224	его лежит	1	2
225	значение для	1	2
226	и очень	1	2
227	речь и	1	2
228	того как	3	2
229	одна из	2	2
230	на себе	1	2
231	и без	1	2
232	тем не	1	2
233	и является	1	2
234	и эта	1	2
235	что на	3	2
236	у нас	1	2
237	сюжета в	2	2
238	отличается от	1	2
239	как человек	1	2
240	для себя	1	2
241	в конце	2	2
242	всего этого	1	2
243	представим себе	1	2
244	то время	3	2
245	что у	4	2
246	в образе	3	2
247	времени и	1	2
248	с человеком	1	2
249	не был	1	2
250	тому и	1	2
251	его жизни	1	2
252	все его	1	2
253	от них	1	2
254	для определенного	1	2
255	этом смысле	2	2
256	конечно не	1	2
257	уже в	4	2
258	если мы	1	2
259	и они	1	2
260	то и	1	2
261	не принимает	1	2
262	а то	1	2
263	речь в	1	2
264	и та	1	2
265	может служить	1	2
266	мы можем	3	2
267	на меня	1	2
268	другого и	1	2
269	нельзя сказать	1	2
270	а с	1	2
271	что не	1	2
272	в руках	4	2
273	они могут	1	2
274	в творчестве	1	2
275	так же	1	2
276	и особенно	3	2
277	по своему	2	2
278	например в	3	2
279	чтобы сделать	1	2
280	является как	1	2
281	между собой	1	2
282	его творчества	1	2
283	себя на	1	2
284	для нас	3	2
285	бы он	1	2
286	еще более	2	2
287	хотя бы	2	2
288	ни было	2	2
289	среди других	1	2
290	с ними	2	2
291	сказать что	1	2
292	была бы	1	2
293	ведь он	1	2
294	во всяком	2	2
295	или к	1	1
296	так у	1	1
297	и есть	2	1
298	в чисто	1	1
299	и чрезвычайно	1	1
300	из другого	1	1
301	видеть в	1	1
302	одним из	2	1
303	и сценических	1	1
304	такое положение	1	1
305	вместо того	1	1
306	ему в	1	1
307	один пример	1	1
308	первого и	1	1
309	без труда	1	1
310	к их	3	1
311	не приходит	2	1
312	бы то	2	1
313	за свое	1	1
314	служит для	1	1
315	то мы	1	1
316	в обеих	3	1
317	с одной	2	1
318	землю и	1	1
319	то он	1	1
320	обстояло дело	1	1
321	если в	2	1
322	с отцом	1	1
323	в общем	1	1
324	ведь мы	2	1
325	нет и	2	1
326	да так	1	1
327	приведенным выше	1	1
328	что автор	1	1
329	в собственном	1	1
330	идет о	2	1
331	в рамках	1	1
332	которой они	1	1
333	пределах одной	1	1
334	достаточно назвать	2	1
335	в одних	1	1
336	в распоряжении	1	1
337	однако не	1	1
338	не удалось	2	1
339	и отчасти	1	1
340	отношения с	1	1
341	так или	3	1
342	в ответ	2	1
343	в нашем	2	1
344	определяет все	1	1
345	которые в	2	1
346	в этой	3	1
347	него свои	1	1
348	корнями в	1	1
349	не могла	1	1
350	и если	2	1
351	что она	2	1
352	сказать в	1	1
353	объясняется в	1	1
354	совпадающее с	1	1
355	строить свою	1	1
356	что ни	2	1
357	на этом	2	1
358	однако в	2	1
359	его до	1	1
360	раскрывается с	1	1
361	от нее	1	1
362	не следует	2	1
363	в нескольких	1	1
364	то ни	2	1
365	мы слышим	1	1
366	в мире	2	1
367	связанных с	2	1
368	своей стороны	1	1
369	с целью	1	1
370	друг другу	3	1
371	как к	1	1
372	и мы	1	1
373	приходит в	1	1
374	уж не	1	1
375	выходя из	1	1
376	его цель	1	1
377	берет на	2	1
378	их взаимоотношения	1	1
379	в ее	2	1
380	не всегда	2	1
381	и уже	1	1
382	несмотря на	1	1
383	о чем	3	1
384	чем в	2	1
385	и тогда	1	1
386	не мог	1	1
387	в г	17	1
388	во второй	1	1
389	от своего	1	1
390	свою речь	1	1
391	слова совершенно	1	1
392	бы привести	1	1
393	же направлении	1	1
394	от его	1	1
395	стало быть	1	1
396	другом и	1	1
397	отцом и	1	1
398	обращение к	1	1
399	вещей и	1	1
400	заставляет его	1	1
401	можем сказать	1	1
402	власть в	1	1
403	не раз	1	1
404	дня и	1	1
405	но они	1	1
406	освободиться от	1	1
407	и самую	1	1
408	друг друга	3	1
409	что их	2	1
410	в основе	1	1
411	само по	1	1
412	иметь в	1	1
413	того чтобы	6	1
414	мир героев	1	1
415	не имеет	3	1
416	примерно в	1	1
417	только его	1	1
418	этих двух	1	1
419	показывает нам	1	1
420	по привычке	1	1
421	по своей	1	1
422	и после	2	1
423	и решения	1	1
424	с новой	1	1
425	связи с	3	1
426	в сознании	1	1
427	что речь	1	1
428	благоприятные условия	1	1
429	да рядом	1	1
430	числе и	1	1
431	всего в	2	1
432	его с	1	1
433	для его	1	1
434	на это	2	1
435	из их	1	1
436	о существовании	1	1
437	теперь на	1	1
438	не делает	1	1
439	в оно	1	1
440	как не	2	1
441	теперь что	1	1
442	сущности одна	1	1
443	в душу	1	1
444	или еще	1	1
445	так в	2	1
446	в рамки	1	1
447	если они	1	1
448	не с	1	1
449	мог бы	1	1
450	речь как	1	1
451	еще в	4	1
452	до начала	3	1
453	введенные в	1	1
454	жизнь и	1	1
455	является в	1	1
456	но иногда	1	1
457	случаев и	1	1
458	в содержании	1	1
459	в построении	2	1
460	автор не	1	1
461	взаимоотношения с	1	1
462	этому мы	1	1
463	и поэтому	3	1
464	зрения на	1	1
465	второй пример	1	1
466	из произведений	3	1
467	в драматическом	1	1
468	за пределами	1	1
469	но мы	1	1
470	на что	2	1
471	после того	2	1
472	нас в	1	1
473	плане в	1	1
474	одного произведения	1	1
475	не умеет	1	1
476	а у	3	1
477	нем не	2	1
478	три основных	1	1
479	хотя у	1	1
480	и во	2	1
481	человека из	1	1
482	быть даже	1	1
483	условия для	1	1
484	все больше	2	1
485	один из	5	1
486	образов и	1	1
487	мы видим	1	1
488	одной из	4	1
489	иначе обстоит	1	1
490	в какой	2	1
491	человека все	1	1
492	пор не	1	1
493	в устах	1	1
494	и весьма	1	1
495	очень много	1	1
496	тема в	1	1
497	всяком случае	2	1
498	в единственном	3	1
499	в уста	2	1
500	место из	1	1
501	с которыми	2	1
502	в качестве	5	1
503	типов но	1	1
504	человека с	1	1
505	с нею	1	1
506	со своим	1	1
507	отношений к	1	1
508	и типов	3	1
509	существу своему	1	1
510	здесь же	1	1
511	с женой	2	1
512	за ним	1	1
513	ни с	1	1
514	мы знаем	3	1
515	мир в	1	1
516	эти три	1	1
517	в известной	1	1
518	как их	1	1
519	мы находим	2	1
520	среди которых	1	1
521	не о	1	1
522	но уже	1	1
523	как носитель	1	1
524	во всей	1	1
525	как будто	4	1
526	в других	2	1
527	о которых	1	1
528	бедного человека	1	1
529	не было	3	1
530	были бы	1	1
531	чувствует себя	1	1
532	никого не	1	1
533	из двух	1	1
534	одной стороны	2	1
535	и из	1	1
536	человеком а	1	1
537	хоть и	5	1
538	уже при	1	1
539	или иначе	3	1
540	каждом из	1	1
541	не обязательно	1	1
542	и тех	2	1
543	к которому	1	1
544	на которые	1	1
545	но о	1	1
546	привести еще	1	1
547	что для	4	1
548	приближаться к	1	1
549	говорит о	1	1
550	действующими лицами	1	1
551	от этого	2	1
552	однако и	1	1
553	жизнь в	1	1
554	так называемой	3	1
555	все время	2	1
556	одну из	1	1
557	из героев	1	1
558	взаимоотношения между	1	1
559	изображения в	1	1
560	что из	2	1
561	лишь тогда	1	1
562	в связи	3	1
563	с помощью	1	1
564	следовало бы	1	1
565	все более	1	1
566	с людьми	1	1
567	вместе с	9	1
568	двух последних	1	1
569	как это	4	1
570	в духе	2	1
571	со словом	1	1
572	из которых	3	1
573	над ним	1	1
574	к своему	1	1
575	до настоящего	1	1
576	в речах	2	1
577	собой в	1	1
578	в положении	1	1
579	то к	1	1
580	действительно не	1	1
581	как две	1	1
582	в это	2	1
583	материал для	1	1
584	ли не	7	1
585	человека который	1	1
586	сплошь да	1	1
587	занимает в	1	1
588	о его	4	1
589	в начале	4	1
590	стоит только	1	1
591	здесь есть	1	1
592	которой он	1	1
593	о мире	1	1
594	при всем	3	1
595	этот образ	1	1
596	сюжета и	1	1
597	от человека	1	1
598	и от	4	1
599	его творчестве	1	1
600	тем более	1	1
601	в другой	2	1
602	о котором	1	1
603	это как	1	1
604	отца с	1	1
605	в двух	6	1
606	дальше так	1	1
607	и ни	1	1
608	своих героев	1	1
609	необходимое для	1	1
610	этот раз	4	1
611	впечатление которое	1	1
612	же в	4	1
613	обстоит дело	1	1
614	за этим	1	1
615	по поводу	3	1
616	от ее	2	1
617	все еще	1	1
618	в характере	1	1
619	из этого	2	1
620	и другой	1	1
621	жизни и	3	1
622	а может	1	1
623	творчестве не	1	1
624	все что	1	1
625	и другие	2	1
626	к этому	5	1
627	как на	1	1
628	том числе	3	1
629	социального положения	2	1
630	как следствие	1	1
