N	2gram	Propp_Isto_4	Dialekti
115	что нет	1	4
116	конечно не	2	4
117	подобно тому	1	4
118	это не	5	4
119	тому что	1	4
120	что есть	2	4
121	от того	2	4
122	не могут	2	4
123	а что	1	4
124	и это	1	4
125	чтобы быть	1	4
126	то время	1	4
127	жизнь и	1	4
128	о нем	1	4
129	к тому	1	4
130	с другой	4	4
131	говорит о	2	4
132	у нас	2	4
133	так же	18	4
134	тому как	1	4
135	хотя бы	2	4
136	только что	3	4
137	е в	3	4
138	сказать что	2	4
139	мы уже	5	3
140	той же	1	3
141	и тут	1	3
142	но даже	1	3
143	зависимости от	1	3
144	и на	2	3
145	же она	1	3
146	и я	1	3
147	в одной	3	3
148	что именно	1	3
149	с этим	2	3
150	в своем	2	3
151	только тогда	3	3
152	все же	9	3
153	перед нами	3	3
154	чудо не	1	3
155	все эти	3	3
156	но его	1	3
157	тем более	1	3
158	на то	3	3
159	в нем	2	3
160	он должен	3	3
161	в силу	5	3
162	он есть	1	3
163	он и	1	3
164	как целое	1	3
165	имеется в	2	3
166	мир и	1	3
167	не в	5	3
168	того кто	1	3
169	из которых	5	3
170	тем самым	1	3
171	она не	3	3
172	одна из	2	3
173	в основе	1	3
174	но она	1	3
175	на себя	4	3
176	во всем	3	3
177	должны быть	1	3
178	можно и	1	3
179	и этим	2	3
180	к нему	6	3
181	не надо	1	3
182	быть и	1	3
183	или же	3	3
184	это же	2	3
185	есть в	2	3
186	то и	1	3
187	при помощи	10	3
188	из них	2	3
189	мы знаем	8	3
190	друг друга	1	3
191	не говорит	2	3
192	тем что	5	3
193	эти две	1	3
194	не было	1	3
195	его как	2	3
196	есть абстрактное	1	3
197	как бы	3	3
198	с полной	1	3
199	только одна	2	3
200	и ни	1	3
201	ни к	1	3
202	не знает	1	3
203	понимать как	1	3
204	все что	4	3
205	например в	3	2
206	же как	13	2
207	в частности	2	2
208	не имеют	1	2
209	в зависимости	1	2
210	если я	1	2
211	что если	1	2
212	так чтобы	1	2
213	живое существо	2	2
214	и он	3	2
215	в ней	1	2
216	еще не	6	2
217	на них	1	2
218	но не	5	2
219	не видно	2	2
220	в особом	1	2
221	его на	4	2
222	целый ряд	1	2
223	но в	5	2
224	из этих	3	2
225	думать что	1	2
226	и они	2	2
227	ничего и	1	2
228	в себе	2	2
229	в жертву	1	2
230	но на	1	2
231	и если	3	2
232	вообще не	1	2
233	при этом	3	2
234	перестает быть	1	2
235	и вот	2	2
236	что у	3	2
237	и по	5	2
238	на этом	2	2
239	людей и	1	2
240	и обычно	1	2
241	а когда	2	2
242	семени и	1	2
243	чаще всего	1	2
244	она и	1	2
245	показывает что	10	2
246	этого не	2	2
247	и уже	1	2
248	если иметь	1	2
249	как таковой	1	2
250	от своего	3	2
251	же они	1	2
252	он дает	1	2
253	от его	1	2
254	и эти	1	2
255	действительно есть	1	2
256	на небо	7	2
257	их в	7	2
258	что этот	4	2
259	на котором	3	2
260	очень мало	1	2
261	меня и	2	2
262	и является	1	2
263	как не	1	2
264	же он	4	2
265	не вполне	1	2
266	у меня	1	2
267	когда мы	1	2
268	могут быть	6	2
269	не видим	1	2
270	все еще	3	2
271	как мы	5	2
272	меня в	1	2
273	так в	4	2
274	как с	1	2
275	на что	1	2
276	для этого	1	2
277	нас к	7	2
278	и смерть	1	2
279	и здесь	5	2
280	нас в	1	2
281	и во	2	2
282	в культе	1	2
283	однако что	1	2
284	в его	5	2
285	и следовательно	1	2
286	и она	1	2
287	что жизнь	1	2
288	содержится в	2	2
289	даже если	1	2
290	к отцу	1	2
291	но то	1	2
292	их не	2	2
293	и тем	2	2
294	себя в	2	2
295	не можем	1	2
296	и у	5	2
297	же в	3	2
298	руки и	1	2
299	у него	5	2
300	со стороны	1	2
301	или иначе	1	2
302	говорить и	1	2
303	именно в	1	2
304	а именно	3	2
305	быть только	1	2
306	зависит от	1	2
307	однако не	1	2
308	но как	1	2
309	в данном	3	2
310	оказалось что	1	2
311	по существу	3	2
312	в который	2	2
313	но для	2	2
314	или в	3	2
315	для нас	3	2
316	бы в	1	2
317	превратился в	2	2
318	а в	8	2
319	другой стороны	4	2
320	точно так	5	2
321	к этой	3	2
322	а я	1	2
323	в своих	1	2
324	они не	1	2
325	который не	1	2
326	говоря о	1	1
327	начинается с	2	1
328	же еще	1	1
329	дело вовсе	1	1
330	людей на	1	1
331	он может	2	1
332	на одно	1	1
333	и так	1	1
334	к другому	1	1
335	он всегда	3	1
336	что эти	1	1
337	имеем и	2	1
338	и за	2	1
339	по его	2	1
340	а как	2	1
341	ответить на	1	1
342	на свою	1	1
343	или его	1	1
344	себе что	1	1
345	и самого	1	1
346	есть акт	1	1
347	думая что	1	1
348	так если	1	1
349	природу в	1	1
350	во всех	1	1
351	говоря не	1	1
352	то мы	2	1
353	сказать и	1	1
354	все будет	1	1
355	а только	1	1
356	друг на	1	1
357	культуру и	1	1
358	тогда как	4	1
359	иногда и	2	1
360	себе и	1	1
361	тут же	2	1
362	из таких	2	1
363	его развития	1	1
364	независимо от	1	1
365	как образ	1	1
366	как к	1	1
367	что как	1	1
368	этой стороны	2	1
369	верой в	1	1
370	и наконец	1	1
371	тем кто	1	1
372	духа и	1	1
373	в этот	4	1
374	становится им	1	1
375	нему с	1	1
376	к чему	1	1
377	животных и	1	1
378	та же	1	1
379	если мы	1	1
380	право на	2	1
381	которых ничего	1	1
382	говорят о	1	1
383	имеем в	2	1
384	дальше и	1	1
385	вера в	1	1
386	мы можем	6	1
387	на одну	1	1
388	всех этих	1	1
389	его тела	1	1
390	же это	2	1
391	не к	2	1
392	отца а	1	1
393	иной мир	6	1
394	из него	1	1
395	его от	2	1
396	что ни	3	1
397	или иных	1	1
398	и стало	1	1
399	и может	1	1
400	в совершенно	1	1
401	им как	1	1
402	на ту	1	1
403	они тоже	1	1
404	его в	9	1
405	знает что	1	1
406	в него	1	1
407	известно что	2	1
408	существовали в	1	1
409	убежден в	1	1
410	она получилась	1	1
411	мы имеем	7	1
412	на друга	1	1
413	не всегда	6	1
414	которой он	2	1
415	о чем	3	1
416	легче всего	1	1
417	с такой	1	1
418	что такого	1	1
419	действительно не	1	1
420	бога и	1	1
421	только хочет	1	1
422	такой же	1	1
423	и становится	1	1
424	но я	1	1
425	и видит	1	1
426	предметы не	1	1
427	никаких признаков	1	1
428	от предмета	1	1
429	его нельзя	1	1
430	или вообще	1	1
431	во время	7	1
432	мир он	1	1
433	целом и	1	1
434	почти не	1	1
435	в котором	1	1
436	то для	1	1
437	при существовании	2	1
438	представление о	1	1
439	самое что	1	1
440	не от	1	1
441	не как	1	1
442	бы мы	2	1
443	по своей	2	1
444	солнце о	1	1
445	и раньше	1	1
446	основана на	2	1
447	как одна	1	1
448	свете об	1	1
449	и содержится	1	1
450	выходит из	1	1
451	и мать	1	1
452	выше мы	2	1
453	но он	4	1
454	друг другу	1	1
455	что было	1	1
456	не его	1	1
457	и более	3	1
458	даже в	4	1
459	душа и	1	1
460	содержит в	2	1
461	вплоть до	1	1
462	что эта	3	1
463	особенно ярко	1	1
464	это дает	1	1
465	дело не	2	1
466	того как	4	1
467	на него	3	1
468	категорию и	1	1
469	на связь	1	1
470	и имеет	1	1
471	отсюда такие	1	1
472	совершенно правильно	1	1
473	о природе	3	1
474	этих двух	1	1
475	они являются	1	1
476	на дороге	1	1
477	он хочет	1	1
478	врывается в	1	1
479	представление об	3	1
480	связи с	3	1
481	поэтому совершенно	1	1
482	природы то	1	1
483	эти три	1	1
484	и при	3	1
485	что на	2	1
486	эти же	1	1
487	которых он	1	1
488	с нашими	1	1
489	говорят в	1	1
490	но все	5	1
491	же самое	2	1
492	в своего	1	1
493	того есть	1	1
494	есть необходимость	1	1
495	смерти и	1	1
496	мы до	1	1
497	по воздуху	1	1
498	ли вы	1	1
499	чудо и	1	1
500	тогда я	1	1
501	где нет	1	1
502	и стали	2	1
503	отца он	1	1
504	с ее	1	1
505	не всякая	1	1
506	нужно однако	1	1
507	на нем	5	1
508	данном случае	3	1
509	никто другой	1	1
510	только при	1	1
511	совершенно ясно	2	1
512	средних веков	1	1
513	но во-первых	1	1
514	совершенно новых	1	1
515	и говорит	1	1
516	в знании	1	1
517	имеет никакого	1	1
518	них чтобы	1	1
519	вещи и	1	1
520	и которые	1	1
521	мог бы	1	1
522	связанных с	2	1
523	веры в	1	1
524	с этого	1	1
525	должны признать	1	1
526	не будучи	1	1
527	мира а	1	1
528	и строить	1	1
529	с ним	1	1
530	о смерти	1	1
531	вот почему	1	1
532	себя не	1	1
533	на вопрос	3	1
534	внимание на	1	1
535	или на	2	1
536	с целью	2	1
537	можно сказать	1	1
538	как этот	1	1
539	там в	1	1
540	другого предмета	1	1
541	в семени	1	1
542	и рабов	1	1
543	мы ни	1	1
544	в другой	3	1
545	тотчас же	1	1
546	предмета который	2	1
547	он был	1	1
548	представления о	3	1
549	к ней	1	1
550	пока только	2	1
551	взяла на	1	1
552	в лице	2	1
553	е он	1	1
554	происходит в	2	1
555	предмета и	1	1
556	но так	1	1
557	но с	1	1
558	но тот	1	1
559	что только	1	1
560	всякого рода	3	1
561	здесь не	4	1
562	тот же	1	1
563	одной из	1	1
564	этот вопрос	2	1
565	в свой	2	1
566	нет собственно	1	1
567	как нечто	3	1
568	очень много	1	1
569	то он	1	1
570	или другим	1	1
571	этот факт	2	1
572	или сам	1	1
573	в качестве	7	1
574	всегда только	1	1
575	мы получим	1	1
576	чтобы он	2	1
577	бог не	1	1
578	или просто	2	1
579	был бы	1	1
580	тогда он	2	1
581	представить себе	1	1
582	представлений о	2	1
583	в одном	5	1
584	у нее	2	1
585	к ним	2	1
586	при всей	1	1
587	заметить что	1	1
588	и показывает	1	1
589	не обязательна	1	1
590	и делает	1	1
591	в других	2	1
592	момент в	1	1
593	пор говорили	1	1
594	до сих	5	1
595	к которому	1	1
596	с той	2	1
597	близок к	1	1
598	такое же	4	1
599	иначе мы	1	1
600	мы еще	1	1
601	между ними	3	1
602	обратиться к	1	1
603	в некоторых	5	1
604	мы скажем	1	1
605	религии это	1	1
606	очень интересно	2	1
607	когда она	1	1
608	и служит	1	1
609	в связи	2	1
610	есть одно	1	1
611	уже давно	1	1
612	связь с	12	1
613	какая же	1	1
614	вместе с	6	1
615	из форм	1	1
616	или по	1	1
617	верно что	1	1
618	не отца	1	1
619	конечно есть	1	1
620	животному и	1	1
621	жизнь или	1	1
622	в явление	1	1
623	и всей	1	1
624	него есть	1	1
625	здесь имеется	2	1
626	или другого	1	1
627	в это	1	1
628	предметов в	1	1
629	бы при	1	1
630	сих пор	5	1
631	видно что	1	1
632	силу и	1	1
633	не мог	3	1
634	здесь в	1	1
635	вообще есть	1	1
636	случае он	1	1
637	на одной	1	1
638	указать на	3	1
639	его с	2	1
640	в результате	1	1
641	которая в	1	1
642	от него	2	1
643	из своего	3	1
644	в этих	7	1
645	они имеют	2	1
646	или он	3	1
647	и очень	1	1
648	к ее	1	1
649	это все	1	1
650	легко заметить	1	1
651	одновременно и	1	1
652	не говорится	1	1
653	это так	1	1
