N	2gram	Propp_Russ_1	FransuaR
144	кроме того	1	2
145	хотя и	2	2
146	и наконец	1	2
147	и к	3	2
148	в фольклоре	2	2
149	как он	2	2
150	после этого	4	2
151	на этом	3	2
152	может быть	8	2
153	и мы	1	2
154	по улицам	4	2
155	в жизни	2	2
156	по всему	1	2
157	ни в	1	2
158	со своими	1	2
159	года и	1	2
160	в один	2	2
161	в этих	3	2
162	и при	1	2
163	с точки	3	2
164	в их	4	2
165	место в	1	2
166	не столько	1	2
167	что я	1	2
168	их в	3	2
169	том же	2	2
170	и под	1	2
171	и веселье	1	2
172	дело в	1	2
173	весь этот	1	2
174	но она	2	2
175	но здесь	1	2
176	связи с	4	2
177	как будто	5	2
178	был еще	1	2
179	к тому	4	2
180	если же	1	2
181	о том	8	2
182	и это	1	2
183	мы здесь	1	2
184	же не	2	2
185	же деле	1	2
186	время которого	1	2
187	или в	2	2
188	было в	1	2
189	сам он	1	2
190	связанных с	1	2
191	во второй	1	2
192	быть может	1	2
193	с ним	2	2
194	на этой	2	2
195	но мы	1	2
196	а также	3	2
197	также в	3	2
198	всякого рода	3	2
199	мы увидим	8	2
200	до нас	1	2
201	это ни	1	2
202	есть в	1	2
203	и детей	1	2
204	уже не	6	2
205	и у	5	2
206	уже в	1	2
207	это значение	1	2
208	его и	2	2
209	в других	11	2
210	самом же	1	2
211	в особенности	2	2
212	к которому	1	2
213	но оно	1	2
214	два раза	1	2
215	они не	1	2
216	не на	2	2
217	изображается в	1	2
218	уже давно	1	2
219	подобного рода	1	2
220	о чем	3	2
221	в той	1	2
222	связаны с	3	2
223	между прочим	2	2
224	и для	2	2
225	форм и	1	2
226	в основе	1	2
227	его к	2	2
228	между ними	1	2
229	не может	4	2
230	раза в	1	2
231	но эти	3	2
232	как на	1	2
233	только в	4	2
234	и другие	13	2
235	в своих	2	2
236	к этому	4	2
237	ту же	1	1
238	же как	1	1
239	старый год	1	1
240	и будущих	1	1
241	и должны	1	1
242	из самых	1	1
243	можем судить	1	1
244	с церковным	1	1
245	что эти	1	1
246	должна быть	1	1
247	видеть в	1	1
248	не приходится	1	1
249	в первый	4	1
250	на место	1	1
251	приводят к	1	1
252	не вполне	1	1
253	жизни как	1	1
254	но даже	2	1
255	и самой	1	1
256	которое в	1	1
257	жизни это	1	1
258	кто же	1	1
259	и он	1	1
260	это время	2	1
261	в народном	1	1
262	дальнейшее развитие	1	1
263	материалами и	1	1
264	самом деле	1	1
265	другой пример	1	1
266	обстояло дело	2	1
267	же она	1	1
268	не все	1	1
269	в общем	1	1
270	оно имело	1	1
271	отличие от	1	1
272	тут же	2	1
273	на плодородие	1	1
274	относится к	1	1
275	всякой меры	1	1
276	нет надобности	2	1
277	его на	1	1
278	сочетается с	1	1
279	с этим	2	1
280	местах где	2	1
281	будто не	1	1
282	и различные	1	1
283	целый ряд	1	1
284	что по	4	1
285	и каким	1	1
286	и своего	1	1
287	для которой	1	1
288	в этот	10	1
289	тем временем	1	1
290	говорят о	1	1
291	в целом	2	1
292	за это	1	1
293	думать что	3	1
294	только на	3	1
295	ленты и	1	1
296	тому же	1	1
297	были связаны	2	1
298	на то	1	1
299	после чего	2	1
300	борьбы с	2	1
301	с новым	1	1
302	некоторых других	1	1
303	и играми	1	1
304	главным образом	2	1
305	не значит	2	1
306	на свадьбах	2	1
307	однако он	1	1
308	в силу	2	1
309	что одно	1	1
310	и церковь	1	1
311	когда на	2	1
312	прежде чем	1	1
313	что она	2	1
314	не бывает	1	1
315	называя его	1	1
316	действительность к	1	1
317	встречаются и	1	1
318	которые уже	1	1
319	здесь мы	1	1
320	как они	2	1
321	он просто	1	1
322	они должны	1	1
323	значение в	1	1
324	такое название	1	1
325	об этом	9	1
326	связаны не	1	1
327	г в	4	1
328	входит в	4	1
329	волов и	1	1
330	уже знаем	1	1
331	невзирая на	1	1
332	только о	1	1
333	о характере	1	1
334	срокам но	1	1
335	он же	3	1
336	праздники в	2	1
337	под окнами	5	1
338	в данном	1	1
339	на этот	3	1
340	мы не	6	1
341	к празднику	2	1
342	эти праздники	1	1
343	и того	1	1
344	одного и	1	1
345	веков в	1	1
346	особенности же	1	1
347	нас не	2	1
348	и без	1	1
349	эта как	1	1
350	от времени	1	1
351	в отличие	1	1
352	время от	1	1
353	которые в	1	1
354	в россии	4	1
355	труда и	1	1
356	что было	1	1
357	и бьет	1	1
358	с праздником	2	1
359	новым годом	2	1
360	веселая игра	1	1
361	вплоть до	4	1
362	виду что	1	1
363	что ему	2	1
364	улицам и	3	1
365	дело не	1	1
366	только из	1	1
367	здесь на	1	1
368	не по	1	1
369	говорить о	1	1
370	в самых	1	1
371	следовательно и	1	1
372	и пожелания	1	1
373	ничего не	3	1
374	характер так	1	1
375	именно с	2	1
376	вторник на	1	1
377	церковные и	1	1
378	рогами и	1	1
379	видим что	1	1
380	потому что	10	1
381	по дороге	1	1
382	изображается как	4	1
383	в самих	2	1
384	этом отношении	1	1
385	ему в	1	1
386	что на	4	1
387	от того	1	1
388	у нас	8	1
389	хочет жениться	1	1
390	в городе	1	1
391	нам что	1	1
392	в духе	1	1
393	что все	1	1
394	но все	3	1
395	с религиозными	1	1
396	с великим	1	1
397	сходство с	2	1
398	на дворе	3	1
399	они и	2	1
400	значение как	1	1
401	время они	1	1
402	так например	6	1
403	в каждой	1	1
404	не единственная	1	1
405	и был	1	1
406	обычно в	1	1
407	новый год	25	1
408	значения и	2	1
409	свою очередь	2	1
410	и сами	1	1
411	всем этим	1	1
412	данном случае	1	1
413	как по	2	1
414	почему и	1	1
415	идет не	1	1
416	всей своей	1	1
417	так в	4	1
418	в риме	1	1
419	на том	1	1
420	он так	2	1
421	можно было	1	1
422	те же	1	1
423	еще в	4	1
424	и всюду	1	1
425	подойти к	2	1
426	что дело	1	1
427	возможно что	1	1
428	с этого	6	1
429	если бы	1	1
430	о котором	1	1
431	собой и	1	1
432	по мере	1	1
433	находится в	2	1
434	в тех	4	1
435	дальнейшего развития	1	1
436	из основных	1	1
437	в отдельных	1	1
438	и та	1	1
439	и что	4	1
440	что каждый	1	1
441	можно сказать	1	1
442	звучит так	1	1
443	нас в	1	1
444	и во	1	1
445	от него	1	1
446	их уже	1	1
447	все на	1	1
448	судить о	2	1
449	не без	1	1
450	что и	7	1
451	примыкает к	1	1
452	в форме	1	1
453	лепешки и	1	1
454	них в	2	1
455	исторического развития	1	1
456	нет он	1	1
457	развития но	1	1
458	быть и	2	1
459	год и	5	1
460	не как	1	1
461	будто бы	6	1
462	очень много	1	1
463	и ее	1	1
464	сообщает что	4	1
465	тех местах	3	1
466	от них	3	1
467	по этому	3	1
468	например уже	1	1
469	прямо в	1	1
470	и новым	1	1
471	в виде	6	1
472	в церквах	1	1
473	каким образом	1	1
474	есть когда	1	1
475	к своим	1	1
476	мы знаем	1	1
477	там на	1	1
478	других так	1	1
479	исследования о	1	1
480	в изобилии	1	1
481	развития этого	1	1
482	в одном	3	1
483	с этими	1	1
484	на день	1	1
485	каждый из	1	1
486	праздника и	1	1
487	люди не	1	1
488	этих праздников	3	1
489	мере их	1	1
490	они становятся	1	1
491	не противоречит	1	1
492	в очень	1	1
493	по старому	1	1
494	их нужно	1	1
495	в это	3	1
496	первый большой	1	1
497	весьма архаичны	1	1
498	разноцветными лентами	1	1
499	а с	4	1
500	мы еще	1	1
501	говорит о	1	1
502	уже почти	1	1
503	и самый	1	1
504	в некоторых	4	1
505	описание его	1	1
506	этому времени	1	1
507	на которых	1	1
508	у других	1	1
509	с которым	1	1
510	обычай этот	1	1
511	на смерть	1	1
512	мы остановимся	1	1
513	и проклятия	1	1
514	народные праздники	2	1
515	что мы	1	1
516	под влиянием	1	1
517	ближе к	1	1
518	в руках	1	1
519	и вообще	1	1
520	в год	1	1
521	в эпосе	1	1
522	видели в	1	1
523	нами как	1	1
524	и потому	2	1
525	с рождением	1	1
526	в общую	1	1
527	независимо от	2	1
528	а следовательно	1	1
529	характерное для	1	1
530	дети в	1	1
531	и показывая	1	1
532	и всей	2	1
533	в отдельности	2	1
534	в первой	1	1
535	поэтому они	1	1
536	этого слова	3	1
537	или с	1	1
538	какие же	2	1
539	урожая и	1	1
540	дошедшим до	1	1
541	относится также	1	1
542	формы празднеств	1	1
543	под названием	1	1
544	в более	2	1
545	нет правда	1	1
546	в связи	4	1
547	хотя они	1	1
548	в уже	3	1
549	этот праздник	1	1
550	и другими	2	1
551	против этих	1	1
552	жизнь в	1	1
553	думает что	1	1
554	это как	1	1
555	тот кто	1	1
556	год в	2	1
557	для нас	6	1
558	в третьем	1	1
559	интерес к	2	1
560	не более	1	1
561	в свете	2	1
562	и изобилие	1	1
563	не дает	1	1
564	и целый	1	1
565	были для	1	1
566	в народной	2	1
567	в свою	3	1
568	этого времени	2	1
569	его производные	1	1
570	ко всему	1	1
571	где были	1	1
572	это та	1	1
573	что в	19	1
574	даже два	1	1
575	в таком	1	1
576	всего этого	1	1
577	все что	1	1
578	образ этот	1	1
