N	2gram	Losev_Prob_1	Hudozhes
201	сам он	1	2
202	жизни то	1	2
203	дело не	1	2
204	того как	3	2
205	одна из	1	2
206	что ей	1	2
207	только не	3	2
208	и внутренним	1	2
209	к ней	1	2
210	в основе	1	2
211	к той	1	2
212	представляется нам	1	2
213	мысли о	1	2
214	как мы	7	2
215	на другой	1	2
216	данном случае	8	2
217	самим собою	1	2
218	мысль о	1	2
219	с собой	2	2
220	с самим	1	2
221	которая была	1	2
222	до сих	3	2
223	том как	2	2
224	и внешней	1	2
225	одно это	1	2
226	о нем	3	2
227	хоть на	2	2
228	в другом	1	2
229	и просто	1	2
230	а также	4	2
231	того или	2	2
232	во втором	1	2
233	и только	4	2
234	и об	1	2
235	один из	4	2
236	здесь не	7	2
237	уже одно	2	2
238	он уже	1	2
239	именно на	3	2
240	же и	3	2
241	ни одного	1	2
242	в виде	15	2
243	его и	1	2
244	из них	3	2
245	т п	1	2
246	вовсе не	35	2
247	сих пор	3	2
248	другого и	1	2
249	или иной	5	2
250	именно в	4	2
251	как же	3	2
252	еще и	5	2
253	что не	3	2
254	мы знаем	1	2
255	ей не	1	2
256	однако и	3	2
257	нет ничего	10	2
258	вместе с	2	2
259	в данном	9	2
260	не зная	1	2
261	он будет	2	2
262	или иного	2	2
263	сам не	1	2
264	что же	9	2
265	и от	1	2
266	только для	3	2
267	о его	2	2
268	вишневого сада	2	2
269	не является	5	2
270	и для	4	2
271	отнюдь не	10	2
272	потому что	16	2
273	хотя бы	3	2
274	в ресторане	1	2
275	точки зрения	3	2
276	и эта	1	2
277	сказать что	13	2
278	они все	1	2
279	что даже	1	2
280	т е	1	2
281	между внешней	1	2
282	к числу	1	2
283	себе но	3	2
284	с внешней	1	2
285	как на	1	2
286	но еще	2	2
287	разговоре с	1	2
288	тем самым	4	2
289	гораздо более	2	2
290	отношения к	1	1
291	одним из	1	1
292	например в	2	1
293	знать в	1	1
294	таком случае	6	1
295	функции в	4	1
296	течение всей	1	1
297	и объясняется	1	1
298	этом тоже	1	1
299	здесь и	1	1
300	и так	2	1
301	но чего	1	1
302	которыми он	1	1
303	также и	11	1
304	мы имеем	2	1
305	одна только	1	1
306	мы не	2	1
307	что между	1	1
308	что если	2	1
309	нам в	1	1
310	со смертью	1	1
311	в сущности	2	1
312	время как	1	1
313	к смыслу	1	1
314	но то	1	1
315	этого термина	4	1
316	но ее	3	1
317	кто же	1	1
318	это время	1	1
319	и самого	1	1
320	не нужно	3	1
321	он был	1	1
322	бы то	1	1
323	во всех	7	1
324	именно тем	1	1
325	говорит нам	1	1
326	то он	2	1
327	его во	2	1
328	в общем	1	1
329	поскольку в	2	1
330	не просто	23	1
331	нет и	2	1
332	или иное	1	1
333	в свои	1	1
334	за пределы	6	1
335	и чем	1	1
336	ни одна	1	1
337	во что	1	1
338	хочется и	1	1
339	в течение	1	1
340	в одной	1	1
341	поскольку они	1	1
342	под этой	1	1
343	показать что	1	1
344	и нет	1	1
345	хотя и	6	1
346	но для	3	1
347	его к	1	1
348	самом начале	1	1
349	себе не	3	1
350	от этого	1	1
351	о самом	1	1
352	для которого	3	1
353	в которой	2	1
354	отношения между	1	1
355	ни один	1	1
356	мне не	1	1
357	так или	2	1
358	он в	2	1
359	все эти	8	1
360	внутреннего смысла	1	1
361	этом что	1	1
362	виде ее	1	1
363	самое время	4	1
364	нами в	1	1
365	ничего и	1	1
366	ее как	1	1
367	но ведь	3	1
368	здесь по-видимому	1	1
369	же о	1	1
370	здесь однако	1	1
371	именно то	3	1
372	однако он	1	1
373	в силу	1	1
374	том чтобы	1	1
375	содержит в	7	1
376	их в	4	1
377	известном смысле	1	1
378	к такого	1	1
379	он об	1	1
380	и заключается	2	1
381	но все	3	1
382	тут не	1	1
383	в каждом	1	1
384	жизнь которая	1	1
385	то ни	1	1
386	а его	1	1
387	то есть	33	1
388	г в	1	1
389	и других	1	1
390	то все	1	1
391	эти два	1	1
392	и тем	13	1
393	даже в	1	1
394	делает его	2	1
395	однако здесь	3	1
396	на свои	1	1
397	всеми уже	1	1
398	он и	8	1
399	для чего	2	1
400	в москве	1	1
401	и такая	1	1
402	несет в	1	1
403	и еще	3	1
404	во время	1	1
405	и при	2	1
406	никак не	4	1
407	в казенной	1	1
408	ее внутренней	1	1
409	обыденной жизни	1	1
410	мыслью о	1	1
411	наших дней	1	1
412	означало бы	1	1
413	и смерть	1	1
414	на свою	1	1
415	а потом	2	1
416	как символ	6	1
417	знаем что	2	1
418	признать что	1	1
419	свое существование	1	1
420	и другого	1	1
421	отношений между	1	1
422	и уж	2	1
423	из центральных	1	1
424	просто с	1	1
425	образом и	2	1
426	но он	3	1
427	видно что	1	1
428	в конце	6	1
429	что сам	1	1
430	том же	1	1
431	не должна	1	1
432	же мы	2	1
433	случае мы	1	1
434	же такое	1	1
435	то с	9	1
436	раз и	9	1
437	и притом	4	1
438	и начинает	1	1
439	и другое	2	1
440	что ему	1	1
441	в определении	1	1
442	дело в	3	1
443	было не	1	1
444	есть гораздо	1	1
445	во всякой	2	1
446	та или	1	1
447	бы желая	1	1
448	для всего	2	1
449	а кто	1	1
450	всей его	1	1
451	и всегда	2	1
452	на язык	1	1
453	уверенности в	1	1
454	это то	1	1
455	в самой	3	1
456	имеем дело	1	1
457	учения о	2	1
458	этих двух	1	1
459	мыслей и	1	1
460	это именно	1	1
461	смерти только	1	1
462	весьма существенно	1	1
463	в области	2	1
464	однако это	3	1
465	ему не	1	1
466	смыкаются в	1	1
467	в символ	3	1
468	в момент	1	1
469	в разговоре	1	1
470	это также	1	1
471	когда мы	8	1
472	есть только	8	1
473	его с	1	1
474	бы он	1	1
475	той или	5	1
476	все еще	1	1
477	время он	1	1
478	начало или	1	1
479	и своя	2	1
480	на нечто	8	1
481	у себя	1	1
482	но по	1	1
483	нам о	2	1
484	не существует	6	1
485	ни стало	1	1
486	для читателя	1	1
487	быть вполне	1	1
488	то или	2	1
489	нет никакой	2	1
490	всей своей	1	1
491	не возникает	1	1
492	в дальнейшем	4	1
493	может дать	1	1
494	как ее	1	1
495	нельзя сказать	2	1
496	только через	1	1
497	на нее	1	1
498	в мышлении	1	1
499	особенно в	2	1
500	него всегда	1	1
501	и этого	2	1
502	глубоко и	1	1
503	это только	2	1
504	наше внимание	1	1
505	она тоже	1	1
506	мы в	3	1
507	является в	2	1
508	между внутренней	1	1
509	и единичные	1	1
510	был не	1	1
511	и всякого	1	1
512	на что	2	1
513	в настоящее	3	1
514	остановимся на	1	1
515	по себе	15	1
516	движение которое	1	1
517	не случайна	1	1
518	смысле и	2	1
519	образом в	1	1
520	и здесь	6	1
521	случайно при	1	1
522	настоящее время	3	1
523	и внутреннее	2	1
524	и что	9	1
525	обратим внимание	1	1
526	и который	2	1
527	времени в	1	1
528	внешней и	1	1
529	нас в	2	1
530	заключается в	1	1
531	оглядки на	1	1
532	или иначе	2	1
533	нечто иное	2	1
534	личности героя	1	1
535	немая сцена	1	1
536	и хорошо	1	1
537	в третьем	1	1
538	ко всей	1	1
539	пор мы	2	1
540	на одном	2	1
541	это нужно	1	1
542	внешним образом	1	1
543	чем и	1	1
544	тотчас же	1	1
545	тот момент	1	1
546	которая и	1	1
547	того что	7	1
548	быть и	3	1
549	по своей	1	1
550	но с	1	1
551	оно и	3	1
552	сразу же	2	1
553	это уж	1	1
554	а если	1	1
555	чехова которая	1	1
556	с художественным	1	1
557	человек идет	1	1
558	было что	1	1
559	о вещи	1	1
560	в самое	1	1
561	и потому	2	1
562	бы его	1	1
563	но как	6	1
564	не мешает	2	1
565	это же	1	1
566	тот или	1	1
567	меня самого	1	1
568	со всеми	2	1
569	бы один	1	1
570	так что	6	1
571	для всех	1	1
572	уже в	3	1
573	вернуться к	1	1
574	в нашей	1	1
575	в начале	1	1
576	мышления и	4	1
577	за ним	1	1
578	сущность и	3	1
579	ведь это	2	1
580	могло бы	1	1
581	не для	2	1
582	так как	11	1
583	то время	1	1
584	при всей	1	1
585	не о	2	1
586	этом отношении	1	1
587	образом не	1	1
588	от того	1	1
589	его подлинная	1	1
590	на том	4	1
591	бы это	1	1
592	и даже	11	1
593	что человек	1	1
594	а именно	12	1
595	человека а	2	1
596	и говорил	1	1
597	действующих лиц	2	1
598	это все	1	1
599	на смену	1	1
600	что бы	1	1
601	настоящего времени	1	1
602	уже во	1	1
603	которых мы	2	1
604	с которым	1	1
605	человек есть	1	1
606	для объективной	1	1
607	не то	2	1
608	превращает их	1	1
609	с удивлением	1	1
610	характеризуется в	1	1
611	нечто такое	1	1
612	уже давно	2	1
613	бы оно	3	1
614	вступает в	1	1
615	ни на	4	1
616	человека к	1	1
617	этого момента	1	1
618	в пределах	1	1
619	для искусства	1	1
620	что за	1	1
621	никоим образом	1	1
622	такого рода	7	1
623	поскольку он	2	1
624	по существу	2	1
625	с этой	1	1
626	слова и	1	1
627	этом случае	2	1
628	художественное произведение	1	1
629	в условиях	1	1
630	но это	8	1
631	пусто и	1	1
632	от нас	3	1
633	на пол	2	1
634	этого сознания	1	1
635	только тогда	1	1
636	этого ряда	1	1
637	что нет	2	1
638	говорят не	1	1
639	ее и	1	1
640	же пока	1	1
641	из себя	1	1
642	который бы	2	1
643	но зато	1	1
644	же в	4	1
645	символ этот	1	1
646	чем же	2	1
647	понять ее	1	1
648	не знает	1	1
649	только как	1	1
650	другой стороны	3	1
651	и часы	1	1
652	совершенно не	6	1
653	зачем же	1	1
654	но когда	2	1
655	точно так	4	1
656	чем даже	1	1
657	здесь кроется	1	1
658	среди прочих	1	1
659	в действительности	3	1
660	в такое	1	1
661	важно для	1	1
662	на примере	1	1
663	к этой	1	1
664	а я	1	1
665	бы даже	1	1
666	в искусстве	3	1
667	это в	1	1
668	к этому	1	1
669	которая не	1	1
670	в таком	9	1
671	что внешнее	1	1
