N	2gram	Tiupa_Narr_2	Problema
504	на том	3	1
505	и сам	3	1
506	отличаться от	1	1
507	особенно в	1	1
508	того и	1	1
509	начала и	2	1
510	которая была	1	1
511	символики это	1	1
512	когда в	1	1
513	ничего подобного	1	1
514	это только	1	1
515	по сравнению	1	1
516	которые у	1	1
517	однако основной	1	1
518	о ней	3	1
519	вполне закономерно	1	1
520	и здесь	2	1
521	знаков а	1	1
522	возможна только	1	1
523	внимание на	3	1
524	как вечный	1	1
525	в которое	1	1
526	основе своей	1	1
527	все его	4	1
528	может не	1	1
529	душ и	1	1
530	и своей	1	1
531	это нужно	1	1
532	себя но	2	1
533	в бытовой	1	1
534	верного пути	1	1
535	связанные между	1	1
536	выше в	1	1
537	реально и	1	1
538	в окна	1	1
539	и она	1	1
540	достоевского и	2	1
541	жизнь ни	1	1
542	того что	6	1
543	происходит в	1	1
544	быть и	1	1
545	известном смысле	3	1
546	характером в	1	1
547	оно и	1	1
548	время когда	1	1
549	среди других	1	1
550	и быть	1	1
551	взывает к	1	1
552	и кажется	1	1
553	и так	1	1
554	собой но	1	1
555	по мнению	1	1
556	для нее	1	1
557	не происходит	2	1
558	с одной	5	1
559	даже вовсе	1	1
560	других писателей	1	1
561	этой системе	1	1
562	указания на	1	1
563	и у	4	1
564	этой функции	1	1
565	ни одного	1	1
566	в нашей	1	1
567	большинстве случаев	1	1
568	эти два	2	1
569	на одном	2	1
570	т п	2	1
571	в прошлом	1	1
572	от тех	1	1
573	не о	1	1
574	не случайно	2	1
575	им самим	1	1
576	сознании можно	1	1
577	который имел	1	1
578	жизни на	2	1
579	заметить что	1	1
580	не говорит	1	1
581	на некоторые	1	1
582	бы это	1	1
583	толстой в	1	1
584	с другим	2	1
585	до сих	1	1
586	с той	1	1
587	думал он	1	1
588	бы эти	1	1
589	только внешним	1	1
590	мира это	2	1
591	не мыслится	1	1
592	в рассказе	4	1
593	только по	2	1
594	что казалось	1	1
595	превращается в	2	1
596	церкви и	2	1
597	не исключает	1	1
598	не на	1	1
599	однако и	1	1
600	его как	1	1
601	нашего сознания	1	1
602	о чем	2	1
603	на эту	1	1
604	когда же	2	1
605	здесь именно	1	1
606	на фоне	2	1
607	и особенно	1	1
608	который бы	1	1
609	жизнь есть	1	1
610	своей собственной	2	1
611	нечто существующее	1	1
612	одной стороны	5	1
613	к жизни	1	1
614	сравнению с	1	1
615	если они	1	1
616	взятый в	1	1
617	что же	1	1
618	без этой	1	1
619	исходя из	1	1
620	лермонтовского демона	1	1
621	с этой	3	1
622	на ногах	1	1
623	слова и	1	1
624	и нет	1	1
625	понимания а	2	1
626	что есть	1	1
627	сих пор	1	1
628	видно что	2	1
629	сердце у	1	1
630	мастера и	1	1
631	но для	2	1
632	случае он	1	1
633	тип в	1	1
634	ли в	1	1
635	не подлежит	1	1
636	мира и	3	1
637	и времени	1	1
638	о котором	3	1
639	а к	3	1
640	себя самого	1	1
641	углубиться в	1	1
642	ночь эту	1	1
643	бы в	2	1
644	и смысл	1	1
645	но зато	2	1
646	именно он	1	1
647	первобытного мышления	1	1
648	исключительно в	2	1
649	хотя в	1	1
650	бы на	2	1
651	за этим	1	1
652	нам в	3	1
653	при встрече	3	1
654	вопрос как	1	1
655	о своем	2	1
656	в романе	1	1
657	между ними	1	1
658	не знает	1	1
659	в свою	2	1
660	жизни а	1	1
661	мере в	2	1
662	бы его	1	1
663	всего его	1	1
664	и представления	1	1
665	себе но	1	1
666	к другим	1	1
667	внутреннее состояние	1	1
668	по поводу	2	1
669	всем своим	1	1
670	пространства в	1	1
671	во сне	2	1
672	как на	2	1
673	этой точки	1	1
674	гораздо более	1	1
