N	2gram	Tiupa_Narr_2	Problemy
289	как же	1	2
290	в форме	5	2
291	который не	1	2
292	с их	1	2
293	по своему	2	2
294	с ними	3	2
295	одна из	3	2
296	иной раз	1	2
297	другом человеке	1	2
298	не принимает	1	2
299	установку на	1	2
300	внутренней речи	3	2
301	в категориях	2	2
302	его жизни	2	2
303	для себя	3	2
304	в сторону	1	2
305	он говорит	1	2
306	в процессе	2	2
307	героя но	1	2
308	быть и	1	2
309	в своих	2	2
310	он то	1	2
311	и среди	1	2
312	в такой	1	2
313	то время	1	2
314	слова но	1	2
315	из рассказа	1	2
316	опирается на	1	2
317	себе но	1	2
318	в которых	1	2
319	раз и	1	2
320	тем же	1	2
321	на себя	1	2
322	с другим	2	2
323	быть в	1	2
324	как в	5	2
325	а то	2	2
326	том что	13	2
327	не могу	2	2
328	и как	1	2
329	среди других	1	2
330	в первой	1	2
331	в точке	1	2
332	и другого	2	2
333	ней в	2	1
334	может не	1	1
335	одним из	1	1
336	не могла	1	1
337	в пределе	1	1
338	который и	1	1
339	которые могут	1	1
340	к герою	1	1
341	жизни а	1	1
342	со своим	2	1
343	его смысла	2	1
344	но с	1	1
345	но она	1	1
346	б м	1	1
347	случае это	1	1
348	всего его	1	1
349	всем своим	1	1
350	не обращался	1	1
351	но о	1	1
352	не доказывает	1	1
353	по природе	1	1
354	своих героев	2	1
355	все те	2	1
356	если они	1	1
357	говорилось о	1	1
358	в связи	1	1
359	о способах	1	1
360	на что	1	1
361	с нею	2	1
362	можно сказать	6	1
363	появляется в	1	1
364	именно к	1	1
365	его как	1	1
366	мир где	1	1
367	процессе перехода	1	1
368	о котором	3	1
369	жизни и	4	1
370	о предмете	1	1
371	в двух	1	1
372	в плане	1	1
373	а порой	1	1
374	становится лишь	1	1
375	как на	2	1
376	обращенной к	1	1
377	или иному	1	1
378	не к	4	1
379	за этим	1	1
380	его собственной	1	1
381	в движение	1	1
382	связи с	1	1
383	высказывания в	1	1
384	в равной	2	1
385	в самую	2	1
386	читателя в	4	1
387	себя самого	1	1
388	своего сознания	1	1
389	сообщение о	1	1
390	этого рассказа	2	1
391	к другим	1	1
392	о герое	3	1
393	на своего	1	1
394	повествования но	1	1
395	героя его	1	1
396	его внутреннего	1	1
397	кричит в	1	1
398	себя с	2	1
399	только себя	1	1
400	вследствие чего	1	1
401	делает его	1	1
402	к которым	1	1
403	к восприятию	1	1
404	где он	1	1
405	в ответ	3	1
406	действующие лица	1	1
407	него и	1	1
408	место для	1	1
409	иначе как	1	1
410	при всей	4	1
411	в какой	4	1
412	видит в	2	1
413	лишь то	1	1
414	его можно	1	1
415	и во	1	1
416	но мы	1	1
417	далее и	1	1
418	обстоит дело	1	1
419	с помощью	1	1
420	к которому	2	1
421	очень много	1	1
422	речь самого	1	1
423	как это	4	1
424	в центре	2	1
425	того чтобы	3	1
426	адресата к	1	1
427	слова эта	1	1
428	о возможности	1	1
429	нами простой	1	1
430	в другой	1	1
431	нем не	1	1
432	смотрит на	1	1
433	того о	1	1
434	говорящим как	1	1
435	свой характер	1	1
436	определяется его	1	1
437	каждого слова	1	1
438	автору и	1	1
439	ли не	1	1
440	остается вне	1	1
441	слове и	1	1
442	внутренняя жизнь	2	1
443	в это	1	1
444	те же	2	1
445	в нашем	2	1
446	его лица	1	1
447	рассматривать в	1	1
448	вместо того	1	1
449	оно и	1	1
450	собой в	1	1
451	в кругу	1	1
452	принадлежит к	1	1
453	рассказе и	1	1
454	таком случае	1	1
455	ее как	1	1
456	и двусмысленный	1	1
457	по своей	3	1
458	не мог	1	1
459	отношением к	1	1
460	без другого	1	1
461	же было	1	1
462	одной из	1	1
463	равной степени	2	1
464	все то	2	1
465	есть не	1	1
466	предполагает наличие	1	1
467	не удалось	1	1
468	а именно	1	1
469	же может	1	1
470	и смысловой	1	1
471	вместе с	1	1
472	и внутренне	1	1
473	в ее	4	1
474	зрения на	2	1
475	в пределы	1	1
476	как человека	1	1
477	мир в	1	1
478	в начале	2	1
479	раз в	2	1
480	я все	1	1
481	они становятся	1	1
482	что ни	1	1
483	этой точки	1	1
484	это только	1	1
485	на самом	2	1
486	от ее	1	1
487	но они	1	1
488	к своему	2	1
489	воспринимает ее	1	1
490	случае он	1	1
491	не с	1	1
492	жизнь и	1	1
493	в другое	1	1
494	человека но	1	1
495	типов в	1	1
496	интриги и	1	1
497	две стороны	1	1
498	но изнутри	1	1
499	стало быть	2	1
500	так у	1	1
501	в новом	1	1
502	в чужой	2	1
503	что есть	1	1
504	речь но	1	1
505	не имеет	2	1
506	от времени	1	1
507	и после	1	1
508	между двумя	1	1
509	другом и	1	1
510	в рассказчике	1	1
511	интенции автора	1	1
512	при всех	1	1
513	он может	2	1
514	в структуре	1	1
515	даже с	1	1
516	они не	2	1
517	в других	2	1
518	в уста	1	1
519	точкой зрения	1	1
520	и внутренняя	1	1
521	как все	1	1
522	с ее	1	1
523	все время	1	1
524	из этого	1	1
525	следовало бы	1	1
526	целого но	1	1
527	в качестве	14	1
528	это и	1	1
529	этой своей	2	1
530	именно на	1	1
531	и лишь	1	1
532	на одном	2	1
533	его трудно	1	1
534	не остаются	1	1
535	и т.п	6	1
536	находятся в	1	1
537	только с	1	1
538	но уже	1	1
539	я в	5	1
540	и от	1	1
541	как во	1	1
542	функционирует в	1	1
543	можно назвать	2	1
544	в данной	1	1
545	который однако	1	1
546	во второй	2	1
547	того не	1	1
548	не исключает	1	1
549	не приносит	1	1
550	из существеннейших	1	1
551	связано с	1	1
552	так значит	1	1
553	один из	3	1
554	и характер	1	1
555	за пределами	3	1
556	не говорит	1	1
557	и потому	1	1
558	том как	2	1
559	бы с	2	1
560	эти три	1	1
561	всяком случае	1	1
562	за свои	1	1
563	своей собственной	2	1
564	уходит так	1	1
565	говорит в	1	1
566	лишь для	1	1
567	о чем	2	1
568	не могло	2	1
569	видеть в	1	1
570	глубоко и	1	1
571	важно не	2	1
572	ориентирована на	1	1
573	сюжет в	1	1
574	но что	1	1
575	как образ	2	1
576	человек в	3	1
577	что все	1	1
578	ему в	2	1
579	по поводу	2	1
580	может иметь	1	1
581	и соответственно	1	1
582	в классической	1	1
583	однако и	1	1
584	человека как	1	1
585	не всегда	1	1
586	только не	2	1
587	одной стороны	5	1
588	и тем	5	1
589	в диалогической	1	1
590	себе не	1	1
591	предполагает что	1	1
592	точку зрения	3	1
593	человеческих отношений	1	1
594	в этой	4	1
595	в сознании	2	1
596	а к	3	1
597	же как	2	1
598	в основе	1	1
599	для читателя	1	1
600	в мир	1	1
601	не умел	1	1
602	человеке в	1	1
603	с одной	5	1
604	но оно	1	1
605	во всей	1	1
606	говорит о	2	1
607	между характером	1	1
608	выходя из	1	1
609	себя не	2	1
610	от себя	1	1
611	по одной	1	1
612	в мире	4	1
613	рассказ ивана	1	1
614	звучит так	1	1
615	иного рода	2	1
616	однако не	2	1
617	это действительно	1	1
618	степени в	1	1
619	о них	2	1
620	как к	3	1
621	автора в	2	1
622	то в	1	1
623	оказаться в	1	1
624	должен был	2	1
625	на этом	1	1
626	хоть и	1	1
627	которой он	3	1
628	подходом к	1	1
629	и пространства	2	1
630	несмотря на	2	1
631	освободиться от	1	1
632	не случайно	2	1
633	границу между	1	1
634	не от	1	1
635	это еще	1	1
636	тем более	2	1
637	в рамках	6	1
638	такая постановка	1	1
639	относится и	1	1
640	в общем	1	1
641	у его	1	1
642	однако в	2	1
643	но то	1	1
644	приходит в	1	1
645	человек есть	1	1
646	и иных	1	1
647	своего я	2	1
648	первого и	1	1
649	участия в	2	1
650	не я	1	1
651	на авторскую	1	1
652	чем он	1	1
653	же в	4	1
654	этом последнем	1	1
655	но по	1	1
656	не бывает	1	1
657	о самом	1	1
658	о его	1	1
659	к их	1	1
660	и искусно	1	1
661	в некотором	1	1
662	не следует	3	1
663	не видит	1	1
664	будто и	1	1
665	ей не	1	1
666	всей ее	1	1
667	которых он	1	1
668	миру а	1	1
669	рассказа от	1	1
670	не о	1	1
671	к этому	1	1
672	развернуть в	1	1
673	что она	2	1
674	а я	1	1
675	время не	1	1
676	она в	1	1
677	и уже	4	1
678	так или	1	1
679	с чужой	1	1
680	я к	1	1
681	настоящего времени	1	1
682	высказывание в	1	1
683	а во	2	1
684	свое собственное	1	1
685	что с	2	1
686	благодаря этому	1	1
687	к читателю	2	1
688	как будто	1	1
689	сказать с	1	1
690	или даже	3	1
691	на нее	1	1
692	еще нет	1	1
693	социальной ситуации	1	1
694	или иначе	2	1
695	событие именно	1	1
696	или ином	1	1
697	про него	1	1
698	я как	1	1
699	от его	2	1
700	еще в	1	1
701	иметь в	1	1
702	совершенно иной	1	1
703	же самое	1	1
704	все что	4	1
705	и по	3	1
706	несет в	1	1
707	всего на	1	1
708	собой как	1	1
709	он уже	1	1
710	во многом	1	1
711	к вам	1	1
712	не обязательно	2	1
713	в прозе	1	1
