N	2gram	Voloshinov_2	Narrotol
358	значительной степени	2	1
359	этом последнем	2	1
360	то ни	5	1
361	значение в	4	1
362	уже знаем	2	1
363	той же	3	1
364	его в	7	1
365	сознания к	1	1
366	с другими	3	1
367	он есть	1	1
368	всю свою	1	1
369	лишь на	5	1
370	но уже	1	1
371	он является	1	1
372	однако слово	1	1
373	далеко не	2	1
374	на основании	1	1
375	и постоянной	1	1
376	в ее	3	1
377	с тем	1	1
378	мы видели	4	1
379	и было	1	1
380	может идти	1	1
381	говорящего как	1	1
382	здесь она	1	1
383	диалог в	1	1
384	или менее	2	1
385	во время	1	1
386	отрыве от	1	1
387	их нам	1	1
388	или точнее	1	1
389	этой связи	4	1
390	в котором	3	1
391	с точки	13	1
392	не находит	1	1
393	в их	5	1
394	себе а	1	1
395	нельзя понять	1	1
396	в авторском	1	1
397	от его	1	1
398	мир и	1	1
399	точку зрения	2	1
400	идти в	1	1
401	но во	1	1
402	что было	1	1
403	реальности в	1	1
404	по крайней	2	1
405	на языке	2	1
406	ни было	6	1
407	для нее	1	1
408	процессах в	1	1
409	что эта	1	1
410	тому что	4	1
411	вернемся к	1	1
412	так как	3	1
413	до известной	1	1
414	в потоке	1	1
415	не говоря	1	1
416	было не	1	1
417	текста но	1	1
418	с и	1	1
419	это еще	1	1
420	этот тип	2	1
421	слова как	2	1
422	они являются	3	1
423	ведь к	1	1
424	где-нибудь в	1	1
425	не принадлежит	1	1
426	так называемый	1	1
427	только с	2	1
428	и делает	1	1
429	ему не	1	1
430	с другом	1	1
431	и со	1	1
432	не давая	1	1
433	мы узнаем	1	1
434	могут быть	3	1
435	комментирования в	2	1
436	об одном	2	1
437	категории но	1	1
438	для его	3	1
439	подчеркнуть что	1	1
440	если же	2	1
441	время они	1	1
442	должен быть	2	1
443	необходимым и	1	1
444	не достаточно	1	1
445	от друга	1	1
446	им она	1	1
447	для всего	3	1
448	решения проблемы	2	1
449	как знак	1	1
450	говорили что	1	1
451	в более	2	1
452	различие между	2	1
453	слова а	1	1
454	и когда	1	1
455	и сам	1	1
456	может ощущаться	1	1
457	в другом	3	1
458	на нее	1	1
459	не с	2	1
460	ясно что	1	1
461	мы отчетливо	1	1
462	в непосредственном	1	1
463	имеет дело	2	1
464	косвенной и	1	1
465	является в	2	1
466	поэтому в	2	1
467	из одного	4	1
468	и вообще	1	1
469	и вся	1	1
470	позиция рассказчика	1	1
471	приближается к	1	1
472	не существовало	1	1
473	и здесь	5	1
474	косвенной речи	13	1
475	разнообразных формах	1	1
476	людей так	1	1
477	акцентов в	1	1
478	в значительной	2	1
479	к слову	1	1
480	и авторской	1	1
481	не умеет	1	1
482	в отрыве	1	1
483	во всех	6	1
484	русской литературе	1	1
485	нуждается в	1	1
486	что и	3	1
487	крайней мере	2	1
488	все время	2	1
489	в риторике	1	1
490	в него	1	1
491	и борьбы	1	1
492	с той	1	1
493	в формах	4	1
494	оно и	1	1
495	в двух	3	1
496	знаков в	1	1
497	тот же	1	1
498	речь о	1	1
499	одной из	3	1
500	мы увидим	2	1
501	зрения в	1	1
502	бы из	1	1
503	в разные	1	1
504	бытия в	2	1
505	до нас	1	1
506	впрочем и	1	1
507	иной степени	2	1
508	передачи но	1	1
509	случаем такого	1	1
510	не случаен	1	1
511	их не	1	1
512	с одной	3	1
513	и мысли	1	1
514	изнутри с	1	1
515	со всеми	1	1
516	с которыми	1	1
517	к одному	1	1
518	которые мы	1	1
519	того же	5	1
520	и у	2	1
521	уже в	2	1
522	вопроса о	1	1
523	ни одного	1	1
524	языка как	9	1
525	свидетельствует о	2	1
526	у них	1	1
527	не из	1	1
528	в данной	4	1
529	в душе	4	1
530	конечном счете	1	1
531	и сознания	1	1
532	и понимание	1	1
533	только одно	1	1
534	или даже	1	1
535	случае не	1	1
536	само по	1	1
537	в ряде	1	1
538	автор и	1	1
539	тем что	2	1
540	существенную роль	1	1
541	на том	1	1
542	сказать изнутри	2	1
543	друг от	1	1
544	народов и	1	1
545	это будет	2	1
546	в исторической	1	1
547	и смысловую	1	1
548	же самым	1	1
549	в обращении	1	1
550	к нашему	1	1
551	если только	1	1
552	и нельзя	1	1
553	которых мы	1	1
554	а именно	1	1
555	значения в	5	1
556	сам себя	1	1
557	а с	2	1
558	отдельного слова	1	1
559	говорит о	1	1
560	данного высказывания	5	1
561	связано с	3	1
562	одной стороны	3	1
563	стремится к	2	1
564	на которых	1	1
565	не на	2	1
566	как системы	2	1
567	его как	1	1
568	что обычно	1	1
569	общения это	1	1
570	и композиционно	1	1
571	там где	2	1
572	произведение в	1	1
573	которой он	1	1
574	своей индивидуальности	1	1
575	с помощью	6	1
576	на фоне	1	1
577	связь с	4	1
578	говорит нам	1	1
579	одно слово	2	1
580	так же	5	1
581	границы между	2	1
582	его внутренней	1	1
583	и потому	2	1
584	слова выше	1	1
585	без помощи	1	1
586	опирается на	2	1
587	со словом	1	1
588	этих случаях	1	1
589	в ответ	1	1
590	в тех	2	1
591	и всей	1	1
592	прямая речь	10	1
593	внутри и	1	1
594	в контексте	5	1
595	входит как	1	1
596	слова и	6	1
597	связано со	1	1
598	приблизиться к	1	1
599	первой главы	2	1
600	но это	1	1
601	речи или	1	1
602	при условии	1	1
603	все это	1	1
604	его становления	3	1
605	числе и	1	1
606	и где	1	1
607	одного и	4	1
608	известной степени	1	1
609	являются не	1	1
610	говорящего и	2	1
611	этом однако	1	1
612	это первое	1	1
613	действительную реальность	1	1
614	сознания и	3	1
615	какие только	1	1
616	о котором	1	1
617	как для	1	1
618	утрачивает свою	1	1
619	взаимодействия и	1	1
620	интерес к	1	1
621	еще более	2	1
622	тем более	5	1
623	в динамике	1	1
624	важно в	1	1
625	истории а	1	1
626	ключом к	1	1
627	все они	1	1
628	отношении к	5	1
629	друга но	1	1
630	стороны бытия	1	1
631	слова с	1	1
632	наполнения и	1	1
633	не знает	2	1
634	речи и	13	1
635	совершенно не	5	1
636	него нет	1	1
637	самой своей	1	1
638	не сами	1	1
639	прямой речи	9	1
640	структуры в	1	1
641	более или	2	1
642	в речь	1	1
643	по поводу	1	1
644	к этому	5	1
645	том числе	1	1
646	они не	2	1
647	еще слишком	1	1
