N	2gram	Tiupa_Hudo_1	Psycholo
206	героев в	2	2
207	мы читаем	2	2
208	столь же	4	2
209	его словам	1	2
210	что его	1	2
211	действующее лицо	1	2
212	но как	2	2
213	с самой	1	2
214	в общем	1	2
215	отнюдь не	3	2
216	и я	1	2
217	в одной	2	2
218	что именно	1	2
219	как к	3	2
220	это был	1	2
221	в полном	1	2
222	со своей	1	2
223	он в	1	2
224	не могла	1	2
225	всех этих	1	2
226	в силу	1	2
227	и вот	1	2
228	наших глазах	1	2
229	и по	3	2
230	в нее	1	2
231	тем в	1	2
232	на всю	1	2
233	он все	1	2
234	из нее	1	2
235	и уже	1	2
236	такой же	3	2
237	автора и	2	2
238	перед собой	2	2
239	места в	1	2
240	от своего	1	2
241	и ее	1	2
242	как все	2	2
243	признать что	1	2
244	и тоне	1	2
245	но он	3	2
246	друг другу	1	2
247	но они	1	2
248	есть именно	1	2
249	и более	1	2
250	их в	1	2
251	том и	1	2
252	в этих	5	2
253	этими двумя	1	2
254	в русской	4	2
255	мы помним	1	2
256	нельзя не	1	2
257	и всегда	1	2
258	ничего не	8	2
259	в противоречие	1	2
260	же самая	1	2
261	не могут	1	2
262	когда мы	1	2
263	что оно	1	2
264	он видит	1	2
265	на наших	1	2
266	и которая	1	2
267	из всего	1	2
268	с ее	2	2
269	свою очередь	1	2
270	данном случае	1	2
271	для читателя	1	2
272	по аналогии	1	2
273	одного из	1	2
274	этого как	1	2
275	том как	3	2
276	же мере	2	2
277	со стороны	3	2
278	внимание к	1	2
279	с ним	4	2
280	из басни	1	2
281	внимание на	2	2
282	и та	1	2
283	но мы	1	2
284	в которую	1	2
285	слов и	1	2
286	и психологическое	1	2
287	по мнению	5	2
288	узнаем что	1	2
289	этого рассказа	1	2
290	в качестве	9	2
291	есть в	1	2
292	уже не	7	2
293	своих героев	2	2
294	или не	3	2
295	по выражению	2	2
296	к своим	1	2
297	одно из	1	2
298	для него	10	2
299	всяком случае	1	2
300	могло бы	1	2
301	противоречие между	1	2
302	иначе как	1	2
303	в конце	4	2
304	рассказа он	1	2
305	заметить что	2	2
306	представляют собой	2	2
307	на примере	1	2
308	еще и	1	2
309	а с	2	2
310	говорит о	1	2
311	до конца	2	2
312	однако и	3	2
313	эти слова	2	2
314	к его	1	2
315	противоречие с	1	2
316	к себе	5	2
317	хотя бы	1	2
318	к своему	2	2
319	в данном	1	2
320	что же	2	2
321	о человеке	2	2
322	в первой	6	2
323	реакции на	1	2
324	том смысле	1	2
325	быть не	1	2
326	с этой	2	2
327	своей жизни	2	2
328	не знаем	2	2
329	при таком	1	2
330	поэзии в	1	2
331	не более	1	2
332	только что	4	2
333	же в	3	2
334	в лучшем	1	2
335	в море	2	2
336	к этой	3	2
337	и другие	1	2
338	они не	2	2
339	можно назвать	1	2
340	во всяком	1	2
341	говорили о	1	1
342	а между	1	1
343	как известно	1	1
344	ли мы	1	1
345	занимает место	1	1
346	же как	2	1
347	характер героя	1	1
348	относится и	1	1
349	легко заметить	2	1
350	и потому	2	1
351	словами и	1	1
352	это и	1	1
353	нам кажется	1	1
354	героев к	1	1
355	ему что	1	1
356	в первом	1	1
357	и до	1	1
358	на две	1	1
359	из его	1	1
360	высшей степени	1	1
361	к рассказу	1	1
362	этой своей	2	1
363	что мы	1	1
364	их и	1	1
365	к нашей	1	1
366	мы из	1	1
367	к художественному	2	1
368	ней есть	1	1
369	что уже	1	1
370	к единичному	1	1
371	что реплика	1	1
372	среды и	1	1
373	происходит это	1	1
374	не столько	2	1
375	вниманию читателя	1	1
376	что характер	1	1
377	с детства	1	1
378	между этими	1	1
379	событий и	1	1
380	что можно	1	1
381	и он	5	1
382	в сцене	1	1
383	а другие	1	1
384	еще не	7	1
385	здесь нет	1	1
386	можно не	1	1
387	в чем	1	1
388	с его	5	1
389	в изображении	2	1
390	рассказ про	1	1
391	чем это	1	1
392	но не	3	1
393	на основе	2	1
394	от характера	1	1
395	тоска в	1	1
396	именно на	1	1
397	в сторону	1	1
398	не все	1	1
399	присутствует в	1	1
400	отношение к	1	1
401	иначе не	1	1
402	отличие от	1	1
403	тут же	1	1
404	им о	1	1
405	нет и	1	1
406	в свои	1	1
407	не буду	1	1
408	один и	1	1
409	стал бы	1	1
410	читателя из	1	1
411	относится к	1	1
412	она как	1	1
413	как нам	2	1
414	еще больше	1	1
415	хотя и	2	1
416	бы я	1	1
417	здесь речь	1	1
418	и море	3	1
419	более или	1	1
420	в действительности	4	1
421	что сюжет	1	1
422	о самом	1	1
423	есть на	1	1
424	то в	4	1
425	в себя	2	1
426	конца а	1	1
427	только способ	1	1
428	всей своей	1	1
429	имеет для	1	1
430	и тот	1	1
431	только один	1	1
432	их действия	1	1
433	на его	2	1
434	не следует	2	1
435	в определенном	1	1
436	к герою	1	1
437	одним только	1	1
438	этого характера	1	1
439	когда все	2	1
440	них уже	1	1
441	и читателя	4	1
442	не как	1	1
443	том чтобы	1	1
444	своего времени	3	1
445	смысле как	1	1
446	заключает в	2	1
447	все с	1	1
448	момент когда	2	1
449	но все	1	1
450	бы дать	1	1
451	несоответствие между	1	1
452	то чтобы	2	1
453	которого была	1	1
454	том случае	1	1
455	только не	1	1
456	и с	4	1
457	на этой	1	1
458	для своей	1	1
459	того или	2	1
460	для нее	2	1
461	это не	7	1
462	деле в	2	1
463	случаях и	1	1
464	в итоге	1	1
465	в жизни	1	1
466	к области	1	1
467	для них	1	1
468	но уже	1	1
469	мы пытались	1	1
470	каяться в	1	1
471	в высшей	1	1
472	все равно	2	1
473	нашего исследования	1	1
474	все было	1	1
475	нас к	1	1
476	а за	1	1
477	в слове	1	1
478	и ненужным	1	1
479	этим и	1	1
480	он и	1	1
481	о чем	1	1
482	должно быть	2	1
483	забывая о	1	1
484	еще раз	2	1
485	или менее	1	1
486	за них	1	1
487	таким же	1	1
488	рассказа о	3	1
489	представить себе	1	1
490	в следующем	2	1
491	это делает	1	1
492	во времена	1	1
493	в их	2	1
494	если можно	2	1
495	мысли и	1	1
496	от себя	2	1
497	в заключительных	1	1
498	повести в	1	1
499	однако в	2	1
500	с такими	2	1
501	тому чтобы	1	1
502	бы быть	1	1
503	никакого отношения	1	1
504	даже в	3	1
505	нельзя согласиться	1	1
506	сидя в	1	1
507	на глазах	1	1
508	как о	1	1
509	мысли в	1	1
510	то чего	1	1
511	в определении	1	1
512	дело в	1	1
513	от чужого	1	1
514	на него	2	1
515	читаем что	1	1
516	и имеет	1	1
517	в самых	1	1
518	из их	1	1
519	это еще	1	1
520	не могло	1	1
521	того и	1	1
522	этими словами	1	1
523	так много	1	1
524	что ни	1	1
525	именно с	1	1
526	этих двух	1	1
527	или как	1	1
528	собой то	1	1
529	как она	2	1
530	с таким	1	1
531	этом отношении	3	1
532	что на	2	1
533	к общим	1	1
534	в трагедии	1	1
535	она приобретает	1	1
536	целого в	1	1
537	но напротив	1	1
538	относиться к	1	1
539	и другой	1	1
540	так а	1	1
541	нет мы	1	1
542	всего в	1	1
543	такие моменты	1	1
544	противоположны по	1	1
545	все еще	2	1
546	что при	3	1
547	ничего общего	1	1
548	в каждой	1	1
549	правило не	1	1
550	но при	1	1
551	действующие лица	2	1
552	причина этого	2	1
553	характер и	2	1
554	знаем что	1	1
555	и говорит	1	1
556	говорили что	1	1
557	роль в	1	1
558	на свой	1	1
559	можно было	5	1
560	так и	13	1
561	в споре	1	1
562	мог бы	1	1
563	и каждый	2	1
564	и глубины	1	1
565	в результате	2	1
566	литературных жанров	1	1
567	не исчерпывается	1	1
568	нас и	1	1
569	все дело	1	1
570	у нее	2	1
571	впоследствии и	1	1
572	может не	1	1
573	на вопрос	2	1
574	второй половине	2	1
575	не перед	1	1
576	можно сказать	4	1
577	можно заметить	1	1
578	другому в	1	1
579	была его	1	1
580	все та	1	1
581	нас в	1	1
582	в конечном	2	1
583	нет это	1	1
584	к изображению	1	1
585	этот момент	2	1
586	или иначе	2	1
587	в глазах	6	1
588	не видел	1	1
589	в форме	2	1
590	в другой	1	1
591	вслед за	1	1
592	следовало бы	1	1
593	и она	1	1
594	быть сказано	1	1
595	казалась и	1	1
596	но с	2	1
597	о двух	2	1
598	и этих	1	1
599	о другом	1	1
600	будто бы	3	1
601	до уровня	1	1
602	верно и	1	1
603	ты их	1	1
604	характер ее	2	1
605	и у	1	1
606	только на	2	1
607	себя и	2	1
608	в начале	2	1
609	не исчерпывает	1	1
610	не из	1	1
611	но совершенно	1	1
612	он однако	1	1
613	участие в	2	1
614	что сама	1	1
615	за ним	2	1
616	она действительно	1	1
617	не будут	1	1
618	в прозе	1	1
619	характер у	1	1
620	гораздо большей	1	1
621	дела до	1	1
622	не о	2	1
623	друг друга	5	1
624	каждый из	1	1
625	время говорит	1	1
626	явно не	2	1
627	к той	1	1
628	так легко	1	1
629	на стороне	2	1
630	не было	4	1
631	построена так	1	1
632	его ни	1	1
633	и заключает	1	1
634	второй смысл	1	1
635	только у	1	1
636	мы привыкли	1	1
637	как у	1	1
638	именно в	7	1
639	по своим	1	1
640	не потому	1	1
641	письма и	1	1
642	в отличие	1	1
643	ни на	1	1
644	что для	1	1
645	смысловой картины	1	1
646	героев как	2	1
647	превращается в	3	1
648	от этого	1	1
649	ничем не	3	1
650	имеют никакого	1	1
651	в рассказе	11	1
652	и своим	1	1
653	жизнь в	1	1
654	примере в	1	1
655	когда же	1	1
656	одна и	1	1
657	ближе к	2	1
658	мы знаем	2	1
659	конечной целью	1	1
660	именно поэтому	1	1
661	вступает в	1	1
662	в частности	5	1
663	о себе	1	1
664	заключается по	1	1
665	героев мы	2	1
666	нимало не	1	1
667	характера и	2	1
668	у себя	2	1
669	он будет	1	1
670	а нам	1	1
671	он бы	1	1
672	рассказа в	6	1
673	быть только	1	1
674	в тот	2	1
675	не кажется	1	1
676	на свете	1	1
677	требует для	1	1
678	который он	1	1
679	не умели	1	1
680	и там	1	1
681	и смерти	3	1
682	в гибели	1	1
683	я сам	1	1
684	между прочим	1	1
685	из поля	1	1
686	видит себя	3	1
687	нисколько не	1	1
688	пока еще	2	1
689	уже на	1	1
690	рассказа где	1	1
691	в отдельных	1	1
692	от него	3	1
693	оказались бы	1	1
694	мы должны	1	1
695	трудно не	1	1
696	его жизнь	2	1
697	сказано о	1	1
698	большее чем	1	1
699	бы на	2	1
700	с он	1	1
701	сведения о	1	1
702	в романе	1	1
703	необходимое условие	1	1
704	и эта	1	1
705	это на	1	1
706	и так	2	1
707	в последнем	1	1
708	или иного	2	1
709	тот и	1	1
710	описаний в	1	1
711	жизни и	5	1
712	но еще	2	1
713	разговоре с	1	1
714	случае если	1	1
715	это в	3	1
716	тем самым	1	1
717	все что	1	1
718	этой точки	1	1
