N	2gram	Bakhtin_Pr_5	Myslijsy
259	над всеми	1	2
260	том и	1	2
261	том же	1	2
262	если и	2	2
263	от нас	1	2
264	и всегда	1	2
265	дело в	1	2
266	на себе	1	2
267	того чтобы	1	2
268	только не	1	2
269	к ней	2	2
270	заключает в	1	2
271	как будто	4	2
272	когда мы	1	2
273	сравнительно с	1	2
274	самостоятельности и	1	2
275	что одни	1	2
276	его с	5	2
277	бы они	2	2
278	нем есть	1	2
279	и самое	2	2
280	как мы	8	2
281	каждому из	1	2
282	с ее	3	2
283	от друга	1	2
284	они ни	1	2
285	мысль о	1	2
286	уже с	2	2
287	и может	1	2
288	его самого	1	2
289	времени и	2	2
290	для этого	2	2
291	в виду	3	2
292	них не	1	2
293	вся ее	1	2
294	и должно	1	2
295	о том	2	2
296	никак не	1	2
297	все в	1	2
298	связь между	1	2
299	к последнему	1	2
300	и только	1	2
301	крайней мере	1	2
302	еще более	1	2
303	в утверждении	1	2
304	известно что	1	2
305	как например	1	2
306	этот вопрос	1	2
307	для нее	1	2
308	есть в	1	2
309	в таких	1	2
310	уже не	3	2
311	душу как	1	2
312	же в	1	2
313	в начале	3	2
314	слова не	2	2
315	за ним	2	2
316	чего бы	2	2
317	нуждается в	3	2
318	иначе как	1	2
319	и вместе	1	2
320	в других	1	2
321	даже и	3	2
322	не были	1	2
323	на этот	2	2
324	под влиянием	3	2
325	если не	1	2
326	нет ничего	1	2
327	даже с	1	2
328	что же	7	2
329	о его	1	2
330	это последнее	1	2
331	нисколько не	1	2
332	к другим	2	2
333	но с	1	2
334	ли в	1	2
335	или в	2	2
336	тем более	1	2
337	хотя бы	2	2
338	только что	3	2
339	ни было	3	2
340	что оно	2	2
341	что даже	2	2
342	из этого	2	2
343	но эти	2	2
344	бы даже	1	2
345	слова то	1	2
346	же нам	1	1
347	от этой	1	1
348	отношения к	1	1
349	например в	2	1
350	начинается с	1	1
351	сам по	2	1
352	уже все	2	1
353	самом деле	10	1
354	он может	1	1
355	силы и	1	1
356	показать что	2	1
357	нам кажется	1	1
358	из его	2	1
359	проникает в	2	1
360	голову что	1	1
361	что эти	1	1
362	с таким	2	1
363	и этот	2	1
364	уже по	1	1
365	можно и	1	1
366	до времени	1	1
367	независим от	1	1
368	или наоборот	1	1
369	других людях	1	1
370	мы приводим	1	1
371	совпадает с	2	1
372	собственное слово	1	1
373	в последующих	1	1
374	они были	1	1
375	ему в	1	1
376	зависимости от	1	1
377	одного слова	2	1
378	в каждой	2	1
379	людей он	1	1
380	и самого	1	1
381	а другие	1	1
382	и на	6	1
383	на них	7	1
384	не имел	1	1
385	не найдем	1	1
386	что его	2	1
387	в чем	4	1
388	явлений с	1	1
389	начала все	1	1
390	с его	7	1
391	как если	1	1
392	на самом	9	1
393	не то	1	1
394	друг на	2	1
395	для других	3	1
396	нельзя говорить	1	1
397	к слову	2	1
398	его душе	1	1
399	уже как	2	1
400	себе и	7	1
401	между словом	1	1
402	что они	6	1
403	некоторое время	1	1
404	он себя	1	1
405	перед нами	1	1
406	и получает	1	1
407	когда он	3	1
408	как другой	4	1
409	отношения человека	1	1
410	это определение	1	1
411	не кажется	2	1
412	та же	4	1
413	а во-вторых	1	1
414	сказать о	1	1
415	бы с	2	1
416	он в	4	1
417	все эти	3	1
418	так в	2	1
419	что так	1	1
420	тоже не	1	1
421	свои мысли	1	1
422	приводит к	2	1
423	совокупность слов	1	1
424	нами в	1	1
425	него хотя	1	1
426	и кто	3	1
427	как он	2	1
428	его но	1	1
429	человек не	1	1
430	вследствие этого	1	1
431	этот процесс	2	1
432	на его	4	1
433	бы сказать	1	1
434	высшей степени	3	1
435	не как	3	1
436	без всяких	1	1
437	из виду	1	1
438	глубины души	1	1
439	на этом	2	1
440	только языком	1	1
441	другу как	2	1
442	без исключения	2	1
443	в нее	1	1
444	которое как	1	1
445	одно и	3	1
446	так потому	1	1
447	или слово	1	1
448	же не	4	1
449	и характер	1	1
450	сознание и	2	1
451	таков действительно	1	1
452	зрения на	1	1
453	лишь в	7	1
454	его в	4	1
455	больше в	1	1
456	входит в	1	1
457	того или	1	1
458	что дают	1	1
459	было в	2	1
460	чтобы дать	1	1
461	может стать	1	1
462	и мы	1	1
463	эту минуту	3	1
464	которым он	4	1
465	только одно	1	1
466	бы иначе	1	1
467	из нее	1	1
468	этого слова	5	1
469	рядом с	4	1
470	все равно	2	1
471	далеко не	1	1
472	на друга	2	1
473	его все	1	1
474	одна и	2	1
475	из груди	1	1
476	остается в	1	1
477	их на	1	1
478	же есть	1	1
479	любви и	1	1
480	освободился от	1	1
481	его нельзя	2	1
482	во время	5	1
483	и другие	1	1
484	несколько слов	1	1
485	другим и	3	1
486	что такое	1	1
487	в отношении	9	1
488	в такой	4	1
489	в письме	1	1
490	в котором	3	1
491	они уже	1	1
492	в которых	2	1
493	что я	13	1
494	признать что	1	1
495	бы так	2	1
496	и эти	1	1
497	есть еще	1	1
498	их в	2	1
499	второй только	1	1
500	что этот	1	1
501	как можно	2	1
502	даже в	5	1
503	народом в	1	1
504	всех их	1	1
505	слово должно	1	1
506	что с	2	1
507	этими двумя	2	1
508	построена на	1	1
509	которого он	3	1
510	но только	3	1
511	все без	1	1
512	себе самом	5	1
513	для всего	1	1
514	ничего не	3	1
515	именно с	1	1
516	ли бы	1	1
517	и весь	1	1
518	так все	1	1
519	человек как	1	1
520	по своей	2	1
521	но слово	1	1
522	это слово	4	1
523	уже и	2	1
524	доказать что	1	1
525	этом отношении	1	1
526	и делает	4	1
527	от их	1	1
528	свое собственное	1	1
529	в предшествующих	1	1
530	полную независимость	1	1
531	его внутренней	4	1
532	где начинается	1	1
533	лежит в	2	1
534	про себя	2	1
535	приведенных нами	2	1
536	можно сравнить	1	1
537	и другим	1	1
538	а что	2	1
539	каким она	1	1
540	говорил а	1	1
541	где он	4	1
542	им в	2	1
543	впрочем здесь	1	1
544	как не	1	1
545	здесь не	1	1
546	всего этого	3	1
547	в ее	3	1
548	не отдельными	1	1
549	и говорит	3	1
550	в произведении	2	1
551	то время	1	1
552	всей своей	2	1
553	роль в	1	1
554	дано в	1	1
555	и прочее	1	1
556	с отношением	1	1
557	и совершенно	1	1
558	что у	6	1
559	можно было	2	1
560	в нескольких	1	1
561	на нее	2	1
562	те же	2	1
563	еще в	4	1
564	в результате	1	1
565	сознания и	4	1
566	его мысли	2	1
567	что дело	1	1
568	понятно что	2	1
569	является в	1	1
570	нас к	1	1
571	и действий	1	1
572	другой не	1	1
573	смысле и	1	1
574	образом в	1	1
575	в построении	2	1
576	это все	1	1
577	о нем	2	1
578	приближается к	1	1
579	же необходимо	1	1
580	мы могли	1	1
581	в другом	12	1
582	на вопрос	2	1
583	оно лишено	1	1
584	это потому	1	1
585	мысли мы	1	1
586	после того	1	1
587	все его	4	1
588	там в	3	1
589	зрения он	1	1
590	нас в	1	1
591	или как	3	1
592	к нему	13	1
593	с другими	2	1
594	переходит в	2	1
595	должно было	1	1
596	какие мы	1	1
597	чтобы все	2	1
598	его мысль	4	1
599	или напротив	1	1
600	во всей	1	1
601	даже для	1	1
602	наконец в	4	1
603	бы вполне	1	1
604	и об	2	1
605	для самого	1	1
606	эти последние	1	1
607	развивается в	1	1
608	в формах	1	1
609	но так	3	1
610	на которой	2	1
611	мысль и	2	1
612	один из	1	1
613	образом как	1	1
614	ее к	1	1
615	видели что	1	1
616	вне себя	2	1
617	с ними	5	1
618	что он	24	1
619	но ни	2	1
620	другим но	1	1
621	такое же	2	1
622	всяком случае	4	1
623	между этими	1	1
624	и ее	1	1
625	не сказать	1	1
626	на мир	1	1
627	от них	1	1
628	но между	1	1
629	с которыми	2	1
630	без этого	1	1
631	материал как	1	1
632	как средство	1	1
633	уже в	3	1
634	себя в	2	1
635	мы бы	1	1
636	в виде	7	1
637	ответ на	1	1
638	из них	3	1
639	говорит что	1	1
640	него нет	2	1
641	ни в	2	1
642	чтобы она	1	1
643	не для	1	1
644	человек так	1	1
645	чтоб он	1	1
646	и желание	1	1
647	власти над	1	1
648	как его	3	1
649	но что	2	1
650	жить как	1	1
651	у него	4	1
652	тех которые	1	1
653	действие не	1	1
654	случае не	1	1
655	не говорит	1	1
656	принять и	1	1
657	слово возможно	1	1
658	именно как	1	1
659	до сих	1	1
660	каждый человек	1	1
661	уже при	1	1
662	и суждения	1	1
663	и оставляет	1	1
664	еще и	1	1
665	себя и	8	1
666	слово но	1	1
667	предмет и	1	1
668	его из	1	1
669	выше и	1	1
670	превращается в	1	1
671	не на	1	1
672	человек в	1	1
673	ее на	1	1
674	и слово	8	1
675	в речи	2	1
676	я хочу	2	1
677	следовало бы	1	1
678	к лицу	1	1
679	в творчестве	4	1
680	есть человека	1	1
681	в одной	3	1
682	первые слова	1	1
683	приводит в	1	1
684	над ним	1	1
685	он говорит	1	1
686	с внутренней	1	1
687	в данном	1	1
688	его собственной	1	1
689	явления что	1	1
690	несколько таких	1	1
691	лицом к	1	1
692	смысле этого	2	1
693	себя то	2	1
694	в ответ	1	1
695	о явлениях	1	1
696	каждую минуту	1	1
697	ко всему	1	1
698	по которому	2	1
699	в мир	1	1
700	да и	5	1
701	или другого	1	1
702	воли но	1	1
703	что из	1	1
704	сих пор	1	1
705	все это	14	1
706	что касается	1	1
707	но для	2	1
708	ибо он	1	1
709	своей последующей	1	1
710	при всем	1	1
711	в эту	4	1
712	время не	3	1
713	на других	1	1
714	не должен	1	1
715	человека она	1	1
716	будто бы	2	1
717	не вышли	1	1
718	давно уже	1	1
719	над собою	1	1
720	всех тех	2	1
721	слово в	2	1
722	между ними	1	1
723	слова с	2	1
724	отношением к	3	1
725	их с	1	1
726	слова есть	1	1
727	в последнем	2	1
728	каждое лицо	2	1
729	остается неизменным	1	1
730	себе не	1	1
731	речи как	1	1
732	сущности в	2	1
733	это было	2	1
734	того времени	2	1
735	себя другой	1	1
736	к этому	1	1
