N	2gram	Losev_Prob_3	Problemy
142	в особом	1	3
143	в художественном	3	3
144	кроме того	3	3
145	уже в	3	3
146	и до	2	3
147	но именно	2	3
148	подобно тому	1	3
149	далеко не	1	3
150	в их	2	3
151	тому что	4	3
152	на котором	2	3
153	на него	1	3
154	героев и	1	3
155	никогда не	6	3
156	как будто	3	3
157	отличается от	4	3
158	для его	3	3
159	оно не	1	3
160	если же	3	3
161	только то	2	3
162	и здесь	5	3
163	все его	1	3
164	с другой	7	3
165	все в	1	3
166	в них	1	3
167	каждый элемент	1	3
168	мы должны	7	3
169	но с	2	3
170	но как	4	3
171	от автора	1	3
172	и у	2	3
173	всяком случае	6	3
174	ни в	8	3
175	сами по	6	3
176	друг друга	2	3
177	само по	3	3
178	этот принцип	1	3
179	критической литературе	1	3
180	по существу	2	3
181	есть то	3	3
182	бы в	2	3
183	сказать что	16	3
184	другой стороны	5	3
185	была бы	1	3
186	типа и	2	3
187	в своих	1	3
188	как на	2	3
189	только он	2	2
190	и есть	5	2
191	все те	1	2
192	и могут	2	2
193	мы уже	4	2
194	в которой	2	2
195	вопрос о	1	2
196	конечно и	1	2
197	из которых	2	2
198	мы ее	1	2
199	в ней	5	2
200	бы то	4	2
201	то он	2	2
202	тоже не	5	2
203	в настоящем	3	2
204	во что	1	2
205	так что	12	2
206	в истории	1	2
207	в той	3	2
208	его на	1	2
209	с этим	2	2
210	и нет	2	2
211	однако не	1	2
212	могли бы	4	2
213	и к	6	2
214	нами в	2	2
215	всей его	2	2
216	на его	1	2
217	всех этих	2	2
218	здесь мы	1	2
219	то ни	6	2
220	мы его	1	2
221	же не	2	2
222	при этом	4	2
223	художественный образ	9	2
224	дело здесь	4	2
225	с начала	1	2
226	чисто художественные	1	2
227	в жизни	1	2
228	этого вывода	1	2
229	со своими	1	2
230	образ действительности	1	2
231	как целое	1	2
232	в один	1	2
233	образ а	2	2
234	в отношении	2	2
235	в котором	2	2
236	бы к	3	2
237	и благодаря	1	2
238	в которых	3	2
239	но он	1	2
240	у тургенева	2	2
241	произведения в	2	2
242	однако в	2	2
243	зрения и	1	2
244	человека но	3	2
245	с которой	2	2
246	но они	1	2
247	мысли в	1	2
248	чтобы в	1	2
249	на себе	3	2
250	поэтому в	1	2
251	какой бы	1	2
252	правда в	1	2
253	со своим	2	2
254	связи с	8	2
255	во все	1	2
256	из самого	1	2
257	и вполне	5	2
258	образом но	1	2
259	что оно	2	2
260	для себя	2	2
261	говорит сам	1	2
262	данном случае	7	2
263	самим собою	1	2
264	они ни	1	2
265	сознания с	1	2
266	и что	7	2
267	слова а	2	2
268	и сам	5	2
269	начала и	1	2
270	именно потому	3	2
271	никак не	9	2
272	и во	2	2
273	от них	1	2
274	а потому	1	2
275	во всей	3	2
276	для самого	2	2
277	хотя бы	3	2
278	и ее	3	2
279	же и	4	2
280	к идее	1	2
281	то и	5	2
282	ни было	3	2
283	человеческого духа	1	2
284	является не	2	2
285	самой структуре	1	2
286	или даже	5	2
287	произведения и	2	2
288	имеет значение	6	2
289	и даже	14	2
290	до сих	2	2
291	все время	1	2
292	себя и	1	2
293	месте и	1	2
294	на этот	4	2
295	она является	1	2
296	представляется нам	1	2
297	всех элементов	1	2
298	данного произведения	1	2
299	только как	1	2
300	в изображении	1	2
301	в данном	9	2
302	не существенно	1	2
303	ведь только	1	2
304	в первой	1	2
305	в контексте	2	2
306	с этой	3	2
307	благодаря этому	1	2
308	в условиях	3	2
309	сих пор	2	2
310	можно было	4	2
311	нисколько не	2	2
312	слова но	1	2
313	бы как	2	2
314	и от	9	2
315	себя самого	1	2
316	этой действительности	1	2
317	бы он	1	2
318	своих героев	2	2
319	и земли	1	2
320	же в	3	2
321	образ в	2	2
322	не есть	35	2
323	этот вопрос	3	2
324	жизни а	3	2
325	есть и	2	2
326	жизни и	6	2
327	но эти	1	2
328	заметить что	1	2
329	действительности так	1	1
330	художественном произведении	3	1
331	смысле слова	8	1
332	от этой	1	1
333	человеческим голосом	2	1
334	их художественного	1	1
335	не должны	1	1
336	же как	3	1
337	относится и	2	1
338	художественного произведения	14	1
339	но чтобы	1	1
340	вполне возможна	1	1
341	получает в	1	1
342	и изображает	1	1
343	показаться что	1	1
344	является принципом	1	1
345	не идет	1	1
346	тем же	2	1
347	в первом	1	1
348	они вовсе	1	1
349	идея и	3	1
350	и больше	3	1
351	едва ли	5	1
352	и за	2	1
353	его не	2	1
354	из всех	1	1
355	который в	2	1
356	слезами и	1	1
357	мы не	7	1
358	случае они	1	1
359	на первом	1	1
360	общества но	2	1
361	именно к	1	1
362	есть нечто	8	1
363	время как	4	1
364	и над	1	1
365	оно есть	1	1
366	бы ни	1	1
367	но даже	4	1
368	хотя конечно	1	1
369	как впрочем	1	1
370	и он	1	1
371	следовательно в	1	1
372	себе а	3	1
373	первый план	2	1
374	является таким	1	1
375	во всех	2	1
376	друг к	1	1
377	строится так	1	1
378	он говорит	1	1
379	а только	5	1
380	есть своя	1	1
381	и всякий	1	1
382	и отражать	1	1
383	непосредственно но	1	1
384	в противоречии	1	1
385	ответ на	1	1
386	в качестве	3	1
387	а и	1	1
388	ни стало	1	1
389	что они	5	1
390	сама по	8	1
391	относится к	1	1
392	которые не	1	1
393	первый взгляд	2	1
394	независимо от	1	1
395	что именно	1	1
396	из романов	1	1
397	до его	1	1
398	не изображает	1	1
399	но художественный	1	1
400	фантастическим но	1	1
401	чего нет	1	1
402	хотя и	5	1
403	но несмотря	1	1
404	это тоже	2	1
405	и художественного	1	1
406	более или	1	1
407	и нами	1	1
408	от этого	1	1
409	о самом	1	1
410	себе как	3	1
411	в литературном	1	1
412	что это	3	1
413	для данного	1	1
414	в нашем	5	1
415	из этих	1	1
416	в известном	2	1
417	чем его	1	1
418	сливаются в	1	1
419	толстого не	2	1
420	иначе и	1	1
421	как он	1	1
422	но на	1	1
423	как принцип	1	1
424	а вовсе	2	1
425	него были	1	1
426	и если	6	1
427	вообще не	1	1
428	структуры у	1	1
429	время и	2	1
430	что сказать	1	1
431	соприкасается с	1	1
432	произведении как	1	1
433	дает не	1	1
434	у лермонтова	2	1
435	к одному	1	1
436	в начале	2	1
437	момент художественного	1	1
438	чисто художественную	1	1
439	и по	2	1
440	образа и	4	1
441	находим у	1	1
442	или иных	4	1
443	автора от	1	1
444	от нее	1	1
445	она особенно	1	1
446	даны как	1	1
447	что все	2	1
448	единое и	1	1
449	же касается	4	1
450	об этом	3	1
451	из них	2	1
452	к другу	1	1
453	них не	1	1
454	лишь в	1	1
455	они тоже	1	1
456	единственный способ	2	1
457	заключается в	4	1
458	с самим	3	1
459	может стать	1	1
460	то все	1	1
461	быть не	1	1
462	ведь в	2	1
463	изображаемой действительности	1	1
464	ведь если	2	1
465	по всему	1	1
466	метафора но	1	1
467	для них	2	1
468	но уже	3	1
469	он является	3	1
470	быть только	1	1
471	смысле она	1	1
472	является их	1	1
473	все равно	3	1
474	мы имеем	2	1
475	т д	13	1
476	не всегда	1	1
477	всегда и	1	1
478	между собою	2	1
479	потому и	1	1
480	роль и	2	1
481	остается в	1	1
482	что всякое	1	1
483	со всей	1	1
484	одного и	1	1
485	на первый	4	1
486	или менее	1	1
487	которую он	1	1
488	художественный смысл	2	1
489	от своего	1	1
490	сказать так	1	1
491	что вся	2	1
492	не столько	2	1
493	на свою	1	1
494	ряд и	2	1
495	своего рода	1	1
496	вовсе еще	1	1
497	строго говоря	1	1
498	и другого	1	1
499	является только	5	1
500	образом и	2	1
501	по крайней	5	1
502	он этой	1	1
503	том и	1	1
504	если и	1	1
505	и многих	2	1
506	далее что	1	1
507	он остается	1	1
508	лиц и	1	1
509	и художественной	2	1
510	деле это	1	1
511	есть а	2	1
512	и другое	1	1
513	например не	2	1
514	не имеет	9	1
515	структурой и	1	1
516	который был	1	1
517	дело в	4	1
518	она ни	2	1
519	только из	1	1
520	и притом	4	1
521	которого он	1	1
522	всей их	1	1
523	и именно	2	1
524	и имеет	1	1
525	иметь в	1	1
526	того чтобы	1	1
527	та или	3	1
528	только не	1	1
529	не то	2	1
530	из него	2	1
531	рассматривать как	2	1
532	того и	1	1
533	и всегда	2	1
534	и образ	2	1
535	не всякий	1	1
536	речи он	1	1
537	фантастической и	1	1
538	или иная	3	1
539	действительно в	1	1
540	целое в	1	1
541	является он	1	1
542	чисто художественной	2	1
543	это слово	1	1
544	и сама	2	1
545	о чем-то	4	1
546	так то	1	1
547	своей типичности	1	1
548	то это	10	1
549	в каком	4	1
550	у нас	10	1
551	вот в	1	1
552	и нисколько	1	1
553	одно и	3	1
554	искусства и	2	1
555	же самое	9	1
556	для такого	1	1
557	к тому	3	1
558	подходом к	1	1
559	свое значение	3	1
560	и свое	1	1
561	может показаться	1	1
562	она дана	1	1
563	но только	6	1
564	не существует	1	1
565	но при	1	1
566	и сами	2	1
567	здесь не	8	1
568	в ее	4	1
569	только при	4	1
570	от обычного	1	1
571	значение этих	1	1
572	другом но	1	1
573	то время	4	1
574	она только	1	1
575	и когда	1	1
576	котором мы	1	1
577	что у	3	1
578	в другом	2	1
579	но художественно	1	1
580	структуры как	1	1
581	художественной структуры	2	1
582	привело бы	1	1
583	остается только	2	1
584	что дело	2	1
585	по сравнению	2	1
586	не исчерпывается	1	1
587	понятно что	1	1
588	является в	2	1
589	для этого	6	1
590	в настоящее	2	1
591	своего образа	1	1
592	но эту	1	1
593	в содержании	1	1
594	даже не	2	1
595	образом в	1	1
596	в виду	10	1
597	вот это	2	1
598	только и	8	1
599	и художественная	2	1
600	слово об	1	1
601	первом случае	1	1
602	цельное художественное	1	1
603	типа но	1	1
604	о том	6	1
605	и та	1	1
606	другими словами	6	1
607	настоящее время	2	1
608	к одной	2	1
609	говорит об	1	1
610	можно сказать	6	1
611	является здесь	2	1
612	своим предметом	2	1
613	по типу	2	1
614	если принять	1	1
615	они являются	1	1
616	не отличается	1	1
617	во втором	1	1
618	как его	1	1
619	отметить что	1	1
620	этом как	1	1
621	ее художественного	1	1
622	и только	6	1
623	крайней мере	5	1
624	действительность а	2	1
625	резко отличается	1	1
626	их живого	1	1
627	если это	1	1
628	или может	1	1
629	она может	2	1
630	второй план	1	1
631	но вовсе	1	1
632	того что	8	1
633	довлеет себе	1	1
634	действительности не	1	1
635	быть и	3	1
636	образом как	1	1
637	и соответствующие	1	1
638	всякого рода	4	1
639	что даже	4	1
640	словом и	1	1
641	то в	3	1
642	и действительно	1	1
643	целого и	1	1
644	даже если	2	1
645	впрочем и	1	1
646	а с	2	1
647	к свободе	1	1
648	вся эта	3	1
649	себя в	2	1
650	с нею	2	1
651	ничто не	2	1
652	да еще	2	1
653	говорить об	1	1
654	есть действительно	2	1
655	не все	1	1
656	а то	3	1
657	и других	1	1
658	не так	3	1
659	себе в	1	1
660	первой степени	6	1
661	и художественно	1	1
662	совершенно безразлично	1	1
663	идею от	2	1
664	могло бы	3	1
665	выход за	1	1
666	чтобы она	1	1
667	не выражается	1	1
668	но что	2	1
669	случае не	3	1
670	и никогда	1	1
671	того или	6	1
672	это было	2	1
673	она имеет	1	1
674	к той	1	1
675	ее на	1	1
676	другой и	1	1
677	нет в	1	1
678	для того	1	1
679	нет нужды	2	1
680	наше художественное	1	1
681	у которого	1	1
682	нами не	1	1
683	его изображение	1	1
684	другого и	1	1
685	на ее	2	1
686	здесь в	3	1
687	а именно	8	1
688	это принцип	1	1
689	если мы	16	1
690	более подходящего	1	1
691	что не	1	1
692	в живом	1	1
693	только к	2	1
694	что для	3	1
695	этот термин	1	1
696	нужно сказать	1	1
697	ничем не	2	1
698	зависит от	1	1
699	черты в	1	1
700	жизнь в	3	1
701	возникает та	1	1
702	что обычно	1	1
703	для их	1	1
704	тут есть	1	1
705	его именно	1	1
706	действительности как	2	1
707	что мы	8	1
708	в одно	1	1
709	если не	3	1
710	развитии и	2	1
711	или другого	3	1
712	в частности	2	1
713	на который	1	1
714	и она	1	1
715	ни на	3	1
716	и особенно	2	1
717	к другой	2	1
718	перейти в	1	1
719	мысли но	1	1
720	и художественный	1	1
721	к своему	1	1
722	что за	1	1
723	сравнению с	2	1
724	типичность для	1	1
725	такого рода	6	1
726	что бы	1	1
727	в чистом	3	1
728	это за	3	1
729	типа как	1	1
730	в тех	3	1
731	и там	2	1
732	наконец и	1	1
733	бы его	1	1
734	из отдельных	2	1
735	главного героя	1	1
736	мы сказали	1	1
737	в художественную	1	1
738	всерьез и	1	1
739	этого слова	5	1
740	слова и	3	1
741	этом случае	5	1
742	при условии	2	1
743	ничего кроме	2	1
744	например у	1	1
745	такое изображение	2	1
746	тому или	1	1
747	тех или	5	1
748	в более	1	1
749	и конструируется	1	1
750	от той	1	1
751	и само	1	1
752	мы только	2	1
753	ими самими	1	1
754	ее и	2	1
755	и все	3	1
756	у них	2	1
757	чтобы его	1	1
758	вполне понятно	1	1
759	будто бы	3	1
760	только что	2	1
761	наоборот все	1	1
762	на одно	2	1
763	все они	2	1
764	ее в	1	1
765	мы видели	2	1
766	сводить на	1	1
767	в искусстве	4	1
768	действительности то	1	1
769	к самому	2	1
770	конце своей	1	1
771	в какие	1	1
772	но если	6	1
773	с ней	5	1
774	это в	2	1
775	совершенно не	4	1
776	идея в	1	1
777	мы считаем	1	1
778	бы быть	3	1
779	же мы	1	1
780	которые сами	1	1
781	или иного	3	1
782	предмета изображения	1	1
783	всю ее	1	1
784	есть художественная	1	1
785	значение не	1	1
786	себе не	2	1
787	себе но	1	1
788	голосами и	1	1
789	к этой	1	1
790	и другие	3	1
791	к этому	1	1
792	в таком	5	1
793	точно так	3	1
794	этой точки	2	1
795	слова это	2	1
