N	2gram	Voloshinov_2	slovoVRo
268	языковом отношении	1	2
269	и чужого	2	2
270	категории и	4	2
271	мы и	1	2
272	конечно и	2	2
273	его словесного	1	2
274	слово не	1	2
275	свою очередь	5	2
276	и то	3	2
277	в сочетании	1	2
278	между собой	1	2
279	в широком	1	2
280	столь же	3	2
281	в ее	3	2
282	но не	2	2
283	одного в	1	2
284	чужое высказывание	9	2
285	и речи	2	2
286	что они	2	2
287	сих пор	3	2
288	речи но	1	2
289	чужого слова	13	2
290	хотя и	1	2
291	от этого	2	2
292	сливается с	1	2
293	в целом	1	2
294	у каждого	1	2
295	нами в	3	2
296	языковых норм	1	2
297	высказывания не	2	2
298	не могла	1	2
299	а вовсе	1	2
300	широком смысле	1	2
301	перестает быть	1	2
302	они в	1	2
303	пассивного понимания	4	2
304	как увидим	1	2
305	всех своих	1	2
306	одно и	3	2
307	не из	1	2
308	самого автора	1	2
309	на все	2	2
310	и иных	1	2
311	слова все	1	2
312	этот стиль	1	2
313	зрения самого	2	2
314	был бы	1	2
315	том что	10	2
316	в этих	3	2
317	монологическом высказывании	1	2
318	высказывания и	11	2
319	но он	1	2
320	друг другу	1	2
321	войти в	1	2
322	синтаксиса и	1	2
323	уже сказали	1	2
324	языка то	1	2
325	тому что	4	2
326	на один	1	2
327	в атмосфере	2	2
328	и стиль	1	2
329	до известной	1	2
330	и проч	1	2
331	из него	2	2
332	автор и	1	2
333	вне его	1	2
334	языке это	1	2
335	языка это	1	2
336	такая же	1	2
337	ему не	1	2
338	у нас	3	2
339	в духе	1	2
340	на протяжении	2	2
341	косвенная речь	2	2
342	мы все	1	2
343	всегда в	1	2
344	оно может	3	2
345	и о	2	2
346	двух языков	1	2
347	но по	2	2
348	этот язык	1	2
349	при всех	1	2
350	так в	1	2
351	роль в	1	2
352	с языком	1	2
353	на том	1	2
354	не с	2	2
355	и лингвистика	1	2
356	из одного	4	2
357	и вообще	1	2
358	в другом	3	2
359	можно сказать	1	2
360	слов и	3	2
361	слова для	3	2
362	определенных социальных	1	2
363	и всякое	2	2
364	оставаясь в	2	2
365	здесь не	1	2
366	мы видим	1	2
367	между тем	6	2
368	и тем	4	2
369	с которыми	1	2
370	так что	1	2
371	же и	1	2
372	укладывается в	1	2
373	связи с	13	2
374	уже не	1	2
375	и у	2	2
376	если мы	6	2
377	только на	4	2
378	в виде	2	2
379	или даже	1	2
380	характерно что	3	2
381	в одном	1	2
382	себя от	1	2
383	свое выражение	1	2
384	исторического становления	3	2
385	для того	6	2
386	в другой	1	2
387	именно как	2	2
388	до сих	3	2
389	понимания в	1	2
390	не есть	3	2
391	с другом	1	2
392	а с	2	2
393	на которые	1	2
394	его социальная	1	2
395	в определенных	2	2
396	а на	1	2
397	и композиционно	1	2
398	совершенно не	5	2
399	что все	1	2
400	связь с	4	2
401	так же	5	2
402	его как	1	2
403	речь в	4	2
404	со всею	3	2
405	для понимания	3	2
406	друг с	1	2
407	должно быть	3	2
408	в контексте	5	2
409	в различные	1	2
410	автором и	1	2
411	этом случае	1	2
412	в условиях	1	2
413	того или	2	2
414	как раз	4	2
415	чужих языков	1	2
416	не является	8	2
417	одна из	7	2
418	говорящего и	2	2
419	социальной группы	6	2
420	форма передачи	1	2
421	и другим	1	2
422	имеет дело	2	2
423	такое понимание	2	2
424	у них	1	2
425	интерес к	1	2
426	потому что	1	2
427	язык не	3	2
428	ни было	6	2
429	обстоит дело	1	2
430	между ними	2	2
431	сказать что	4	2
432	самого языка	2	2
433	автора в	1	2
434	или иного	2	2
435	все категории	1	2
436	и эта	2	2
437	к этому	5	2
438	эти категории	2	2
439	как известно	1	1
440	роль этих	1	1
441	в обычном	1	1
442	с конкретными	1	1
443	уже сказанного	1	1
444	лишь там	2	1
445	от предмета	1	1
446	выражения в	2	1
447	словами и	1	1
448	науки о	2	1
449	в данную	3	1
450	осветить по-новому	1	1
451	речи на	2	1
452	и до	3	1
453	не имеют	3	1
454	конечно в	3	1
455	основные и	1	1
456	иметь место	1	1
457	входящих в	1	1
458	других с	1	1
459	его не	1	1
460	нем становится	1	1
461	может противопоставить	1	1
462	говорящих эти	1	1
463	ценностные тона	1	1
464	неизбежно приводит	1	1
465	случае за	1	1
466	что уже	1	1
467	звукового образа	1	1
468	иногда прямо	1	1
469	как из	2	1
470	именно к	1	1
471	место в	2	1
472	приводят к	1	1
473	высказывания в	7	1
474	входит как	1	1
475	идеологические системы	1	1
476	но она	1	1
477	этого целого	1	1
478	как во	1	1
479	почти исключительно	2	1
480	на чужое	3	1
481	и со	1	1
482	данном языке	1	1
483	как впрочем	1	1
484	и письменный	1	1
485	идеологических систем	3	1
486	и конкретные	1	1
487	языковом сознании	1	1
488	и он	2	1
489	языке в	1	1
490	он был	2	1
491	именно эти	2	1
492	свое слово	1	1
493	бы то	4	1
494	которое он	1	1
495	иногда почти	1	1
496	там и	1	1
497	и учет	1	1
498	и социально	1	1
499	его так	1	1
500	а следовательно	1	1
501	как целое	9	1
502	и существенного	1	1
503	язык от	1	1
504	понимания не	1	1
505	даже вовсе	1	1
506	но как	2	1
507	и стилистической	1	1
508	а только	1	1
509	со всеми	1	1
510	не все	1	1
511	к слову	1	1
512	своей конкретной	1	1
513	каком направлении	1	1
514	и чужой	9	1
515	менее всего	3	1
516	слова на	3	1
517	иногда и	3	1
518	а через	1	1
519	передачи чужого	2	1
520	как реплика	1	1
521	отличие от	3	1
522	можно прямо	1	1
523	или иное	1	1
524	конечно совершенно	2	1
525	в одной	2	1
526	отвлечемся от	1	1
527	контексте и	2	1
528	его на	1	1
529	в конструкцию	1	1
530	в значительной	2	1
531	выражение этого	1	1
532	в течение	1	1
533	стороны и	2	1
534	какие бы	1	1
535	то или	1	1
536	в противном	2	1
537	и где	1	1
538	слова между	1	1
539	могли бы	1	1
540	его к	2	1
541	слова он	1	1
542	в действительности	1	1
543	имеют громадное	1	1
544	к конкретным	1	1
545	в этот	1	1
546	рядом друг	1	1
547	где все	1	1
548	в себя	1	1
549	словом не	1	1
550	от наполняющих	1	1
551	к другому	5	1
552	так или	1	1
553	бы не	2	1
554	в этой	3	1
555	свет на	2	1
556	чужое слово	8	1
557	как основной	1	1
558	на то	4	1
559	и если	1	1
560	в чужую	3	1
561	что она	1	1
562	в определенном	2	1
563	который превращает	1	1
564	к миру	1	1
565	речевое целое	1	1
566	речи то	1	1
567	данного слова	4	1
568	не значит	1	1
569	зрения эта	1	1
570	к одному	1	1
571	не к	3	1
572	понимания и	2	1
573	не абстрактная	1	1
574	слова которое	1	1
575	оно должно	1	1
576	высказываний в	1	1
577	этого мышления	2	1
578	по всем	1	1
579	и было	1	1
580	почвы для	1	1
581	какой бы	3	1
582	и стилистикой	1	1
583	ориентация на	1	1
584	в нее	1	1
585	в основу	1	1
586	человека в	1	1
587	значительной степени	2	1
588	бы они	1	1
589	подход к	2	1
590	то ни	5	1
591	сущности всегда	1	1
592	новый свет	1	1
593	в состоянии	1	1
594	сознание и	1	1
595	языкового значения	1	1
596	с этою	1	1
597	не дает	1	1
598	является конечно	2	1
599	высказывание в	8	1
600	значимости в	1	1
601	этих форм	2	1
602	косвенной речи	13	1
603	заключается в	1	1
604	и единого	1	1
605	не умеет	1	1
606	здесь как	2	1
607	из разновидностей	1	1
608	может стать	2	1
609	форму и	3	1
610	моменты в	1	1
611	случае является	1	1
612	в свой	1	1
613	как такие	1	1
614	содержание и	1	1
615	в жизни	2	1
616	только одно	1	1
617	ни в	6	1
618	но уже	1	1
619	о которых	1	1
620	социальные силы	1	1
621	этого не	1	1
622	низких жанрах	1	1
623	стилистическому единству	1	1
624	всегда и	2	1
625	и вне	1	1
626	несмотря на	1	1
627	мы видели	4	1
628	как целого	3	1
629	предвосхищает его	1	1
630	и того	5	1
631	приближаются к	1	1
632	места в	1	1
633	от своего	2	1
634	высказывания как	7	1
635	сознания на	1	1
636	монологический контекст	1	1
637	это ощущение	1	1
638	к истории	1	1
639	форме косвенной	1	1
640	его формы	4	1
641	не столько	1	1
642	в отличие	3	1
643	о языке	1	1
644	новые стороны	2	1
645	в диалоге	2	1
646	пор совершенно	1	1
647	говорящим и	1	1
648	слова еще	2	1
649	мир и	1	1
650	речевой жизни	2	1
651	простое и	1	1
652	но во	1	1
653	чужой язык	1	1
654	авторской и	5	1
655	труда и	1	1
656	тем не	1	1
657	по крайней	2	1
658	но было	1	1
659	и более	7	1
660	нем новые	1	1
661	произведения в	1	1
662	свою конструктивную	1	1
663	ему всецело	1	1
664	в устах	3	1
665	разыгрывается между	1	1
666	в низких	1	1
667	же мы	1	1
668	шаблонов передачи	1	1
669	и вся	1	1
670	определяют собою	1	1
671	в тесной	2	1
672	не менее	1	1
673	два полюса	1	1
674	самого начала	5	1
675	активное понимание	1	1
676	здесь лишь	1	1
677	мышления и	1	1
678	одной плоскости	1	1
679	с живым	1	1
680	данную эпоху	2	1
681	ясность и	1	1
682	языком и	1	1
683	но только	1	1
684	того чтобы	6	1
685	дело в	1	1
686	связанное с	1	1
687	только и	1	1
688	поэтому-то на	1	1
689	в самой	1	1
690	сказать на	1	1
691	и подходы	2	1
692	и речевой	1	1
693	и лишь	3	1
694	в лингвистическом	1	1
695	с одним	1	1
696	те моменты	2	1
697	слову и	1	1
698	в другую	1	1
699	фоне других	1	1
700	чужие слова	1	1
701	так называемый	1	1
702	языка которые	1	1
703	сущности только	1	1
704	словом его	1	1
705	понимание таким	1	1
706	каждое высказывание	1	1
707	не столь	1	1
708	этом отношении	1	1
709	точном смысле	4	1
710	за ними	1	1
711	без исключения	2	1
712	в каком	3	1
713	остаются вне	1	1
714	от общего	1	1
715	в стиле	1	1
716	синтаксических форм	2	1
717	ведь при	1	1
718	пассивно понимающего	1	1
719	исходить из	1	1
720	все то	2	1
721	в направлении	6	1
722	свою связь	1	1
723	есть только	1	1
724	и установлено	1	1
725	в редчайшие	1	1
726	его с	1	1
727	какие только	1	1
728	ориентируется в	1	1
729	кругозор на	1	1
730	и свое	1	1
731	он создает	1	1
732	должен быть	2	1
733	произведение должно	1	1
734	и это	3	1
735	языке для	2	1
736	это единство	1	1
737	а язык	1	1
738	жизни языка	1	1
739	же не	1	1
740	определяется его	2	1
741	и ложью	1	1
742	понимание активно	1	1
743	направлении к	3	1
744	для всего	3	1
745	они ни	1	1
746	слова вне	1	1
747	фонетических морфологических	1	1
748	ведь всякое	1	1
749	нет никакой	1	1
750	с самого	5	1
751	приводит к	2	1
752	его внешней	2	1
753	нет подхода	2	1
754	и исторически	1	1
755	различие между	2	1
756	понимание и	1	1
757	внутреннюю речь	1	1
758	в плоскости	1	1
759	монологического высказывания	5	1
760	оно все	1	1
761	еще дальше	1	1
762	вне ее	1	1
763	всех возможных	1	1
764	человеческому слову	1	1
765	является в	2	1
766	если бы	11	1
767	и формами	1	1
768	со стороны	1	1
769	языковых форм	3	1
770	громадное значение	3	1
771	оно определяется	1	1
772	прямая и	1	1
773	находится в	1	1
774	говорения и	2	1
775	установку на	1	1
776	сводится к	2	1
777	этого языка	1	1
778	слова из	1	1
779	ориентации слова	1	1
780	повторяем в	1	1
781	и силу	1	1
782	и что	1	1
783	находятся в	2	1
784	его жизни	1	1
785	притом в	1	1
786	или на	1	1
787	в материале	2	1
788	оно ни	2	1
789	как чисто	1	1
790	в различных	3	1
791	слушателя если	1	1
792	в вопросах	1	1
793	на данном	1	1
794	это было	2	1
795	данного языка	2	1
796	оно активно	1	1
797	всей современной	1	1
798	стилем и	1	1
799	что самое	1	1
800	этих слов	1	1
801	заложенные в	1	1
802	речевого целого	1	1
803	свой состав	1	1
804	авторский контекст	4	1
805	нуждается в	1	1
806	что и	3	1
807	лингвистики в	1	1
808	существенную роль	1	1
809	этом как	2	1
810	и только	1	1
811	крайней мере	2	1
812	которые он	1	1
813	на границах	1	1
814	система языковых	1	1
815	эта роль	1	1
816	лингвистикой и	1	1
817	и устойчивое	1	1
818	совершенно невозможно	1	1
819	живом диалоге	1	1
820	свое наиболее	2	1
821	например при	1	1
822	ибо в	1	1
823	и научения	2	1
824	своего смысла	1	1
825	время в	1	1
826	в двух	3	1
827	для лингвистики	1	1
828	отражения в	1	1
829	тот же	1	1
830	этих шаблонов	2	1
831	выражения его	1	1
832	образом определяется	1	1
833	дело с	1	1
834	вступить в	3	1
835	бы из	1	1
836	он совершенно	1	1
837	слове которые	1	1
838	и говорящей	1	1
839	и так	1	1
840	а лишь	1	1
841	форм передачи	6	1
842	в литературу	1	1
843	или же	2	1
844	принадлежит именно	1	1
845	именно на	1	1
846	которой оно	1	1
847	есть в	1	1
848	элементов не	1	1
849	нам важна	1	1
850	чем они	1	1
851	в неразрывной	2	1
852	чужому высказыванию	1	1
853	в начале	2	1
854	рано или	1	1
855	в душе	4	1
856	стиль высказывания	1	1
857	в борьбу	1	1
858	конечно нет	1	1
859	слово принадлежит	1	1
860	и понимание	1	1
861	неразрывной связи	2	1
862	него нет	1	1
863	и их	4	1
864	другими высказываниями	1	1
865	у нее	1	1
866	данного высказывания	5	1
867	к ним	1	1
868	но что	2	1
869	только с	2	1
870	чужим языком	1	1
871	случае не	1	1
872	ничего что	1	1
873	тесной связи	2	1
874	шаблонов и	2	1
875	и оценки	1	1
876	от того	1	1
877	самом же	3	1
878	ближайшим образом	2	1
879	в форме	5	1
880	эти формы	1	1
881	же деле	3	1
882	зрения говорящего	2	1
883	социальная сила	1	1
884	или поздно	1	1
885	предложение а	1	1
886	со всем	1	1
887	между которыми	1	1
888	влияние на	4	1
889	в обращении	1	1
890	или иначе	1	1
891	эти две	1	1
892	всякое высказывание	3	1
893	уходит в	1	1
894	и сложные	1	1
895	и прежде	2	1
896	в ряде	1	1
897	чужому языку	1	1
898	здесь эта	1	1
899	литературное произведение	1	1
900	говорящего к	1	1
901	себя и	1	1
902	что не	2	1
903	слово но	1	1
904	его из	3	1
905	противном случае	2	1
906	только по	1	1
907	формами его	1	1
908	для передачи	1	1
909	индивидуального сознания	1	1
910	которых мы	1	1
911	и самый	1	1
912	самое слово	1	1
913	однако и	2	1
914	языка не	3	1
915	как ни	1	1
916	из социального	1	1
917	о чем	2	1
918	на эту	1	1
919	диалога и	1	1
920	глубокие пласты	1	1
921	произведение в	1	1
922	оценки и	3	1
923	речь косвенная	1	1
924	он и	2	1
925	с помощью	6	1
926	чужих устах	1	1
927	мышлении и	1	1
928	резко и	3	1
929	бы оно	1	1
930	вступает в	2	1
931	нет ничего	1	1
932	слова от	1	1
933	конструкции в	1	1
934	на который	1	1
935	контекста и	4	1
936	языке с	1	1
937	вместе с	2	1
938	прямо сказать	2	1
939	ко всем	2	1
940	системе языка	5	1
941	как та	1	1
942	говорящего на	1	1
943	и иной	1	1
944	и синтаксической	1	1
945	и глубоко	1	1
946	именно для	3	1
947	установкой на	2	1
948	на границе	2	1
949	высказывания с	1	1
950	какого-нибудь одного	1	1
951	мужа и	1	1
952	историческими судьбами	1	1
953	быть как	1	1
954	морфологических и	2	1
955	высказываний и	2	1
956	да и	3	1
957	возможны различные	1	1
958	слово до	1	1
959	прямая речь	10	1
960	и философии	2	1
961	быть не	1	1
962	и оценка	1	1
963	в это	1	1
964	этого слова	5	1
965	эти два	1	1
966	понимание в	2	1
967	всякое слово	3	1
968	чужого языка	4	1
969	и нет	1	1
970	жизни или	1	1
971	стороны эти	1	1
972	но это	1	1
973	абстрактная система	1	1
974	на вопросы	2	1
975	его становления	3	1
976	внимание лингвистов	1	1
977	тому или	1	1
978	но с	1	1
979	в более	2	1
980	этих формах	1	1
981	слова но	1	1
982	историческое становление	2	1
983	слово от	1	1
984	живет и	1	1
985	этого рода	1	1
986	чужую речь	7	1
987	к конкретному	1	1
988	в точном	4	1
989	тем более	5	1
990	о котором	1	1
991	от него	2	1
992	находит свое	1	1
993	бы в	4	1
994	для его	3	1
995	грамматических категорий	1	1
996	разве только	1	1
997	на языке	2	1
998	зрения в	1	1
999	протяжении веков	1	1
1000	реплики диалога	2	1
1001	различные эпохи	1	1
1002	слово всегда	1	1
1003	же в	1	1
1004	в системе	2	1
1005	диалога в	2	1
1006	речь или	1	1
1007	помощью которых	1	1
1008	лишь те	2	1
1009	сохраняя в	2	1
1010	героя и	1	1
1011	не знает	2	1
1012	противоречий и	1	1
1013	речи и	13	1
1014	в последнем	1	1
1015	нет почвы	1	1
1016	не достаточен	1	1
1017	этого второго	1	1
1018	активного понимания	1	1
1019	в какой	3	1
1020	речи как	1	1
1021	слово только	1	1
1022	жизни и	2	1
1023	пути к	1	1
1024	как слово	5	1
1025	и другие	1	1
1026	прямой речи	9	1
1027	для эпохи	1	1
1028	значение в	4	1
1029	как на	2	1
1030	в таком	7	1
1031	языка является	2	1
1032	они не	2	1
