N	3gram	Tiupa_Disk_1	Narrotol
154	с той или	1	1
155	события эти происходят	1	1
156	только то что	1	1
157	что не только	1	1
158	из того что	1	1
159	произведении и событие	1	1
160	события тогда как	1	1
161	бытия нуждалась в	1	1
162	в перформативной установке	1	1
163	и по длительности	1	1
164	нарративность в качестве	1	1
165	в качестве культурного	1	1
166	которое по фрейденберг	1	1
167	в его событийной	1	1
168	событий процессов состояний	2	1
169	как организующий принцип	1	1
170	при всей его	2	1
171	[...] наблюдателя упраздняет	1	1
172	два события событие	1	1
173	или ментального процесса	1	1
174	общения это непосредственное	1	1
175	воспроизводилась древними писателями	1	1
176	голос [...] оно	1	1
177	понятийным мышлением которое	1	1
178	по крайней мере	2	1
179	только в учебниках	1	1
180	разных местах и	1	1
181	в том случае	1	1
182	писателями [...] то	1	1
183	их связная сюжетная	1	1
184	потому что к	1	1
185	с адресатом как	1	1
186	в повестях белкина	1	1
187	в едином но	1	1
188	появляется в связи	1	1
189	исходя из того	1	1
190	мифологии если же	1	1
191	или иным образом	1	1
192	пиететное цитирование стенографическая	1	1
193	наррация давно функционировала	1	1
194	качестве способности человеческой	1	1
195	не могло быть	1	1
196	в учебниках по	1	1
197	мышлением которое по	1	1
198	того чтобы'' ''из-за''	1	1
199	различные и по	1	1
200	времена различные и	1	1
201	если же их	1	1
202	уже в е	1	1
203	некоего созерцающего ума	1	1
204	понимание входит как	1	1
205	рассказе о ней	1	1
206	[...] то потому	1	1
207	едва ли не	2	1
208	первого и второго	2	1
209	этому времени наррация	1	1
210	связная сюжетная цепь	1	1
211	речевой практике общения	1	1
212	объединены в едином	1	1
213	писал бахтин может	1	1
214	самое понимание входит	1	1
215	имеющий отношение к	1	1
216	длительности и на	1	1
217	как и в	1	1
218	так например приказывая	1	1
219	''для того чтобы''	1	1
220	стороны самое понимание	1	1
221	однако в силу	1	1
222	дело не с	1	1
223	произведения всех видов	1	1
224	возможных композиционных форм	1	1
225	''когда'' ''для того	1	1
226	по сути своей	2	1
227	первобытного человека как	1	1
228	с одной стороны	9	1
229	может ощущаться завершенная	1	1
230	дистанцию по отношению	1	1
231	красоте и т.п	1	1
232	же время они	1	1
233	которое мы можем	1	1
234	принципиальные различия между	1	1
235	но при этом	3	1
236	один из наиболее	1	1
237	следует сказать и	1	1
238	завершенная и строго	1	1
239	к истине красоте	1	1
240	в значительной степени	2	1
241	практика общения доступна	1	1
242	в речевой практике	2	1
243	в [...] смысл	1	1
244	передача карикатурное передразнивание	1	1
245	в частности в	2	1
246	и потому что	1	1
247	стабильно дифференцированном и	1	1
248	событии которое мы	1	1
249	и второго лица	1	1
250	говорящий позиционирует свои	1	1
251	не может передать	1	1
252	о котором рассказано	1	1
253	входит как диалогический	1	1
254	а с другой	3	1
255	оно живет в	1	1
256	и как бы	3	1
257	в специальном значении	1	1
258	потому что в	1	1
259	что к этому	1	1
260	культурную память как	1	1
261	в большей или	1	1
262	сами участвуем как	1	1
263	ценности к истине	1	1
264	формировать культурную память	1	1
265	не только словесные	1	1
266	цепь воспроизводилась древними	1	1
267	по мифологии если	1	1
268	концепции нарративности как	1	1
269	еще в греческой	1	1
270	участвуем как слушатели-читатели	1	1
271	места времени и	1	1
272	фрейденберг происхождение наррации	1	1
273	социального или ментального	1	1
274	только в перформативной	1	1
275	бахтину нельзя понять	1	1
276	непосредственной формой человеческого	1	1
277	со стороны самое	1	1
278	овладения понятийным мышлением	1	1
279	мимесис не рассказывает	1	1
280	непосредственное воспроизведение чужих	1	1
281	живет в готовом	1	1
282	котором рассказано в	1	1
283	времени наррация давно	1	1
284	на концепции нарративности	1	1
285	перед нами два	1	1
286	а не в	2	1
287	в произведении и	1	1
288	ту самую коммуникативную	1	1
289	шагом природного социального	1	1
290	заново актуализированная женеттом	1	1
291	по фрейденберг и	1	1
292	эти происходят в	1	1
293	не в рассказе	1	1
294	человеческой речи формировать	1	1
295	в самом общем	2	1
296	рассказывает а показывает	1	1
297	было и не	1	1
298	содержит в себе	1	1
299	приказывая или напротив	1	1
300	нельзя понять со	1	1
301	и до сего	1	1
302	в следующей главе	1	1
303	и главное действующее	1	1
304	рассказано в произведении	1	1
305	сюжетная цепь воспроизводилась	1	1
306	речи формировать культурную	1	1
307	сознанием событийной стороны	1	1
308	слове писал бахтин	1	1
309	стремится к однозначности	1	1
310	до нас в	1	1
311	в исторический период	1	1
312	учебниках по мифологии	1	1
313	отношение к ценности	1	1
314	стороны бытия следствие	1	1
315	местах и в	1	1
316	древними писателями [...]	1	1
317	переформатирует ту самую	1	1
318	чтобы'' ''из-за'' и	1	1
319	имея в виду	1	1
320	сказать и о	2	1
321	говорящего и слушающих	2	1
322	время они неразрывно	1	1
323	нем звучит один	1	1
324	практике общения это	1	1
325	а показывает имитирует	1	1
326	к этому времени	1	1
327	как и всякий	1	1
328	может передать оборотов	1	1
329	ней мифов-нарраций никогда	1	1
330	порождается так например	1	1
331	наррацию ибо анарративная	1	1
332	до сего времени	2	1
333	нарративная установка [...]	1	1
334	действие или положение	1	1
335	в конечном счете	1	1
336	существенную роль в	3	1
337	природного социального или	1	1
338	стенографическая передача карикатурное	1	1
339	у первобытного человека	1	1
340	следствие овладения понятийным	1	1
341	отграниченная система смыслов	1	1
342	том числе и	2	1
343	но все же	1	1
344	требующий ответного понимания	1	1
345	и сами участвуем	1	1
346	внимание на том	1	1
347	''из-за'' и т.д	1	1
348	бытия следствие овладения	1	1
349	одного и того	2	1
350	установка [...] наблюдателя	1	1
351	бахтин может ощущаться	1	1
352	и понимание жизни	1	1
353	то потому что	1	1
354	в качестве способности	1	1
355	общения доступна нам	1	1
356	выходит новое и	1	1
357	и создает наррацию	1	1
358	это непосредственное воспроизведение	1	1
359	в готовом стабильно	1	1
360	человеческим сознанием событийной	1	1
361	диалогический момент в	1	1
362	можем обозначить как	1	1
363	и оцененном мире	1	1
364	чужих высказываний пиететное	1	1
365	в человеческой культуре	1	1
366	события событие о	1	1
367	формах косвенной речи	1	1
368	тем более не	1	1
369	на самом деле	1	1
370	звучит один голос	1	1
371	самого рассказывания в	2	1
372	к ценности к	1	1
373	во всех его	1	1
374	неразрывно объединены в	1	1
375	и даже не	1	1
376	однозначности [...] в	1	1
377	в принципе не	1	1
378	актуализированная женеттом была	1	1
379	способности человеческой речи	1	1
380	сложном событии которое	1	1
381	доступна нам только	1	1
382	с большей или	1	1
383	не рассказывает а	1	1
384	и не могло	1	1
385	новое и главное	1	1
386	создает наррацию ибо	1	1
387	дама с собачкой	1	1
388	в нем звучит	1	1
389	значении этого термина	2	1
390	как мы видели	1	1
391	что нарративность в	1	1
392	при этом по	1	1
393	связи с кристаллизацией	1	1
