N	2gram	Vygotskiy__1	slovoVRo
154	как такового	2	3
155	именно в	6	3
156	в свою	4	3
157	по всей	2	3
158	не было	1	3
159	более того	1	3
160	в истории	1	3
161	не были	1	3
162	как сказано	1	3
163	с этим	6	3
164	в данном	2	3
165	по существу	4	3
166	с этой	6	3
167	как только	1	3
168	в основном	1	3
169	в результате	4	3
170	в большей	1	3
171	хотя бы	4	3
172	одной из	1	3
173	из этого	5	3
174	но эти	1	3
175	которая не	1	3
176	смысле слова	3	2
177	например в	1	2
178	связана с	2	2
179	на самом	1	2
180	то в	1	2
181	в котором	4	2
182	мы уже	1	2
183	той же	2	2
184	мы не	7	2
185	же как	6	2
186	на правах	1	2
187	время как	4	2
188	это отношение	1	2
189	мы и	3	2
190	свою очередь	3	2
191	и то	3	2
192	между собой	5	2
193	столь же	6	2
194	по своему	1	2
195	в ее	2	2
196	он может	2	2
197	но не	4	2
198	и речи	38	2
199	между словом	1	2
200	что они	3	2
201	сих пор	4	2
202	речи но	3	2
203	как к	1	2
204	хотя и	2	2
205	от этого	2	2
206	не пытается	1	2
207	в целом	20	2
208	или во	1	2
209	у каждого	1	2
210	в известном	2	2
211	нами в	2	2
212	и те	2	2
213	не могла	1	2
214	перестает быть	1	2
215	различные формы	2	2
216	на этом	2	2
217	всех своих	1	2
218	одно и	2	2
219	на все	3	2
220	для них	1	2
221	действительно не	1	2
222	нисколько не	1	2
223	был бы	2	2
224	том что	21	2
225	в эту	1	2
226	в этих	2	2
227	однако этот	1	2
228	и той	2	2
229	высказывания и	1	2
230	друг другу	3	2
231	и эти	2	2
232	войти в	1	2
233	даже в	2	2
234	остановимся на	1	2
235	заставляет его	1	2
236	тому что	5	2
237	эта внутренняя	1	2
238	в самых	3	2
239	из него	1	2
240	в сознании	1	2
241	ему не	1	2
242	на протяжении	1	2
243	то время	5	2
244	можно было	3	2
245	не с	2	2
246	в контекст	2	2
247	в другом	7	2
248	одного из	3	2
249	можно сказать	5	2
250	а также	1	2
251	нас в	1	2
252	наконец в	2	2
253	слов и	1	2
254	известном смысле	2	2
255	мы видим	4	2
256	из многих	1	2
257	между тем	9	2
258	и тем	6	2
259	с которыми	1	2
260	где они	1	2
261	так что	1	2
262	связи с	3	2
263	уже не	2	2
264	и у	1	2
265	если мы	2	2
266	в виде	2	2
267	от других	1	2
268	или даже	2	2
269	в известной	2	2
270	в одном	4	2
271	свое выражение	1	2
272	для того	15	2
273	именно как	1	2
274	до сих	4	2
275	чем он	2	2
276	с другом	4	2
277	а с	4	2
278	его социальная	1	2
279	основных и	1	2
280	между этими	6	2
281	знает только	1	2
282	совершенно не	1	2
283	что все	4	2
284	связь с	1	2
285	в частности	2	2
286	так же	16	2
287	глубоко своеобразное	1	2
288	такого рода	1	2
289	речь в	2	2
290	основное содержание	2	2
291	для понимания	1	2
292	друг с	4	2
293	должно быть	2	2
294	особенности на	1	2
295	в контексте	1	2
296	активности и	1	2
297	и слово	2	2
298	как раз	4	2
299	слова так	2	2
300	не является	9	2
301	тем и	3	2
302	и другим	2	2
303	последнего времени	1	2
304	у них	1	2
305	потому что	6	2
306	между ними	2	2
307	с ней	2	2
308	сказать что	11	2
309	к этому	4	2
310	как известно	3	1
311	рассматривается как	2	1
312	словом как	1	1
313	не остается	3	1
314	тех же	2	1
315	бы для	1	1
316	это игра	1	1
317	исследования таков	1	1
318	чего не	1	1
319	и до	2	1
320	не имеют	1	1
321	действительности и	1	1
322	с таким	3	1
323	иметь место	1	1
324	чем именно	1	1
325	его деятельность	1	1
326	входящих в	1	1
327	его не	3	1
328	из всех	2	1
329	что между	2	1
330	двух и	1	1
331	как из	1	1
332	именно к	1	1
333	приводят к	1	1
334	оба эти	3	1
335	почти исключительно	2	1
336	но даже	1	1
337	в некотором	1	1
338	и со	1	1
339	как впрочем	2	1
340	избежать этой	1	1
341	почти на	2	1
342	который может	1	1
343	на другом	1	1
344	собой в	1	1
345	этот пример	1	1
346	на их	2	1
347	а следовательно	1	1
348	и главное	1	1
349	не изменилось	1	1
350	сфера влияния	1	1
351	могло быть	1	1
352	в сторону	1	1
353	не входит	1	1
354	со всеми	2	1
355	к слову	6	1
356	которое нашло	1	1
357	в общем	3	1
358	в новом	3	1
359	слова на	1	1
360	отличие от	1	1
361	один и	1	1
362	социальных и	1	1
363	которые не	3	1
364	ее лежат	1	1
365	в одной	3	1
366	направленное на	1	1
367	его на	2	1
368	в значительной	2	1
369	в течение	2	1
370	стороны и	1	1
371	что как	2	1
372	первых двух	1	1
373	слова между	1	1
374	и слова	1	1
375	сознания в	2	1
376	могли бы	6	1
377	целый ряд	4	1
378	его к	1	1
379	в действительности	1	1
380	еще на	3	1
381	себе как	1	1
382	автор в	1	1
383	в этой	7	1
384	свет на	1	1
385	формами мышления	2	1
386	на то	5	1
387	и если	3	1
388	с чем	1	1
389	что она	4	1
390	направлено на	2	1
391	приведенные нами	1	1
392	от которого	1	1
393	он должен	2	1
394	чем у	1	1
395	к одному	1	1
396	не к	2	1
397	понимания и	1	1
398	слова которое	1	1
399	оно должно	1	1
400	этого мышления	1	1
401	особенностей и	1	1
402	какой бы	1	1
403	одной и	2	1
404	в основу	2	1
405	значительной степени	2	1
406	а затем	5	1
407	в состоянии	2	1
408	есть все	2	1
409	поэтому мы	1	1
410	не дает	1	1
411	является конечно	2	1
412	заключается в	8	1
413	и чистой	1	1
414	есть не	2	1
415	действительности в	1	1
416	но их	1	1
417	моменты в	1	1
418	и многообразным	1	1
419	которая в	2	1
420	в жизни	1	1
421	прочим в	1	1
422	ни в	4	1
423	о которых	1	1
424	качественное своеобразие	2	1
425	всегда и	3	1
426	несмотря на	2	1
427	мы видели	2	1
428	становятся в	1	1
429	на этот	3	1
430	всего дальнейшего	1	1
431	как таковой	2	1
432	в один	2	1
433	конкретные вопросы	1	1
434	но если	1	1
435	от своего	1	1
436	таким же	1	1
437	осознания и	1	1
438	наших дней	1	1
439	и без	1	1
440	мы говорили	3	1
441	мы называем	3	1
442	не столько	4	1
443	мыслью с	2	1
444	в отличие	1	1
445	что говорит	2	1
446	в которых	3	1
447	могла бы	1	1
448	бы мы	1	1
449	о языке	1	1
450	одном из	2	1
451	из области	1	1
452	исключительно на	1	1
453	тем не	1	1
454	по крайней	1	1
455	не сталкиваются	1	1
456	и более	5	1
457	слова к	1	1
458	может внести	1	1
459	ее конкретных	1	1
460	и вся	1	1
461	к некоторым	1	1
462	не менее	1	1
463	и развивается	1	1
464	эти понятия	2	1
465	вне поля	1	1
466	самого начала	8	1
467	слово без	1	1
468	мышления и	40	1
469	ними не	1	1
470	его внутренняя	1	1
471	к изучению	2	1
472	во всякой	1	1
473	к такому	1	1
474	того чтобы	17	1
475	только не	1	1
476	на котором	1	1
477	речи является	4	1
478	дело в	2	1
479	только и	1	1
480	сознания это	1	1
481	в самой	1	1
482	в лингвистическом	1	1
483	показывает как	1	1
484	слову и	2	1
485	говорить как	1	1
486	в другую	1	1
487	его можно	1	1
488	по своей	5	1
489	дальнейшего развития	1	1
490	во всем	3	1
491	вот что	1	1
492	плоскость в	1	1
493	интересующие нас	2	1
494	этом отношении	4	1
495	как живая	1	1
496	в каком	3	1
497	тем это	1	1
498	целиком во	1	1
499	все то	1	1
500	судьбы и	1	1
501	в направлении	1	1
502	его внутренних	1	1
503	во все	1	1
504	его за	1	1
505	отличается от	1	1
506	всего в	2	1
507	особенности и	1	1
508	основной особенности	1	1
509	на это	1	1
510	речи эта	1	1
511	должен быть	4	1
512	и это	3	1
513	в виду	1	1
514	внутренняя речь	4	1
515	речи причем	1	1
516	направлении к	1	1
517	для всего	1	1
518	лингвистическом и	1	1
519	с самого	8	1
520	приводит к	4	1
521	что может	5	1
522	понимание и	2	1
523	внутреннюю речь	3	1
524	в нескольких	1	1
525	и логической	2	1
526	каждого из	2	1
527	сохраняют в	1	1
528	на которую	1	1
529	если бы	5	1
530	и делают	1	1
531	для этого	5	1
532	со стороны	1	1
533	этой концепции	2	1
534	находится в	1	1
535	именно потому	1	1
536	только так	1	1
537	своей книге	1	1
538	и силу	1	1
539	исследования и	6	1
540	и что	5	1
541	находятся в	1	1
542	систему в	1	1
543	оно ни	1	1
544	как чисто	3	1
545	в различных	1	1
546	речь то	1	1
547	рода анализ	2	1
548	в драме	1	1
549	что самое	2	1
550	отдельными и	1	1
551	нуждается в	2	1
552	на одном	1	1
553	что и	1	1
554	крайней мере	1	1
555	на границах	1	1
556	высказываниями и	1	1
557	может иметь	1	1
558	условия для	1	1
559	проходит в	1	1
560	за этой	2	1
561	на будущее	1	1
562	от влияния	1	1
563	в двух	2	1
564	все целиком	1	1
565	которых они	1	1
566	явления в	1	1
567	бы из	1	1
568	раскрыть в	1	1
569	в стороне	2	1
570	именно на	1	1
571	в эти	1	1
572	между отдельными	3	1
573	до наших	1	1
574	из которого	1	1
575	сколько в	1	1
576	выделения и	1	1
577	отнести к	1	1
578	слова не	1	1
579	к ним	1	1
580	но что	1	1
581	только с	1	1
582	вперед в	2	1
583	другом в	2	1
584	не просто	1	1
585	от того	6	1
586	в форме	1	1
587	эти явления	1	1
588	предмету но	1	1
589	со всем	2	1
590	между которыми	1	1
591	главное и	1	1
592	с известным	1	1
593	уходит в	1	1
594	же о	1	1
595	что не	1	1
596	слово но	1	1
597	социальной жизни	1	1
598	работы по	1	1
599	что для	5	1
600	месте и	2	1
601	них и	1	1
602	то и	3	1
603	которых мы	2	1
604	как явление	2	1
605	ничем не	1	1
606	занимает в	2	1
607	однако и	1	1
608	как ни	1	1
609	о чем	2	1
610	что мы	5	1
611	ближе к	2	1
612	и ему	1	1
613	с помощью	13	1
614	эти особенности	1	1
615	мышлении и	7	1
616	почву для	1	1
617	явления которые	1	1
618	входить в	1	1
619	и прямое	1	1
620	о себе	1	1
621	вместе с	9	1
622	до этого	1	1
623	ко всем	3	1
624	и столь	1	1
625	к действительности	5	1
626	которая у	1	1
627	системы в	2	1
628	в изучении	2	1
629	в это	1	1
630	этого слова	4	1
631	эти два	1	1
632	столько в	1	1
633	всякое слово	1	1
634	в открытой	1	1
635	между прочим	1	1
636	но с	1	1
637	в более	1	1
638	и вместо	1	1
639	слова но	1	1
640	живет и	1	1
641	этого рода	2	1
642	для индивидуального	1	1
643	жизнью в	1	1
644	в точном	1	1
645	тем более	5	1
646	он по	1	1
647	о котором	2	1
648	в отдельных	1	1
649	от них	2	1
650	находит свое	1	1
651	бы в	5	1
652	особенности в	1	1
653	слово всегда	1	1
654	потребность в	1	1
655	речь или	2	1
656	помощью которых	1	1
657	различных формах	1	1
658	основных форм	2	1
659	только как	1	1
660	развиваются в	1	1
661	речи из	1	1
662	от всех	3	1
663	речи и	28	1
664	связей и	2	1
665	и возникает	2	1
666	развитие и	1	1
667	есть и	1	1
668	та же	1	1
669	эти элементы	1	1
670	в какой	5	1
671	включает в	1	1
672	речи как	8	1
673	и строит	1	1
674	жизни и	2	1
675	играют в	1	1
676	как слово	1	1
677	и другие	1	1
678	который не	1	1
679	значение в	3	1
680	как на	4	1
681	в таком	1	1
682	все что	1	1
683	этой точки	1	1
