N	2gram	Voloshinov_2	Istorich
289	зависимости от	2	1
290	данная форма	1	1
291	которых может	1	1
292	то мы	2	1
293	его так	1	1
294	на самом	7	1
295	совсем не	1	1
296	но как	2	1
297	значением и	2	1
298	ответ на	2	1
299	таком положении	1	1
300	него с	1	1
301	иногда и	3	1
302	отличие от	3	1
303	что они	2	1
304	отнюдь не	8	1
305	и я	1	1
306	чем же	3	1
307	в одной	2	1
308	дает нам	1	1
309	стороны и	2	1
310	части в	1	1
311	словом в	1	1
312	оказывается в	1	1
313	и наконец	1	1
314	себе не	1	1
315	следующим образом	1	1
316	увидим что	1	1
317	но в	7	1
318	не изнутри	1	1
319	сливается с	1	1
320	на нем	1	1
321	только на	4	1
322	сюда относятся	1	1
323	нами в	3	1
324	формы не	1	1
325	в себе	4	1
326	и если	1	1
327	в чужую	3	1
328	что она	1	1
329	его но	1	1
330	при этом	9	1
331	приходят к	1	1
332	видел в	1	1
333	они в	1	1
334	всех этих	1	1
335	в силу	1	1
336	и вот	1	1
337	свидетельствует о	2	1
338	по всем	1	1
339	него в	1	1
340	мы его	1	1
341	главным образом	1	1
342	этих форм	2	1
343	разнообразных формах	1	1
344	было бы	4	1
345	уже знаем	2	1
346	на почве	9	1
347	в социальной	1	1
348	его состав	1	1
349	в жизни	2	1
350	этом мы	1	1
351	он является	1	1
352	соответствии с	1	1
353	органическую связь	2	1
354	на основании	1	1
355	этого не	1	1
356	характерно что	3	1
357	стороны с	1	1
358	и тогда	2	1
359	не сам	1	1
360	места в	1	1
361	с точки	13	1
362	не хватает	1	1
363	в их	5	1
364	в стиле	1	1
365	в своем	2	1
366	существовало в	1	1
367	в отличие	3	1
368	они уже	2	1
369	свой смысл	1	1
370	от его	1	1
371	мир мы	1	1
372	в одном	1	1
373	из данного	1	1
374	и более	7	1
375	войти в	1	1
376	формы как	3	1
377	указывали что	1	1
378	быть сделан	1	1
379	но они	2	1
380	а иногда	3	1
381	что эта	1	1
382	что с	1	1
383	особенно ярко	1	1
384	самого начала	5	1
385	как о	2	1
386	эти формы	1	1
387	не имеет	3	1
388	не могло	1	1
389	и всегда	1	1
390	находятся в	2	1
391	же время	8	1
392	этих двух	1	1
393	него нет	1	1
394	эти связи	1	1
395	или его	1	1
396	уже говорили	1	1
397	прямо в	1	1
398	здесь же	1	1
399	в процессе	18	1
400	следует что	4	1
401	тесно связана	1	1
402	в каком	3	1
403	ли это	2	1
404	языка в	3	1
405	к себе	1	1
406	числе и	1	1
407	должны быть	2	1
408	к тому	6	1
409	его с	1	1
410	как для	1	1
411	о происхождении	2	1
412	они и	1	1
413	оно не	1	1
414	действительно можно	1	1
415	которые приводят	1	1
416	на тот	1	1
417	слов но	1	1
418	и о	2	1
419	свою очередь	5	1
420	город и	1	1
421	здесь не	1	1
422	другими словами	2	1
423	чтобы быть	1	1
424	с самого	5	1
425	приводит к	2	1
426	обращаясь к	1	1
427	мы перейдем	1	1
428	здесь происходит	1	1
429	здесь нет	1	1
430	как же	1	1
431	связанных с	1	1
432	можно только	1	1
433	начинает его	1	1
434	остается только	1	1
435	мы в	1	1
436	с предшествующим	1	1
437	то эти	1	1
438	как каждый	1	1
439	в тех	2	1
440	сводится к	2	1
441	с целью	1	1
442	на основе	3	1
443	это изменение	1	1
444	эти два	1	1
445	во всей	1	1
446	и только	1	1
447	в русском	4	1
448	народов и	1	1
449	один момент	1	1
450	оставляют в	1	1
451	уходит в	1	1
452	как из	2	1
453	другую форму	1	1
454	но с	1	1
455	хотя бы	6	1
456	то он	1	1
457	тот же	1	1
458	одной из	3	1
459	вступить в	3	1
460	целого и	1	1
461	еще и	1	1
462	и так	1	1
463	всяком случае	2	1
464	они могут	2	1
465	и ее	4	1
466	их не	1	1
467	знаем из	1	1
468	было так	1	1
469	же и	1	1
470	и у	2	1
471	вопроса о	1	1
472	он начинает	1	1
473	еще одно	1	1
474	случай когда	1	1
475	мы получим	1	1
476	в нашей	1	1
477	что не	2	1
478	не дает	1	1
479	или даже	1	1
480	одно из	1	1
481	не так	2	1
482	для него	9	1
483	себе в	1	1
484	ведь это	2	1
485	мы обратим	1	1
486	слова в	8	1
487	в котором	3	1
488	языку и	1	1
489	в современном	1	1
490	ее не	1	1
491	само по	1	1
492	и объяснения	1	1
493	нет в	1	1
494	были бы	1	1
495	со всем	1	1
496	и даже	2	1
497	или иной	5	1
498	мы это	2	1
499	здесь в	2	1
500	эти две	1	1
501	в каких	1	1
502	я был	1	1
503	а с	2	1
504	можно назвать	1	1
505	в определенных	2	1
506	в соответствии	1	1
507	только по	1	1
508	не было	3	1
509	относится к	3	1
510	не знает	2	1
511	из наиболее	1	1
512	имеют никакого	1	1
513	и ты	1	1
514	нет ничего	1	1
515	ни на	1	1
516	как это	1	1
517	из форм	2	1
518	xix века	2	1
519	конечно не	4	1
520	становится все	1	1
521	ее например	1	1
522	в состоянии	1	1
523	в современной	1	1
524	быть не	1	1
525	извне это	1	1
526	два основных	1	1
527	не касается	1	1
528	является для	2	1
529	жизни или	1	1
530	только для	1	1
531	все остальные	1	1
532	и часто	1	1
533	здесь конечно	1	1
534	не оставляют	1	1
535	где и	1	1
536	и от	3	1
537	что оно	3	1
538	особого рода	1	1
539	от него	2	1
540	в основе	9	1
541	у них	1	1
542	или нет	1	1
543	из своего	1	1
544	бы в	4	1
545	только что	3	1
546	все они	1	1
547	к ее	1	1
548	брата и	1	1
549	к самым	1	1
550	слагается из	2	1
551	из этого	1	1
552	в самом	6	1
553	проникнуть в	1	1
554	что такое	1	1
555	и другие	1	1
556	как на	2	1
557	в таком	7	1
558	эти категории	2	1
559	во всяком	3	1
560	том числе	1	1
