N	2gram	Vinokur_St_2	Istorich
308	к своей	1	1
309	это и	1	1
310	тем же	2	1
311	в первом	1	1
312	ту же	1	1
313	смысл этого	2	1
314	из его	2	1
315	сторону от	1	1
316	те же	1	1
317	помощи которого	1	1
318	едва ли	1	1
319	значение но	1	1
320	в году	3	1
321	способ аргументации	1	1
322	его не	3	1
323	а как	4	1
324	в и	13	1
325	ему предстоит	1	1
326	на позиции	1	1
327	ответить на	1	1
328	или с	2	1
329	память о	1	1
330	есть нечто	1	1
331	говорить о	1	1
332	на себя	3	1
333	в полной	2	1
334	надо иметь	1	1
335	д на	1	1
336	которые он	1	1
337	он был	2	1
338	и всего	1	1
339	совсем не	1	1
340	но как	1	1
341	было указано	1	1
342	в сторону	1	1
343	тут же	1	1
344	из таких	2	1
345	и я	2	1
346	фольклорного материала	1	1
347	к какой	1	1
348	в истории	2	1
349	если она	1	1
350	независимо от	1	1
351	что именно	2	1
352	вот как	1	1
353	что как	1	1
354	как нам	1	1
355	в полном	3	1
356	по внешним	1	1
357	под его	1	1
358	целый ряд	1	1
359	по пути	2	1
360	и к	4	1
361	и хотя	1	1
362	них как	1	1
363	в которой	11	1
364	мне не	1	1
365	знать и	1	1
366	из этих	1	1
367	из разных	1	1
368	выше было	1	1
369	важна не	1	1
370	но он	3	1
371	и кто	1	1
372	говорят о	1	1
373	тому же	3	1
374	в свет	5	1
375	выше уже	1	1
376	от которого	1	1
377	и еще	1	1
378	ими в	1	1
379	оно-то и	1	1
380	его от	1	1
381	в основу	1	1
382	формам но	1	1
383	значительной степени	2	1
384	могут найти	1	1
385	в совершенно	1	1
386	некоторые элементы	1	1
387	же касается	1	1
388	связанных с	1	1
389	что русская	1	1
390	времени и	4	1
391	действительности в	1	1
392	окажется что	1	1
393	известно что	1	1
394	этом смысле	1	1
395	или пойдем	1	1
396	не соответствует	1	1
397	еще одно	1	1
398	кажется что	3	1
399	я считаю	1	1
400	который сам	1	1
401	был вполне	1	1
402	в них	2	1
403	он приступает	1	1
404	на основании	1	1
405	и вся	2	1
406	и уже	1	1
407	для чего	1	1
408	и некоторые	1	1
409	материал но	1	1
410	не мог	3	1
411	в эту	3	1
412	в понимании	1	1
413	и сейчас	3	1
414	в своей	7	1
415	академии наук	1	1
416	это делает	1	1
417	его мнению	1	1
418	представление о	1	1
419	от его	2	1
420	одном из	3	1
421	вплоть до	1	1
422	в прямом	1	1
423	не могли	2	1
424	быть не	1	1
425	ты знаешь	1	1
426	нас к	1	1
427	тому что	7	1
428	нет никакого	2	1
429	в отношении	2	1
430	можно ли	1	1
431	не раз	2	1
432	опасность для	1	1
433	что эта	3	1
434	она не	1	1
435	мало того	1	1
436	с теми	1	1
437	приступая к	1	1
438	каких условиях	1	1
439	можно указать	1	1
440	материала в	1	1
441	о них	1	1
442	можно судить	1	1
443	иметь в	3	1
444	того чтобы	6	1
445	это еще	2	1
446	он с	1	1
447	а порой	1	1
448	элемент в	1	1
449	из другой	1	1
450	века это	1	1
451	при всем	1	1
452	к концу	1	1
453	к ней	1	1
454	заметить что	1	1
455	замечательно что	1	1
456	другого но	1	1
457	кроме того	4	1
458	приступает к	1	1
459	в каком	2	1
460	ему не	2	1
461	у нас	3	1
462	например что	2	1
463	а во-вторых	1	1
464	взглянуть на	2	1
465	а что	1	1
466	что оно	1	1
467	нельзя было	1	1
468	всего что	1	1
469	бы он	1	1
470	в поле	1	1
471	и найти	1	1
472	по сравнению	1	1
473	оно не	3	1
474	еще что	1	1
475	и это	2	1
476	исторических материалов	1	1
477	и обычаев	1	1
478	в виду	7	1
479	велика в	1	1
480	меня в	2	1
481	говоря уже	1	1
482	функция этого	1	1
483	лица не	1	1
484	шаг в	1	1
485	реальной действительности	1	1
486	материала для	3	1
487	слова а	1	1
488	на том	1	1
489	прямом смысле	1	1
490	что у	4	1
491	с собой	1	1
492	не трудно	1	1
493	очень долго	1	1
494	которая была	2	1
495	о связи	1	1
496	уже на	1	1
497	найти в	1	1
498	к тем	1	1
499	в последней	1	1
500	основана на	1	1
501	образом в	1	1
502	именно потому	1	1
503	имеет право	1	1
504	а также	2	1
505	не самим	1	1
506	другом месте	2	1
507	внимание на	4	1
508	никак не	2	1
509	указано что	1	1
510	после того	4	1
511	с соответствующими	1	1
512	в значительной	2	1
513	должно было	3	1
514	но столь	1	1
515	в языке	5	1
516	б в	2	1
517	века и	2	1
518	у всех	2	1
519	и об	1	1
520	у своего	1	1
521	уходит в	1	1
522	есть первый	1	1
523	но с	4	1
524	его понимал	1	1
525	это делалось	1	1
526	не хотят	1	1
527	что конечно	1	1
528	до ее	2	1
529	согласно которой	1	1
530	в самое	1	1
531	который в	1	1
532	или же	1	1
533	выводы так	1	1
534	и жизни	1	1
535	на своем	1	1
536	с какой	1	1
537	вот почему	1	1
538	узнает о	1	1
539	своего рода	5	1
540	только на	1	1
541	всем его	1	1
542	до появления	1	1
543	от других	1	1
544	на своего	1	1
545	одно из	1	1
546	причины этого	1	1
547	сами по	2	1
548	т п	3	1
549	это предположение	1	1
550	в конце	2	1
551	у нее	1	1
552	мы можем	1	1
553	как его	1	1
554	но что	1	1
555	у него	1	1
556	ставит себе	1	1
557	также все	1	1
558	начать с	1	1
559	этом отношении	9	1
560	для того	7	1
561	связан с	3	1
562	ссылается на	1	1
563	возможно что	1	1
564	но нельзя	1	1
565	чем он	2	1
566	в предисловии	3	1
567	не годится	1	1
568	однако что	1	1
569	что для	1	1
570	естественно что	1	1
571	только по	2	1
572	не было	3	1
573	ничем не	1	1
574	бы думать	1	1
575	а своего	1	1
576	что из	1	1
577	взглядов на	1	1
578	начала xix	2	1
579	уже о	1	1
580	на который	1	1
581	что во	1	1
582	своей социальной	1	1
583	но кроме	1	1
584	в репертуаре	2	1
585	не дают	1	1
586	такого рода	2	1
587	уже без	1	1
588	и всей	1	1
589	да и	1	1
590	бы его	1	1
591	я с	1	1
592	не сливаются	1	1
593	еще несколько	1	1
594	тех пор	1	1
595	и более	2	1
596	и представляют	1	1
597	в это	2	1
598	нам еще	1	1
599	на пути	1	1
600	этом случае	1	1
601	описание этого	1	1
602	в один	2	1
603	очень велика	1	1
604	с большой	1	1
605	на одной	1	1
606	в более	1	1
607	ни с	2	1
608	эту сторону	2	1
609	же только	1	1
610	котором он	1	1
611	в результате	2	1
612	а все	1	1
613	хотя и	4	1
614	то не	1	1
615	и все	1	1
616	отметить еще	1	1
617	и смысл	1	1
618	этом можно	1	1
619	очень хорошо	2	1
620	несмотря на	2	1
621	полном одиночестве	1	1
622	неотделим от	1	1
623	не говоря	1	1
624	исторически засвидетельствованных	1	1
625	что этим	1	1
626	эпохой в	1	1
627	совершенно не	2	1
628	их с	1	1
629	по одному	1	1
630	уже довольно	1	1
631	что действие	1	1
632	только о	2	1
633	к числу	1	1
634	эти слова	2	1
635	где он	2	1
636	к этой	1	1
637	во всяком	3	1
638	они их	1	1
639	гораздо более	1	1
