N	2gram	Bakhtin_Fr_4	Istorich
445	к тому	2	1
446	они и	1	1
447	утверждать что	1	1
448	если же	2	1
449	специфический характер	1	1
450	где он	2	1
451	приведем еще	1	1
452	касается не	1	1
453	в некоторых	1	1
454	здесь также	1	1
455	но мы	2	1
456	обряд во	1	1
457	не их	1	1
458	и сам	3	1
459	можно было	1	1
460	на нее	1	1
461	те же	1	1
462	подойти к	1	1
463	во второй	2	1
464	и с	9	1
465	с этого	1	1
466	если бы	1	1
467	по мере	1	1
468	игры были	1	1
469	он остается	1	1
470	в разных	3	1
471	утверждают что	1	1
472	находится в	1	1
473	от тебя	1	1
474	наконец он	1	1
475	того он	2	1
476	и та	1	1
477	в риме	1	1
478	можно сказать	1	1
479	а также	2	1
480	и во	1	1
481	как они	1	1
482	все на	1	1
483	и всю	1	1
484	ее от	1	1
485	от них	1	1
486	в его	8	1
487	в третьем	1	1
488	не видел	1	1
489	он обладает	1	1
490	именно в	2	1
491	которая и	1	1
492	в ту	2	1
493	чудесным образом	2	1
494	который бы	1	1
495	в самый	1	1
496	непосредственной связи	1	1
497	этому мотиву	1	1
498	в современной	1	1
499	развития но	1	1
500	тех пор	1	1
501	но с	1	1
502	костер в	1	1
503	понятно почему	2	1
504	всякого рода	2	1
505	с ними	3	1
506	дело с	1	1
507	детали в	1	1
508	к нашему	1	1
509	и потому	1	1
510	и элементы	1	1
511	дает право	1	1
512	страх перед	1	1
513	жизни и	4	1
514	пир на	3	1
515	в большинстве	6	1
516	и они	3	1
517	в жизни	2	1
518	в виде	1	1
519	не дает	1	1
520	большинстве случаев	5	1
521	зубы в	1	1
522	которые в	1	1
523	в мировой	1	1
524	других так	1	1
525	и их	3	1
526	и разнообразную	1	1
527	представлений о	2	1
528	у лукиана	2	1
529	здесь перед	1	1
530	носит характер	1	1
531	на четыре	1	1
532	свадебный обряд	2	1
533	как его	1	1
534	тех которые	1	1
535	от того	1	1
536	образом что	1	1
537	даже и	2	1
538	для того	3	1
539	же еще	1	1
540	др все	1	1
541	рядом с	5	1
542	по старому	1	1
543	связан с	4	1
544	на голову	1	1
545	их разнообразии	1	1
546	в играх	1	1
547	здесь в	6	1
548	в ряде	2	1
549	а с	1	1
550	мы еще	1	1
551	чтобы я	1	1
552	так вот	1	1
553	эдипе и	1	1
554	смысла и	1	1
555	у других	1	1
556	и самый	1	1
557	человек в	1	1
558	из героев	1	1
559	о чем	2	1
560	с врагами	1	1
561	из многочисленных	1	1
562	игры на	1	1
563	вероятно не	1	1
564	под влиянием	1	1
565	принадлежности к	1	1
566	во франции	5	1
567	в самой	1	1
568	в него	1	1
569	по своему	4	1
570	и всей	1	1
571	вокруг себя	2	1
572	два раза	2	1
573	который знал	1	1
574	его царство	1	1
575	мы коснулись	1	1
576	их было	2	1
577	для тех	1	1
578	спрятаться в	1	1
579	в условиях	1	1
580	показать свою	1	1
581	о мире	2	1
582	в книге	1	1
583	для выражения	1	1
584	формы и	2	1
585	не замечая	2	1
586	мира и	4	1
587	на анализе	1	1
588	этой веры	1	1
589	увидим дальше	1	1
590	в эту	3	1
591	было на	1	1
592	исторической действительности	1	1
593	еще более	1	1
594	не хотят	1	1
595	от всего	1	1
596	только что	1	1
597	них и	1	1
598	все они	5	1
599	развития этого	1	1
600	здесь даже	1	1
601	по всему	2	1
602	этих представлений	1	1
603	к самому	1	1
604	здесь только	2	1
605	он же	1	1
606	от лица	1	1
607	первый раз	1	1
608	различных формах	1	1
609	но этот	2	1
610	из этого	2	1
611	видели какую	1	1
612	эти слова	1	1
613	основываясь на	3	1
614	другого рода	1	1
615	но эти	2	1
616	а я	1	1
617	все что	1	1
618	в частности	3	1
619	играют в	4	1
620	это в	2	1
621	как на	2	1
622	в таком	1	1
623	такой же	3	1
624	этим вопросом	1	1
