N	2gram	Medvedev_F_3	Istorich
140	и тогда	2	3
141	этот материал	1	3
142	в котором	2	3
143	в их	1	3
144	и эти	1	3
145	бы быть	2	3
146	по себе	4	3
147	раз и	3	3
148	в то	7	3
149	дело в	2	3
150	того как	1	3
151	с религией	1	3
152	однако это	1	3
153	с другом	1	3
154	же самое	3	3
155	утверждать что	1	3
156	должен быть	2	3
157	как мы	8	3
158	только через	1	3
159	для этого	2	3
160	и должно	1	3
161	или на	2	3
162	связь между	4	3
163	в современной	1	3
164	в какой	3	3
165	должен был	1	3
166	может оказаться	1	3
167	случаи когда	1	3
168	и его	19	3
169	уже не	3	3
170	не можем	2	3
171	если мы	7	3
172	в начале	1	3
173	или даже	1	3
174	и их	5	3
175	которые могут	1	3
176	тем что	5	3
177	в форме	1	3
178	именно в	1	3
179	мы еще	2	3
180	как это	4	3
181	что же	5	3
182	в целях	2	3
183	отношению к	3	3
184	к сожалению	1	3
185	отношения к	2	2
186	одним из	3	2
187	же как	3	2
188	и потому	5	2
189	и между	5	2
190	оно может	1	2
191	в зависимости	5	2
192	в доме	1	2
193	связаны между	1	2
194	а для	1	2
195	зависимости от	5	2
196	это время	1	2
197	к своему	1	2
198	стороны его	3	2
199	столь же	3	2
200	бы то	4	2
201	так если	1	2
202	во всех	3	2
203	как таковая	3	2
204	то он	3	2
205	а только	1	2
206	значение и	1	2
207	должны были	1	2
208	отличие от	2	2
209	что формы	2	2
210	связи и	2	2
211	как в	4	2
212	и как	4	2
213	в круг	1	2
214	в действительности	9	2
215	от этого	2	2
216	вопрос почему	1	2
217	в целом	4	2
218	тоже не	1	2
219	и тот	1	2
220	в себе	3	2
221	как он	2	2
222	вследствие этого	3	2
223	и если	1	2
224	в нем	15	2
225	он не	1	2
226	всех этих	2	2
227	различные формы	1	2
228	то ни	4	2
229	материала и	3	2
230	и тем	3	2
231	но уже	2	2
232	нет в	1	2
233	это положение	1	2
234	мы видели	4	2
235	в чистом	1	2
236	должно быть	1	2
237	на первый	1	2
238	для него	1	2
239	но если	2	2
240	в такой	2	2
241	в отличие	2	2
242	для объяснения	1	2
243	только для	1	2
244	в эпоху	3	2
245	однако в	2	2
246	что этот	2	2
247	где нет	2	2
248	по мере	1	2
249	чистом виде	1	2
250	еще один	1	2
251	а иногда	2	2
252	как о	2	2
253	самого начала	1	2
254	тогда когда	4	2
255	одна из	2	2
256	так чтобы	2	2
257	именно это	2	2
258	развития как	2	2
259	не могут	10	2
260	в области	2	2
261	это происходит	1	2
262	не есть	4	2
263	отсюда вытекает	1	2
264	вывод что	1	2
265	в ее	4	2
266	и этим	1	2
267	с самого	1	2
268	ясно что	3	2
269	целое и	3	2
270	еще в	3	2
271	том как	2	2
272	поэтому в	2	2
273	с ним	1	2
274	ничего не	2	2
275	материала мы	1	2
276	о нем	3	2
277	но мы	1	2
278	там же	1	2
279	не выходит	1	2
280	нас в	1	2
281	между тем	7	2
282	и только	2	2
283	от этих	2	2
284	здесь в	1	2
285	в ту	1	2
286	с той	1	2
287	но так	2	2
288	тот же	1	2
289	одной из	2	2
290	дело с	3	2
291	но этим	1	2
292	именно на	2	2
293	себя в	1	2
294	для всех	1	2
295	видеть что	1	2
296	то и	1	2
297	ни было	5	2
298	еще одну	1	2
299	здесь же	1	2
300	в данной	2	2
301	его и	3	2
302	был бы	2	2
303	не так	1	2
304	вовсе не	28	2
305	говорит в	2	2
306	как раз	8	2
307	со стороны	4	2
308	даже не	1	2
309	еще и	1	2
310	один и	1	2
311	в середине	1	2
312	говорит о	1	2
313	связано с	2	2
314	же обстоит	1	2
315	не на	3	2
316	зависит от	1	2
317	конечно не	4	2
318	этих случаях	1	2
319	как бы	8	2
320	именно так	5	2
321	в американских	1	2
322	в основном	2	2
323	мере того	1	2
324	нисколько не	2	2
325	и часто	1	2
326	и от	11	2
327	с социальными	1	2
328	бы в	6	2
329	ни к	1	2
330	между ними	15	2
331	была бы	2	2
332	из этого	4	2
333	в частности	1	2
334	к этому	2	2
335	можно назвать	1	2
336	можно говорить	4	1
337	также что	1	1
338	неотделима от	1	1
339	полнотой и	1	1
340	не должны	1	1
341	художественного произведения	7	1
342	и то	1	1
343	не связаны	1	1
344	не делает	1	1
345	на самом	14	1
346	он может	2	1
347	тех же	1	1
348	это и	2	1
349	исторический материал	2	1
350	тем же	7	1
351	в первом	1	1
352	ту же	2	1
353	те же	3	1
354	противном случае	1	1
355	ведь и	1	1
356	и этот	1	1
357	мы уже	3	1
358	его не	1	1
359	есть не	1	1
360	та же	1	1
361	что уже	2	1
362	или с	1	1
363	говорить о	2	1
364	историческое явление	1	1
365	эпохи в	2	1
366	в полной	2	1
367	но даже	1	1
368	же что	2	1
369	и был	1	1
370	нас важны	1	1
371	связи со	1	1
372	он был	4	1
373	не найдем	1	1
374	время в	3	1
375	и связь	1	1
376	ними в	1	1
377	значило бы	1	1
378	все разновидности	1	1
379	совсем не	5	1
380	в сторону	2	1
381	только тогда	1	1
382	и рассматривать	1	1
383	иначе что	1	1
384	герой не	1	1
385	совершенно ясно	1	1
386	понято и	1	1
387	иногда и	1	1
388	изменения и	1	1
389	друга и	1	1
390	или иное	2	1
391	из таких	1	1
392	явление которое	1	1
393	рассказы о	1	1
394	отнюдь не	8	1
395	как по	1	1
396	в истории	5	1
397	связи а	1	1
398	не входят	1	1
399	независимо от	5	1
400	что именно	5	1
401	вот как	2	1
402	стороны и	2	1
403	не всюду	1	1
404	что как	1	1
405	далее мы	1	1
406	в противном	1	1
407	и широка	1	1
408	этом же	1	1
409	как таковое	1	1
410	можем это	1	1
411	то в	2	1
412	со своей	1	1
413	очень многие	1	1
414	сливаются в	3	1
415	случае они	1	1
416	и у	1	1
417	их исторической	1	1
418	можно не	1	1
419	в нашем	1	1
420	бы не	2	1
421	из этих	2	1
422	действительности а	1	1
423	своей теории	2	1
424	е с	2	1
425	но он	1	1
426	говорят о	2	1
427	но ведь	4	1
428	быть выделены	1	1
429	а просто	1	1
430	так сказать	5	1
431	что приводимые	1	1
432	переходит от	1	1
433	именно из	1	1
434	какой бы	2	1
435	его от	2	1
436	подобно тому	4	1
437	тем теснее	1	1
438	мы говорили	1	1
439	является не	2	1
440	или иных	1	1
441	в основу	2	1
442	значительной степени	1	1
443	в работе	1	1
444	главным образом	2	1
445	же касается	1	1
446	того или	1	1
447	каждого элемента	1	1
448	действительности в	3	1
449	дело здесь	1	1
450	известно что	1	1
451	этом смысле	2	1
452	с начала	1	1
453	чаще всего	1	1
454	не служит	1	1
455	еще одно	1	1
456	в жизни	11	1
457	кажется что	2	1
458	жизнь так	2	1
459	о характере	1	1
460	здесь однако	1	1
461	в них	3	1
462	исходили из	2	1
463	дело идет	3	1
464	для чего	2	1
465	между собою	1	1
466	очень важное	1	1
467	заставляют нас	1	1
468	чем в	1	1
469	сюжета мы	1	1
470	вошел в	2	1
471	только тем	1	1
472	не значит	2	1
473	в эту	2	1
474	в художественную	1	1
475	в своей	6	1
476	а наоборот	1	1
477	и всеми	1	1
478	бы к	2	1
479	она в	1	1
480	себе а	1	1
481	в которых	3	1
482	знаем что	2	1
483	как отсутствие	1	1
484	от его	3	1
485	для всякого	1	1
486	что там	1	1
487	нам в	1	1
488	друг другу	2	1
489	действительности сюжет	1	1
490	на такое	1	1
491	войти в	5	1
492	быть не	1	1
493	тому чтобы	1	1
494	перескочить через	1	1
495	тому что	3	1
496	задачи и	1	1
497	нет никакого	1	1
498	в отношении	2	1
499	а отсюда	1	1
500	нечто вроде	1	1
501	что эта	1	1
502	она не	4	1
503	в познании	1	1
504	она никогда	1	1
505	и притом	2	1
506	весь этот	2	1
507	материала в	5	1
508	иметь в	1	1
509	того чтобы	5	1
510	всей его	1	1
511	вытекает из	2	1
512	формы эти	1	1
513	элемент в	1	1
514	двух явлений	1	1
515	при всем	1	1
516	это сделать	1	1
517	явление в	1	1
518	на себе	1	1
519	связь и	1	1
520	нам важно	2	1
521	ничто не	3	1
522	можно рассматривать	1	1
523	же слова	2	1
524	глубока и	1	1
525	тут только	1	1
526	кроме того	1	1
527	входят в	1	1
528	совершенно необходимо	1	1
529	как историческое	1	1
530	в каком	2	1
531	ему не	1	1
532	у нас	3	1
533	известной степени	2	1
534	в америке	1	1
535	тогда и	1	1
536	конца в	1	1
537	а что	3	1
538	по возможности	1	1
539	этих областей	2	1
540	оно не	3	1
541	и материал	1	1
542	и это	2	1
543	он указывает	1	1
544	но по	1	1
545	этого целого	1	1
546	здесь необходимо	2	1
547	в виду	3	1
548	теперь что	1	1
549	каждой из	1	1
550	никакой другой	1	1
551	последнее время	1	1
552	реальной действительности	3	1
553	а должны	1	1
554	только то	3	1
555	в себя	1	1
556	или для	1	1
557	идет речь	1	1
558	если они	2	1
559	и сделал	1	1
560	как герой	1	1
561	истории она	1	1
562	можно только	2	1
563	пространство в	1	1
564	и социальные	1	1
565	строго говоря	1	1
566	ней и	1	1
567	все дело	1	1
568	сводится к	5	1
569	именно потому	2	1
570	а такие	1	1
571	в самой	2	1
572	и та	1	1
573	никак не	3	1
574	и силы	1	1
575	и объяснить	1	1
576	в значительной	1	1
577	знает что	1	1
578	трудная задача	1	1
579	дают себе	1	1
580	все в	1	1
581	но столь	1	1
582	один момент	1	1
583	и обнаруживает	1	1
584	путь к	1	1
585	которого оно	1	1
586	в языке	2	1
587	где материал	1	1
588	так нельзя	1	1
589	отражает историческую	1	1
590	как здесь	1	1
591	происходит в	1	1
592	и история	1	1
593	в формах	2	1
594	но с	1	1
595	такое явление	1	1
596	и так	1	1
597	в самое	2	1
598	который в	1	1
599	и ее	6	1
600	от целого	1	1
601	язык а	2	1
602	и жизни	1	1
603	играет роль	1	1
604	явление но	1	1
605	же и	4	1
606	оказывается в	1	1
607	только на	4	1
608	от других	2	1
609	не из	1	1
610	потому в	1	1
611	за ним	1	1
612	к каким	1	1
613	одно из	1	1
614	в идеальном	1	1
615	тогда он	2	1
616	же к	1	1
617	слова в	1	1
618	сами по	2	1
619	и со	2	1
620	т п	5	1
621	в конце	3	1
622	у этих	1	1
623	друг друга	5	1
624	мы можем	4	1
625	это значило	1	1
626	как его	9	1
627	но могут	1	1
628	не доказывает	1	1
629	связи в	1	1
630	этом отношении	3	1
631	они будут	2	1
632	явно не	1	1
633	знаем не	1	1
634	формы к	2	1
635	для того	4	1
636	момент в	1	1
637	же деле	2	1
638	нужно было	1	1
639	материал так	1	1
640	приводит и	1	1
641	до известной	2	1
642	и затем	1	1
643	что для	1	1
644	самом же	2	1
645	что таким	1	1
646	не было	1	1
647	материал в	4	1
648	быть только	2	1
649	на друга	1	1
650	ничем не	1	1
651	нем и	2	1
652	состоит из	1	1
653	его по	1	1
654	самый факт	2	1
655	здесь имеет	1	1
656	для этой	1	1
657	тому как	5	1
658	если это	1	1
659	знают и	1	1
660	может иметь	2	1
661	на который	1	1
662	эта связь	2	1
663	не удается	1	1
664	с каким-то	1	1
665	он будет	1	1
666	не дают	1	1
667	весь материал	2	1
668	смысле этого	2	1
669	или иного	1	1
670	на какой-то	1	1
671	и всей	1	1
672	да и	4	1
673	именно о	1	1
674	бы его	1	1
675	и более	3	1
676	в это	1	1
677	этого слова	2	1
678	основные элементы	1	1
679	а люди	1	1
680	этом случае	1	1
681	нет ничего	1	1
682	друг на	1	1
683	поэтому совершенно	2	1
684	ни с	2	1
685	к пониманию	1	1
686	при таком	1	1
687	историей и	1	1
688	она может	1	1
689	это можно	2	1
690	работа никогда	1	1
691	в результате	5	1
692	хотя и	1	1
693	совершенно иное	1	1
694	этой действительности	1	1
695	и все	8	1
696	у них	2	1
697	возникает вопрос	1	1
698	пришлось бы	1	1
699	понятие очень	1	1
700	тех или	1	1
701	или не	1	1
702	лежит в	1	1
703	очень хорошо	1	1
704	все более	1	1
705	всегда есть	1	1
706	месте между	1	1
707	как продукт	1	1
708	вопрос как	1	1
709	как материала	1	1
710	ищут в	1	1
711	эпохой в	1	1
712	материала как	3	1
713	лишь тогда	2	1
714	члена общества	1	1
715	совершенно не	7	1
716	равно как	3	1
717	конкретной социальной	1	1
718	слагается из	1	1
719	формы его	3	1
720	и мотивировки	3	1
721	нами как	1	1
722	таким же	2	1
723	этот термин	1	1
724	во всяком	6	1
725	этого и	1	1
726	это понятие	2	1
