N	2gram	Tiupa_Teor_1	Literetu
182	и иных	1	2
183	системе ценностей	3	2
184	в жизни	2	2
185	в них	2	2
186	нет в	1	2
187	соответствии с	2	2
188	с тем	1	2
189	как бы	5	2
190	своей сложности	1	2
191	художественного творчества	1	2
192	в такой	1	2
193	и без	1	2
194	случае это	1	2
195	по преимуществу	4	2
196	тем не	3	2
197	по крайней	1	2
198	то с	1	2
199	из нас	1	2
200	не по	1	2
201	в основе	3	2
202	поэтической мысли	1	2
203	с читателем	1	2
204	не вполне	2	2
205	в бою	1	2
206	перед ним	1	2
207	бытия не	1	2
208	могут быть	4	2
209	я но	1	2
210	восходит к	1	2
211	для того	1	2
212	эстетических отношений	3	2
213	для себя	1	2
214	в виду	5	2
215	в ее	5	2
216	лирического мы	1	2
217	коммуникативного события	1	2
218	еще не	4	2
219	для этого	1	2
220	художественного мира	2	2
221	о том	1	2
222	и что	3	2
223	а также	6	2
224	путь к	1	2
225	русской литературе	2	2
226	области искусства	1	2
227	и только	1	2
228	крайней мере	1	2
229	не более	1	2
230	художественном мире	1	2
231	в русском	1	2
232	было бы	1	2
233	и одновременно	4	2
234	тот же	1	2
235	одной из	2	2
236	в какой	2	2
237	к адресату	1	2
238	потому что	3	2
239	уже не	4	2
240	ни было	1	2
241	свидетельствует о	1	2
242	речь в	1	2
243	из них	1	2
244	ведь это	1	2
245	равной степени	3	2
246	в одном	2	2
247	в конце	2	2
248	что и	2	2
249	вовсе не	3	2
250	граница между	1	2
251	при всей	1	2
252	у него	1	2
253	как раз	2	2
254	способ существования	2	2
255	субъекта жизни	1	2
256	наконец в	1	2
257	себя и	1	2
258	что не	1	2
259	не было	1	2
260	одновременно не	1	2
261	могут служить	2	2
262	произведения искусства	2	2
263	мира в	1	2
264	по характеристике	1	2
265	как это	8	2
266	жизни а	1	2
267	к жизни	2	2
268	ты в	1	2
269	тому как	1	2
270	сравнении с	1	2
271	к объекту	1	2
272	не является	4	2
273	в результате	1	2
274	в третьем	1	2
275	личной ответственности	1	2
276	рефлективного традиционализма	1	2
277	из тех	2	2
278	не знает	3	2
279	присутствия в	6	2
280	я это	1	2
281	в сравнении	1	2
282	в роли	3	2
283	в своих	1	2
284	все что	1	2
285	том числе	2	2
286	ахматовой в	1	1
287	другом стихотворении	1	1
288	отношения к	2	1
289	так я	1	1
290	с жизнью	1	1
291	начинается с	1	1
292	на поле	1	1
293	и маргарита	1	1
294	сын и	1	1
295	перед лицом	2	1
296	здесь и	1	1
297	от своей	1	1
298	в первом	2	1
299	исходит из	1	1
300	мышления но	1	1
301	текста как	4	1
302	мы имеем	7	1
303	и себя	1	1
304	как мы	1	1
305	это способ	1	1
306	под диктовку	1	1
307	личности с	1	1
308	но напротив	2	1
309	к бытию	1	1
310	революции в	1	1
311	пребывания в	1	1
312	широте на	1	1
313	страницы и	1	1
314	за это	1	1
315	и выступает	1	1
316	бы то	1	1
317	взгляде на	1	1
318	в чем	1	1
319	стихотворения в	1	1
320	принадлежит не	1	1
321	целом ряде	1	1
322	свою жизнь	2	1
323	герой не	3	1
324	высшей ценностью	1	1
325	художественные тексты	1	1
326	отличие от	6	1
327	а слова	1	1
328	иной эстетической	1	1
329	за пределы	2	1
330	под покровом	1	1
331	картины жизни	1	1
332	общий знаменатель	1	1
333	в произведениях	2	1
334	и я	1	1
335	писателя в	1	1
336	более чем	1	1
337	как в	5	1
338	данный момент	2	1
339	о жизни	1	1
340	авторская позиция	1	1
341	есть в	2	1
342	личностного я	1	1
343	это тоже	2	1
344	я к	1	1
345	роли ценностного	1	1
346	самом начале	2	1
347	к числу	1	1
348	в действительности	1	1
349	а перед	1	1
350	и свою	1	1
351	личности а	1	1
352	для которого	1	1
353	в самом	4	1
354	героя и	5	1
355	и конечно	1	1
356	в литературном	1	1
357	что это	1	1
358	оказывается как	1	1
359	все эти	2	1
360	у каждого	1	1
361	во многих	1	1
362	еще один	1	1
363	в известном	1	1
364	рассказ о	2	1
365	в иную	1	1
366	гумилева блудный	1	1
367	но он	3	1
368	с художественной	3	1
369	и те	1	1
370	двух других	1	1
371	на то	1	1
372	жизни ее	1	1
373	в случае	1	1
374	корнями в	2	1
375	с чем	1	1
376	не следует	4	1
377	в статье	1	1
378	эстетическая ситуация	3	1
379	ответственность за	1	1
380	порядка в	4	1
381	трагическое есть	1	1
382	но именно	1	1
383	модус художественности	6	1
384	с нашим	1	1
385	блудный сын	1	1
386	и вот	3	1
387	никак не	1	1
388	к собственному	1	1
389	на земле	1	1
390	из картины	1	1
391	горького мать	1	1
392	и по	2	1
393	или иных	3	1
394	без исключения	4	1
395	ни был	2	1
396	таким образом	3	1
397	мы обнаруживаем	1	1
398	здесь мы	1	1
399	то ни	1	1
400	свое имя	1	1
401	различие между	1	1
402	только не	2	1
403	с другими	5	1
404	его личности	1	1
405	искусства в	2	1
406	это не	2	1
407	по мысли	1	1
408	должен был	1	1
409	высказывание как	1	1
410	провел с	1	1
411	она и	1	1
412	далеко не	2	1
413	служить также	1	1
414	всю жизнь	1	1
415	в слове	3	1
416	жизни по	1	1
417	ведет к	1	1
418	иначе говоря	4	1
419	эстетическим субъектом	1	1
420	и сосредоточенности	1	1
421	эстетического отношения	12	1
422	менее чем	1	1
423	в этих	3	1
424	ценностный центр	2	1
425	будущей жизни	1	1
426	в своей	6	1
427	поэтической традиции	1	1
428	индивидуальной жизни	1	1
429	он должен	2	1
430	место в	5	1
431	в отличие	6	1
432	от себя	3	1
433	до последнего	1	1
434	от его	1	1
435	является в	1	1
436	не путем	1	1
437	сам же	1	1
438	но эта	1	1
439	их в	3	1
440	свобода и	1	1
441	этой внутренней	1	1
442	случае мы	1	1
443	и вся	1	1
444	тому что	2	1
445	мира выступает	1	1
446	есть деятельность	1	1
447	в отношении	3	1
448	первом слоге	1	1
449	стихотворение в	1	1
450	например не	1	1
451	не берет	1	1
452	морального и	1	1
453	даже его	1	1
454	и притом	2	1
455	свободы и	1	1
456	художественной деятельности	1	1
457	не могло	2	1
458	того и	1	1
459	казалось бы	2	1
460	коллективного или	1	1
461	стороной жизни	1	1
462	имеем дело	2	1
463	воспринимающим сознанием	1	1
464	этих двух	2	1
465	причастностью к	1	1
466	лирическую героиню	2	1
467	есть культура	1	1
468	по своей	3	1
469	на себе	1	1
470	литературный текст	1	1
471	внутренней и	2	1
472	есть не	1	1
473	и теперь	1	1
474	связи с	1	1
475	материнской любви	1	1
476	однако это	1	1
477	все то	1	1
478	места для	1	1
479	не могут	2	1
480	эстетического объекта	2	1
481	же самое	1	1
482	числе и	1	1
483	в своего	1	1
484	является одним	1	1
485	к тому	2	1
486	у истоков	1	1
487	ценностного центра	3	1
488	говоря словами	3	1
489	и своя	1	1
490	о судьбе	1	1
491	предстает как	1	1
492	поэту живаго	1	1
493	как утверждает	1	1
494	и о	4	1
495	но по	1	1
496	того чтобы	1	1
497	свою очередь	2	1
498	здесь не	1	1
499	узком значении	2	1
500	говорит и	2	1
501	самим собою	2	1
502	на основе	2	1
503	ему быть	1	1
504	в собственном	1	1
505	к какой	1	1
506	по сути	2	1
507	в особенности	1	1
508	классического реализма	1	1
509	только то	1	1
510	думаю что	1	1
511	в пределах	5	1
512	приводит к	5	1
513	личного бытия	1	1
514	читателя в	1	1
515	читателя зрителя	1	1
516	что может	2	1
517	можно было	1	1
518	на нее	1	1
519	произведение искусства	5	1
520	с позиций	1	1
521	каждого из	1	1
522	мог бы	3	1
523	в сочетании	2	1
524	во второй	7	1
525	жизнь и	1	1
526	мы в	2	1
527	не разложимое	1	1
528	в словах	1	1
529	и внешней	3	1
530	и вещи	1	1
531	сводится к	5	1
532	искусства и	1	1
533	сути своей	1	1
534	нашем случае	2	1
535	направленной на	1	1
536	при котором	1	1
537	все прочие	3	1
538	одного из	1	1
539	и сделать	1	1
540	после того	1	1
541	можно сказать	3	1
542	основе своей	1	1
543	времени в	2	1
544	второй половины	1	1
545	под именем	1	1
546	на отдельные	1	1
547	состоит не	1	1
548	однако с	2	1
549	м.л гаспаров	1	1
550	во втором	3	1
551	ним и	1	1
552	иного рода	3	1
553	бы в	1	1
554	ситуация художественного	1	1
555	чем и	1	1
556	соединении с	2	1
557	отдельные слова	1	1
558	личность является	1	1
559	стихи и	1	1
560	понимаемой как	1	1
561	счастье существования	1	1
562	центр художественного	1	1
563	систему ценностей	1	1
564	индивидуального бытия	1	1
565	творческого акта	2	1
566	в литературе	2	1
567	высказывание в	1	1
568	по собственному	1	1
569	что лирическое	1	1
570	с появлением	1	1
571	дело с	1	1
572	в миропорядке	8	1
573	усматривая в	1	1
574	мастер и	1	1
575	поле куликовом	1	1
576	потребности и	2	1
577	что ж	1	1
578	мире и	2	1
579	по всеохватывающей	1	1
580	а после	1	1
581	человека с	2	1
582	этой системе	2	1
583	согласно характеристике	1	1
584	только на	1	1
585	а напротив	2	1
586	в итоге	2	1
587	в единстве	1	1
588	за пределами	5	1
589	других в	1	1
590	бы принадлежать	1	1
591	не все	3	1
592	слова не	1	1
593	мышления и	2	1
594	искусство в	1	1
595	чего бы	1	1
596	данного текста	1	1
597	есть рассказ	1	1
598	личности и	4	1
599	в прозе	2	1
600	частного бытия	1	1
601	слова в	2	1
602	в пространстве	2	1
603	как художественной	1	1
604	во всей	1	1
605	нередко оказывается	1	1
606	протекающего в	1	1
607	ее на	1	1
608	художественный текст	4	1
609	строки и	2	1
610	на деле	2	1
611	и напротив	1	1
612	лишь для	1	1
613	способ присутствия	1	1
614	рядом с	1	1
615	отрекается от	1	1
616	в финале	3	1
617	границы и	1	1
618	или иной	4	1
619	в данный	2	1
620	как у	1	1
621	таков что	1	1
622	искусством в	1	1
623	именно в	3	1
624	к которому	3	1
625	лирики как	1	1
626	текст в	4	1
627	еще и	1	1
628	а с	3	1
629	героя о	1	1
630	и души	1	1
631	в романе	3	1
632	говорит о	1	1
633	к более	1	1
634	она предстает	1	1
635	в соответствии	3	1
636	литературное произведение	1	1
637	всеохватывающей своей	1	1
638	языка в	4	1
639	воспринимающего сознания	3	1
640	более того	1	1
641	однако и	1	1
642	своей широте	1	1
643	своего я	1	1
644	когда же	1	1
645	литература является	1	1
646	первые два	1	1
647	в ряду	1	1
648	не об	1	1
649	другие в	1	1
650	стихотворение не	1	1
651	художественного целого	4	1
652	классической поэзии	1	1
653	на столь	1	1
654	о счастье	1	1
655	имея в	1	1
656	есть точка	1	1
657	одно слово	2	1
658	в строке	3	1
659	так же	2	1
660	в перспективе	1	1
661	и потому	2	1
662	мы говорим	1	1
663	я из	1	1
664	со словом	1	1
665	требует от	1	1
666	поведения есть	1	1
667	быть это	1	1
668	зрителя слушателя	1	1
669	ударение на	1	1
670	ориентирована на	1	1
671	для искусства	2	1
672	другого я	2	1
673	поэта перед	1	1
674	на колени	1	1
675	художественное целое	2	1
676	с некоторыми	1	1
677	в хронотопе	1	1
678	индивидуального я	1	1
679	вокруг себя	1	1
680	ни одно	1	1
681	в тексте	14	1
682	но одна	1	1
683	никем не	1	1
684	в своем	4	1
685	в это	1	1
686	ценность и	1	1
687	точка безумия	1	1
688	в контексте	3	1
689	жизнь на	2	1
690	литературе наиболее	1	1
691	утверждение о	1	1
692	его в	2	1
693	и от	1	1
694	и некоторые	2	1
695	своей жизни	2	1
696	автора и	1	1
697	стать самим	1	1
698	возникает в	1	1
699	я с	5	1
700	о мире	1	1
701	слова так	1	1
702	эстетическим объектом	1	1
703	существования в	2	1
704	тех или	3	1
705	задолго до	1	1
706	еще одна	1	1
707	отношений не	1	1
708	и другим	1	1
709	как система	2	1
710	и иного	1	1
711	мира и	1	1
712	которая в	1	1
713	и трагическое	1	1
714	себя только	1	1
715	особого рода	2	1
716	всего что	1	1
717	воспринимающее сознание	1	1
718	той или	1	1
719	не будучи	1	1
720	это точка	1	1
721	ни к	3	1
722	субъектом и	1	1
723	от всего	1	1
724	должен найти	1	1
725	пути однако	1	1
726	поэтому у	1	1
727	в ходе	4	1
728	оказывается всего	1	1
729	отношении к	2	1
730	в системе	1	1
731	не предполагает	1	1
732	некоторыми другими	1	1
733	над собою	1	1
734	нам не	1	1
735	такова что	1	1
736	от первого	1	1
737	о своем	2	1
738	от своего	2	1
739	исторической поэтики	1	1
740	только и	1	1
741	на шкале	1	1
742	от всех	1	1
743	впервые в	1	1
744	в свою	3	1
745	какое-то утверждение	1	1
746	к его	2	1
747	о литературе	2	1
748	объект эстетического	1	1
749	именно к	1	1
750	из этого	1	1
751	который в	2	1
752	и состоит	1	1
753	сочетании с	2	1
754	которой я	1	1
755	ее в	2	1
756	можно назвать	1	1
757	они не	1	1
