N	2gram	Losev_Dial_3	StatiiOP
158	при этом	2	2
159	если бы	6	2
160	тем не	10	2
161	не к	1	2
162	и более	1	2
163	о мире	1	2
164	то ни	1	2
165	его в	1	2
166	это было	3	2
167	на почве	1	2
168	истории и	4	2
169	в это	1	2
170	как и	7	2
171	во внимание	2	2
172	несмотря на	2	2
173	действительно не	1	2
174	или менее	1	2
175	что такое	21	2
176	нас не	1	2
177	исключить из	1	2
178	в отношении	1	2
179	к истории	2	2
180	с точки	14	2
181	от его	2	2
182	что было	1	2
183	что этот	2	2
184	где нет	1	2
185	в устах	1	2
186	даже в	1	2
187	нет никакого	7	2
188	но они	2	2
189	что с	1	2
190	в то	5	2
191	дело не	1	2
192	не имеет	11	2
193	в процессе	1	2
194	есть еще	3	2
195	только не	10	2
196	очень мало	2	2
197	не может	19	2
198	в каком	3	2
199	в движении	1	2
200	и это	4	2
201	меня в	2	2
202	в ее	1	2
203	и сам	1	2
204	во многом	1	2
205	он был	1	2
206	даны в	1	2
207	говорят что	2	2
208	никак не	2	2
209	что и	6	2
210	у всех	1	2
211	как например	2	2
212	этот вопрос	1	2
213	только в	5	2
214	сами по	3	2
215	так как	6	2
216	случае не	3	2
217	может быть	13	2
218	в них	5	2
219	в особенности	7	2
220	со стороны	2	2
221	с той	1	2
222	обвинения в	1	2
223	из таких	1	2
224	только к	2	2
225	говорит о	4	2
226	в некоторых	1	2
227	не на	6	2
228	его как	3	2
229	или с	1	2
230	если не	3	2
231	и вообще	2	2
232	связь с	1	2
233	и потому	2	2
234	как это	5	2
235	что именно	3	2
236	по своему	1	2
237	в данном	2	2
238	по существу	2	2
239	сравнении с	3	2
240	том смысле	1	2
241	только о	3	2
242	с этой	5	2
243	ее в	2	2
244	в результате	1	2
245	конечно и	1	2
246	только что	4	2
247	во время	1	2
248	ни было	1	2
249	очень хорошо	1	2
250	сказать что	4	2
251	об истории	1	2
252	совершенно не	2	2
253	утверждать что	6	2
254	они не	2	2
255	ту же	1	1
256	зависимость от	1	1
257	сам по	5	1
258	и то	4	1
259	это и	7	1
260	основан на	1	1
261	в приведенном	1	1
262	и принципиально	1	1
263	в первом	2	1
264	это однако	1	1
265	по преимуществу	1	1
266	не имеют	2	1
267	для понимания	1	1
268	высшей степени	1	1
269	в зависимости	2	1
270	той же	3	1
271	мы не	5	1
272	ответить на	1	1
273	об общих	1	1
274	есть нечто	23	1
275	в сущности	10	1
276	говорить о	4	1
277	не вполне	2	1
278	на свою	1	1
279	из того	2	1
280	ничего разумеется	1	1
281	этого термина	1	1
282	ни малейшего	1	1
283	их не	2	1
284	указал что	1	1
285	как не	2	1
286	д на	1	1
287	в каждой	1	1
288	утверждая что	1	1
289	думаю что	1	1
290	еще не	2	1
291	верить в	2	1
292	на них	2	1
293	в чем	4	1
294	конечно это	1	1
295	о смерти	1	1
296	но как	2	1
297	было указано	2	1
298	от характера	1	1
299	в сторону	1	1
300	себе и	1	1
301	тут же	1	1
302	не просто	18	1
303	отличаются от	1	1
304	чем же	1	1
305	если она	1	1
306	независимо от	1	1
307	этом его	1	1
308	что как	1	1
309	понимать в	1	1
310	что история	2	1
311	целый ряд	2	1
312	нового и	1	1
313	силе и	1	1
314	именно эта	1	1
315	чего же	1	1
316	них как	1	1
317	к другому	1	1
318	так или	2	1
319	из этих	2	1
320	с тех	2	1
321	что к	1	1
322	зависимости от	3	1
323	бы только	2	1
324	только один	1	1
325	говорят о	1	1
326	есть но	2	1
327	и если	2	1
328	сколько ни	1	1
329	что она	9	1
330	кажется не	1	1
331	а то	1	1
332	перестает быть	2	1
333	именно то	1	1
334	эта последняя	1	1
335	свою собственную	1	1
336	них нет	1	1
337	не как	1	1
338	оно-то и	1	1
339	мало того	1	1
340	говорите что	2	1
341	языком и	1	1
342	же сколько	1	1
343	его от	1	1
344	на этом	2	1
345	не говорю	1	1
346	одно и	5	1
347	в основу	1	1
348	он просто	4	1
349	а когда	2	1
350	они должны	1	1
351	в совершенно	1	1
352	связанных с	1	1
353	что мне	1	1
354	говорил что	2	1
355	сколько и	1	1
356	известно что	1	1
357	и тем	2	1
358	серьезного значения	1	1
359	нет в	1	1
360	на основании	2	1
361	и уже	2	1
362	с такой	1	1
363	такой же	1	1
364	но я	1	1
365	но если	6	1
366	от своего	2	1
367	общества и	1	1
368	мне его	1	1
369	пор в	1	1
370	то для	1	1
371	что вся	1	1
372	место в	1	1
373	представление о	1	1
374	в условиях	2	1
375	и неспособность	1	1
376	вплоть до	1	1
377	и той	1	1
378	и эти	2	1
379	в старых	1	1
380	как видим	2	1
381	нас к	2	1
382	и очень	1	1
383	иной раз	2	1
384	что есть	4	1
385	можно ли	5	1
386	она не	3	1
387	виду что	1	1
388	и проч	1	1
389	по совести	1	1
390	одна из	3	1
391	должен решаться	1	1
392	на него	1	1
393	тех пор	2	1
394	в основе	3	1
395	но только	4	1
396	совершенно правильно	1	1
397	он с	1	1
398	дает возможность	1	1
399	больше чем	1	1
400	и без	3	1
401	же время	3	1
402	всего и	3	1
403	этих двух	1	1
404	к ней	1	1
405	есть плод	1	1
406	в стиле	1	1
407	ни о	3	1
408	уже о	2	1
409	исходить из	1	1
410	нет ни	2	1
411	не могут	4	1
412	он и	3	1
413	чем угодно	1	1
414	отличается от	8	1
415	все не	1	1
416	с полной	3	1
417	для такого	2	1
418	что вы	1	1
419	а что	4	1
420	что является	1	1
421	упреков в	1	1
422	мы до	1	1
423	для кого	1	1
424	тогда я	1	1
425	и которая	1	1
426	как мы	2	1
427	что все	14	1
428	здесь не	1	1
429	не могу	1	1
430	без всякого	1	1
431	данном случае	1	1
432	только при	1	1
433	были бы	1	1
434	средних веков	1	1
435	книги и	1	1
436	то время	4	1
437	так в	2	1
438	имеет никакого	1	1
439	и совершенно	1	1
440	iii в	1	1
441	не так	1	1
442	не с	1	1
443	и которые	1	1
444	с самим	1	1
445	есть также	2	1
446	и глубоким	1	1
447	на которую	1	1
448	она была	2	1
449	с реальными	1	1
450	разного рода	2	1
451	основана на	1	1
452	и всякого	2	1
453	говорит здесь	1	1
454	связанное с	1	1
455	быть ни	1	1
456	зависеть от	1	1
457	вот почему	1	1
458	но к	1	1
459	указано что	2	1
460	скажу что	1	1
461	можно сказать	1	1
462	с соответствующими	1	1
463	и во	2	1
464	не дал	1	1
465	смысле не	2	1
466	или иначе	2	1
467	эти два	1	1
468	целиком в	1	1
469	от этих	1	1
470	все время	3	1
471	свои личные	1	1
472	для самого	1	1
473	в лице	1	1
474	не зная	1	1
475	ни к	3	1
476	исходным пунктом	1	1
477	что только	1	1
478	не хотят	1	1
479	тот же	1	1
480	всю свою	1	1
481	полной убедительностью	1	1
482	отцу и	2	1
483	те которые	1	1
484	не свойственно	1	1
485	или же	3	1
486	это же	3	1
487	и прочие	1	1
488	и жизни	6	1
489	в общий	1	1
490	не будет	3	1
491	с какой	1	1
492	в указанном	1	1
493	конечно не	4	1
494	когда говорил	1	1
495	только на	7	1
496	всем его	1	1
497	а это	1	1
498	е не	4	1
499	но совершенно	2	1
500	одно из	5	1
501	ведь это	2	1
502	о я	1	1
503	и также	1	1
504	точка зрения	5	1
505	у нее	1	1
506	а в	2	1
507	не о	2	1
508	мы можем	1	1
509	но что	7	1
510	у него	2	1
511	на ряде	1	1
512	как вся	1	1
513	без внимания	1	1
514	ее истории	1	1
515	должны говорить	1	1
516	е в	4	1
517	таком виде	1	1
518	именно как	3	1
519	даже не	6	1
520	но одно	1	1
521	однако что	2	1
522	за пределы	3	1
523	очень много	1	1
524	в каких	1	1
525	к которому	1	1
526	или о	1	1
527	при чем	1	1
528	себя и	2	1
529	что для	5	1
530	с очень	1	1
531	каком смысле	3	1
532	церкви и	1	1
533	то и	3	1
534	ничем не	7	1
535	мы и	4	1
536	не умеют	1	1
537	что из	1	1
538	и тут	3	1
539	не те	1	1
540	в связи	1	1
541	и картина	1	1
542	было в	1	1
543	но оно	1	1
544	при его	3	1
545	внимания к	1	1
546	ни на	3	1
547	которая для	1	1
548	характера и	1	1
549	вас в	1	1
550	если оно	4	1
551	не дают	1	1
552	одновременно и	1	1
553	что же	11	1
554	самого себя	1	1
555	и всей	1	1
556	да и	1	1
557	говоря уже	2	1
558	наконец и	1	1
559	бы его	2	1
560	я с	1	1
561	этого своеобразия	1	1
562	на свете	3	1
563	выйти за	3	1
564	быть не	2	1
565	внешнего мира	1	1
566	этом вопросе	2	1
567	силу и	1	1
568	уже тем	1	1
569	но для	2	1
570	вы говорите	1	1
571	самого и	1	1
572	нисколько не	1	1
573	должны быть	3	1
574	при всем	4	1
575	на одной	1	1
576	будет зависеть	1	1
577	и для	2	1
578	которых он	1	1
579	и сами	2	1
580	речь может	1	1
581	вся история	1	1
582	не существует	10	1
583	и от	3	1
584	или в	2	1
585	что оно	7	1
586	а все	1	1
587	бы даже	1	1
588	пр в	1	1
589	то не	1	1
590	для нас	2	1
591	от него	1	1
592	и все	6	1
593	бы в	2	1
594	неодушевленному предмету	1	1
595	я должен	4	1
596	не выдерживает	1	1
597	конечно нельзя	1	1
598	же в	2	1
599	историю а	1	1
600	между ними	1	1
601	не говоря	2	1
602	обычно не	2	1
603	поскольку речь	1	1
604	по одному	2	1
605	едва ли	1	1
606	из этого	2	1
607	не говорится	1	1
608	жизни и	5	1
609	заметить что	1	1
610	к этой	2	1
611	как результат	1	1
612	а я	2	1
613	о себе	2	1
614	в своих	2	1
615	я могу	1	1
616	который не	2	1
617	в таком	14	1
618	точно так	2	1
619	все что	3	1
620	которая не	1	1
621	смысле что	1	1
