N	2gram	Bakhtin_Pr_2	Myslijsy
116	что это	2	4
117	бы не	2	4
118	он не	9	4
119	не к	1	4
120	и по	1	4
121	и при	2	4
122	себе не	1	4
123	в котором	6	4
124	себе а	2	4
125	есть нечто	1	4
126	того как	2	4
127	это слово	5	4
128	и его	8	4
129	до того	1	4
130	по поводу	1	4
131	на это	1	4
132	и это	4	4
133	то время	2	4
134	по мере	4	4
135	в его	10	4
136	один из	1	4
137	все равно	1	4
138	далеко не	4	4
139	и между	1	4
140	себя и	3	4
141	что для	1	4
142	и потому	1	4
143	со словом	1	4
144	для понимания	2	4
145	форма в	1	4
146	все это	5	4
147	в смысле	1	4
148	этот образ	1	4
149	и от	1	4
150	тем более	1	4
151	слово в	8	4
152	другой стороны	3	4
153	была бы	2	4
154	все что	1	4
155	я и	2	3
156	и есть	1	3
157	в первом	2	3
158	бы ни	2	3
159	и на	10	3
160	не то	1	3
161	более или	3	3
162	в целом	2	3
163	что она	1	3
164	при этом	6	3
165	т д	4	3
166	в каждом	11	3
167	что все	1	3
168	его в	3	3
169	и тогда	1	3
170	или менее	3	3
171	как бы	22	3
172	слова при	1	3
173	образом и	3	3
174	над всеми	1	3
175	тем не	2	3
176	или что	1	3
177	на него	3	3
178	того чтобы	1	3
179	могут быть	3	3
180	мере того	1	3
181	слова с	7	3
182	для себя	2	3
183	в произведении	4	3
184	образа как	1	3
185	в образе	2	3
186	из двух	1	3
187	или в	8	3
188	здесь как	1	3
189	том как	1	3
190	слово и	9	3
191	в словах	4	3
192	и вообще	1	3
193	никак не	5	3
194	можно сказать	1	3
195	к нему	5	3
196	и следовательно	3	3
197	на которой	1	3
198	же и	4	3
199	есть в	3	3
200	только на	3	3
201	всеми остальными	1	3
202	в начале	1	3
203	за ним	1	3
204	к мысли	1	3
205	прежде всего	10	3
206	друг друга	1	3
207	мы можем	2	3
208	само по	1	3
209	до сих	7	3
210	нельзя сказать	2	3
211	такое же	1	3
212	одной стороны	1	3
213	там где	4	3
214	в одно	3	3
215	его я	1	3
216	так же	2	3
217	в человеке	3	3
218	то к	1	3
219	сих пор	7	3
220	не знаем	1	3
221	а к	1	3
222	и все	6	3
223	не я	1	3
224	не знает	3	3
225	в последнем	3	3
226	как слово	2	3
227	к этому	1	3
228	в таком	2	3
229	а между	2	2
230	таком случае	1	2
231	же нам	2	2
232	самом деле	5	2
233	это и	1	2
234	так у	1	2
235	но тем	1	2
236	смотрит на	1	2
237	в приведенном	3	2
238	самый предмет	2	2
239	нам кажется	5	2
240	и до	4	2
241	собственном смысле	1	2
242	в их	3	2
243	мы уже	3	2
244	той же	3	2
245	он как	1	2
246	ему в	1	2
247	себе что	2	2
248	одним словом	1	2
249	то он	1	2
250	к слову	1	2
251	в новом	1	2
252	отношение к	2	2
253	за пределы	3	2
254	сама по	4	2
255	все же	3	2
256	далее и	1	2
257	и слова	2	2
258	целый ряд	2	2
259	его к	2	2
260	сливается с	2	2
261	та же	2	2
262	так или	1	2
263	же слово	2	2
264	в этой	1	2
265	словами для	1	2
266	иначе и	1	2
267	на то	5	2
268	не могла	1	2
269	человек не	1	2
270	так сказать	6	2
271	и если	1	2
272	слово это	1	2
273	эта последняя	1	2
274	не как	6	2
275	что ни	1	2
276	но все	2	2
277	этом последнем	1	2
278	входит в	2	2
279	за собою	1	2
280	ни в	2	2
281	слово имеет	1	2
282	не всегда	1	2
283	несмотря на	1	2
284	во время	4	2
285	точки зрения	13	2
286	в своей	4	2
287	что такое	2	2
288	а как	4	2
289	в мысли	1	2
290	говорит только	1	2
291	в которых	2	2
292	мысли и	2	2
293	т п	9	2
294	их в	4	2
295	том же	4	2
296	даже в	3	2
297	что есть	1	2
298	она не	3	2
299	что с	1	2
300	иметь в	1	2
301	но только	1	2
302	только не	1	2
303	и идеал	1	2
304	в некотором	1	2
305	ему не	1	2
306	от этого	1	2
307	указание на	1	2
308	его с	1	2
309	от нее	1	2
310	его внутреннюю	1	2
311	ничего общего	1	2
312	на предмет	4	2
313	и самое	2	2
314	и о	2	2
315	в ее	1	2
316	в собственном	1	2
317	лучше сказать	1	2
318	так в	1	2
319	во многом	1	2
320	произведения не	1	2
321	и с	5	2
322	об этом	2	2
323	образ или	1	2
324	о том	5	2
325	и та	2	2
326	но мы	1	2
327	его жизни	2	2
328	мысль не	1	2
329	понимать себя	1	2
330	от него	1	2
331	этих слов	1	2
332	от них	2	2
333	в форме	2	2
334	может стать	4	2
335	о предмете	1	2
336	и мы	1	2
337	и следует	2	2
338	слово с	5	2
339	вне себя	1	2
340	мы видим	1	2
341	одной из	1	2
342	в какой	1	2
343	не видеть	1	2
344	и после	1	2
345	но как	1	2
346	тому какое	1	2
347	связи с	1	2
348	с нею	1	2
349	в виде	3	2
350	слова не	1	2
351	в одном	12	2
352	но что	1	2
353	у него	6	2
354	почему не	1	2
355	в других	1	2
356	и даже	3	2
357	только один	1	2
358	а с	2	2
359	предмет и	1	2
360	у меня	5	2
361	идеи в	1	2
362	в речи	5	2
363	эти слова	1	2
364	к своему	1	2
365	по своему	2	2
366	он говорит	2	2
367	на глаз	1	2
368	что же	7	2
369	зрения и	3	2
370	слов в	2	2
371	что как	1	2
372	это последнее	1	2
373	перед нами	7	2
374	сознании и	2	2
375	на слово	1	2
376	слова но	2	2
377	бы в	5	2
378	в большей	1	2
379	и наконец	6	2
380	образов и	1	2
381	же в	1	2
382	входящий в	1	2
383	отношении к	2	2
384	лишь тогда	1	2
385	но этот	2	2
386	жизни и	1	2
387	это в	1	2
388	кто его	1	1
389	отношения к	2	1
390	одним из	1	1
391	предполагает что	1	1
392	словом как	2	1
393	мы здесь	2	1
394	на самом	1	1
395	в данную	1	1
396	и должны	1	1
397	мысли к	1	1
398	делая его	2	1
399	из его	2	1
400	в нашу	2	1
401	оно было	1	1
402	должна быть	3	1
403	нашего по	1	1
404	уже по	1	1
405	сказать с	1	1
406	их и	1	1
407	сознающее и	1	1
408	он уже	1	1
409	что общий	1	1
410	бы уже	1	1
411	нуждаются в	1	1
412	что если	3	1
413	которую мы	1	1
414	вопрос о	2	1
415	из своих	1	1
416	чтобы не	2	1
417	в сущности	9	1
418	время как	2	1
419	но она	1	1
420	сложнее и	1	1
421	один пример	1	1
422	и со	3	1
423	и заставляет	1	1
424	того же	3	1
425	и он	5	1
426	с большим	2	1
427	собою и	2	1
428	нет то	1	1
429	и говорить	2	1
430	он был	3	1
431	на них	1	1
432	он сам	3	1
433	это возможно	1	1
434	до и	1	1
435	не найдем	1	1
436	здесь не	6	1
437	со словами	2	1
438	бы то	1	1
439	без всякого	2	1
440	с его	4	1
441	такого что	3	1
442	от его	1	1
443	он может	1	1
444	нам его	1	1
445	в голове	2	1
446	если в	1	1
447	таким-то образом	1	1
448	частиц и	1	1
449	себе и	4	1
450	отличие от	4	1
451	ведь мы	1	1
452	друг от	2	1
453	нет и	1	1
454	и другого	2	1
455	один и	1	1
456	заключено в	1	1
457	представим себе	2	1
458	из которого	1	1
459	вследствие чего	1	1
460	или гораздо	1	1
461	из уст	1	1
462	что действительно	1	1
463	стороны и	3	1
464	в художественном	3	1
465	еще и	1	1
466	не сливается	1	1
467	хотя и	5	1
468	когда он	3	1
469	было только	1	1
470	увидим что	1	1
471	но в	10	1
472	то в	1	1
473	но эта	2	1
474	слово нельзя	1	1
475	можно в	1	1
476	на ней	1	1
477	к чему	1	1
478	сказать о	2	1
479	другого как	1	1
480	все эти	5	1
481	если мы	2	1
482	тоже не	1	1
483	еще один	3	1
484	отношение между	2	1
485	все слова	1	1
486	мы чувствуем	2	1
487	тому же	3	1
488	как он	2	1
489	но на	2	1
490	в единстве	3	1
491	бы с	1	1
492	в первых	1	1
493	к миру	2	1
494	этого он	1	1
495	определенный образ	1	1
496	явления так	1	1
497	он должен	1	1
498	первым и	1	1
499	справедливо в	1	1
500	в корне	1	1
501	кажется нам	1	1
502	чем с	1	1
503	будем говорить	1	1
504	может понять	1	1
505	с такими	1	1
506	здесь мы	2	1
507	на самое	1	1
508	мыслью но	1	1
509	где нет	1	1
510	сознание и	2	1
511	в мире	1	1
512	конечно в	2	1
513	форма есть	1	1
514	об этой	1	1
515	и внутренняя	1	1
516	на ту	1	1
517	своей стороны	1	1
518	лишь в	8	1
519	знает что	2	1
520	его личности	1	1
521	и грубый	1	1
522	это не	3	1
523	понять его	1	1
524	и дополнения	1	1
525	форму и	1	1
526	эту минуту	3	1
527	самих и	1	1
528	приходит в	1	1
529	видеть и	4	1
530	большим количеством	1	1
531	в жизни	3	1
532	кажется что	3	1
533	в самую	1	1
534	берет на	1	1
535	или наоборот	1	1
536	которой он	1	1
537	одна и	2	1
538	нигде не	1	1
539	для чего	2	1
540	его слово	1	1
541	ни с	1	1
542	нет своего	1	1
543	такою же	1	1
544	нисколько не	1	1
545	в этих	6	1
546	мы как	1	1
547	места в	1	1
548	от своего	1	1
549	или точнее	1	1
550	неразрывно связано	1	1
551	как все	1	1
552	в такой	2	1
553	с точки	8	1
554	живет только	1	1
555	переносит в	1	1
556	что до	1	1
557	стало быть	1	1
558	е хотя	1	1
559	общий смысл	1	1
560	которые в	1	1
561	другом и	1	1
562	но он	4	1
563	друг другу	1	1
564	ускользают от	1	1
565	без всяких	1	1
566	слова к	1	1
567	однако в	1	1
568	что этот	2	1
569	в устах	1	1
570	всей совокупности	1	1
571	входящее в	1	1
572	себя не	1	1
573	как может	1	1
574	без его	1	1
575	в таких	1	1
576	человека но	1	1
577	виду что	1	1
578	меня не	1	1
579	ее с	1	1
580	на себе	2	1
581	и сама	1	1
582	в процессе	2	1
583	когда они	1	1
584	а может	1	1
585	и слияния	1	1
586	для целой	1	1
587	принадлежит к	1	1
588	значение этого	1	1
589	не могло	1	1
590	себе самом	3	1
591	он с	3	1
592	следовательно и	1	1
593	того и	3	1
594	ничего не	3	1
595	речи не	1	1
596	находиться в	1	1
597	развивается в	1	1
598	что говорят	1	1
599	во всем	3	1
600	даже из	2	1
601	здесь же	1	1
602	быть в	2	1
603	уже и	2	1
604	что на	2	1
605	и речь	2	1
606	с другом	4	1
607	настоящего времени	1	1
608	своего я	1	1
609	того о	1	1
610	про себя	1	1
611	отсюда как	1	1
612	его за	1	1
613	отличается от	2	1
614	же самое	1	1
615	есть или	1	1
616	другое слово	1	1
617	для его	1	1
618	с тою	1	1
619	особенности и	1	1
620	и слияние	1	1
621	оттенки в	1	1
622	внутренняя жизнь	1	1
623	от друга	2	1
624	в виду	3	1
625	след в	1	1
626	человека по	1	1
627	его художественного	3	1
628	в душу	1	1
629	это с	1	1
630	и говорит	1	1
631	она только	1	1
632	от мысли	1	1
633	на том	2	1
634	что у	2	1
635	на нее	1	1
636	времени и	2	1
637	не с	1	1
638	особенно в	2	1
639	с самим	8	1
640	мог бы	1	1
641	и каждый	1	1
642	в результате	4	1
643	это только	1	1
644	жизнь и	1	1
645	с очевидно	1	1
646	понятно что	1	1
647	не за	3	1
648	даны в	3	1
649	совершенно невозможно	1	1
650	для этого	2	1
651	из одного	4	1
652	собою но	2	1
653	но здесь	5	1
654	слово на	1	1
655	и здесь	3	1
656	имеет еще	1	1
657	и т.п	1	1
658	говорить не	1	1
659	в глаза	2	1
660	в строго	1	1
661	после того	1	1
662	все его	2	1
663	над всем	1	1
664	нас в	1	1
665	души в	1	1
666	такими же	1	1
667	отражением в	1	1
668	раз и	2	1
669	путь через	1	1
670	обращается к	1	1
671	во всех	4	1
672	на одном	1	1
673	из своего	1	1
674	от одного	2	1
675	в другой	1	1
676	другого в	3	1
677	деле в	1	1
678	формы его	1	1
679	следовало бы	1	1
680	как объект	1	1
681	что здесь	1	1
682	себе еще	2	1
683	его собственная	1	1
684	в двух	1	1
685	слове на	1	1
686	тот же	3	1
687	в стороне	2	1
688	между этими	1	1
689	и ее	3	1
690	содержание его	1	1
691	и мысли	2	1
692	без этого	1	1
693	человека с	1	1
694	себя в	3	1
695	конечно не	2	1
696	в поэзии	2	1
697	принадлежащих к	2	1
698	следует за	1	1
699	рано или	1	1
700	или даже	1	1
701	его и	2	1
702	мы знаем	1	1
703	а то	2	1
704	с первым	1	1
705	бы совершенно	1	1
706	в известной	1	1
707	наших собственных	1	1
708	иначе как	1	1
709	сами по	1	1
710	содержания а	1	1
711	при всей	1	1
712	как его	4	1
713	должен был	1	1
714	каждый из	2	1
715	на меня	2	1
716	сырой материал	1	1
717	другому и	1	1
718	она имеет	1	1
719	не говорит	1	1
720	предмет о	1	1
721	гораздо сложнее	1	1
722	этом рассказе	1	1
723	лишь для	1	1
724	к самому	3	1
725	одном слове	4	1
726	или поздно	1	1
727	точек зрения	4	1
728	уже при	1	1
729	или иначе	1	1
730	по своим	3	1
731	чем он	1	1
732	внешнее и	1	1
733	на которые	1	1
734	эту последнюю	1	1
735	не входит	2	1
736	предмета но	1	1
737	голоса его	1	1
738	но есть	1	1
739	который однако	1	1
740	превращается в	2	1
741	одного только	1	1
742	на этот	4	1
743	не на	4	1
744	и непосредственно	1	1
745	слово из	1	1
746	его как	1	1
747	этим что	1	1
748	его собственной	1	1
749	слова слово	2	1
750	слова что	2	1
751	какое мы	2	1
752	но можно	1	1
753	не видит	1	1
754	бы оно	1	1
755	входить в	1	1
756	речь но	1	1
757	слова от	1	1
758	слово становится	1	1
759	или словом	1	1
760	в одной	3	1
761	такой форме	1	1
762	первому и	1	1
763	если оно	2	1
764	притом так	1	1
765	достигается в	1	1
766	имеющее свою	1	1
767	восприятия то	1	1
768	находятся в	1	1
769	в наглядный	1	1
770	да и	5	1
771	об особенностях	1	1
772	друг с	4	1
773	человека или	1	1
774	мысль а	1	1
775	и какое	1	1
776	в душевной	1	1
777	слове а	1	1
778	случае он	1	1
779	мое я	2	1
780	от человека	1	1
781	сознания и	3	1
782	о котором	1	1
783	которая в	1	1
784	человек и	2	1
785	слов с	3	1
786	это может	1	1
787	в эту	3	1
788	по одной	1	1
789	и словом	1	1
790	я в	1	1
791	ни было	2	1
792	очень хорошо	2	1
793	все то	1	1
794	я то	1	1
795	с людьми	1	1
796	от ее	1	1
797	как ряд	1	1
798	между ними	4	1
799	ему но	1	1
800	следовательно к	1	1
801	по одному	1	1
802	нет но	2	1
803	с ними	2	1
804	они еще	1	1
805	него в	3	1
806	есть и	3	1
807	от души	1	1
808	мысли но	1	1
809	самосознания и	3	1
810	но эти	4	1
811	предмет в	2	1
812	ее в	2	1
813	него как	2	1
814	и эта	2	1
815	можно назвать	1	1
816	слово только	1	1
817	во всяком	2	1
