N	2gram	Nazirov_Tv_2	Psycholo
221	сам автор	1	2
222	и ее	2	2
223	литературы и	1	2
224	не был	1	2
225	столь же	1	2
226	с его	1	2
227	во всех	1	2
228	точка зрения	2	2
229	и всякий	1	2
230	со стороны	1	2
231	и первый	1	2
232	в одной	3	2
233	однако не	1	2
234	и наконец	2	2
235	не в	4	2
236	и к	1	2
237	но в	4	2
238	всего романа	1	2
239	представляет собой	1	2
240	бы не	2	2
241	из этих	1	2
242	думать что	1	2
243	нами в	1	2
244	если он	5	2
245	действительную жизнь	1	2
246	по словам	2	2
247	при этом	8	2
248	т д	11	2
249	читателя в	5	2
250	едва ли	2	2
251	то чтобы	1	2
252	в них	1	2
253	всю жизнь	1	2
254	такой же	2	2
255	в такой	2	2
256	это делает	1	2
257	в котором	3	2
258	в их	3	2
259	место в	3	2
260	или вернее	1	2
261	что зритель	1	2
262	и эти	1	2
263	даже в	1	2
264	в русской	2	2
265	не имеет	1	2
266	трагедии в	2	2
267	же время	7	2
268	за которой	1	2
269	и является	1	2
270	для анализа	2	2
271	только с	2	2
272	в руки	2	2
273	перед ним	1	2
274	лежит в	1	2
275	как только	1	2
276	этой сцене	2	2
277	в ее	2	2
278	действия и	2	2
279	то время	1	2
280	и с	8	2
281	пьесы в	1	2
282	ничего не	4	2
283	образом в	1	2
284	в виду	1	2
285	сводится к	2	2
286	и опять-таки	1	2
287	почему же	1	2
288	и она	1	2
289	один из	3	2
290	у шекспира	1	2
291	ли он	1	2
292	от одной	1	2
293	связи с	1	2
294	уже в	2	2
295	не все	1	2
296	его и	2	2
297	мы знаем	1	2
298	к самому	2	2
299	ее связь	1	2
300	даже не	1	2
301	и точно	1	2
302	с другой	2	2
303	такое понимание	1	2
304	именно в	6	2
305	сам себя	1	2
306	а с	3	2
307	прежде всего	8	2
308	была бы	1	2
309	если взять	1	2
310	и потому	4	2
311	к другой	1	2
312	с такой	1	2
313	критики и	2	2
314	он начинает	1	2
315	заставляет нас	3	2
316	не является	3	2
317	сюжета и	2	2
318	и от	4	2
319	в результате	1	2
320	ее и	1	2
321	но автор	1	2
322	героя и	2	2
323	другой стороны	2	2
324	лаэрта и	1	2
325	в характере	1	2
326	в искусстве	2	2
327	этого романа	1	1
328	от этой	2	1
329	узнаем в	1	1
330	таком случае	2	1
331	человека и	3	1
332	художественного произведения	1	1
333	начинается с	2	1
334	связана с	1	1
335	не остается	1	1
336	с кем	1	1
337	характера а	2	1
338	на другой	1	1
339	на деле	1	1
340	в первом	1	1
341	нас на	1	1
342	он всегда	2	1
343	в какой-то	1	1
344	ряда в	1	1
345	действительности и	1	1
346	со всех	1	1
347	смотреть на	1	1
348	и значение	1	1
349	из всего	1	1
350	которого не	1	1
351	и современной	1	1
352	и тут	1	1
353	случае это	1	1
354	не была	1	1
355	черта это	1	1
356	требует от	1	1
357	мы получаем	1	1
358	мы и	1	1
359	и со	1	1
360	в сцене	1	1
361	и житейской	1	1
362	еще не	5	1
363	в сюжете	1	1
364	в создании	1	1
365	то мы	1	1
366	но самого	1	1
367	признать что	1	1
368	но как	1	1
369	если в	1	1
370	конечном счете	1	1
371	по отношению	3	1
372	менее всего	1	1
373	несмотря на	1	1
374	и я	1	1
375	в истории	2	1
376	же с	9	1
377	общего с	1	1
378	от автора	1	1
379	у гамлета	1	1
380	дает нам	1	1
381	стороны и	1	1
382	о жизни	3	1
383	такого рода	1	1
384	иногда несколько	1	1
385	этой стороны	1	1
386	мысленным взором	1	1
387	нападает на	1	1
388	имеет в	2	1
389	для ее	1	1
390	в этот	2	1
391	поэтому он	1	1
392	мы чувствуем	1	1
393	точку зрения	2	1
394	из жизни	2	1
395	романа это	1	1
396	или во	1	1
397	на могиле	1	1
398	что ничего	1	1
399	но ведь	2	1
400	подготовлены к	1	1
401	так сказать	2	1
402	бы прошел	2	1
403	на его	4	1
404	к выводу	1	1
405	перед мысленным	1	1
406	главным образом	1	1
407	что нужно	1	1
408	это если	1	1
409	случайно и	1	1
410	у читателя	2	1
411	и сам	5	1
412	отцов и	1	1
413	наших глазах	1	1
414	он утверждает	1	1
415	д все	1	1
416	в плане	3	1
417	синтаксисе и	1	1
418	века в	1	1
419	и независимо	1	1
420	это случилось	1	1
421	и дальше	1	1
422	в другом	1	1
423	в глубине	1	1
424	подходит к	1	1
425	не имеющего	1	1
426	королю лиру	1	1
427	но уже	3	1
428	он же	2	1
429	может нас	1	1
430	характера у	1	1
431	со своими	2	1
432	эффекта и	1	1
433	произведение с	1	1
434	перед собой	1	1
435	и еще	2	1
436	не понравилось	1	1
437	в эту	1	1
438	в этих	1	1
439	мы как	1	1
440	для него	3	1
441	писателя на	1	1
442	жизнь не	1	1
443	этой связи	1	1
444	части мы	1	1
445	и без	2	1
446	не столько	2	1
447	говорил о	1	1
448	мысли и	1	1
449	король лир	1	1
450	приблизительно так	1	1
451	является только	1	1
452	развития их	1	1
453	одном из	2	1
454	из области	1	1
455	есть его	1	1
456	образом и	1	1
457	и более	1	1
458	не могли	2	1
459	с так	1	1
460	соответствует его	1	1
461	без него	1	1
462	нечто вроде	1	1
463	все отдельные	1	1
464	что с	1	1
465	на глазах	1	1
466	же самая	1	1
467	этот образ	1	1
468	как его	1	1
469	он еще	2	1
470	но только	1	1
471	конце рассказа	1	1
472	в день	1	1
473	дело в	1	1
474	к ней	1	1
475	уже говорили	1	1
476	вот что	1	1
477	и глаза	1	1
478	не находим	1	1
479	в сознании	1	1
480	здесь же	1	1
481	считать что	1	1
482	это уже	2	1
483	что на	2	1
484	однако это	2	1
485	и пытаются	1	1
486	у меня	1	1
487	глубине души	1	1
488	он называет	1	1
489	начиная с	2	1
490	и такие	1	1
491	когда разговор	1	1
492	он имел	1	1
493	одну и	1	1
494	условно обозначает	1	1
495	всего что	1	1
496	бы он	1	1
497	на это	1	1
498	если же	1	1
499	принять за	1	1
500	должен быть	1	1
501	как тогда	1	1
502	гамлете и	1	1
503	расходится с	1	1
504	свою очередь	1	1
505	меня в	1	1
506	трагедию в	1	1
507	характер и	1	1
508	мысль о	1	1
509	с первого	1	1
510	только то	1	1
511	на той	1	1
512	в дальнейшем	4	1
513	совершенно бесспорно	1	1
514	с собой	1	1
515	каждого из	1	1
516	об этой	1	1
517	она была	1	1
518	мечтой о	1	1
519	легенды и	1	1
520	что от	1	1
521	но у	4	1
522	является в	1	1
523	был не	1	1
524	он сам	3	1
525	и вообще	2	1
526	читателю как	1	1
527	быть в	1	1
528	сцен и	1	1
529	на наших	1	1
530	об идейной	1	1
531	может не	1	1
532	происходит не	1	1
533	как наиболее	1	1
534	в конечном	1	1
535	прямо указывает	1	1
536	в которую	2	1
537	вечный жид	1	1
538	его с	1	1
539	к королю	1	1
540	с матерью	1	1
541	непосредственно в	1	1
542	романа в	1	1
543	с а	1	1
544	который бы	1	1
545	условия для	1	1
546	в лице	4	1
547	всех сторон	1	1
548	о гармонии	1	1
549	в третий	1	1
550	романа и	3	1
551	одной из	3	1
552	в свой	2	1
553	но ни	1	1
554	в стороне	2	1
555	между тем	3	1
556	в обществе	1	1
557	и начинаем	1	1
558	он действует	1	1
559	сцены и	1	1
560	с трагедией	1	1
561	и событий	1	1
562	и у	2	1
563	видеть что	1	1
564	и исследования	1	1
565	больше не	1	1
566	берет в	1	1
567	сделать и	1	1
568	не из	1	1
569	гневным и	1	1
570	рассказывает о	3	1
571	в душе	4	1
572	в смешном	1	1
573	не так	2	1
574	и их	1	1
575	но нет	1	1
576	психологии и	1	1
577	в обстановке	1	1
578	шекспир а	1	1
579	и никогда	1	1
580	в любви	1	1
581	представляют собой	1	1
582	рядом с	2	1
583	как личности	1	1
584	до начала	1	1
585	и даже	5	1
586	что убийство	1	1
587	о своей	1	1
588	с другим	2	1
589	который оказывает	1	1
590	к которому	2	1
591	затем она	1	1
592	действующих лиц	2	1
593	в предисловии	1	1
594	и между	1	1
595	во второй	1	1
596	с героями	2	1
597	же ясно	1	1
598	и др	3	1
599	превращается в	3	1
600	может жить	1	1
601	рассмотрение этой	1	1
602	в схеме	1	1
603	жить без	3	1
604	в ту	2	1
605	как ни	1	1
606	и психологии	1	1
607	ни о	1	1
608	действия в	1	1
609	уже давно	1	1
610	я говорю	1	1
611	него в	2	1
612	он изображает	1	1
613	сцену с	1	1
614	я уже	1	1
615	вся история	1	1
616	страстей и	1	1
617	так в	2	1
618	делают некоторые	1	1
619	который видит	1	1
620	так мы	2	1
621	в жизнь	1	1
622	предисловии к	1	1
623	целом ряде	1	1
624	что за	1	1
625	искусства но	1	1
626	в течение	1	1
627	что весь	1	1
628	самого себя	1	1
629	отношению к	3	1
630	это его	2	1
631	изображает как	1	1
632	во власти	1	1
633	только для	2	1
634	но это	5	1
635	отличается от	1	1
636	в чем	4	1
637	в один	1	1
638	перед смертью	1	1
639	изменяет их	1	1
640	к другим	1	1
641	это как	1	1
642	с автором	1	1
643	для автора	2	1
644	в связи	1	1
645	в окончательном	2	1
646	мы только	1	1
647	третий раз	1	1
648	человек и	1	1
649	на самоубийство	1	1
650	решающую роль	1	1
651	от него	1	1
652	литературной традицией	1	1
653	впечатление и	1	1
654	и ни	1	1
655	своих героев	3	1
656	не должен	1	1
657	будто бы	1	1
658	поскольку он	1	1
659	по самой	3	1
660	и другие	1	1
661	в новый	1	1
662	жизни в	3	1
663	раз после	1	1
664	нет ничего	3	1
665	а о	1	1
666	в свою	1	1
667	это все	2	1
668	с ней	1	1
669	не быть	1	1
670	самой своей	3	1
671	день и	1	1
672	автора в	1	1
673	к действию	1	1
674	а может	1	1
675	того времени	1	1
676	это понятие	1	1
677	ничего общего	1	1
