N	2gram	Potebnia_M_3	Problema
150	и тем	5	4
151	далеко не	4	4
152	которой он	1	4
153	между собою	6	4
154	на первый	1	4
155	или менее	3	4
156	в этих	1	4
157	но если	1	4
158	не будем	1	4
159	существует и	1	4
160	значение слова	5	4
161	или другие	1	4
162	до сих	3	4
163	но только	2	4
164	что на	1	4
165	в каком	5	4
166	уже о	1	4
167	стороны и	1	4
168	не могут	5	4
169	языке и	1	4
170	что при	3	4
171	и о	2	4
172	говоря уже	1	4
173	без всякого	1	4
174	если бы	12	4
175	и здесь	1	4
176	в математике	1	4
177	значит что	1	4
178	тех пор	1	4
179	тот же	1	4
180	что он	6	4
181	есть в	3	4
182	не можем	3	4
183	то и	6	4
184	представить себе	3	4
185	тем что	7	4
186	ни о	3	4
187	и следовательно	3	4
188	если не	4	4
189	или по	1	4
190	в область	1	4
191	как бы	3	4
192	это значит	1	4
193	слова и	5	4
194	сих пор	3	4
195	все это	4	4
196	в результате	1	4
197	а в	12	4
198	до тех	1	4
199	не говоря	3	4
200	гораздо более	1	4
201	мы здесь	1	3
202	это и	2	3
203	и должны	1	3
204	в их	2	3
205	мы уже	2	3
206	вопрос о	1	3
207	то это	6	3
208	мы еще	1	3
209	а тем	2	3
210	только тогда	9	3
211	нет и	1	3
212	что они	2	3
213	в истории	1	3
214	хотя и	1	3
215	могли бы	1	3
216	не было	4	3
217	что слово	7	3
218	только то	1	3
219	в целом	3	3
220	бы не	4	3
221	из этих	9	3
222	и тот	2	3
223	только один	2	3
224	быть только	4	3
225	при этом	3	3
226	перестает быть	4	3
227	и по	4	3
228	здесь мы	1	3
229	лишь в	1	3
230	его в	3	3
231	есть сам	1	3
232	все равно	4	3
233	с тем	7	3
234	в слове	32	3
235	несмотря на	2	3
236	что такая	1	3
237	или точнее	1	3
238	нас не	1	3
239	никто не	3	3
240	но эта	1	3
241	тому что	3	3
242	без его	1	3
243	или что	3	3
244	в таких	1	3
245	о значении	1	3
246	с которой	1	3
247	как о	2	3
248	тогда когда	9	3
249	и притом	2	3
250	только не	2	3
251	мы бы	1	3
252	языка в	5	3
253	не знаем	3	3
254	не знает	3	3
255	оно не	4	3
256	она не	2	3
257	ничего общего	2	3
258	то или	2	3
259	с самого	1	3
260	на том	1	3
261	с самим	1	3
262	это только	1	3
263	он сам	1	3
264	для этого	1	3
265	каждый раз	2	3
266	но мы	2	3
267	нас в	1	3
268	которые мы	1	3
269	он обозначает	1	3
270	предмета а	3	3
271	есть тоже	1	3
272	и наконец	2	3
273	предмета и	1	3
274	один из	4	3
275	по этому	1	3
276	есть ни	4	3
277	уже в	5	3
278	а это	1	3
279	или даже	1	3
280	пока не	1	3
281	уже и	1	3
282	указание на	2	3
283	для того	4	3
284	это будет	1	3
285	даже не	1	3
286	что для	4	3
287	может ли	1	3
288	как именно	1	3
289	и если	2	3
290	если оно	1	3
291	тому как	5	3
292	к понятию	1	3
293	от нас	3	3
294	к тому	7	3
295	и от	4	3
296	о котором	1	3
297	то не	2	3
298	бы в	2	3
299	мы должны	4	3
300	от всего	3	3
301	скажем что	2	3
302	здесь только	3	3
303	предмета не	1	3
304	только как	5	3
305	я могу	1	3
306	точно так	12	3
307	все что	4	3
308	чтобы не	1	2
309	не имел	1	2
310	ли мы	1	2
311	нам кажется	2	2
312	предмета с	1	2
313	по преимуществу	1	2
314	свое место	2	2
315	входящих в	2	2
316	той же	2	2
317	если я	1	2
318	исследования в	1	2
319	в ней	8	2
320	столько же	1	2
321	это возможно	1	2
322	без которой	1	2
323	здесь не	1	2
324	бы то	1	2
325	во всех	1	2
326	от его	1	2
327	в голове	1	2
328	не то	3	2
329	мы же	1	2
330	есть по	1	2
331	себе и	1	2
332	ведь мы	1	2
333	друг от	1	2
334	один и	1	2
335	которые не	1	2
336	независимо от	5	2
337	общего с	1	2
338	перед нами	2	2
339	отношение между	1	2
340	с понятием	2	2
341	звука и	2	2
342	и конечно	1	2
343	во многих	1	2
344	на отношение	1	2
345	человек не	2	2
346	что без	1	2
347	и совсем	1	2
348	время и	2	2
349	предмета то	1	2
350	области и	1	2
351	он не	4	2
352	в понимании	1	2
353	в корне	1	2
354	субстанция не	1	2
355	одной и	4	2
356	подобно тому	2	2
357	в нее	1	2
358	и ее	1	2
359	но все	2	2
360	и понятие	1	2
361	сознание и	1	2
362	об этом	2	2
363	знает что	1	2
364	входит в	2	2
365	и наша	1	2
366	и мы	2	2
367	в них	5	2
368	она и	1	2
369	должно быть	5	2
370	многие другие	2	2
371	точки зрения	2	2
372	и при	4	2
373	в такой	1	2
374	одним и	3	2
375	предмета в	2	2
376	что до	1	2
377	языка от	1	2
378	мысли и	2	2
379	бы мы	2	2
380	которые в	1	2
381	не в	15	2
382	возможно только	3	2
383	ничего нового	1	2
384	что многие	1	2
385	даже в	2	2
386	мною в	2	2
387	человека но	1	2
388	что с	2	2
389	на него	3	2
390	сколько и	2	2
391	с и	3	2
392	того чтобы	3	2
393	самого предмета	1	2
394	слово и	3	2
395	как на	5	2
396	этой работе	1	2
397	настоящего времени	1	2
398	значение только	2	2
399	отличается от	1	2
400	себе что	2	2
401	что оно	11	2
402	это содержание	5	2
403	на это	4	2
404	эта последняя	2	2
405	от друга	1	2
406	усилий мысли	1	2
407	только при	2	2
408	представим себе	1	2
409	мысль о	5	2
410	как знак	2	2
411	том случае	1	2
412	здесь как	3	2
413	но никак	2	2
414	можно только	2	2
415	по тому	5	2
416	сводится к	1	2
417	мы могли	1	2
418	то тем	3	2
419	содержание это	1	2
420	это было	3	2
421	то эта	1	2
422	к нему	3	2
423	этому поводу	1	2
424	что и	13	2
425	предмета который	1	2
426	если это	1	2
427	общем смысле	1	2
428	по содержанию	2	2
429	для понятия	1	2
430	самым мы	1	2
431	есть сумма	2	2
432	как нечто	1	2
433	между этими	1	2
434	или его	1	2
435	или в	3	2
436	же и	3	2
437	конечно не	1	2
438	с нею	2	2
439	этого предмета	1	2
440	ни с	1	2
441	звук есть	1	2
442	значение этого	1	2
443	сами по	1	2
444	случае когда	1	2
445	само по	3	2
446	и а	1	2
447	каждый из	1	2
448	мы назвали	2	2
449	имеет и	1	2
450	на чем	2	2
451	вещь и	1	2
452	от другого	3	2
453	только по	5	2
454	если даже	1	2
455	о предмете	2	2
456	и многие	1	2
457	например из	1	2
458	в одно	3	2
459	имея в	1	2
460	входить в	1	2
461	вместе с	12	2
462	от ее	1	2
463	относиться к	1	2
464	что всякое	1	2
465	самого себя	3	2
466	значении слова	1	2
467	этим последним	1	2
468	предметы и	1	2
469	заставляет нас	2	2
470	имеет значение	6	2
471	отдельно от	1	2
472	сознания и	1	2
473	в данное	1	2
474	собственно говоря	2	2
475	составляющих его	1	2
476	язык не	2	2
477	или не	1	2
478	в системе	2	2
479	по поводу	4	2
480	слово в	4	2
481	но можно	1	2
482	в действительности	5	2
483	в голову	1	2
484	а может	1	2
485	случае если	1	2
486	это в	2	2
487	же нам	2	1
488	говоря о	4	1
489	слова которые	1	1
490	как говорят	1	1
491	отношения к	1	1
492	одним из	1	1
493	сам по	5	1
494	нечто такое	1	1
495	наши слова	1	1
496	который хотя	1	1
497	но тем	2	1
498	в чистой	1	1
499	для науки	1	1
500	самый предмет	2	1
501	тем же	4	1
502	чего не	1	1
503	отношения между	1	1
504	и до	2	1
505	что эти	1	1
506	должна быть	1	1
507	собственном смысле	2	1
508	с таким	2	1
509	звуке и	1	1
510	по его	1	1
511	живой речи	2	1
512	их и	1	1
513	и переходит	1	1
514	содержание или	1	1
515	что между	1	1
516	которую мы	1	1
517	мир не	1	1
518	до такой	1	1
519	имеет свою	1	1
520	от своих	4	1
521	время как	1	1
522	отдельных частей	1	1
523	оно есть	3	1
524	указывая на	1	1
525	бесконечное множество	1	1
526	и другая	1	1
527	ему в	2	1
528	в некотором	2	1
529	и заставляет	1	1
530	с большим	1	1
531	бы например	2	1
532	и говорить	1	1
533	нужно будет	1	1
534	или представление	1	1
535	он был	1	1
536	на них	1	1
537	есть акт	2	1
538	ни одно	1	1
539	столь же	4	1
540	время в	3	1
541	не имеющий	1	1
542	с его	1	1
543	только после	1	1
544	к движению	1	1
545	в ту	1	1
546	он может	1	1
547	он говорит	2	1
548	то он	2	1
549	на язык	1	1
550	заметим что	1	1
551	что язык	2	1
552	но язык	1	1
553	не входит	1	1
554	следовательно все	1	1
555	вообще как	2	1
556	значений не	1	1
557	отношение к	2	1
558	этого последнего	2	1
559	нам право	1	1
560	звук его	2	1
561	своем языке	2	1
562	в настоящем	1	1
563	из таких	1	1
564	не таким	1	1
565	есть результат	1	1
566	первый взгляд	1	1
567	это одно	1	1
568	как в	10	1
569	что именно	4	1
570	дает нам	3	1
571	с такими	1	1
572	самим предметом	1	1
573	от нашего	4	1
574	в мысли	2	1
575	смысле то	2	1
576	а оно	1	1
577	более обширного	1	1
578	это определение	1	1
579	вносит в	1	1
580	возможен только	1	1
581	значение языка	1	1
582	не отражается	1	1
583	потом уже	1	1
584	что это	4	1
585	формы в	1	1
586	самым и	1	1
587	одно время	1	1
588	думать что	5	1
589	может считаться	1	1
590	весь язык	1	1
591	такое значение	1	1
592	бы только	1	1
593	то звук	1	1
594	иначе и	2	1
595	имеет для	3	1
596	в наших	1	1
597	не могла	2	1
598	так сказать	2	1
599	с чем	1	1
600	не следует	5	1
601	только потому	3	1
602	в первых	1	1
603	в нем	9	1
604	порядка в	1	1
605	такое содержание	1	1
606	определенный смысл	1	1
607	именно то	2	1
608	есть та	1	1
609	в силу	3	1
610	конечно такое	1	1
611	из виду	2	1
612	или другое	2	1
613	на необходимость	1	1
614	для понимания	4	1
615	свое время	1	1
616	или вовсе	3	1
617	есть понятие	2	1
618	что ни	2	1
619	имел бы	1	1
620	людей и	2	1
621	так например	2	1
622	общего и	1	1
623	знаки предметов	1	1
624	могла бы	2	1
625	об этой	1	1
626	как отношение	1	1
627	слова или	1	1
628	если для	1	1
629	свойств и	2	1
630	времени и	1	1
631	необходимой для	1	1
632	говорить не	1	1
633	есть тот	1	1
634	г в	1	1
635	или если	1	1
636	в глазах	1	1
637	это не	1	1
638	понимания слова	1	1
639	этому предмету	1	1
640	должен был	1	1
641	есть отсутствие	1	1
642	кажется что	1	1
643	само собою	1	1
644	слово имеет	2	1
645	в предмете	1	1
646	от полноты	1	1
647	бы для	1	1
648	определений и	1	1
649	от большого	1	1
650	оно имеет	3	1
651	с такой	1	1
652	от языка	1	1
653	потому и	1	1
654	и различие	1	1
655	и тогда	3	1
656	понятия и	2	1
657	звуком и	3	1
658	себе все	1	1
659	говорят только	1	1
660	значение сама	1	1
661	то для	2	1
662	место в	3	1
663	на каждом	1	1
664	и понятия	3	1
665	в которых	2	1
666	и какое	1	1
667	и представление	2	1
668	и звук	2	1
669	единство и	2	1
670	для многих	1	1
671	может вызвать	1	1
672	выше мы	2	1
673	образом и	3	1
674	видно что	1	1
675	речи в	1	1
676	ни было	1	1
677	языков и	1	1
678	и наоборот	4	1
679	не должно	1	1
680	бы быть	2	1
681	что например	3	1
682	что поэтому	2	1
683	что есть	2	1
684	существует для	3	1
685	вообще но	1	1
686	что эта	2	1
687	и другое	1	1
688	только из	1	1
689	если в	1	1
690	на себе	1	1
691	что каждое	2	1
692	но вместе	4	1
693	из предыдущего	1	1
694	и именно	1	1
695	есть вне	1	1
696	иметь в	2	1
697	языком и	1	1
698	чем не	1	1
699	например не	2	1
700	следовательно и	1	1
701	области где	1	1
702	не всякий	1	1
703	символическое значение	1	1
704	жизни не	3	1
705	в противоречие	1	1
706	есть такой	1	1
707	исследования мы	1	1
708	это слово	4	1
709	не пустым	1	1
710	такой точки	1	1
711	и его	4	1
712	и теперь	6	1
713	целом и	1	1
714	языке есть	1	1
715	этом отношении	2	1
716	именно только	1	1
717	смысле в	2	1
718	и далее	1	1
719	только от	3	1
720	в живой	2	1
721	гораздо сложнее	1	1
722	человека с	1	1
723	что представление	1	1
724	нет ни	2	1
725	такого же	1	1
726	одно только	3	1
727	если уже	1	1
728	глубокое и	1	1
729	от нее	2	1
730	ли что	1	1
731	уже на	2	1
732	слова с	3	1
733	в каждом	3	1
734	предмета к	1	1
735	когда они	1	1
736	отказаться от	2	1
737	предмет в	1	1
738	и безразлично	1	1
739	многие могут	1	1
740	то действительно	1	1
741	мы его	1	1
742	и самое	2	1
743	если нет	1	1
744	слово не	5	1
745	нам о	1	1
746	такое что	1	1
747	указывать на	2	1
748	к нам	1	1
749	в собственном	2	1
750	все наше	1	1
751	какое содержание	1	1
752	чувственные восприятия	1	1
753	что само	1	1
754	то время	4	1
755	говорится что	1	1
756	речи то	1	1
757	от того	8	1
758	то нужно	1	1
759	выражения и	1	1
760	до самого	1	1
761	и когда	1	1
762	котором мы	2	1
763	что у	1	1
764	слово есть	9	1
765	на нее	1	1
766	особенно в	1	1
767	содержать в	1	1
768	каждого из	2	1
769	определение слова	1	1
770	и каждый	1	1
771	во многом	2	1
772	со всем	1	1
773	что вовсе	1	1
774	совершенно невозможно	1	1
775	весьма мало	1	1
776	она есть	1	1
777	собою но	1	1
778	с ним	6	1
779	образом в	3	1
780	находится в	1	1
781	не существовало	1	1
782	в порядке	1	1
783	и другому	1	1
784	не означает	1	1
785	и делается	1	1
786	и та	2	1
787	то уже	1	1
788	находятся в	1	1
789	как ее	2	1
790	одного из	1	1
791	или на	2	1
792	в которое	1	1
793	не вводя	1	1
794	и который	1	1
795	ли она	4	1
796	как форма	1	1
797	сводится на	1	1
798	то нечто	1	1
799	одно слово	2	1
800	мы понимаем	1	1
801	необходимое в	1	1
802	с нашей	1	1
803	между тем	9	1
804	однако с	1	1
805	содержание слова	2	1
806	эти два	1	1
807	но несомненно	1	1
808	оно или	1	1
809	именно тем	1	1
810	язык в	1	1
811	вовсе нет	1	1
812	что бы	1	1
813	еще только	1	1
814	языка мы	2	1
815	слово вода	1	1
816	они обозначают	1	1
817	следовательно вообще	1	1
818	и результат	1	1
819	слово может	5	1
820	что здесь	1	1
821	которое было	2	1
822	знаков в	1	1
823	только одной	1	1
824	одной из	2	1
825	и представляет	1	1
826	что даже	4	1
827	в какой	2	1
828	например только	1	1
829	словом и	5	1
830	то в	1	1
831	буквальном смысле	2	1
832	которое мы	2	1
833	то эти	1	1
834	не мешает	1	1
835	менее совершенно	1	1
836	нам возможность	2	1
837	эта бесконечность	1	1
838	языка значение	1	1
839	без этого	1	1
840	мы придаем	1	1
841	ее из	1	1
842	и чисто	1	1
843	д не	1	1
844	мы прибавим	1	1
845	а то	1	1
846	такой уж	1	1
847	предмет и	2	1
848	она действительно	1	1
849	слова если	2	1
850	а и	4	1
851	будет не	2	1
852	в известной	1	1
853	слова в	7	1
854	в одном	2	1
855	существовать без	1	1
856	и со	1	1
857	слово как	5	1
858	и искусства	1	1
859	содержания а	1	1
860	к ним	1	1
861	и язык	1	1
862	друг друга	3	1
863	но что	2	1
864	далеким от	1	1
865	существовать в	1	1
866	только понятие	1	1
867	образом что	1	1
868	к самому	1	1
869	с общим	2	1
870	нужно было	1	1
871	в сфере	1	1
872	со стороны	3	1
873	и цвета	1	1
874	не один	2	1
875	даже без	1	1
876	и чем	1	1
877	нельзя сказать	3	1
878	именно в	3	1
879	каждом отдельном	1	1
880	том как	3	1
881	будет ли	2	1
882	может показаться	1	1
883	а с	2	1
884	могут иметь	1	1
885	себя и	4	1
886	предмета но	1	1
887	и люди	1	1
888	превращается в	1	1
889	от этого	2	1
890	не на	1	1
891	слова слово	1	1
892	для человека	4	1
893	нашей точки	1	1
894	слова что	1	1
895	снимок с	1	1
896	представляется нам	1	1
897	для чего	1	1
898	в речи	2	1
899	уже по	1	1
900	но оно	6	1
901	такой степени	2	1
902	другу но	1	1
903	речь но	1	1
904	прибавить еще	1	1
905	в буквальном	2	1
906	художественное значение	1	1
907	или словом	1	1
908	представляет себе	1	1
909	смысл что	1	1
910	который бы	1	1
911	и потому	4	1
912	его содержание	1	1
913	формул и	1	1
914	его на	1	1
915	можем употребить	1	1
916	к своему	2	1
917	и деятельность	1	1
918	тоже имеет	1	1
919	рода значений	1	1
920	оно существует	1	1
921	этих словах	1	1
922	мышления а	1	1
923	следовательно сама	1	1
924	как объект	1	1
925	это различие	1	1
926	за одно	1	1
927	к образу	1	1
928	а потом	1	1
929	о человеке	1	1
930	в тот	1	1
931	таких условиях	1	1
932	чувства и	3	1
933	думать о	1	1
934	близких к	1	1
935	членов есть	1	1
936	можем воспользоваться	1	1
937	к следующему	1	1
938	указанием на	3	1
939	слова есть	3	1
940	еще раз	2	1
941	на пути	1	1
942	относится уже	1	1
943	предмет есть	1	1
944	то так	1	1
945	и таким	1	1
946	между прочим	1	1
947	получает от	1	1
948	входящее в	1	1
949	более глубокое	1	1
950	в смысле	4	1
951	это последнее	2	1
952	случае он	1	1
953	в более	1	1
954	от человека	1	1
955	мышления в	1	1
956	мы выше	1	1
957	от той	1	1
958	тем и	3	1
959	язык без	1	1
960	нами терминологии	1	1
961	именно такого	1	1
962	которая в	1	1
963	бы даже	1	1
964	к одной	3	1
965	это может	1	1
966	существовать если	1	1
967	их существование	1	1
968	смысла а	1	1
969	вообще в	1	1
970	разве только	2	1
971	было только	1	1
972	что а	2	1
973	мысль в	3	1
974	во время	2	1
975	большого числа	1	1
976	же в	2	1
977	сознания так	1	1
978	в изолированном	1	1
979	давно уже	1	1
980	значения в	1	1
981	понятием но	2	1
982	предмете не	1	1
983	была бы	4	1
984	был у	1	1
985	но этот	2	1
986	сидит в	1	1
987	есть и	1	1
988	в свое	2	1
989	звук как	2	1
990	разговоре с	1	1
991	ее в	1	1
992	вполне определенного	1	1
993	как слово	3	1
994	то оно	3	1
995	и эта	1	1
996	понимать что	1	1
997	к этому	3	1
998	можно назвать	1	1
999	эту последнюю	1	1
