N	2gram	Medvedev_V_1	FransuaR
431	начинает с	1	1
432	и автор	1	1
433	на язык	2	1
434	в самой	1	1
435	и весь	2	1
436	особенностей в	1	1
437	что самое	1	1
438	в другую	2	1
439	ее событий	1	1
440	свидетельствуют о	2	1
441	даже из	1	1
442	как будто	1	1
443	этом отношении	13	1
444	в образах	1	1
445	что образы	2	1
446	один раз	1	1
447	уже о	1	1
448	едином и	1	1
449	не могут	7	1
450	могут быть	5	1
451	эпохе в	1	1
452	образов их	1	1
453	же самое	2	1
454	для такого	1	1
455	к тому	4	1
456	что оно	3	1
457	для его	4	1
458	его значение	1	1
459	они и	1	1
460	до самых	1	1
461	если же	1	1
462	и он	2	1
463	он носит	1	1
464	гоголь в	4	1
465	и это	1	1
466	не ограничивается	1	1
467	своего развития	1	1
468	а затем	2	1
469	по определению	1	1
470	в виду	4	1
471	значительной мере	3	1
472	здесь не	1	1
473	и служит	1	1
474	отдельных актов	1	1
475	только со	1	1
476	может только	1	1
477	от всей	1	1
478	реальной действительности	10	1
479	только то	2	1
480	и образа	1	1
481	и характер	1	1
482	его самого	1	1
483	образе и	3	1
484	мельчайших подробностей	1	1
485	др таким	1	1
486	к анализу	1	1
487	что реальный	1	1
488	образы в	1	1
489	еще в	1	1
490	это только	4	1
491	по сравнению	1	1
492	мы в	1	1
493	является в	1	1
494	для этого	1	1
495	громадное значение	1	1
496	или иной	2	1
497	этих особенностей	1	1
498	строго говоря	1	1
499	ситуации и	1	1
500	представления об	2	1
501	но к	1	1
502	на вопрос	2	1
503	пределы не	1	1
504	и та	1	1
505	существенные моменты	1	1
506	прямо и	1	1
507	и что	1	1
508	была найдена	1	1
509	др и	1	1
510	утверждает что	3	1
511	и многообразие	1	1
512	после того	1	1
513	что его	2	1
514	каждый образ	2	1
515	для нас	1	1
516	и мира	1	1
517	по их	1	1
518	науке и	1	1
519	даже несколько	1	1
520	места и	1	1
521	связанной с	1	1
522	на протяжении	1	1
523	том или	1	1
524	он например	1	1
525	от них	2	1
526	творчества в	7	1
527	полноту и	1	1
528	с реальной	2	1
529	даже для	1	1
530	исторического развития	1	1
531	из моментов	1	1
532	человека а	1	1
533	происходит в	1	1
534	наконец и	1	1
535	быть и	1	1
536	порядка и	1	1
537	оно и	1	1
538	том как	3	1
539	сомнению что	1	1
540	образов и	4	1
541	романа и	1	1
542	дело с	1	1
543	различных областей	1	1
544	что даже	2	1
545	явления в	2	1
546	и элементы	1	1
547	и так	1	1
548	до нас	2	1
549	во времени	1	1
550	что эта	1	1
551	этой системе	1	1
552	замыслы и	1	1
553	со своим	2	1
554	с нею	2	1
555	как нечто	1	1
556	носит в	2	1
557	этих рассказов	1	1
558	представляется невозможным	1	1
559	в начале	1	1
560	кажется что	1	1
561	или даже	1	1
562	право говорить	1	1
563	как самый	1	1
564	мы знаем	3	1
565	автора а	1	1
566	материалом как	1	1
567	только с	2	1
568	много и	1	1
569	каждый из	1	1
570	чтобы не	2	1
571	тем что	1	1
572	или ином	1	1
573	характерны для	1	1
574	и вместе	1	1
575	этот последний	1	1
576	того что	3	1
577	со всем	1	1
578	без всякой	1	1
579	хотя оно	1	1
580	и из	1	1
581	не один	1	1
582	не знать	1	1
583	именно в	2	1
584	а именно	1	1
585	совершенно точно	1	1
586	об образе	2	1
587	и образов	5	1
588	могут иметь	1	1
589	появляются и	1	1
590	из тех	1	1
591	даже на	1	1
592	на этот	1	1
593	и непосредственно	2	1
594	жизнь в	1	1
595	не быть	2	1
596	отмечает и	2	1
597	единого и	2	1
598	по другому	1	1
599	для их	1	1
600	которой он	1	1
601	с образами	1	1
602	мира в	1	1
603	очень часто	1	1
604	имеет свои	1	1
605	было в	2	1
606	него в	3	1
607	о своих	1	1
608	из мира	1	1
609	некоторые из	3	1
610	самый факт	2	1
611	о различных	1	1
612	их к	1	1
613	художественные образы	1	1
614	и мир	3	1
615	предисловии к	1	1
616	сравнению с	1	1
617	или отрицательной	1	1
618	тому как	2	1
619	типа как	1	1
620	войны и	2	1
621	еще к	1	1
622	еще раз	1	1
623	нет ничего	1	1
624	конкретной форме	1	1
625	это явление	1	1
626	в обычных	1	1
627	в книге	2	1
628	в более	1	1
629	и борьба	1	1
630	это одна	1	1
631	было еще	1	1
632	к пониманию	1	1
633	самого автора	1	1
634	и от	3	1
635	этому и	1	1
636	частности в	2	1
637	понять и	1	1
638	о котором	1	1
639	это как	1	1
640	и слова	1	1
641	широко и	1	1
642	от него	1	1
643	еще более	1	1
644	и ни	1	1
645	наконец все	1	1
646	у которого	1	1
647	ее основных	1	1
648	которой мы	1	1
649	ее в	4	1
650	действительность отраженная	1	1
651	же в	6	1
652	этих элементов	1	1
653	время как	1	1
654	в системе	2	1
655	по поводу	2	1
656	действительности каждый	1	1
657	действительностью в	1	1
658	но этим	1	1
659	одновременно и	1	1
660	отношению к	7	1
661	работы в	1	1
662	как один	1	1
663	жизни и	3	1
664	это определение	1	1
665	видим в	1	1
666	творчестве мы	1	1
667	как на	3	1
668	и особенно	1	1
