N	2gram	Tiupa_Narr_1	Problema
283	его от	1	2
284	подобно тому	3	2
285	в нее	1	2
286	и ее	3	2
287	но все	1	2
288	однако все	1	2
289	об этом	6	2
290	входит в	2	2
291	это вовсе	1	2
292	и мы	1	2
293	он является	1	2
294	точки зрения	5	2
295	и мышления	1	2
296	не в	6	2
297	даже в	1	2
298	хотелось бы	1	2
299	с и	1	2
300	того чтобы	4	2
301	не объективна	2	2
302	не столь	2	2
303	однако это	1	2
304	знак который	3	2
305	отличается от	1	2
306	числе и	1	2
307	что может	2	2
308	ли в	1	2
309	о них	3	2
310	более не	2	2
311	от друга	1	2
312	определенным образом	1	2
313	как знак	1	2
314	и сам	1	2
315	но зато	2	2
316	речи или	1	2
317	том случае	1	2
318	еще в	3	2
319	является в	1	2
320	сводится к	3	2
321	о нем	3	2
322	при такой	2	2
323	что каждый	1	2
324	а также	6	2
325	это было	2	2
326	к нему	4	2
327	что и	1	2
328	в него	1	2
329	быть и	2	2
330	в разные	1	2
331	между этими	1	2
332	или в	6	2
333	в качестве	14	2
334	для всех	1	2
335	сами по	2	2
336	только с	1	2
337	само по	1	2
338	каждый из	2	2
339	в последние	1	2
340	на чем	1	2
341	а главное	1	2
342	как системы	1	2
343	совершенно не	1	2
344	имея в	1	2
345	вместе с	2	2
346	другими людьми	1	2
347	от ее	1	2
348	ни от	2	2
349	это за	1	2
350	в тех	1	2
351	при таком	1	2
352	сознания и	1	2
353	свидетельствует о	1	2
354	собственно говоря	1	2
355	еще более	1	2
356	или не	4	2
357	по поводу	1	2
358	в действительности	1	2
359	частности в	1	2
360	в голову	1	2
361	случае если	1	2
362	том числе	1	2
363	термина в	1	1
364	однако само	1	1
365	без этих	1	1
366	знаком если	2	1
367	говоря о	1	1
368	одним из	1	1
369	о каких	1	1
370	же как	1	1
371	сам по	1	1
372	связи между	1	1
373	дело обстоит	1	1
374	тем же	2	1
375	характерное для	1	1
376	и до	1	1
377	различные и	1	1
378	по его	1	1
379	речевой деятельности	2	1
380	мы имеем	3	1
381	что между	1	1
382	мир не	1	1
383	пока только	1	1
384	идти в	1	1
385	хранения и	1	1
386	на себя	4	1
387	и другая	1	1
388	ему в	2	1
389	в некотором	1	1
390	а теперь	1	1
391	значит и	1	1
392	он был	1	1
393	столь же	5	1
394	обыкновенный человек	1	1
395	с его	4	1
396	сознания а	1	1
397	тем как	1	1
398	без которого	1	1
399	и главное	1	1
400	различия между	1	1
401	его началом	1	1
402	мы будем	1	1
403	не входит	1	1
404	его сознания	1	1
405	отношение к	1	1
406	не таким	1	1
407	в рамках	1	1
408	если она	2	1
409	опирается на	1	1
410	как в	4	1
411	что именно	1	1
412	может обойтись	1	1
413	такое слово	1	1
414	более обширного	1	1
415	это их	1	1
416	в речевой	1	1
417	для которого	1	1
418	означает то	1	1
419	не приходится	1	1
420	в литературном	1	1
421	что это	1	1
422	ни одна	1	1
423	в известном	2	1
424	весь язык	1	1
425	речи но	1	1
426	претендовать на	1	1
427	не могла	2	1
428	так сказать	2	1
429	по сходству	1	1
430	только потому	1	1
431	что было	1	1
432	в нем	4	1
433	в реальной	1	1
434	само мышление	1	1
435	и еще	2	1
436	в силу	1	1
437	определенного смысла	1	1
438	на земле	1	1
439	людей и	1	1
440	так например	1	1
441	ее по	1	1
442	могла бы	1	1
443	тоже могут	1	1
444	в другом	1	1
445	а для	3	1
446	и чтобы	1	1
447	а его	2	1
448	времени и	9	1
449	нашем случае	1	1
450	говорить не	1	1
451	в глазах	3	1
452	это не	3	1
453	целая система	1	1
454	он есть	1	1
455	но вполне	1	1
456	отражение в	1	1
457	осуществляется в	1	1
458	результате чего	1	1
459	или попросту	1	1
460	зато в	1	1
461	и тогда	2	1
462	не мог	6	1
463	объективна и	1	1
464	в следующем	1	1
465	часто не	1	1
466	бессмысленный набор	1	1
467	говорил о	2	1
468	в которых	1	1
469	вовсе еще	1	1
470	сам же	1	1
471	иным как	2	1
472	ни было	1	1
473	она или	1	1
474	и наоборот	1	1
475	необходимо чтобы	1	1
476	в предыдущем	1	1
477	как можно	1	1
478	нас к	1	1
479	не раз	1	1
480	но они	3	1
481	что эта	1	1
482	из нас	2	1
483	если в	2	1
484	который при	1	1
485	какой бы	1	1
486	здесь может	1	1
487	никогда не	4	1
488	жизни не	1	1
489	обратим внимание	1	1
490	понятия значения	1	1
491	этих двух	2	1
492	а во	4	1
493	к значимости	1	1
494	по своей	1	1
495	как не	1	1
496	и его	10	1
497	даже самая	1	1
498	этом отношении	3	1
499	за ними	3	1
500	если только	1	1
501	только от	2	1
502	в момент	1	1
503	его внутренней	1	1
504	к смысловой	1	1
505	для мышления	1	1
506	далекое прошлое	1	1
507	слова с	1	1
508	необходимым и	1	1
509	опираясь на	1	1
510	когда под	1	1
511	слово не	1	1
512	с ее	2	1
513	нам о	1	1
514	как один	1	1
515	в далекое	1	1
516	человеческого сознания	2	1
517	говорили что	1	1
518	однако эта	1	1
519	и когда	1	1
520	что у	4	1
521	с собой	1	1
522	переход к	1	1
523	на нее	1	1
524	особенно в	2	1
525	каждого из	1	1
526	и каждый	1	1
527	и мыслится	1	1
528	наше внимание	1	1
529	поэтому в	1	1
530	был не	1	1
531	она есть	1	1
532	с ним	2	1
533	весьма характерное	1	1
534	это существенно	1	1
535	не существовало	1	1
536	в состав	3	1
537	и та	1	1
538	к информации	1	1
539	одного из	6	1
540	времени в	2	1
541	одно слово	1	1
542	между тем	3	1
543	теперь уже	1	1
544	но несомненно	1	1
545	чем и	1	1
546	и устанавливается	1	1
547	не несет	1	1
548	несколько иначе	1	1
549	же можно	1	1
550	соотносится с	1	1
551	замечания к	1	1
552	оно и	1	1
553	знаков в	1	1
554	речь о	1	1
555	одной из	1	1
556	взывает к	1	1
557	дело с	2	1
558	что даже	1	1
559	и блестит	1	1
560	например так	1	1
561	и этих	1	1
562	тем или	2	1
563	то в	4	1
564	которое мы	1	1
565	все они	1	1
566	но во	1	1
567	раз в	2	1
568	так можно	1	1
569	вопроса о	1	1
570	оно в	1	1
571	различия в	1	1
572	ее из	2	1
573	от других	1	1
574	а то	1	1
575	в данной	1	1
576	и сознания	1	1
577	но для	3	1
578	сказать мы	1	1
579	слова в	4	1
580	в одном	4	1
581	в пространстве	3	1
582	значения со	1	1
583	и со	1	1
584	художественная литература	1	1
585	может претендовать	1	1
586	к ним	2	1
587	друг друга	2	1
588	людей не	1	1
589	ведь каждый	1	1
590	и строго	1	1
591	в едином	2	1
592	фразы но	1	1
593	в сфере	2	1
594	со стороны	8	1
595	о своей	2	1
596	не один	1	1
597	именно в	3	1
598	не субъективна	2	1
599	которых мы	1	1
600	том как	1	1
601	было и	2	1
602	а с	1	1
603	человеческого мышления	1	1
604	нового времени	1	1
605	говорит о	1	1
606	предметов которые	1	1
607	а на	2	1
608	и опять	1	1
609	иначе но	1	1
610	до конца	2	1
611	не на	1	1
612	однако и	4	1
613	все время	1	1
614	главы рассказа	1	1
615	и уже	1	1
616	мира в	4	1
617	и любое	1	1
618	в речи	4	1
619	к его	2	1
620	и потому	1	1
621	как это	3	1
622	в предыдущей	1	1
623	в москве	2	1
624	его на	1	1
625	а так	1	1
626	в пределах	2	1
627	типы знаков	1	1
628	объективна но	1	1
629	же их	1	1
630	о человеке	1	1
631	может идти	1	1
632	впрочем если	1	1
633	ведь для	1	1
634	мыслится как	2	1
635	указанием на	1	1
636	х гг	2	1
637	еще раз	3	1
638	лотмана и	1	1
639	известном смысле	2	1
640	о его	2	1
641	ближе к	1	1
642	факторов и	1	1
643	другой смысл	1	1
644	случае он	1	1
645	в более	1	1
646	в следующей	3	1
647	этих случаях	1	1
648	мышления в	1	1
649	которая в	2	1
650	у них	1	1
651	смысла а	1	1
652	положение дел	1	1
653	структуру в	1	1
654	во время	1	1
655	же в	2	1
656	сознания так	1	1
657	необходимого для	1	1
658	и какой	1	1
659	значения в	1	1
660	всего мира	1	1
661	была бы	1	1
662	речи и	1	1
663	чем иным	2	1
664	в свое	1	1
665	структуры в	1	1
666	в литературе	4	1
667	себе но	1	1
668	действия или	1	1
669	по смежности	1	1
670	к этой	1	1
671	по причине	2	1
672	который не	1	1
673	к этому	1	1
674	как результат	1	1
675	они не	1	1
