N	2gram	Vygotskiy__1	Tvorches
193	чтобы вызвать	3	2
194	и только	3	2
195	всяком случае	6	2
196	в ту	1	2
197	все время	4	2
198	в литературе	1	2
199	д и	1	2
200	с ними	1	2
201	только в	14	2
202	в стороне	1	2
203	и ее	1	2
204	не мешает	1	2
205	точка зрения	4	2
206	всегда с	1	2
207	и у	4	2
208	уже в	3	2
209	для анализа	1	2
210	и других	3	2
211	из них	2	2
212	его и	3	2
213	не так	1	2
214	в одном	2	2
215	вовсе не	6	2
216	может служить	1	2
217	сильнее и	1	2
218	только с	1	2
219	отличие от	4	2
220	с другой	5	2
221	не было	3	2
222	на этот	1	2
223	не означает	2	2
224	зависит от	1	2
225	и вообще	1	2
226	в частности	3	2
227	так мы	1	2
228	к жизни	2	2
229	думается что	3	2
230	и эстетика	1	2
231	образ и	2	2
232	из этой	1	2
233	критики и	2	2
234	него в	2	2
235	но прежде	1	2
236	и тогда	2	2
237	в основе	2	2
238	видим в	1	2
239	это все	3	2
240	но если	1	2
241	было показано	1	2
242	и без	2	2
243	из этого	2	2
244	отказаться от	2	2
245	включает в	1	2
246	но эти	1	2
247	в искусстве	4	2
248	во всяком	8	2
249	с новыми	1	1
250	ту же	2	1
251	речь идет	3	1
252	художественного произведения	17	1
253	не видим	1	1
254	связана с	1	1
255	есть форма	1	1
256	на другой	1	1
257	это и	3	1
258	жалости и	1	1
259	мы говорим	1	1
260	в первом	1	1
261	из его	3	1
262	почти всегда	3	1
263	гамлете и	1	1
264	хотя эта	1	1
265	с в	3	1
266	приходит к	2	1
267	той же	3	1
268	из всех	2	1
269	это объяснение	1	1
270	и значение	1	1
271	самое же	3	1
272	что если	1	1
273	в первый	1	1
274	сведена к	2	1
275	на место	2	1
276	этом не	2	1
277	не была	1	1
278	оба эти	1	1
279	эстетики и	2	1
280	эпохи в	3	1
281	чувство может	1	1
282	это отношение	2	1
283	мы получаем	2	1
284	то это	1	1
285	первого взгляда	1	1
286	в сцене	1	1
287	свою очередь	1	1
288	материальной жизни	1	1
289	литературы и	1	1
290	от идеи	1	1
291	между собой	1	1
292	быть в	2	1
293	это действительно	1	1
294	с его	1	1
295	во всех	1	1
296	не без	1	1
297	о смерти	1	1
298	но как	2	1
299	а только	2	1
300	и всякий	2	1
301	которую она	1	1
302	если в	1	1
303	ответ на	1	1
304	есть по	1	1
305	искусство в	2	1
306	в жизни	2	1
307	отношение к	2	1
308	его характером	1	1
309	или иное	2	1
310	стал бы	2	1
311	изображения и	1	1
312	чем же	1	1
313	с этим	3	1
314	и нет	1	1
315	перед нами	1	1
316	как уже	1	1
317	и как	2	1
318	говорит что	5	1
319	я должен	1	1
320	сказал бы	1	1
321	не являются	1	1
322	его к	1	1
323	и к	3	1
324	я совершенно	1	1
325	психологии и	3	1
326	что это	6	1
327	живет в	1	1
328	в известном	2	1
329	представляет собой	2	1
330	ужаса и	1	1
331	из этих	6	1
332	думать что	1	1
333	что автор	1	1
334	смотрим на	1	1
335	с их	1	1
336	элементов в	1	1
337	производительных сил	2	1
338	на то	10	1
339	а более	1	1
340	будет рассматриваться	1	1
341	это утверждение	1	1
342	теории и	1	1
343	в прямом	1	1
344	сцену в	1	1
345	главным образом	2	1
346	мысли и	2	1
347	эта система	1	1
348	поскольку он	1	1
349	эта последняя	1	1
350	идеи и	1	1
351	к одному	1	1
352	этого вопроса	2	1
353	не к	1	1
354	что нужно	1	1
355	в силу	3	1
356	историю до	1	1
357	и вот	3	1
358	же самая	2	1
359	области эстетики	1	1
360	к выводу	1	1
361	в каждом	3	1
362	совпадают с	2	1
363	что все	3	1
364	и дальше	2	1
365	речи или	1	1
366	заключается в	7	1
367	мы на	1	1
368	подходит к	1	1
369	было бы	6	1
370	по себе	9	1
371	сказывается в	1	1
372	ни в	9	1
373	в них	2	1
374	к которым	3	1
375	тот самый	1	1
376	но лишь	1	1
377	несмотря на	5	1
378	мы видели	2	1
379	мы знаем	3	1
380	ведет к	1	1
381	социальной и	3	1
382	произведение с	1	1
383	должно быть	1	1
384	писатель не	1	1
385	не содержится	1	1
386	школы и	1	1
387	в этих	4	1
388	метода в	1	1
389	моменты которые	1	1
390	он дает	1	1
391	знаем что	1	1
392	всякий раз	8	1
393	признать что	1	1
394	и о	4	1
395	должны были	1	1
396	в трудах	1	1
397	почти совершенно	1	1
398	образом и	1	1
399	такую же	1	1
400	основании всех	1	1
401	и более	1	1
402	однако в	1	1
403	в таких	1	1
404	с так	2	1
405	зрения и	1	1
406	даже в	2	1
407	нас к	1	1
408	тому что	4	1
409	автора и	1	1
410	понимание искусства	1	1
411	виду что	1	1
412	вплоть до	1	1
413	для меня	1	1
414	она не	5	1
415	что с	2	1
416	дело в	1	1
417	д все	1	1
418	идее и	1	1
419	точно так	3	1
420	которые были	1	1
421	но только	3	1
422	каждым из	1	1
423	тем из	1	1
424	мышления и	3	1
425	это совершенно	1	1
426	она должна	2	1
427	в русском	2	1
428	или его	3	1
429	у шекспира	2	1
430	в центр	2	1
431	в сознании	2	1
432	наглядное представление	6	1
433	и потом	1	1
434	как будто	5	1
435	именно потому	1	1
436	в области	11	1
437	ли это	2	1
438	факта что	1	1
439	перед ним	1	1
440	есть у	1	1
441	у меня	3	1
442	стороны и	3	1
443	не могут	3	1
444	во все	1	1
445	лежит в	1	1
446	как только	1	1
447	числе и	1	1
448	сходство с	2	1
449	содержанием и	1	1
450	одну и	1	1
451	анализа и	1	1
452	к тому	4	1
453	что оно	3	1
454	в поле	1	1
455	что красота	1	1
456	указывает на	4	1
457	не противоречит	1	1
458	многих и	1	1
459	на это	2	1
460	если же	2	1
461	в применении	2	1
462	должен быть	1	1
463	для себя	1	1
464	человечеству с	1	1
465	чем прежде	1	1
466	как мы	2	1
467	но при	1	1
468	событий в	1	1
469	относит к	1	1
470	на основе	2	1
471	характер и	1	1
472	то или	2	1
473	мысль о	1	1
474	то чтобы	2	1
475	что само	2	1
476	только то	2	1
477	в себя	2	1
478	с самого	1	1
479	то время	5	1
480	в пределах	1	1
481	и ту	2	1
482	ясно что	19	1
483	каждого из	3	1
484	из писем	1	1
485	собой в	1	1
486	она была	1	1
487	том как	1	1
488	что от	1	1
489	поэтому в	1	1
490	означает что	2	1
491	против этого	1	1
492	возбудить в	1	1
493	в виду	4	1
494	чтобы иметь	1	1
495	говорят что	1	1
496	о нем	1	1
497	произведения как	1	1
498	и здесь	2	1
499	своей форме	2	1
500	характер этого	1	1
501	на вопрос	2	1
502	в поэзии	2	1
503	столь же	4	1
504	одного из	1	1
505	с одной	5	1
506	почему же	1	1
507	утверждает что	2	1
508	может не	1	1
509	самому себе	2	1
510	социальной психологии	11	1
511	на точку	1	1
512	в конечном	3	1
513	и вследствие	1	1
514	от него	2	1
515	за основу	1	1
516	а потому	3	1
517	то мы	1	1
518	не знаю	1	1
519	с а	1	1
520	как она	2	1
521	от всех	3	1
522	и мир	1	1
523	известном смысле	1	1
524	образом как	1	1
525	нуждается в	3	1
526	как нечто	1	1
527	то в	1	1
528	то он	1	1
529	образа с	1	1
530	фактов что	1	1
531	такое же	1	1
532	который в	3	1
533	в обществе	3	1
534	в выражении	1	1
535	том чтобы	7	1
536	не то	2	1
537	без этого	1	1
538	прямо не	1	1
539	связи с	1	1
540	вот что	2	1
541	не можем	3	1
542	а напротив	1	1
543	своим собственным	1	1
544	до абсурда	1	1
545	и вновь	1	1
546	как фауст	1	1
547	является не	1	1
548	на этих	1	1
549	здесь же	1	1
550	не дает	2	1
551	по выражению	1	1
552	конечном счете	3	1
553	в испуге	1	1
554	процесс и	1	1
555	место как	1	1
556	природа человека	2	1
557	был бы	5	1
558	не составляет	2	1
559	и их	2	1
560	внешние формы	2	1
561	эстетическое наслаждение	1	1
562	сами по	1	1
563	бытия и	1	1
564	которым приводит	1	1
565	как раз	2	1
566	на деле	3	1
567	это положение	1	1
568	же это	1	1
569	к наглядному	1	1
570	народом а	1	1
571	же роль	1	1
572	что и	13	1
573	со стороны	4	1
574	его с	1	1
575	представляет собою	1	1
576	и между	1	1
577	что для	2	1
578	божественной комедии	1	1
579	не между	1	1
580	сам себе	1	1
581	как ни	1	1
582	ясного и	1	1
583	и психологии	2	1
584	одну из	1	1
585	и всякая	1	1
586	даже о	1	1
587	самого начала	1	1
588	человека или	1	1
589	в психологическом	1	1
590	всегда и	1	1
591	в различных	1	1
592	под влиянием	3	1
593	в связи	2	1
594	действия в	1	1
595	через нее	1	1
596	известным и	1	1
597	с первого	1	1
598	я уже	1	1
599	как это	4	1
600	из форм	1	1
601	к другой	1	1
602	автора вообще	1	1
603	нимало не	2	1
604	для искусства	1	1
605	он говорит	1	1
606	может как	1	1
607	целом ряде	2	1
608	искусства но	2	1
609	с такой	1	1
610	применении к	2	1
611	искусстве и	1	1
612	что же	2	1
613	этот механизм	1	1
614	и такие	1	1
615	все сильнее	1	1
616	мысль с	1	1
617	этого слова	4	1
618	а к	1	1
619	к решению	2	1
620	но почему	1	1
621	себе я	1	1
622	автором и	1	1
623	общественной жизни	1	1
624	отличается от	2	1
625	над его	1	1
626	под знаком	1	1
627	в графе	1	1
628	пока еще	1	1
629	в книге	2	1
630	к сюжету	1	1
631	и для	5	1
632	лев толстой	1	1
633	должна была	2	1
634	об отношении	1	1
635	к автору	1	1
636	в результате	4	1
637	совершенно ясна	1	1
638	ее и	2	1
639	для нас	5	1
640	огромную роль	1	1
641	впечатление и	1	1
642	а может	1	1
643	будто бы	2	1
644	п эта	1	1
645	тот же	2	1
646	за этим	1	1
647	не есть	3	1
648	по поводу	2	1
649	о своем	1	1
650	в свою	1	1
651	между ними	1	1
652	сказать что	7	1
653	только как	1	1
654	не быть	2	1
655	была бы	1	1
656	совершенно не	5	1
657	себе не	3	1
658	к другим	2	1
659	и другие	4	1
660	это понятие	1	1
661	и свою	1	1
662	нас не	1	1
663	как на	3	1
664	том числе	1	1
