N	2gram	Losev_Dial_3	Problema
339	надо было	1	1
340	что если	2	1
341	вопрос о	5	1
342	на место	1	1
343	науки и	1	1
344	когда люди	1	1
345	представляли себе	1	1
346	так чтобы	2	1
347	не вполне	2	1
348	на себя	3	1
349	и ее	3	1
350	и самой	2	1
351	духа с	2	1
352	что существует	6	1
353	следующее рассуждение	1	1
354	и понятия	1	1
355	не от	1	1
356	верить в	2	1
357	же мере	1	1
358	с его	2	1
359	и увидеть	1	1
360	указание на	1	1
361	то мы	1	1
362	мыслить и	4	1
363	то он	1	1
364	и никто	1	1
365	а только	1	1
366	непорочности он	1	1
367	бы в	2	1
368	друг на	1	1
369	и всякий	3	1
370	же она	3	1
371	что было	1	1
372	время на	1	1
373	в свои	1	1
374	сама по	4	1
375	во что	4	1
376	если она	1	1
377	с этим	3	1
378	своей и	2	1
379	этой стороны	1	1
380	перед нами	3	1
381	и наконец	1	1
382	это тоже	1	1
383	духа и	1	1
384	не развивается	1	1
385	не можете	1	1
386	x в	1	1
387	тогда получится	2	1
388	в этот	1	1
389	то в	2	1
390	мифе и	1	1
391	из жизни	1	1
392	бы и	1	1
393	как то	1	1
394	что это	12	1
395	так или	2	1
396	из этих	2	1
397	если мы	1	1
398	вопроса о	1	1
399	право на	1	1
400	просто о	2	1
401	говорят о	1	1
402	имеем в	1	1
403	но на	2	1
404	и если	2	1
405	вообще не	2	1
406	что она	9	1
407	бы от	1	1
408	не вижу	1	1
409	он ни	1	1
410	т д	23	1
411	она становится	1	1
412	после этого	1	1
413	и миф	3	1
414	на одну	1	1
415	всех этих	1	1
416	его тела	1	1
417	эта последняя	1	1
418	и настоящее	1	1
419	нужно говорить	1	1
420	он должен	3	1
421	же это	1	1
422	на точке	1	1
423	и вот	2	1
424	в понятии	2	1
425	него есть	1	1
426	содержит в	1	1
427	в новоевропейском	1	1
428	мало того	1	1
429	какое бы	1	1
430	к мифологии	1	1
431	что ни	1	1
432	и по	2	1
433	уже по	2	1
434	спрашивается что	1	1
435	от нее	1	1
436	мифологии и	3	1
437	из-за этого	1	1
438	себя и	2	1
439	они должны	1	1
440	говорить не	2	1
441	общества в	1	1
442	но самый	1	1
443	и дает	1	1
444	не знаете	2	1
445	чувство и	1	1
446	весь мир	1	1
447	и найдем	1	1
448	всего прочего	5	1
449	же раз	1	1
450	тела в	1	1
451	на свои	3	1
452	только лишь	1	1
453	не ясно	1	1
454	но лишь	1	1
455	на друга	1	1
456	никакой критики	2	1
457	между собою	1	1
458	чем в	1	1
459	что такого	1	1
460	такой же	1	1
461	при виде	1	1
462	которое тоже	1	1
463	и ко	1	1
464	но я	1	1
465	на первый	4	1
466	мы как	2	1
467	не выдерживает	1	1
468	но до	1	1
469	и при	1	1
470	что такое	21	1
471	жизни или	1	1
472	в такой	1	1
473	почти не	1	1
474	самый этот	1	1
475	ни малейшего	1	1
476	не как	1	1
477	первым и	1	1
478	для всякого	1	1
479	пока только	1	1
480	творчества и	1	1
481	силу и	1	1
482	все это	6	1
483	видно что	1	1
484	без всяких	1	1
485	их в	2	1
486	чтобы это	1	1
487	где нет	1	1
488	того кто	3	1
489	в устах	1	1
490	даже в	1	1
491	знание и	4	1
492	содержится в	2	1
493	же мы	2	1
494	нас к	2	1
495	тому что	4	1
496	и очень	1	1
497	кого бы	1	1
498	если и	1	1
499	можно ли	5	1
500	с гордостью	1	1
501	вплоть до	1	1
502	тем самым	3	1
503	во-первых это	2	1
504	что эта	1	1
505	с которой	2	1
506	этого же	1	1
507	впадает в	1	1
508	не имеет	11	1
509	о чем	1	1
510	на котором	2	1
511	что их	2	1
512	самого и	1	1
513	богом а	1	1
514	и имеет	1	1
515	что вы	1	1
516	совершенно правильно	1	1
517	совершенно ничего	1	1
518	себе самом	1	1
519	он с	1	1
520	из него	1	1
521	возможно и	1	1
522	мифе о	1	1
523	же время	3	1
524	к ней	1	1
525	во всем	3	1
526	вот что	1	1
527	бога и	1	1
528	а мы	3	1
529	человеческого разума	1	1
530	ни о	3	1
531	уже о	2	1
532	когда мы	2	1
533	как только	1	1
534	уже было	1	1
535	его с	1	1
536	как для	1	1
537	другое что	1	1
538	той или	2	1
539	зрения истории	1	1
540	только одно	2	1
541	тот и	1	1
542	она не	3	1
543	и это	4	1
544	и стали	1	1
545	вы не	6	1
546	всем миром	1	1
547	смысле что	1	1
548	с ее	1	1
549	меня в	2	1
550	говоря уже	2	1
551	и мало	1	1
552	и всякой	2	1
553	и этим	3	1
554	и когда	2	1
555	из двух	3	1
556	и знания	2	1
557	мог бы	1	1
558	чем у	1	1
559	вещей с	1	1
560	остается только	1	1
561	веры в	1	1
562	имеется в	3	1
563	основана на	1	1
564	человек по	1	1
565	тогда необходимо	1	1
566	со стороны	2	1
567	трактуется как	1	1
568	говорит здесь	1	1
569	и смерть	2	1
570	свой субъект	1	1
571	только потому	2	1
572	местах и	1	1
573	и здесь	2	1
574	мы могли	1	1
575	но к	1	1
576	другими словами	7	1
577	все прочие	1	1
578	миф в	1	1
579	и движения	1	1
580	почему же	2	1
581	или на	1	1
582	утверждает что	3	1
583	достаточно глубоко	1	1
584	свободного и	1	1
585	мы понимаем	1	1
586	науке и	1	1
587	все на	1	1
588	ясные и	1	1
589	ее от	2	1
590	вся эта	1	1
591	его только	1	1
592	есть с	1	1
593	в другой	1	1
594	и можно	2	1
595	это указывает	1	1
596	получается что	2	1
597	мифа и	6	1
598	человеческого рода	1	1
599	которых он	1	1
600	пришли к	1	1
601	и следовательно	2	1
602	в него	1	1
603	отличает от	1	1
604	не зная	1	1
605	же можно	2	1
606	наконец и	1	1
607	тех пор	2	1
608	от прочих	1	1
609	но с	1	1
610	и кроме	2	1
611	а если	3	1
612	менее в	1	1
613	одной из	1	1
614	этот вопрос	1	1
615	который хотя	1	1
616	даже если	2	1
617	очень много	1	1
618	и так	1	1
619	в обществе	1	1
620	этот факт	1	1
621	об их	1	1
622	и жизни	6	1
623	вот тут-то	1	1
624	же и	2	1
625	сам собою	3	1
626	только на	7	1
627	не характерны	1	1
628	каким образом	1	1
629	говорится и	1	1
630	но совершенно	2	1
631	тут-то и	1	1
632	с презрением	1	1
633	что для	5	1
634	она действительно	2	1
635	был бы	1	1
636	одно из	5	1
637	с первым	2	1
638	тогда он	1	1
639	никто не	2	1
640	и также	1	1
641	содержания и	1	1
642	все является	1	1
643	тому же	2	1
644	к ним	1	1
645	не о	2	1
646	не говорите	1	1
647	бытия и	2	1
648	небе и	1	1
649	заметить что	1	1
650	души только	1	1
651	этом отношении	1	1
652	от того	4	1
653	характерны для	1	1
654	науки в	1	1
655	средних веков	1	1
656	момент в	1	1
657	были бы	1	1
658	до самого	1	1
659	нет и	4	1
660	именно как	3	1
661	или иной	4	1
662	даже не	6	1
663	или иначе	2	1
664	вообще для	1	1
665	есть смерть	2	1
666	в природе	2	1
667	на людей	1	1
668	души и	2	1
669	одному тому	2	1
670	но о	2	1
671	больше и	1	1
672	них же	1	1
673	превращается в	6	1
674	не было	3	1
675	их можно	1	1
676	поскольку она	1	1
677	ничем не	7	1
678	не на	6	1
679	зависит от	2	1
680	в христианской	1	1
681	а так	1	1
682	когда она	1	1
683	сердце в	1	1
684	никакой речи	1	1
685	людьми и	1	1
686	правильно и	1	1
687	нет никаких	2	1
688	ни за	1	1
689	но оно	1	1
690	и она	2	1
691	и потому	2	1
692	как это	5	1
693	или по	1	1
694	тот факт	1	1
695	у человека	2	1
696	из которых	3	1
697	сама же	2	1
698	могут быть	2	1
699	с тех	2	1
700	причина а	1	1
701	данный в	1	1
702	я с	1	1
703	других областях	1	1
704	на свете	3	1
705	том смысле	1	1
706	и смерти	1	1
707	на другое	3	1
708	вечно и	1	1
709	этого очень	1	1
710	что из	1	1
711	бывают или	1	1
712	но это	5	1
713	и таким	1	1
714	в который	2	1
715	ничего кроме	1	1
716	однако не	2	1
717	никакой возможности	1	1
718	только одна	3	1
719	и от	3	1
720	что оно	7	1
721	а все	1	1
722	в силах	1	1
723	бога так	1	1
724	по одному	2	1
725	бы даже	1	1
726	об этих	1	1
727	от него	1	1
728	собственно говоря	4	1
729	из себя	2	1
730	или нет	5	1
731	тем более	3	1
732	не видит	1	1
733	отношении не	1	1
734	но зато	1	1
735	зрения в	2	1
736	только что	4	1
737	ни было	1	1
738	как показывает	1	1
739	есть уже	1	1
740	для мифа	3	1
741	но вот	2	1
742	личности и	5	1
743	но всегда	1	1
744	от всякого	5	1
745	это все	1	1
746	не говоря	2	1
747	от своего	2	1
748	только как	5	1
749	состоит из	1	1
750	определяет собою	1	1
751	что угодно	2	1
752	и судьба	1	1
753	мифологии но	1	1
754	но когда	1	1
755	сводится на	3	1
756	природы или	2	1
757	только о	3	1
758	будет ли	1	1
759	до степени	2	1
760	просто не	1	1
761	а я	2	1
762	выдерживает никакой	1	1
763	того или	3	1
764	в своих	2	1
765	и этого	1	1
766	которая не	1	1
767	по воздуху	1	1
768	этой точки	2	1
