N	2gram	Vygotskiy__3	formyVre
261	сих пор	1	2
262	но это	5	2
263	между ними	3	2
264	как на	2	2
265	во всяком	4	2
266	все что	2	2
267	увидим дальше	1	1
268	говоря о	1	1
269	например в	1	1
270	связан с	2	1
271	и то	2	1
272	вне связи	1	1
273	видеть в	1	1
274	действительности и	1	1
275	что всякий	1	1
276	а как	2	1
277	есть не	1	1
278	бы уже	1	1
279	это делают	1	1
280	которую мы	5	1
281	что уже	1	1
282	вопрос о	1	1
283	на место	1	1
284	с точностью	1	1
285	и новых	1	1
286	время как	4	1
287	и истинным	1	1
288	начало процесса	1	1
289	ни один	4	1
290	месте как	1	1
291	из того	2	1
292	же что	1	1
293	и понятия	1	1
294	основе этого	2	1
295	в ней	1	1
296	между собой	13	1
297	в чем	2	1
298	с его	2	1
299	тем как	1	1
300	это имеет	1	1
301	истинный смысл	1	1
302	которыми они	1	1
303	с трудом	1	1
304	эта особенность	1	1
305	словами и	1	1
306	отличие от	6	1
307	и речи	20	1
308	между словом	1	1
309	за пределы	1	1
310	форме и	1	1
311	связи и	3	1
312	иным образом	1	1
313	как говорит	5	1
314	каждая вещь	1	1
315	иную функцию	1	1
316	что как	2	1
317	более и	1	1
318	в него	3	1
319	мы также	1	1
320	все остальные	2	1
321	однако не	1	1
322	этом же	1	1
323	когда он	3	1
324	что по	2	1
325	его к	3	1
326	может послужить	1	1
327	следующим образом	1	1
328	задачи не	1	1
329	роль играет	1	1
330	них как	1	1
331	в самом	3	1
332	ряд предметов	1	1
333	животных и	2	1
334	в которой	1	1
335	ступени развития	5	1
336	бы и	1	1
337	формы в	3	1
338	бы не	1	1
339	как их	2	1
340	выражение в	1	1
341	остановиться на	3	1
342	им в	3	1
343	его части	1	1
344	этого образа	1	1
345	наблюдаем в	1	1
346	в случае	3	1
347	вследствие этого	1	1
348	вообще не	1	1
349	с чем	1	1
350	он ни	1	1
351	мы можем	7	1
352	действии и	1	1
353	в тот	1	1
354	не как	3	1
355	понятий и	7	1
356	на его	2	1
357	и связанные	1	1
358	образов и	1	1
359	сталкивается с	1	1
360	счет в	1	1
361	основные группы	1	1
362	будем говорить	1	1
363	в основу	4	1
364	но все	2	1
365	от нее	4	1
366	общего и	1	1
367	а вместе	1	1
368	ее по	1	1
369	для всей	1	1
370	в состоянии	1	1
371	связей в	1	1
372	развитие этих	1	1
373	об этом	2	1
374	является конечно	1	1
375	на этой	5	1
376	того почему	1	1
377	с животными	1	1
378	но нам	1	1
379	и тем	1	1
380	в новое	2	1
381	действий и	1	1
382	ни в	9	1
383	о которых	1	1
384	все равно	1	1
385	пространственных и	1	1
386	естествознания и	1	1
387	в действии	3	1
388	когда я	1	1
389	чем в	1	1
390	что такого	1	1
391	ключ к	1	1
392	мы не	9	1
393	такой же	1	1
394	в один	2	1
395	и того	4	1
396	понятия и	3	1
397	нисколько не	1	1
398	одного и	4	1
399	вещи в	1	1
400	в своей	2	1
401	могут не	1	1
402	новой формы	1	1
403	по особым	1	1
404	с самого	6	1
405	не столько	4	1
406	от его	1	1
407	с данным	2	1
408	которые в	3	1
409	такую же	1	1
410	и эти	2	1
411	важную роль	1	1
412	однако в	2	1
413	единое целое	1	1
414	ним в	1	1
415	тому что	2	1
416	же самого	1	1
417	и слово	3	1
418	чистом виде	1	1
419	возникает в	1	1
420	на ряд	3	1
421	не имеет	1	1
422	самого начала	6	1
423	одна из	2	1
424	говорить особо	1	1
425	на него	1	1
426	не по	1	1
427	когда они	1	1
428	и снова	4	1
429	но только	3	1
430	вещей на	1	1
431	они стали	2	1
432	это мы	2	1
433	того и	2	1
434	так много	1	1
435	через него	1	1
436	слово и	1	1
437	слова как	1	1
438	и речевой	1	1
439	или как	1	1
440	человеческого общества	1	1
441	как она	3	1
442	и связи	1	1
443	на одной	1	1
444	во всем	3	1
445	ним но	1	1
446	нам важно	1	1
447	и исторического	1	1
448	входят в	1	1
449	уже и	1	1
450	и делает	1	1
451	и здесь	2	1
452	начиная с	1	1
453	и существенном	1	1
454	не могут	4	1
455	и развития	1	1
456	для развития	3	1
457	с полной	1	1
458	той или	2	1
459	сказать что	4	1
460	оно не	2	1
461	всегда в	1	1
462	есть нечто	1	1
463	опираясь на	1	1
464	все виды	2	1
465	приходит к	6	1
466	он решает	1	1
467	с ее	5	1
468	существенной чертой	1	1
469	свою очередь	2	1
470	но при	1	1
471	связи со	2	1
472	в ее	1	1
473	данном случае	1	1
474	характер и	1	1
475	время становится	1	1
476	действия и	1	1
477	говорили что	2	1
478	то время	4	1
479	и характер	2	1
480	смысле но	1	1
481	и сам	3	1
482	iii в	1	1
483	достаточно чтобы	1	1
484	и дальше	1	1
485	здесь как	1	1
486	и которые	3	1
487	место уже	1	1
488	еще в	2	1
489	она была	1	1
490	о природе	1	1
491	по сравнению	4	1
492	мы в	2	1
493	если бы	5	1
494	и вообще	1	1
495	них не	1	1
496	сводится к	1	1
497	назвать его	1	1
498	и т.д	5	1
499	аналогия между	1	1
500	внимание на	2	1
501	за пределами	1	1
502	но мы	1	1
503	и что	10	1
504	в глаза	1	1
505	и связями	1	1
506	может не	1	1
507	аналогии с	1	1
508	в значительной	1	1
509	не выходит	1	1
510	раз и	1	1
511	доходит до	1	1
512	между тем	3	1
513	по типу	5	1
514	один или	1	1
515	можно видеть	1	1
516	этот момент	2	1
517	нуждается в	1	1
518	на одном	1	1
519	у другого	1	1
520	существенную роль	1	1
521	говорит он	4	1
522	на всех	1	1
523	другого в	2	1
524	всего этого	1	1
525	представления о	2	1
526	в другую	2	1
527	и деятельность	1	1
528	отношениях и	1	1
529	по своей	7	1
530	и одновременно	2	1
531	мы увидим	4	1
532	лишь на	2	1
533	для себя	1	1
534	и является	1	1
535	должен быть	1	1
536	задачи на	1	1
537	вопрос об	2	1
538	по этому	3	1
539	тот или	1	1
540	где они	2	1
541	лишь бы	1	1
542	взятая в	1	1
543	для всех	1	1
544	есть в	1	1
545	с нею	2	1
546	не можем	3	1
547	то и	4	1
548	в виде	3	1
549	как этот	1	1
550	еще одну	1	1
551	является не	2	1
552	менее всего	1	1
553	был бы	1	1
554	другом в	1	1
555	и вместе	2	1
556	он для	1	1
557	в очень	1	1
558	котором в	1	1
559	и перенесения	1	1
560	выходит за	1	1
561	этой проблемы	2	1
562	точек зрения	1	1
563	свое реальное	1	1
564	которых человек	1	1
565	совершенно ином	1	1
566	такое же	1	1
567	на которые	2	1
568	в отличие	6	1
569	которых оно	1	1
570	что не	1	1
571	мы скажем	1	1
572	на этот	2	1
573	которых мы	2	1
574	ничем не	1	1
575	и раскрыть	1	1
576	другой стороны	3	1
577	и непосредственно	1	1
578	и том	2	1
579	или с	1	1
580	ребенка и	17	1
581	несмотря на	1	1
582	но как	3	1
583	в речи	2	1
584	но что	1	1
585	все более	2	1
586	так называемой	1	1
587	исторического развития	2	1
588	для самого	1	1
589	чрезвычайно важно	1	1
590	места для	1	1
591	по окончании	1	1
592	и временных	1	1
593	этих случаях	1	1
594	одной стороны	5	1
595	сравнению с	3	1
596	которые являются	2	1
597	достаточно для	1	1
598	лежат в	1	1
599	в тех	2	1
600	со всею	1	1
601	а отнюдь	1	1
602	да и	1	1
603	в человеческом	1	1
604	распадается на	3	1
605	этого слова	4	1
606	благодаря этому	6	1
607	в условиях	1	1
608	этого метода	3	1
609	и действия	1	1
610	в так	1	1
611	корни в	1	1
612	тех же	1	1
613	например у	1	1
614	даже там	1	1
615	указать на	1	1
616	эту черту	1	1
617	слова у	4	1
618	в результате	3	1
619	это как	1	1
620	чтобы понять	1	1
621	всеми своими	1	1
622	с двух	1	1
623	лишь как	1	1
624	бы в	2	1
625	и которое	1	1
626	останавливаться на	1	1
627	эти особенности	1	1
628	культурного развития	1	1
629	вообще в	1	1
630	конце концов	1	1
631	на более	1	1
632	не являются	1	1
633	в свою	3	1
634	связанный с	1	1
635	см особенно	1	1
636	от всех	2	1
637	вперед по	2	1
638	связей и	1	1
639	дело с	3	1
640	развитие и	1	1
641	но этот	1	1
642	находящихся в	1	1
643	основе их	4	1
644	по поводу	1	1
645	в таком	2	1
646	этой точки	2	1
