N	2gram	Tiupa_Hudo_2	Psycholo
133	и к	2	3
134	себе не	1	3
135	но в	2	3
136	та же	2	3
137	уже в	1	3
138	в этой	5	3
139	его и	2	3
140	тому же	2	3
141	состоит в	7	3
142	в силу	1	3
143	в каждом	1	3
144	не будет	2	3
145	в слове	1	3
146	легче всего	1	3
147	мы знаем	2	3
148	в своей	6	3
149	представить себе	1	3
150	мысли в	1	3
151	точно так	1	3
152	только не	2	3
153	что на	3	3
154	у меня	1	3
155	когда мы	1	3
156	и это	3	3
157	что все	3	3
158	нет никакой	1	3
159	роль в	2	3
160	и когда	1	3
161	так и	8	3
162	что у	3	3
163	каждого из	1	3
164	но мы	1	3
165	что самое	1	3
166	он не	4	3
167	в конечном	4	3
168	нуждается в	2	3
169	в частности	7	3
170	дело с	2	3
171	который в	2	3
172	только на	5	3
173	и других	1	3
174	мышления и	1	3
175	человека не	1	3
176	в конце	1	3
177	случайное и	1	3
178	от того	1	3
179	и только	2	3
180	на примере	1	3
181	до сих	2	3
182	не было	6	3
183	в одной	1	3
184	противоречие с	3	3
185	исходя из	1	3
186	в состоянии	3	3
187	сих пор	2	3
188	но это	1	3
189	потому не	1	3
190	это все	1	3
191	т е	2	3
192	жизни и	6	3
193	все что	3	3
194	как на	2	3
195	в таком	1	3
196	таком случае	1	2
197	и то	2	2
198	тех же	1	2
199	она в	2	2
200	как мы	2	2
201	человека и	3	2
202	может дать	1	2
203	но как	1	2
204	не то	1	2
205	отношение к	2	2
206	или иное	1	2
207	что они	4	2
208	независимо от	1	2
209	как к	1	2
210	она как	1	2
211	в полном	1	2
212	когда он	1	2
213	к числу	2	2
214	в себя	1	2
215	бы и	4	2
216	представляет собой	1	2
217	остановиться на	1	2
218	и тот	1	2
219	в мышлении	1	2
220	как он	3	2
221	в нем	3	2
222	из виду	1	2
223	и характер	1	2
224	и с	6	2
225	его в	2	2
226	и тем	1	2
227	в них	3	2
228	тенденция к	1	2
229	не всегда	1	2
230	этого произведения	3	2
231	и тогда	2	2
232	с точки	2	2
233	мысли и	2	2
234	и другого	1	2
235	стало быть	1	2
236	одном из	1	2
237	теми же	1	2
238	тем не	4	2
239	их в	1	2
240	том же	1	2
241	даже в	1	2
242	не менее	5	2
243	тем самым	2	2
244	из нас	2	2
245	в основе	2	2
246	казалось бы	6	2
247	ничего не	5	2
248	в противоречие	1	2
249	два больших	1	2
250	мыслей и	1	2
251	и теперь	1	2
252	хотел сказать	1	2
253	этом отношении	1	2
254	может показаться	1	2
255	есть только	1	2
256	же самое	3	2
257	на это	1	2
258	приходит к	2	2
259	то или	1	2
260	приводит к	2	2
261	том случае	1	2
262	этими словами	2	2
263	это только	1	2
264	с ним	7	2
265	в настоящее	1	2
266	и здесь	1	2
267	зрения на	2	2
268	настоящее время	1	2
269	но и	9	2
270	нас в	1	2
271	этих двух	1	2
272	в музыке	1	2
273	что с	1	2
274	в другой	1	2
275	я хотел	1	2
276	наконец в	1	2
277	как она	1	2
278	к нему	3	2
279	как например	1	2
280	и потому	1	2
281	по мнению	1	2
282	в качестве	4	2
283	к идее	1	2
284	уже не	10	2
285	в жизни	8	2
286	из них	2	2
287	одно из	5	2
288	в одном	3	2
289	как раз	4	2
290	себя и	2	2
291	говорит о	4	2
292	то и	4	2
293	и составляет	2	2
294	не означает	1	2
295	о чем	8	2
296	для объективной	1	2
297	с итак	1	2
298	него в	1	2
299	к жизни	1	2
300	что же	2	2
301	и таким	1	2
302	отличается от	1	2
303	стоит только	1	2
304	и состоит	3	2
305	не существует	1	2
306	и от	2	2
307	ее и	1	2
308	бы в	1	2
309	к этой	1	2
310	будто бы	3	2
311	по самой	1	2
312	не обладает	1	2
313	что даже	2	2
314	из этого	1	2
315	только о	1	2
316	имеет в	1	2
317	по поводу	3	2
318	это в	1	2
319	гораздо более	2	2
320	есть форма	1	1
321	и казалось	3	1
322	в первом	2	1
323	по преимуществу	3	1
324	все те	2	1
325	едва ли	3	1
326	не дано	1	1
327	он уже	2	1
328	при анализе	1	1
329	что если	1	1
330	только другим	1	1
331	содержания в	1	1
332	и бессмысленное	1	1
333	не была	1	1
334	иметь никакого	1	1
335	который был	2	1
336	и над	1	1
337	принадлежит к	1	1
338	художественного переживания	1	1
339	я не	7	1
340	и ее	3	1
341	ему в	2	1
342	к расцвету	1	1
343	со времен	1	1
344	это время	1	1
345	в ней	3	1
346	еще не	3	1
347	и на	3	1
348	бы то	1	1
349	взгляде на	1	1
350	с его	5	1
351	во всех	1	1
352	тем как	2	1
353	для искусства	1	1
354	то он	1	1
355	о смерти	3	1
356	в сторону	1	1
357	ответ на	2	1
358	тогда как	7	1
359	это сравнение	1	1
360	нет и	1	1
361	за пределы	1	1
362	и чем	1	1
363	один и	1	1
364	этих людей	2	1
365	чем же	1	1
366	возникает между	1	1
367	за этим	1	1
368	и нет	1	1
369	перед нами	11	1
370	это отнюдь	1	1
371	на человека	1	1
372	как уже	2	1
373	сказал бы	1	1
374	его к	1	1
375	котором она	1	1
376	то в	4	1
377	за собой	1	1
378	истины и	1	1
379	точкой зрения	2	1
380	не оставляет	1	1
381	позиции не	1	1
382	всей его	1	1
383	что без	1	1
384	по словам	1	1
385	не следует	1	1
386	человек не	1	1
387	главное в	1	1
388	другой стороной	1	1
389	именно то	1	1
390	и еще	1	1
391	же это	1	1
392	в корне	1	1
393	все ее	1	1
394	этот тезис	1	1
395	не бывает	1	1
396	но все	1	1
397	человека в	4	1
398	тут не	1	1
399	к эстетической	1	1
400	могла бы	2	1
401	а затем	1	1
402	музыки и	1	1
403	этом он	1	1
404	в мире	7	1
405	об этом	7	1
406	времени и	1	1
407	а как	2	1
408	по выражению	1	1
409	не умеет	1	1
410	особенно в	1	1
411	это не	6	1
412	за ней	1	1
413	однако оказывается	1	1
414	его места	1	1
415	на материале	1	1
416	она и	1	1
417	и уже	4	1
418	которой он	1	1
419	для себя	6	1
420	чем в	1	1
421	в приложении	1	1
422	автора и	2	1
423	обратимся к	2	1
424	еще раз	1	1
425	со всей	2	1
426	и становится	2	1
427	для него	5	1
428	и при	1	1
429	женщин и	1	1
430	взгляд на	1	1
431	на месте	1	1
432	приложении к	1	1
433	что говорит	2	1
434	знаем что	1	1
435	жизни с	2	1
436	теперь как	1	1
437	признать что	1	1
438	в памяти	3	1
439	образом и	1	1
440	над ними	1	1
441	и более	1	1
442	не могли	1	1
443	однако в	2	1
444	не должна	1	1
445	зрения и	1	1
446	же мы	1	1
447	случае мы	1	1
448	нас к	1	1
449	ее совершенно	1	1
450	хоть одно	1	1
451	литературных традиций	1	1
452	и какие	1	1
453	виду что	1	1
454	мы вынуждены	1	1
455	в людях	1	1
456	самого начала	1	1
457	как о	3	1
458	дело не	2	1
459	то чего	1	1
460	дело в	1	1
461	пока еще	3	1
462	каждым из	1	1
463	та или	1	1
464	однако если	1	1
465	найти в	1	1
466	того как	2	1
467	имеем дело	1	1
468	оно возникает	1	1
469	такая же	1	1
470	людей и	1	1
471	прибегать к	1	1
472	следует что	1	1
473	факта что	1	1
474	перед ним	1	1
475	в духе	2	1
476	в направлении	1	1
477	и заключается	1	1
478	во все	1	1
479	и такие	1	1
480	лежит в	1	1
481	ли не	1	1
482	как только	3	1
483	числе и	1	1
484	в поле	1	1
485	они и	2	1
486	все еще	1	1
487	оно не	2	1
488	из ее	1	1
489	обречена на	1	1
490	но при	3	1
491	такое что	1	1
492	не могу	3	1
493	на другой	2	1
494	можно показать	1	1
495	дала бы	1	1
496	характер и	2	1
497	же и	2	1
498	мысль о	2	1
499	об отношении	1	1
500	с самого	1	1
501	в пределах	1	1
502	то как	1	1
503	на нее	1	1
504	его жизни	5	1
505	произведения не	2	1
506	том как	2	1
507	людей хотя	1	1
508	по ее	1	1
509	что от	1	1
510	но у	1	1
511	с этого	1	1
512	воображения не	1	1
513	смысле и	1	1
514	автор не	1	1
515	сводится к	6	1
516	о нем	2	1
517	именно потому	1	1
518	люди с	1	1
519	в драматическом	1	1
520	которым она	1	1
521	как ее	1	1
522	в глаза	1	1
523	в поэтической	1	1
524	можно сказать	6	1
525	в различных	1	1
526	а также	2	1
527	в значительной	1	1
528	как у	2	1
529	в эстетической	1	1
530	все в	1	1
531	поскольку он	1	1
532	или иная	1	1
533	нечто иное	1	1
534	во втором	2	1
535	к произведению	1	1
536	внешним образом	1	1
537	содержание я	1	1
538	не знаю	1	1
539	и об	2	1
540	говорит в	2	1
541	известном смысле	1	1
542	но с	1	1
543	обе эти	1	1
544	в двух	2	1
545	о двух	2	1
546	одной из	3	1
547	к источнику	1	1
548	в самое	1	1
549	ключом к	1	1
550	деле не	3	1
551	к смыслу	1	1
552	но то	1	1
553	не мешает	1	1
554	без этого	1	1
555	в т	2	1
556	во внешней	3	1
557	бы у	1	1
558	и всякая	1	1
559	в нашей	1	1
560	если в	2	1
561	в разряд	1	1
562	за ним	1	1
563	который как	1	1
564	зрителя а	1	1
565	произведения и	1	1
566	для меня	1	1
567	может служить	1	1
568	ее на	2	1
569	в других	4	1
570	рассказа и	2	1
571	жизни в	7	1
572	ей не	2	1
573	это движение	1	1
574	объяснение в	1	1
575	в соответствующих	2	1
576	что человек	1	1
577	именно в	2	1
578	действующих лиц	1	1
579	еще и	2	1
580	была и	2	1
581	такое же	1	1
582	а с	3	1
583	только через	1	1
584	для произведения	1	1
585	в воображении	1	1
586	я должен	1	1
587	соответствии с	3	1
588	полагаем что	1	1
589	церкви и	1	1
590	и опять	2	1
591	которых мы	1	1
592	на которых	1	1
593	в рассказе	21	1
594	своего рода	16	1
595	человек есть	1	1
596	образом это	1	1
597	была бы	3	1
598	выражением его	1	1
599	которого она	1	1
600	в творчестве	1	1
601	говорит нам	1	1
602	о себе	3	1
603	зачем же	1	1
604	из форм	1	1
605	социальной среде	1	1
606	а если	1	1
607	в той	1	1
608	что бы	1	1
609	первом случае	1	1
610	а потом	1	1
611	быть только	1	1
612	из этой	1	1
613	он получил	1	1
614	она на	1	1
615	дело здесь	1	1
616	смысл в	1	1
617	в это	3	1
618	слова и	1	1
619	автором и	2	1
620	в условиях	1	1
621	о его	2	1
622	но для	1	1
623	между собой	1	1
624	или в	3	1
625	его с	1	1
626	он чувствовал	1	1
627	то не	1	1
628	на других	1	1
629	стороны в	1	1
630	хотя бы	2	1
631	же в	1	1
632	личности и	2	1
633	смысл ни	1	1
634	читателя не	1	1
635	о своем	4	1
636	между ними	2	1
637	только как	1	1
638	и внутренне	2	1
639	нас хотя	1	1
640	от личной	1	1
641	который она	2	1
642	с ними	3	1
643	с такой	2	1
644	бы его	1	1
645	тот и	1	1
646	спор о	1	1
647	в действительности	1	1
648	самое важное	1	1
649	в роли	2	1
650	случае если	1	1
651	от ее	1	1
652	том числе	1	1
653	и вновь	1	1
