N	2gram	Vinokur_St_2	Problemy
111	бы то	2	4
112	но не	3	4
113	но как	1	4
114	как в	3	4
115	все эти	2	4
116	на его	2	4
117	при этом	2	4
118	на этом	1	4
119	то ни	2	4
120	что все	1	4
121	его в	2	4
122	с другими	1	4
123	этом смысле	1	4
124	ни в	3	4
125	с точки	2	4
126	но это	3	4
127	он с	1	4
128	ничего не	4	4
129	как раз	8	4
130	и это	2	4
131	если бы	2	4
132	на вопрос	3	4
133	только на	1	4
134	в начале	3	4
135	в общем	3	4
136	так как	2	4
137	не о	1	4
138	у него	1	4
139	на меня	2	4
140	с другой	4	4
141	тем что	3	4
142	вместе с	7	4
143	да и	1	4
144	бы он	1	4
145	ни было	2	4
146	бы его	1	4
147	а между	1	3
148	и то	1	3
149	за собой	1	3
150	высшей степени	1	3
151	бы уже	1	3
152	говорить о	1	3
153	в виду	7	3
154	в ней	7	3
155	совсем не	1	3
156	нет и	2	3
157	в одной	2	3
158	вот как	1	3
159	хотя и	4	3
160	и как	2	3
161	уже в	1	3
162	как он	2	3
163	к одному	1	3
164	не как	1	3
165	тут не	1	3
166	в каждом	1	3
167	это было	2	3
168	в высшей	1	3
169	а что	1	3
170	мы видели	1	3
171	такой же	1	3
172	в своей	7	3
173	в котором	7	3
174	не менее	3	3
175	но он	3	3
176	по себе	3	3
177	что с	2	3
178	том что	27	3
179	которого он	1	3
180	его за	1	3
181	слова с	1	3
182	где он	2	3
183	не могу	1	3
184	в ее	2	3
185	характер и	1	3
186	еще в	2	3
187	и во	1	3
188	между тем	5	3
189	наконец в	3	3
190	к концу	1	3
191	в том	27	3
192	совсем другое	1	3
193	нуждается в	1	3
194	к самому	1	3
195	а с	3	3
196	в стиле	1	3
197	до конца	3	3
198	в творчестве	1	3
199	эти слова	2	3
200	он уже	1	3
201	по своему	2	3
202	ты сам	1	3
203	слов в	1	3
204	но для	1	3
205	если не	2	3
206	бы в	1	3
207	конце концов	1	3
208	только что	2	3
209	только с	2	3
210	другой стороны	3	3
211	жизни и	1	3
212	например в	3	2
213	зависимость от	1	2
214	это и	1	2
215	если б	4	2
216	той же	1	2
217	а как	4	2
218	и тут	1	2
219	еще до	4	2
220	совпадает с	1	2
221	на тему	1	2
222	мы и	1	2
223	того же	2	2
224	и он	3	2
225	меня в	2	2
226	столь же	1	2
227	в сторону	1	2
228	отличие от	2	2
229	за пределы	1	2
230	с этим	3	2
231	в своем	9	2
232	когда он	1	2
233	из письма	1	2
234	да еще	1	2
235	в которой	11	2
236	мне не	1	2
237	раз в	2	2
238	тому же	3	2
239	вследствие этого	1	2
240	вообще не	3	2
241	т д	6	2
242	и если	1	2
243	те же	1	2
244	было в	1	2
245	было бы	5	2
246	только себя	1	2
247	лишь на	1	2
248	кажется что	3	2
249	в них	2	2
250	двух реплик	1	2
251	а прежде	1	2
252	в тоне	1	2
253	но я	1	2
254	что значит	1	2
255	что такое	2	2
256	в отличие	2	2
257	своего рода	5	2
258	тем не	2	2
259	и почти	1	2
260	в той	5	2
261	тому что	7	2
262	почти все	2	2
263	знал что	1	2
264	во время	2	2
265	о них	1	2
266	но только	1	2
267	чем не	1	2
268	и без	1	2
269	и лишь	1	2
270	этом случае	1	2
271	к ней	1	2
272	как она	1	2
273	как на	9	2
274	обращает на	3	2
275	не является	3	2
276	нет ни	1	2
277	отличается от	1	2
278	отказаться от	1	2
279	что вы	1	2
280	так в	1	2
281	конечно в	2	2
282	особенно в	2	2
283	ненависть и	1	2
284	в диалог	1	2
285	перед вами	1	2
286	и вообще	2	2
287	именно потому	1	2
288	о том	17	2
289	голоса в	1	2
290	на нее	3	2
291	у другого	1	2
292	в форме	1	2
293	тему о	1	2
294	еще более	4	2
295	и об	1	2
296	один из	1	2
297	но с	4	2
298	тот же	1	2
299	с какой-то	1	2
300	с которыми	1	2
301	не то	3	2
302	конечно не	1	2
303	в роман	2	2
304	не для	1	2
305	как его	1	2
306	и речь	1	2
307	сейчас еще	1	2
308	нет в	1	2
309	были бы	1	2
310	связан с	3	2
311	о своей	2	2
312	к которому	1	2
313	говорит о	2	2
314	с речью	1	2
315	не было	3	2
316	и внутренне	1	2
317	о чем	5	2
318	и ему	1	2
319	должна была	2	2
320	сделать его	1	2
321	и потому	2	2
322	отрывок из	2	2
323	но этот	1	2
324	очень важно	1	2
325	самого себя	1	2
326	со всею	1	2
327	с этой	2	2
328	нисколько не	1	2
329	т а	1	2
330	что оно	1	2
331	вопрос о	6	2
332	а к	2	2
333	не с	1	2
334	но именно	1	2
335	будто бы	1	2
336	которых он	1	2
337	как слово	1	2
338	сказать что	2	2
339	на который	1	2
340	в последнем	1	2
341	сам в	1	2
342	того времени	4	2
343	каждое слово	1	2
344	я ни	1	1
345	ту же	1	1
346	одним из	6	1
347	также и	2	1
348	жил в	1	1
349	с кем	1	1
350	настолько велико	1	1
351	идет о	3	1
352	всем в	1	1
353	в первом	1	1
354	с выражением	1	1
355	по преимуществу	1	1
356	где я	2	1
357	решении вопроса	1	1
358	в их	3	1
359	по его	3	1
360	всех более	1	1
361	которыми он	1	1
362	из всех	1	1
363	в несколько	1	1
364	со всех	1	1
365	чем ты	1	1
366	п а	1	1
367	а во-вторых	1	1
368	бы ни	2	1
369	стиля и	1	1
370	не совсем	1	1
371	зависимости от	1	1
372	одного слова	1	1
373	такое же	2	1
374	в каждой	1	1
375	свою очередь	1	1
376	с народом	1	1
377	он был	2	1
378	оценок и	1	1
379	со словами	1	1
380	не успел	1	1
381	на своих	1	1
382	в изображении	1	1
383	суда над	1	1
384	в голове	1	1
385	последнего слова	1	1
386	тут же	1	1
387	на речь	1	1
388	не просто	1	1
389	его романа	1	1
390	было от	1	1
391	меньше всего	3	1
392	чем же	1	1
393	сих пор	5	1
394	независимо от	1	1
395	для оценки	1	1
396	и положений	2	1
397	как нам	1	1
398	и пр	8	1
399	в полном	3	1
400	еще больше	1	1
401	по внешним	1	1
402	даже так	1	1
403	говорит что	1	1
404	именно эта	1	1
405	и хотя	1	1
406	что слово	1	1
407	них как	1	1
408	в письмах	2	1
409	в ответ	1	1
410	е внутренне	1	1
411	в этой	2	1
412	с их	1	1
413	им в	1	1
414	отношений к	1	1
415	и тот	1	1
416	бы только	1	1
417	особое место	1	1
418	и до	1	1
419	и кто	1	1
420	роль в	1	1
421	говорят о	1	1
422	вторую реплику	1	1
423	точно такое	1	1
424	очень велико	1	1
425	сцену в	2	1
426	этот перебой	1	1
427	в статье	2	1
428	одному из	1	1
429	этого вопроса	1	1
430	в живых	1	1
431	именно этим	1	1
432	полемики с	2	1
433	говорите что	1	1
434	языком и	1	1
435	так например	7	1
436	на то	2	1
437	одно и	1	1
438	значительной степени	2	1
439	больше всего	2	1
440	что почти	1	1
441	презрение к	1	1
442	а затем	2	1
443	об этом	6	1
444	к другу	1	1
445	говорил что	1	1
446	о в	1	1
447	зрения на	1	1
448	в социальной	1	1
449	был очень	1	1
450	материал для	3	1
451	само собою	2	1
452	позволяет ему	1	1
453	но уже	1	1
454	зная о	1	1
455	речь как	1	1
456	нигде не	2	1
457	в москве	2	1
458	выйти за	1	1
459	в романе	4	1
460	она была	1	1
461	в один	2	1
462	ней буквально	1	1
463	в эту	3	1
464	которую он	2	1
465	в этих	3	1
466	в еще	1	1
467	в г	7	1
468	места в	1	1
469	с ума	1	1
470	можно сказать	1	1
471	этот замысел	1	1
472	можно найти	1	1
473	исключить из	2	1
474	народ и	1	1
475	его мнению	1	1
476	не столько	7	1
477	говорил о	1	1
478	роман на	2	1
479	в прямом	1	1
480	и эти	1	1
481	была не	2	1
482	и более	2	1
483	есть еще	2	1
484	том же	2	1
485	что этот	2	1
486	в устах	2	1
487	имел в	1	1
488	освободиться от	1	1
489	нас к	1	1
490	своего образа	1	1
491	время был	1	1
492	на один	1	1
493	пять лет	3	1
494	песня все	1	1
495	слово должно	1	1
496	в соборе	1	1
497	ее речи	1	1
498	она не	1	1
499	отметить что	2	1
500	есть нечто	1	1
501	одна из	1	1
502	на два	1	1
503	первая часть	1	1
504	не моя	1	1
505	у кого	1	1
506	в процессе	2	1
507	в основе	1	1
508	мысли в	1	1
509	и именно	3	1
510	не случайно	1	1
511	героев и	1	1
512	образом в	1	1
513	нельзя ли	1	1
514	найти в	1	1
515	открыто и	1	1
516	этих двух	1	1
517	в форму	1	1
518	и по	3	1
519	в виноградов	1	1
520	развивается в	1	1
521	и теперь	2	1
522	связи с	4	1
523	возбудило в	1	1
524	в эпилоге	1	1
525	по первому	1	1
526	замечательно что	1	1
527	доказать что	2	1
528	этом отношении	9	1
529	эту сторону	2	1
530	ни о	1	1
531	не могут	1	1
532	в среде	1	1
533	сравнительно с	1	1
534	для такого	1	1
535	кто ж	1	1
536	все не	1	1
537	его понимал	1	1
538	они и	1	1
539	для того	7	1
540	оно не	3	1
541	другого из	1	1
542	тогда я	1	1
543	и которая	1	1
544	и о	4	1
545	в деревне	1	1
546	резкая перемена	1	1
547	того чтобы	6	1
548	как не	1	1
549	здесь не	1	1
550	без всякого	1	1
551	данном случае	1	1
552	для всего	1	1
553	в особенности	2	1
554	только не	2	1
555	него самого	2	1
556	значение в	1	1
557	материала для	3	1
558	и совершенно	1	1
559	котором мы	1	1
560	же касается	1	1
561	с собой	1	1
562	можно было	1	1
563	за то	3	1
564	времени и	4	1
565	каждого из	1	1
566	по сравнению	1	1
567	а там	1	1
568	в слоге	1	1
569	поэтому в	1	1
570	даны в	2	1
571	своей фактической	2	1
572	в построении	1	1
573	на все	1	1
574	внимание на	4	1
575	этом произведении	1	1
576	никак не	2	1
577	пр в	1	1
578	этой мысли	2	1
579	его тело	1	1
580	после того	4	1
581	в пользу	3	1
582	в значительной	2	1
583	должно было	3	1
584	связь между	1	1
585	появиться в	1	1
586	в середине	1	1
587	в ту	1	1
588	не должен	2	1
589	которой в	2	1
590	у которого	1	1
591	для самого	1	1
592	не зная	1	1
593	друг к	1	1
594	уходит в	1	1
595	как например	2	1
596	что только	1	1
597	и дело	2	1
598	согласиться с	1	1
599	почти буквально	1	1
600	под свою	1	1
601	два года	2	1
602	и действительно	1	1
603	те которые	1	1
604	это очень	2	1
605	поэтому и	1	1
606	по мнению	1	1
607	на счет	1	1
608	образа в	1	1
609	сколько в	3	1
610	на всем	2	1
611	всем его	1	1
612	приводит в	1	1
613	а то	1	1
614	этого процесса	1	1
615	мог знать	1	1
616	ответ на	1	1
617	не так	1	1
618	себе в	1	1
619	и их	1	1
620	в письме	5	1
621	ведь это	1	1
622	до того	4	1
623	говорил не	1	1
624	исторический роман	2	1
625	среди которых	1	1
626	мы можем	1	1
627	но что	1	1
628	в некоторых	2	1
629	случае не	2	1
630	сколько я	1	1
631	не хотел	1	1
632	и вместе	1	1
633	он почти	1	1
634	в очень	1	1
635	о каком	1	1
636	событий и	1	1
637	именно как	1	1
638	знали и	2	1
639	что на	3	1
640	не были	1	1
641	был действительно	1	1
642	до сих	6	1
643	здесь к	1	1
644	и речи	2	1
645	что человек	1	1
646	чем он	2	1
647	действующих лиц	4	1
648	и быть	1	1
649	еще и	3	1
650	или о	1	1
651	не говоря	1	1
652	действующими лицами	1	1
653	чувствую что	1	1
654	милостивый государь	1	1
655	на этот	2	1
656	ничем не	1	1
657	не верит	1	1
658	жизнь в	1	1
659	слов одного	1	1
660	долго и	1	1
661	было для	2	1
662	одну из	1	1
663	или с	2	1
664	пришел к	1	1
665	именно поэтому	1	1
666	но оно	1	1
667	ни на	1	1
668	время с	1	1
669	к его	1	1
670	стилистического анализа	1	1
671	что теперь	1	1
672	что первая	1	1
673	резкий и	1	1
674	в данном	2	1
675	на себя	3	1
676	ли ты	1	1
677	на тот	2	1
678	вас в	1	1
679	на первом	2	1
680	я с	1	1
681	конечно и	2	1
682	этого произведения	1	1
683	быть не	1	1
684	нам еще	1	1
685	столько в	2	1
686	все как	1	1
687	внимания на	1	1
688	если оно	1	1
689	его отца	1	1
690	что касается	1	1
691	какой он	1	1
692	вы говорите	1	1
693	самого и	1	1
694	вообще нет	2	1
695	сам же	1	1
696	отвечает на	1	1
697	ли в	1	1
698	котором он	1	1
699	или в	1	1
700	и среди	1	1
701	между ними	1	1
702	еще раз	1	1
703	бы даже	1	1
704	в отдельных	1	1
705	мысль о	1	1
706	у расина	1	1
707	все они	1	1
708	несмотря на	2	1
709	давно уже	3	1
710	одной из	3	1
711	в свою	1	1
712	больной я	1	1
713	б кто	1	1
714	является и	1	1
715	выражении этой	1	1
716	из этого	1	1
717	который не	1	1
718	было быть	1	1
719	не сказал	1	1
720	в своих	1	1
721	велико что	1	1
722	нет что	1	1
723	это приятно	1	1
724	уже после	2	1
725	он на	1	1
726	я могу	1	1
727	лиц в	1	1
728	кажется и	1	1
