N	2gram	Vygotskiy__2	Mirosoze
184	от его	4	2
185	сих пор	1	2
186	движении все	1	2
187	с которой	2	2
188	к этим	1	2
189	в основе	3	2
190	того чтобы	12	2
191	пути и	1	2
192	по своей	6	2
193	личности в	1	2
194	когда мы	1	2
195	могут быть	2	2
196	отличается от	1	2
197	всего в	1	2
198	его с	2	2
199	должен быть	2	2
200	смысле в	1	2
201	отношения и	1	2
202	и от	1	2
203	и что	8	2
204	живет в	2	2
205	по сравнению	5	2
206	с ним	3	2
207	о том	9	2
208	может не	1	2
209	самому себе	2	2
210	и во	1	2
211	показывает как	1	2
212	которой все	1	2
213	движения в	1	2
214	о своих	2	2
215	и мир	1	2
216	существует не	1	2
217	мы видим	4	2
218	начало в	1	2
219	человека с	1	2
220	никто не	1	2
221	ведь это	1	2
222	нет никаких	2	2
223	его мысль	2	2
224	была еще	1	2
225	отношению к	5	2
226	для того	10	2
227	личность и	1	2
228	во власти	3	2
229	в высшей	7	2
230	до сих	1	2
231	у самого	1	2
232	и самый	2	2
233	связано с	1	2
234	на этот	6	2
235	долгое время	1	2
236	новый момент	1	2
237	человека к	2	2
238	в той	1	2
239	как бы	7	2
240	том смысле	1	2
241	в начале	4	2
242	о мире	3	2
243	в более	2	2
244	уж конечно	1	2
245	и для	2	2
246	не существует	3	2
247	и человек	1	2
248	его природы	1	2
249	всего что	1	2
250	бы в	1	2
251	жизни в	1	2
252	сказать что	6	2
253	эти слова	1	2
254	к этой	3	2
255	к этому	4	2
256	все что	5	2
257	себя как	1	1
258	я и	1	1
259	ту же	2	1
260	и то	1	1
261	есть очень	1	1
262	на самом	3	1
263	переход от	4	1
264	недоступной для	1	1
265	и до	3	1
266	в зависимости	6	1
267	из всех	2	1
268	мы имеем	3	1
269	мы не	10	1
270	не во	1	1
271	ни у	1	1
272	установить что	1	1
273	имеет свою	2	1
274	ли у	1	1
275	принадлежит к	2	1
276	я не	1	1
277	бы ни	2	1
278	то это	1	1
279	есть совершенно	1	1
280	зависимости от	6	1
281	не способен	1	1
282	учение об	1	1
283	хотя с	1	1
284	во всех	2	1
285	в духовном	1	1
286	то мы	1	1
287	одним словом	1	1
288	самом деле	6	1
289	друг к	1	1
290	отказ от	1	1
291	всякий раз	2	1
292	к которой	1	1
293	тех же	1	1
294	его во	1	1
295	с психологической	1	1
296	отличие от	3	1
297	и речи	13	1
298	что они	3	1
299	которые не	2	1
300	как говорит	2	1
301	более чем	1	1
302	стало быть	2	1
303	его на	1	1
304	опыта к	1	1
305	что человеческая	1	1
306	совершенно другой	1	1
307	ней в	2	1
308	сознания в	1	1
309	отношение между	6	1
310	говорит что	5	1
311	его к	2	1
312	в противоположность	2	1
313	со своей	1	1
314	и идет	1	1
315	отказывается от	1	1
316	что составляет	1	1
317	что же	2	1
318	сущности и	1	1
319	он целиком	1	1
320	имеем в	1	1
321	совершается не	1	1
322	в мышлении	2	1
323	но ведь	2	1
324	имеет для	1	1
325	в такую	1	1
326	как совершенно	3	1
327	с чем	1	1
328	он открывает	2	1
329	потребности в	1	1
330	которой не	1	1
331	этого вопроса	1	1
332	в силу	2	1
333	с таким	6	1
334	него есть	1	1
335	что сам	1	1
336	и заключается	1	1
337	подход к	2	1
338	как они	1	1
339	значение в	3	1
340	том случае	1	1
341	к другу	1	1
342	своей потребности	1	1
343	состояния и	1	1
344	на все	2	1
345	в понимании	1	1
346	это было	1	1
347	всего того	1	1
348	центральное место	1	1
349	зрения и	1	1
350	чтобы узнать	1	1
351	после этого	2	1
352	которым он	1	1
353	на первую	1	1
354	самой истины	1	1
355	личности не	3	1
356	и вся	1	1
357	которой он	1	1
358	с такой	2	1
359	не больше	1	1
360	нисколько не	2	1
361	же есть	1	1
362	во время	3	1
363	что такое	1	1
364	чему бы	1	1
365	в такой	2	1
366	но у	1	1
367	она в	1	1
368	что вся	1	1
369	это верно	1	1
370	не от	1	1
371	в отличие	3	1
372	должны были	3	1
373	ответить на	1	1
374	и этой	1	1
375	мир и	1	1
376	есть его	1	1
377	точку зрения	6	1
378	и более	2	1
379	и наоборот	1	1
380	бы быть	1	1
381	вовсе не	6	1
382	сложный и	1	1
383	покоится эта	1	1
384	в отношении	6	1
385	знал что	1	1
386	а от	1	1
387	эта мысль	1	1
388	идет на	1	1
389	ничего кроме	1	1
390	трудно было	1	1
391	еще до	1	1
392	в обоих	1	1
393	занимает центральное	1	1
394	мысли в	1	1
395	на два	1	1
396	что их	1	1
397	у кого	1	1
398	когда они	1	1
399	жизни существует	1	1
400	мы все	1	1
401	в самых	1	1
402	не могло	2	1
403	мышления и	16	1
404	человека во	1	1
405	казалось бы	8	1
406	самой жизни	1	1
407	принуждение и	1	1
408	действительно в	1	1
409	или об	1	1
410	во всем	2	1
411	и после	1	1
412	всякий кто	1	1
413	только с	1	1
414	склонны отрицать	1	1
415	в области	1	1
416	не потому	2	1
417	может показаться	1	1
418	от того	2	1
419	только от	1	1
420	к себе	2	1
421	протяжении всего	2	1
422	началу в	1	1
423	бы это	1	1
424	оно не	1	1
425	которой она	1	1
426	почему он	1	1
427	и самое	1	1
428	основной и	1	1
429	приходит к	1	1
430	которые шли	1	1
431	и о	1	1
432	коренным образом	1	1
433	в пределах	1	1
434	слова а	1	1
435	ожидать от	1	1
436	и сам	3	1
437	исключительно с	2	1
438	можно было	5	1
439	так и	8	1
440	по природе	1	1
441	означает не	1	1
442	существенным для	1	1
443	является в	1	1
444	поэтому в	1	1
445	и даже	5	1
446	мире в	1	1
447	из величайших	1	1
448	об этом	3	1
449	такова судьба	1	1
450	находится в	2	1
451	а к	1	1
452	именно потому	1	1
453	своей книге	2	1
454	и поэтому	1	1
455	одного из	1	1
456	она связана	1	1
457	кроме человека	1	1
458	нас в	2	1
459	связанной с	1	1
460	заключается в	8	1
461	всей нашей	1	1
462	и всю	2	1
463	этот момент	1	1
464	борьбе с	1	1
465	во всей	5	1
466	не видел	1	1
467	и только	3	1
468	в другой	2	1
469	и можно	2	1
470	вообще и	1	1
471	которая и	1	1
472	также в	1	1
473	все время	3	1
474	порождает из	1	1
475	и наконец	1	1
476	мы уже	6	1
477	в сферу	1	1
478	он хочет	1	1
479	на которой	2	1
480	перед которым	1	1
481	характерна для	1	1
482	одной из	3	1
483	этот вопрос	5	1
484	раскрыть в	1	1
485	же этот	1	1
486	то он	2	1
487	что как	3	1
488	между тем	1	1
489	между этими	1	1
490	и ее	3	1
491	так что	1	1
492	же и	1	1
493	это ни	1	1
494	которому он	1	1
495	то и	1	1
496	в нашей	1	1
497	одном отношении	1	1
498	ответ на	1	1
499	он принадлежит	1	1
500	только их	1	1
501	всяком случае	6	1
502	что она	3	1
503	цели и	1	1
504	на одном	2	1
505	в первый	2	1
506	в одном	2	1
507	к ним	1	1
508	как его	1	1
509	нее не	1	1
510	характерны для	1	1
511	рядом с	1	1
512	отношении между	1	1
513	не были	1	1
514	идея о	1	1
515	и из	2	1
516	как у	2	1
517	есть знание	1	1
518	душа и	1	1
519	а именно	1	1
520	к которому	6	1
521	с той	1	1
522	чем он	1	1
523	и др	5	1
524	что не	1	1
525	обратиться к	1	1
526	близко к	1	1
527	его душа	1	1
528	яснее и	1	1
529	его природе	1	1
530	точек зрения	1	1
531	для их	1	1
532	слова что	1	1
533	думал что	1	1
534	ближе к	1	1
535	вызывает в	1	1
536	мир для	1	1
537	не видит	1	1
538	мышлении и	1	1
539	все более	1	1
540	вступает в	1	1
541	в частности	6	1
542	все основные	1	1
543	к его	2	1
544	мы говорим	1	1
545	сравнению с	5	1
546	к конечному	1	1
547	в течение	2	1
548	наряду с	2	1
549	связаны с	1	1
550	когда она	2	1
551	да и	1	1
552	человек с	2	1
553	более и	1	1
554	является для	4	1
555	что мы	9	1
556	своей жизни	2	1
557	только для	3	1
558	но это	1	1
559	в смысле	1	1
560	под влиянием	1	1
561	на одной	2	1
562	уже на	1	1
563	к пониманию	1	1
564	об отношении	3	1
565	сознания и	1	1
566	бы даже	1	1
567	что только	1	1
568	тянется к	1	1
569	целый ряд	2	1
570	из себя	1	1
571	бы он	1	1
572	иное чем	1	1
573	или нет	1	1
574	еще более	1	1
575	тем более	3	1
576	о двух	1	1
577	которая дает	1	1
578	против того	1	1
579	мысль на	1	1
580	действительной жизни	1	1
581	силы в	1	1
582	что вообще	1	1
583	лежит в	3	1
584	потребность в	4	1
585	личности и	1	1
586	к ее	1	1
587	это все	2	1
588	истины и	1	1
589	остается на	1	1
590	человек это	1	1
591	но этот	1	1
592	жизни а	1	1
593	разум и	1	1
594	та же	1	1
595	лишь для	1	1
596	на это	1	1
597	открывает что	3	1
598	случае если	1	1
599	в своих	1	1
600	и эта	2	1
601	и свою	1	1
602	так же	4	1
603	во всяком	7	1
604	земли и	1	1
605	они не	3	1
606	смысле что	1	1
