N	2gram	Propp_Isto_2	Morfolog
671	у тебя	2	1
672	это видно	1	1
673	случаи когда	1	1
674	в темницу	2	1
675	все они	1	1
676	в эти	1	1
677	же и	3	1
678	испытание и	1	1
679	видели выше	1	1
680	сказки и	1	1
681	затем следует	1	1
682	в нашей	2	1
683	что не	1	1
684	§ в	1	1
685	эту функцию	1	1
686	дает ему	2	1
687	за ним	1	1
688	в лесной	4	1
689	не знаешь	3	1
690	волшебной силы	1	1
691	в одном	5	1
692	и со	1	1
693	у него	4	1
694	некоторые связи	1	1
695	их три	1	1
696	между прочим	3	1
697	она имеет	1	1
698	в жмурки	1	1
699	он является	2	1
700	его помощниками	1	1
701	в особую	1	1
702	эти явления	1	1
703	чаще однако	1	1
704	он же	1	1
705	поскольку это	1	1
706	только на	1	1
707	она начинает	1	1
708	из важнейших	1	1
709	приведенных случаях	1	1
710	со стороны	1	1
711	себе представить	1	1
712	здесь опять	1	1
713	до сих	6	1
714	дочь в	5	1
715	именно в	2	1
716	а именно	3	1
717	человека а	1	1
718	в каких	3	1
719	вообще заметить	1	1
720	такое же	1	1
721	показывает что	4	1
722	ему соответствует	1	1
723	происходит при	1	1
724	многое другое	1	1
725	ее за	2	1
726	эту форму	1	1
727	его из	2	1
728	что им	2	1
729	материал в	2	1
730	изгнание и	1	1
731	а сам	1	1
732	она является	1	1
733	на которых	1	1
734	ничем не	1	1
735	вход в	6	1
736	на смерть	2	1
737	о чем	1	1
738	примеров видно	1	1
739	чрезвычайно много	1	1
740	отдай то	2	1
741	брат и	1	1
742	их убивает	1	1
743	входить в	1	1
744	сказка идет	1	1
745	по собственной	1	1
746	того есть	1	1
747	материал на	1	1
748	где вы	1	1
749	увозит ее	1	1
750	других случаях	2	1
751	в одной	4	1
752	дома а	1	1
753	этот мотив	4	1
754	здесь поневоле	1	1
755	характера и	1	1
756	явление здесь	1	1
757	в брак	1	1
758	по своему	1	1
759	предположить что	3	1
760	что за	1	1
761	наконец подобно	1	1
762	другой сказке	1	1
763	в течение	1	1
764	собой более	1	1
765	ведет к	1	1
766	есть на	2	1
767	его мать	1	1
768	заключению что	1	1
769	до его	1	1
770	мотив в	1	1
771	в тот	2	1
772	в отдельности	1	1
773	друг с	1	1
774	прилетает к	1	1
775	это значит	1	1
776	с изучением	1	1
777	ты еще	1	1
778	делает и	1	1
779	по-видимому здесь	2	1
780	как будто	3	1
781	к следующему	1	1
782	быть не	1	1
783	что же	1	1
784	и уносят	1	1
785	с этой	1	1
786	он бросает	1	1
787	в подобных	1	1
788	сих пор	7	1
789	не будем	4	1
790	только для	1	1
791	за бороду	1	1
792	лес но	1	1
793	из ряда	1	1
794	д то	1	1
795	яга или	3	1
796	это несущественно	1	1
797	в следующей	1	1
798	герой теряет	1	1
799	указать на	1	1
800	запретном чулане	3	1
801	к браку	1	1
802	но на	1	1
803	собой некоторую	1	1
804	пр с	1	1
805	же случай	1	1
806	чем является	1	1
807	то не	2	1
808	для нас	4	1
809	частности мы	1	1
810	представляли собой	2	1
811	д здесь	1	1
812	яги если	1	1
813	связь сказки	1	1
814	будет ниже	1	1
815	бы на	1	1
816	эти задачи	1	1
817	бросается в	1	1
818	будет сказано	1	1
819	в дупло	1	1
820	она его	1	1
821	то оно	1	1
822	к самым	1	1
823	не будет	1	1
824	его дочери	1	1
825	со мной	2	1
826	черт и	2	1
827	гл vii	1	1
828	функций но	1	1
829	материал и	1	1
830	которым он	1	1
831	в кузницу	1	1
832	не что	2	1
833	содержится в	1	1
834	только о	1	1
835	а другой	3	1
836	на своем	1	1
837	логически но	1	1
838	мы перейдем	1	1
839	очень редко	1	1
840	сказке она	3	1
841	или духа	1	1
842	часто встречается	1	1
843	в таком	1	1
