N	4gram	Tiupa_Anal_3	TeoriaLi
133	здесь мы имеем не	1	1
134	стиху и здесь мы	1	1
135	лирическое я изначально отреклось	1	1
136	персонажа чья роль в	1	1
137	покровом тайны таким же	1	1
138	внутренняя граница личности ничтожно	1	1
139	строфе с появлением гостьи	1	1
140	поступки только раскрывают содержание	1	1
141	понятие модуса было введено	1	1
142	неуверенности в себе этот	1	1
143	не только соответствующий тип	1	1
144	лингвистическом статусе до служебных	1	1
145	два анаграмматических поля глоссализации	1	1
146	а в динамике становления	1	1
147	бахтин говорил о героизации	1	1
148	героев или соответствующих эстетических	1	1
149	и в форме определенной	1	1
150	новая форма искусства говорит	1	1
151	с другой стороны полноценной	1	1
152	лирического персонажа фонетически готовится	1	1
153	я подобно страстны когда	1	1
154	ценности аллитерационная утяжеленность стиха	1	1
155	всего данного во мне	1	1
156	полноударного стопного ямба со	1	1
157	приход который значительнее свободы	1	1
158	в индивидуальную картину своей	1	1
159	я в новую ролевую	1	1
160	забвение сверхличного ради личного	1	1
161	модуса было введено в	1	1
162	особенно в сочетании с	1	1
163	юморе трагедийности и комедийности	1	1
164	отказ самосознания от своего	1	1
165	говорит ему о грядущем	1	1
166	козацкого миропорядка парадоксальное сочетание	1	1
167	поля глоссализации интонационно-ритмически не	1	1
168	внешних и внутренних человека	1	1
169	поведением кая рана дорога	1	1
170	дозволенное посрамление словесное кощунство	1	1
171	е у и а	1	1
172	действующие лица по мысли	1	1
173	обесценивающее привычные жизненные ценности	1	1
174	системе ценностей имя личности	1	1
175	и диктовала ассонанс а	1	1
176	а этому я принадлежат	1	1
177	случается с героем толстовской	1	1
178	и града чрънигова отня	1	1
179	судьбы внешняя граница личности	1	1
180	текста в тарасе бульбе	1	1
181	и а а и	1	1
182	рука которая способна оборвать	1	1
183	муза является к поэтессе	1	1
184	всего лишь один здесь	1	1
185	как в другом стихотворении	1	1
186	с осознания неполного совпадения	1	1
187	я во вневренной хронотоп	1	1
188	тому же обратное влияние	1	1
189	гомеровой илиаде равно героизирована	1	1
190	лирическую героиню в качестве	1	1
191	выбора не всегда эксплицированного	1	1
192	не меньшими основаниями можно	1	1
193	диктата исключающего возможность свободы	1	1
194	анекдот не признает никакого	1	1
195	роковое знамение ясно говорит	1	1
196	частной жизни героя вытесненные	1	1
197	повторы в маркированном положении	1	1
198	гостья появление этого слова	1	1
199	гегелевское определение личности относительно	1	1
200	в ее внутренней субъективности	1	1
201	невымышленные анекдотические истории не	1	1
202	лирике ахматовой в большинстве	1	1
203	русской литературе являет летописная	1	1
204	видам пафоса идейно-эмоциональной оценки	1	1
205	притчи явственно солирует риторический	1	1
206	как это бывает в	1	1
207	человеческих отношений анекдот не	1	1
208	сторон чего еще нет	1	1
209	летописная повесть о разорении	1	1
210	свершения подвига перестают быть	1	1
211	художественности может выступать как	1	1
212	в лирике ахматовой в	1	1
213	неотъемлемый атрибут праведного козацкого	1	1
214	говорящих и слушающих общим	1	1
215	к чаадаеву направляет самоопределение	1	1
216	ддд ссс чтчстчтстчтс ддд	1	1
217	с его рыцарской ролью	1	1
218	видения со стороны метапоэтического	1	1
219	курьезное любопытное занимательное неожиданное	1	1
220	модусом художественности эстетическим аналогом	1	1
221	я кризис героического миросозерцания	1	1
222	на фоне ударных строк	1	1
223	приносит хотя муза и	1	1
224	стих во второй строфе	1	1
225	воспринимающего сознания бахтин говорил	1	1
226	отвечает поскольку вместо ожидаемого	1	1
227	том что лирическое я	1	1
228	разъединяет участников коммуникативного события	1	1
229	трагизм комизм и другие	1	1
230	подобно страстны когда же	1	1
231	минуту до этого городничий	1	1
232	в тексте но всегда	1	1
233	даже предательство совершается героически	1	1
234	по преимуществу невольному именно	1	1
235	комедии невольно проговариваясь о	1	1
236	говорящего состоит в наличии	1	1
237	субъективной стороне художественного содержания	1	1
238	встречи с музой поэтому	1	1
239	сказание или диалогической анекдот	1	1
240	ее действительного не замутненного	1	1
241	собственную персону с ее	1	1
242	по пути героического самоопределения	1	1
243	понижены в своем лингвистическом	1	1
244	из и л из	1	1
245	первоначально озвучивает отречение от	1	1
246	испорченности изображается так что	1	1
247	ценностей имя личности оказывается	1	1
248	могла наглядеться героична пластика	1	1
249	не забвение сверхличного ради	1	1
250	читателя зрителя слушателя развертыванием	1	1
251	без остатка вписывает свое	1	1
252	непричастного к самоопределению здесь	1	1
253	становления художественности в былинах	1	1
254	как поле актуализации д	1	1
255	и становится сама собою	1	1
256	и потому нейтральное к	1	1
257	шиллер в статье о	1	1
258	носитель сверхсхемного ударения тогда	1	1
259	эпизоду лирического сюжета явственно	1	1
260	оправданно ведь это не	1	1
261	присуща самовлюбленность не отделимая	1	1
262	ситуации жизненного выбора риторический	1	1
263	поидоша о собе рекуще	1	1
264	дело не в самом	1	1
265	единую систему ценностей и	1	1
266	социальных диалектов а в	1	1
267	и постепенное освоение человеком	1	1
268	имеем дело не более	1	1
269	рода хоровое слово общенародной	1	1
270	произведение искусства силой целостности	1	1
271	моя ты и без	1	1
272	говорю однако лирическая героиня	1	1
273	не только вымышленные но	1	1
274	типа есть монолог в	1	1
275	ддд ввв внлнвлнлнн тдтдт	1	1
276	сам текст анекдота выбор	1	1
277	стопе в соотношении этих	1	1
278	предполагает иерархические отношения диктата	1	1
279	так и его внешней	1	1
280	роль в миропорядке пустым	1	1
281	илиаде равно героизирована ратная	1	1
282	границах это жертвенное забвение	1	1
283	во втором эстетическая ситуация	1	1
284	риторический предел до которого	1	1
285	система хронотопов в стихотворении	1	1
286	дорожит люлькой видя и	1	1
287	акт притчевого типа есть	1	1
288	о и а и	1	1
289	кощунство и непристойность необыкновенное	1	1
290	стола и своя милыя	1	1
291	убеждения организующего учительный дискурс	1	1
292	но вы как я	1	1
293	герою-объекту но в равной	1	1
294	раздваивается между ними а	1	1
295	по ту сторону сакральной	1	1
296	центр миропорядка непростительно то	1	1
297	в иной коммуникативный статус	1	1
298	нечто смешное но обязательно	1	1
299	пределах строки а также	1	1
300	но лично для него	1	1
301	созерцание сатирического изображения жизни	1	1
302	в частности с помощью	1	1
303	стремиться христианской душе поскольку	1	1
304	это сопряжение индивидуального я	1	1
305	которого анекдот легко может	1	1
306	как раз оказывается ложной	1	1
307	индивидуальную картину своей неповторимой	1	1
308	мотивом инкарнационного вторжения и	1	1
309	доминанта пушкинского к чаадаеву	1	1
310	слова с контекстуально смежными	1	1
311	которого приходится точка золотого	1	1
312	к усложнению сферы эстетических	1	1
313	героя и авторской оценке	1	1
314	варианты одной общей фонемы	1	1
315	созвучие внутреннего мира героев	1	1
316	притче о блудном сыне	1	1
317	ситуации рассказывания поскольку оно	1	1
318	о и о у	1	1
319	своей причастностью к сверхличному	1	1
320	принадлежат и внимательно и	1	1
321	ощутимые сверхсхемные ударения на	1	1
322	ненадолго сливается с толпой	1	1
323	трепетность объекта лирическое я	1	1
324	монологического вдохновения но и	1	1
325	обретает интонацию обремененного ответственностью	1	1
326	к героическому архетипу подвига	1	1
327	в связи с этими	1	1
328	в большой круг внешнего	1	1
329	оценке его в совершенном	1	1
330	народностью в исполнении петипа	1	1
331	жена тараса любит сынов	1	1
332	поэтизация подвигов воспевание их	1	1
333	достаточного основания для сатирической	1	1
334	образом ориентировано на непосредственную	1	1
335	во второй строфе с	1	1
336	значимости своего мнения о	1	1
337	ударном положении совершенно исчезает	1	1
338	самая яркая индивидуальность неизбежно	1	1
339	той или иной позицией	1	1
340	во второй стопе заключительный	1	1
341	и гордости характеризует автобиографического	1	1
342	к поэтессе с императивом	1	1
343	форма искусства говорит гегель	1	1
344	не в статике пребывания	1	1
345	внутренняя граница личности и	1	1
346	четвертого чем существенно сглаживается	1	1
347	любование этим поведением кая	1	1
348	влияние со стороны художественной	1	1
349	традиционалистского заглавия обладает семантическим	1	1
350	романа горького мать лирических	1	1
351	признать финальное я стихотворение	1	1
352	отношении стихи и первый	1	1
353	ильича самоотрицанием революции в	1	1
354	где речевая инициатива авторства	1	1
355	конце первого стиха ночью	1	1
356	в единое целое представляет	1	1
357	тому архаичному состоянию общественных	1	1
358	взгляда муза внимательно взглянула	1	1
359	смятение лирической героини обесценивающее	1	1
360	соседства с другими звуками	1	1
361	и своя милыя хоти	1	1
362	почести юность свобода не	1	1
363	или смешным или горестным	1	1
364	стихотворение написано стопным ямбом	1	1
365	по два пиррихия на	1	1
366	запрета есть профанация священного	1	1
367	звуком бессодержательной оболочкой я	1	1
368	всего к ценностной однозначности	1	1
369	волоске ценностей жизни почести	1	1
370	собственно и составляющий морализаторскую	1	1
371	т усиленный сопровождающим повтором	1	1
372	с языком ставят перед	1	1
373	различного рода многослойных границ	1	1
374	совпадения самоопределения человека внутренняя	1	1
375	организованный ритмически симметрично пиррихий	1	1
376	перестают быть значимыми и	1	1
377	мысли индивидуальной души-личности и	1	1
378	муза и является в	1	1
379	жизни подобно аристофану который	1	1
380	в тени большого сверхличного	1	1
381	с доминирующим во второй	1	1
382	с учетом сделанных оговорок	1	1
383	этих моментов совмещения внутренней	1	1
384	редукции оговоримся что звуки	1	1
385	амбиций в дегероизированной системе	1	1
386	а все-таки она вертится	1	1
387	трагедии софокла совершает свои	1	1
388	рана дорога братiе забывъ	1	1
389	второй и четвертой стопах	1	1
390	к самоопределению здесь и	1	1
391	в данном случае совершенно	1	1
392	самоопределения человека внутренняя граница	1	1
393	меня лирической героини-поэтессы ассонансная	1	1
394	рода многослойных границ разделяющих	1	1
395	заданности в связи с	1	1
396	является единственной в тексте	1	1
397	в одноименной трагедии софокла	1	1
398	диктование предполагает иерархические отношения	1	1
399	из благодаря повторам и	1	1
400	точка золотого сечения текста	1	1
401	назывании музы наиболее выделены	1	1
402	в динамике становления героическая	1	1
403	несокрушимого козака андрий меняет	1	1
404	подчеркнуть факультативность комизма для	1	1
405	же персонажа чья роль	1	1
406	приводящего к самоотрицанию по	1	1
407	ситуации авторской позиции и	1	1
408	структура стихотворения в русской	1	1
409	монологизированного слова в слове	1	1
410	не должно стремиться христианской	1	1
411	сторону сакральной границы куда	1	1
412	эстетическое отношение вызывают подвиги	1	1
413	муза не только посещает	1	1
414	или острота наизнанку глупость	1	1
415	е функционально выступающая анаграмматическим	1	1
416	в ударном положении совершенно	1	1
417	самом деянии субъективно оправданном	1	1
418	при виде многого множества	1	1
419	личность горда своей причастностью	1	1
420	смысла сатирическая личность и	1	1
421	анаграмматическим субститутом ключевого слова	1	1
422	стихотворение героика трагизм комизм	1	1
423	ее содержание к собственной	1	1
424	оказывается объектом оценивающего видения	1	1
425	смятение но иного рода	1	1
426	начинается с осознания неполного	1	1
427	правило обладают ключевой значимостью	1	1
428	не допуская его катастрофического	1	1
429	покаянного самоотрицания всего данного	1	1
430	в сказании повествуемой ситуации	1	1
431	и а а у	1	1
432	сообщает нечто смешное но	1	1
433	некий нравственный закон собственно	1	1
434	внешне-внутренней целостности человеческого я	1	1
435	мира героев и их	1	1
436	я музы с личностным	1	1
437	определение личности относительно своей	1	1
438	слоге строки выделяют именно	1	1
439	ставят перед ним определенные	1	1
440	статье о наивной и	1	1
441	хронотоп ожидания как малый	1	1
442	гордое самозабвение или самозабвенная	1	1
443	в соотношении этих композиционно	1	1
444	случае мифологемы божественной вести	1	1
445	аналогом духовно-практического модуса личностного	1	1
446	оно объединяет говорящих и	1	1
447	поэтессе с императивом поэтической	1	1
448	картину своей неповторимой жизни	1	1
449	все повторы значимы прежде	1	1
450	тон в первой строфе	1	1
451	резко активизироваться в снятии	1	1
452	отношений и отпочкованию от	1	1
453	летописных версиях превращается в	1	1
454	внутренней данности бытия я	1	1
455	самоотрицания всего данного во	1	1
456	сверхличным олицетворением ее судьбы	1	1
457	смысле домонологично оно объединяет	1	1
458	новелле есть нарушение запрета	1	1
459	сплетни то есть принадлежат	1	1
460	словами гегеля есть отказ	1	1
461	гласными в безударном положении	1	1
462	и живота и града	1	1
463	стиха по два пиррихия	1	1
464	гегеля есть отказ самосознания	1	1
465	фонетические субституты одного и	1	1
466	ради личного а целостное	1	1
467	мнимо героическое исполнение ими	1	1
468	также единственный в тексте	1	1
469	ответственностью но умиротворенного согласия	1	1
470	и только ритм пятого	1	1
471	стать я означает самоопределиться	1	1
472	нелепой испорченности изображается так	1	1
473	формах эстетического объекта или	1	1
474	героика трагизм комизм и	1	1
475	выступает оппозиция повторов звонкого	1	1
476	это жертвенное забвение личностью	1	1
477	совпадения этих моментов совмещения	1	1
478	миросозерцания в русской культуре	1	1
479	внутренне единую систему ценностей	1	1
480	сатирической ситуации административный ревизор	1	1
481	всеобъемлющая эстетическая ситуация управляемая	1	1
482	все перечисленные ценности миропорядка	1	1
483	задает аллитерация д как	1	1
484	только посещает лирическую героиню	1	1
485	самоопределения стать я означает	1	1
486	я означает самоопределиться открытие	1	1
487	новую ролевую границу любить	1	1
488	жизни почести юность свобода	1	1
489	текста остается в тени	1	1
490	злата стола центр миропорядка	1	1
491	человеческого я кладет начало	1	1
492	ударного и безударного слогов	1	1
493	горда своей причастностью к	1	1
494	наглядеться героична пластика статуарного	1	1
495	личностным меня лирической героини-поэтессы	1	1
496	только исполнитель передаваемого текста	1	1
497	оговоримся что звуки и/ы	1	1
498	подвергается героизации наделяется обликом	1	1
499	материнской любви она глядела	1	1
500	сердца своего мужествомъ наплънився	1	1
501	у и а а	1	1
502	перевод его в иной	1	1
503	ситуации между которыми располагается	1	1
504	отречение от радостей жизни	1	1
505	при назывании музы наиболее	1	1
506	патетически гиперболизированное и в	1	1
507	искусства силой целостности своего	1	1
508	готовностью этого я открытого	1	1
509	многого множества половцев ужасошася	1	1
510	это образная модель миропорядка	1	1
511	самоопределения оказывается шире ролевой	1	1
512	граница личностного самоопределения оказывается	1	1
513	явственно знаменует тему дестабилизированных	1	1
514	сочетание самозабвения и гордости	1	1
515	или горестным или воодушевляющим	1	1
516	обремененного ответственностью но умиротворенного	1	1
517	бытуют как слухи или	1	1
518	слова как и обозначенного	1	1
519	сознанием мнимо героическое исполнение	1	1
520	личность и становится сама	1	1
521	собою некий ролевой предел	1	1
522	героическая доминанта пушкинского к	1	1
523	пиррихий в центральной стопе	1	1
524	лишь первой строфой из	1	1
525	кризис героического миросозерцания в	1	1
526	но и отвечает ей	1	1
527	маяковского во весь голос	1	1
528	этого текста где речевая	1	1
529	ничтожно мала в сравнении	1	1
530	так что она разрушает	1	1
531	и прежде всего к	1	1
532	собственной самобытности гоголевский тарас	1	1
533	же природы самозабвенное поведение	1	1
534	низкой данности апостолов нового	1	1
535	готовится сгущением ударных о	1	1
536	хвалы добудем однако впоследствии	1	1
537	ипостаси наиболее ощутимые сверхсхемные	1	1
538	и в форме индивидуального	1	1
539	вписанность ночного я во	1	1
540	ложной границей личностного я	1	1
541	в начальном стихе представлено	1	1
542	музы поэтому оно анаграмматически	1	1
543	героического самоопределения мотивировка похода	1	1
544	коммуникативного события на поучающего	1	1
545	с ее сатирическим несоответствием	1	1
546	фонетический сигнал олицетворения внежизненно-активной	1	1
547	эстетическая ситуация управляемая единым	1	1
548	одной общей фонемы зависимые	1	1
549	коммуникативный статус знания убеждения	1	1
550	зрение и не могла	1	1
551	закономерно и смыслосообразно пересиливает	1	1
552	восходит к тому архаичному	1	1
553	картины безымянной народной жизни	1	1
554	острота или острота наизнанку	1	1
555	бытия каждым живущим сопрягаемые	1	1
556	висит на волоске ценностей	1	1
557	утрачивающего стабильность собственной ценностной	1	1
558	вещей встречи с музой	1	1
559	этого общепонятного символа легкой	1	1
560	утяжеленность стиха указывает на	1	1
561	ритмическую доминанту невозможно практически	1	1
562	недостоверностью отвергает извращает осмеивает	1	1
563	внутренней и внешней границ	1	1
564	напротив предполагает как раз	1	1
565	эстетического отношения еще не	1	1
566	порыва и ударной строки	1	1
567	удовлетворясь своим законным местом	1	1
568	ситуация избыточной свободы я	1	1
569	от свободы и иных	1	1
570	державинское но вы как	1	1
571	и его внешней заданности	1	1
572	система смыслов оно стремится	1	1
573	зрения никакое забвение злата	1	1
574	существенно связаны с языком	1	1
575	освобождения от ложных границ	1	1
576	традиции особенно в сочетании	1	1
577	остатка вписывает свое я	1	1
578	нам всегда предносится целое	1	1
579	круг внешнего хронотопа откровения	1	1
580	тем это разграничение к	1	1
581	не выбирают а по	1	1
582	которая способна оборвать волосок	1	1
583	четко прослеживается в слове	1	1
584	средствами поэтической глоссализации так	1	1
585	общей фонемы зависимые от	1	1
586	свободы но дело в	1	1
587	оказывается всего лишь самозванной	1	1
588	духовно-практического модуса личностного существования	1	1
589	поэзии повтор т усиленный	1	1
590	стиха тон в первой	1	1
591	преемственно воспроизводимой в культуре	1	1
592	иных жизненных ценностей ради	1	1
593	как анаграмматического субститута мотива	1	1
594	анаграмматическое влияние преображающего ситуацию	1	1
595	служения даме отчизна моя	1	1
596	в нежданной ипостаси наиболее	1	1
597	ее ролевой претензией вследствие	1	1
598	конец которого приходится точка	1	1
599	слов способных нести на	1	1
600	с контекстуально смежными значениями	1	1
601	воспроизведением мифологемы в данном	1	1
602	я присуща самовлюбленность не	1	1
603	усиленный сопровождающим повтором ч	1	1
604	фонемах а ударных у	1	1
605	они сопоставлены или противопоставлены	1	1
606	ратным духом в момент	1	1
607	сверхсхемные ударения на первом	1	1
608	всеобщие полюса человеческого бытия	1	1
609	значимы прежде всего подтвержденные	1	1
610	ее полюса эстетическая культура	1	1
611	жизни словами гегеля есть	1	1
612	осложнена наличием внутреннего хронотопа	1	1
613	границы куда не должно	1	1
614	строки смятенного замирания внимательно	1	1
615	идиллическом и т.п типах	1	1
616	ратному духу игорь истягну	1	1
617	не отделен от своей	1	1
618	слов данту диктовала уточненная	1	1
619	всех без исключения персонажей	1	1
620	тайны таким же образом	1	1
621	формы высказывания как целого	1	1
622	только к герою-объекту но	1	1
623	или преступается не предначертанность	1	1
624	эстетический объект восхищенного любования	1	1
625	вписать свое имя в	1	1
626	в подобном случае мы	1	1
627	множества половцев ужасошася и	1	1
628	именовал веком героев бытийная	1	1
629	ожидания к ситуации явления	1	1
630	люлькой видя и в	1	1
631	всегда имплицитно присутствующего в	1	1
632	субъектов автора и читателей	1	1
633	наплънився ратнаго духа роковое	1	1
634	вместо ожидаемого поэтического дудения	1	1
635	могли бы служить и	1	1
636	обладает достоверным но не	1	1
637	строках строф ритмически выделяют	1	1
638	осужденный за непособие верховному	1	1
639	христианском миропорядке сверхличной защищенностью	1	1
640	в статике пребывания а	1	1
641	явлены не в статике	1	1
642	при фонемах а ударных	1	1
643	фонемы суть фонетические субституты	1	1
644	поучающего и поучаемого это	1	1
645	пределах строки однако полноценной	1	1
646	позиция автора этой диадой	1	1
647	например в значительной степени	1	1
648	котором внутренняя данность индивидуальной	1	1
649	в частности форма авторства	1	1
650	в ритмическом отношении стихи	1	1
651	оно анаграмматически средствами поэтической	1	1
652	ритму четвертого чем существенно	1	1
653	кругозора ратным духом в	1	1
654	или иной преемственно воспроизводимой	1	1
655	анекдотическим повествованием творится окказиональная	1	1
656	сверхсхемное ударение на первой	1	1
657	художественную целостность так и	1	1
658	перед лицом миропорядка трагическая	1	1
659	точке выхода его за	1	1
660	хронотопа два анаграмматических поля	1	1
661	то есть острота или	1	1
662	еще не такое слово	1	1
663	наши имена в героической	1	1
664	пафоса идейно-эмоциональной оценки или	1	1
665	несовпадения человека с самим	1	1
666	слушающих общим знанием поэтому	1	1
667	смешным или горестным или	1	1
668	эмоциональности однако с не	1	1
669	целостность принципиально иного типа	1	1
670	ситуаций или героев или	1	1
671	как говорит дмитрий карамазов	1	1
672	сама по себе еще	1	1
673	этом мире бобчинским и	1	1
674	внутренней готовностью этого я	1	1
675	героини обесценивающее привычные жизненные	1	1
676	отвечает ей открывается в	1	1
677	меньшими основаниями можно вести	1	1
678	лирическая героиня не раздваивается	1	1
679	о у е о	1	1
680	суть фонетические субституты одного	1	1
681	миропорядком в основе своей	1	1
682	русской поэзии очень часто	1	1
683	антонимы свобода и диктовала	1	1
684	всего лишь осуществляет свой	1	1
685	последующие ритмические модификации стопного	1	1
686	преступления именно потому что	1	1
687	легкой жизнерадостной поэзии повтор	1	1
688	архетипичность музы прозрачна и	1	1
689	подлинная жизнь личности совершается	1	1
690	художник обретает право на	1	1
691	модификации стопного ямба служат	1	1
692	я надиндивидуальным трансцендентным восходит	1	1
