N	2gram	Tiupa_Hudo_1	Analitik
211	все эти	3	2
212	бы не	1	2
213	из этих	1	2
214	а напротив	1	2
215	и до	1	2
216	на его	2	2
217	одному из	1	2
218	и читателя	4	2
219	художественного высказывания	1	2
220	и по	3	2
221	на этом	3	2
222	произведения с	2	2
223	и с	4	2
224	своей эстетической	1	2
225	художественного письма	2	2
226	из них	4	2
227	личность в	1	2
228	однако здесь	1	2
229	вовсе не	1	2
230	так как	1	2
231	несмотря на	4	2
232	такой же	3	2
233	перед собой	2	2
234	для него	10	2
235	от своего	1	2
236	к предмету	1	2
237	не столько	2	2
238	по отдельности	1	2
239	вопрос о	2	2
240	художественного мира	2	2
241	только для	2	2
242	том и	1	2
243	я героя	1	2
244	человеческого я	4	2
245	свое время	1	2
246	личности к	2	2
247	только не	1	2
248	в творческом	3	2
249	никогда не	6	2
250	потому что	5	2
251	ничто не	1	2
252	науке о	1	2
253	же самое	1	2
254	для себя	3	2
255	как мы	3	2
256	роль в	1	2
257	и о	4	2
258	быть может	7	2
259	здесь не	2	2
260	в пределах	3	2
261	представляют собой	2	2
262	читателя в	6	2
263	особенно в	2	2
264	одного из	1	2
265	еще в	3	2
266	на примере	1	2
267	должно быть	2	2
268	иной личности	1	2
269	текста наиболее	1	2
270	и та	1	2
271	за пределами	1	2
272	можно сказать	4	2
273	не сводится	1	2
274	деле в	2	2
275	в личности	1	2
276	романа в	3	2
277	один из	4	2
278	в отрыве	1	2
279	в двух	1	2
280	субъекта в	1	2
281	эстетический анализ	3	2
282	в мировом	1	2
283	в литературоведении	1	2
284	в т	3	2
285	или не	3	2
286	в начале	2	2
287	по выражению	2	2
288	его и	1	2
289	сами по	1	2
290	выступает в	1	2
291	при всей	2	2
292	не о	2	2
293	бытия и	4	2
294	каждый из	1	2
295	сотворческого сопереживания	1	2
296	этом отношении	3	2
297	со стороны	3	2
298	было бы	6	2
299	соответствии с	1	2
300	в ряду	1	2
301	и п	1	2
302	на фоне	2	2
303	и потому	2	2
304	с анализом	1	2
305	неотделимо от	1	2
306	взгляде на	1	2
307	как от	2	2
308	установкой на	2	2
309	в данном	1	2
310	она есть	1	2
311	что же	2	2
312	первом случае	1	2
313	внешнего мира	1	2
314	тем более	1	2
315	анализ текста	1	2
316	равной степени	1	2
317	нет ничего	2	2
318	объект эстетического	1	2
319	культуры в	1	2
320	эстетического анализа	1	2
321	в свое	1	2
322	героя в	2	2
323	в какой	1	2
324	различных элементов	1	2
325	в роли	1	2
326	чтобы осмыслить	1	1
327	речь идет	3	1
328	неотделима от	1	1
329	например в	2	1
330	человека и	1	1
331	мира не	1	1
332	что произведение	1	1
333	и четвертой	1	1
334	смысле слова	1	1
335	тех же	1	1
336	к сказанному	1	1
337	в чужой	1	1
338	художественности и	1	1
339	отношения между	1	1
340	смысл этого	1	1
341	по преимуществу	3	1
342	нем но	1	1
343	он всегда	1	1
344	не имеют	3	1
345	видеть в	1	1
346	нельзя назвать	1	1
347	внутренний мир	1	1
348	то самое	1	1
349	по его	1	1
350	в театре	3	1
351	мы уже	4	1
352	она в	3	1
353	на тех	3	1
354	о способах	1	1
355	к художественному	2	1
356	мы не	2	1
357	творения в	1	1
358	имеется и	1	1
359	ни единого	2	1
360	высказывания в	1	1
361	есть нечто	1	1
362	личности самого	1	1
363	принадлежит к	1	1
364	событий и	1	1
365	что можно	1	1
366	художественности как	2	1
367	героев в	2	1
368	в ней	4	1
369	свою очередь	1	1
370	целого не	1	1
371	начало и	1	1
372	литературы и	1	1
373	он сам	1	1
374	нам представляется	1	1
375	и служит	1	1
376	в чем	1	1
377	только способ	1	1
378	во всех	1	1
379	я никогда	1	1
380	действующее лицо	1	1
381	без которого	1	1
382	в ее	3	1
383	чем это	1	1
384	но как	2	1
385	а только	4	1
386	способ существования	2	1
387	в сторону	1	1
388	восприятие текста	1	1
389	сознания не	1	1
390	присутствует в	1	1
391	в е	2	1
392	личность это	1	1
393	связи и	1	1
394	проблем писал	1	1
395	писатель в	1	1
396	он при	1	1
397	к адекватному	1	1
398	же деле	1	1
399	первый взгляд	1	1
400	его на	1	1
401	как в	8	1
402	оно такое	1	1
403	о жизни	1	1
404	есть в	1	1
405	как нам	2	1
406	что касается	1	1
407	в полном	1	1
408	бы я	1	1
409	по пути	1	1
410	я к	1	1
411	к числу	1	1
412	художников не	1	1
413	более или	1	1
414	а перед	1	1
415	дело уже	1	1
416	к иной	1	1
417	о самом	1	1
418	первой из	2	1
419	это особый	1	1
420	со своей	1	1
421	та же	4	1
422	в литературном	2	1
423	с какой	1	1
424	здесь имеется	1	1
425	он в	1	1
426	художественному тексту	1	1
427	поскольку в	1	1
428	и тот	1	1
429	только один	1	1
430	наиболее существенные	1	1
431	претендовать на	1	1
432	в притче	1	1
433	и соответствующую	1	1
434	в рамки	1	1
435	полном соответствии	1	1
436	например или	1	1
437	всех этих	1	1
438	некоторого я	1	1
439	не как	1	1
440	феноменов искусства	1	1
441	уже говорилось	2	1
442	целостного духовного	2	1
443	мысли как	1	1
444	роль второго	1	1
445	его от	1	1
446	что ни	1	1
447	волшебная сказка	1	1
448	письма не	2	1
449	не бывает	2	1
450	и наоборот	1	1
451	но все	1	1
452	от нее	1	1
453	к эстетической	1	1
454	пришвин это	1	1
455	что все	1	1
456	и ей	2	1
457	же не	1	1
458	тем в	1	1
459	строя художественного	1	1
460	том случае	1	1
461	была в	1	1
462	его в	3	1
463	новой общей	1	1
464	встреча двух	1	1
465	в молчание	1	1
466	и тем	1	1
467	о личности	1	1
468	участие в	2	1
469	поведения и	1	1
470	произведения не	2	1
471	этом мы	1	1
472	искусства слова	1	1
473	для них	1	1
474	все равно	2	1
475	с тем	1	1
476	и уже	1	1
477	одна и	1	1
478	он и	1	1
479	между собою	1	1
480	субъекта к	1	1
481	к а	1	1
482	всякого сомнения	1	1
483	складывается литературный	1	1
484	в восприятии	1	1
485	с особого	1	1
486	приложимо к	1	1
487	несет в	3	1
488	или менее	1	1
489	в этих	5	1
490	она сама	1	1
491	л с	1	1
492	этой связи	4	1
493	и ее	1	1
494	в отношении	1	1
495	в такой	2	1
496	вне всякого	1	1
497	духовная ценность	1	1
498	молодого человека	1	1
499	как вторая	2	1
500	опять как	1	1
501	равной мере	2	1
502	теории литературы	2	1
503	в которых	1	1
504	жизни с	1	1
505	к художественности	1	1
506	главы и	2	1
507	есть его	1	1
508	точку зрения	1	1
509	подлинный смысл	1	1
510	привлекает внимание	1	1
511	по характеристике	1	1
512	но он	3	1
513	не его	1	1
514	адекватности читательского	1	1
515	их в	1	1
516	не должно	1	1
517	ним в	1	1
518	мере и	1	1
519	мы встречаемся	1	1
520	нас к	1	1
521	например и	1	1
522	тому что	4	1
523	раз и	1	1
524	между людьми	1	1
525	вызывает сомнений	1	1
526	человеческую субъективность	1	1
527	не менее	5	1
528	человека есть	1	1
529	эстетической природы	2	1
530	человека но	1	1
531	из нас	3	1
532	мышление в	2	1
533	и фиксации	1	1
534	склонный к	1	1
535	очень существенно	1	1
536	одна из	2	1
537	и остается	1	1
538	смысл художественного	1	1
539	на него	2	1
540	художественности к	1	1
541	не вызывает	1	1
542	способ организации	1	1
543	в самых	1	1
544	картины мира	4	1
545	это еще	1	1
546	однако если	1	1
547	нельзя не	1	1
548	о природе	3	1
549	последние десятилетия	1	1
550	ничего не	8	1
551	эта сторона	1	1
552	такова что	1	1
553	этих двух	1	1
554	к концу	1	1
555	такая же	1	1
556	персонажа в	2	1
557	художественную целостность	1	1
558	одной лишь	1	1
559	но это	1	1
560	с другом	1	1
561	самоактуализации как	1	1
562	представляется нам	2	1
563	xx века	1	1
564	то о	2	1
565	она приобретает	1	1
566	соответствующую позицию	1	1
567	к себе	5	1
568	он видел	1	1
569	всего в	1	1
570	общении с	1	1
571	как для	1	1
572	эстетическая модальность	1	1
573	на это	1	1
574	говорит о	1	1
575	пределах текста	1	1
576	не одного	1	1
577	начальный абзац	1	1
578	жизни героев	1	1
579	духовного самоопределения	3	1
580	в виду	1	1
581	но при	1	1
582	в в	1	1
583	литературном произведении	1	1
584	таит в	1	1
585	как по	2	1
586	читателя как	1	1
587	встреча с	1	1
588	на свой	1	1
589	со мною	2	1
590	однако эта	1	1
591	на том	2	1
592	же касается	2	1
593	по аналогии	1	1
594	в последующих	1	1
595	соответствующую ей	1	1
596	том как	3	1
597	в отдельных	1	1
598	этой жизни	1	1
599	внимание к	1	1
600	не случайна	1	1
601	об одном	2	1
602	воли и	1	1
603	речь повествователя	1	1
604	и т.д	1	1
605	его художественной	1	1
606	в самой	1	1
607	для своей	1	1
608	это вполне	1	1
609	внимание на	2	1
610	говорит об	1	1
611	слова как	2	1
612	но мы	1	1
613	и что	2	1
614	его жизни	2	1
615	состоит что	1	1
616	вслушивается в	1	1
617	быть личностью	1	1
618	может не	1	1
619	как было	1	1
620	восходит к	1	1
621	выражению и	1	1
622	в которую	1	1
623	творчества в	1	1
624	когда оно	1	1
625	эти два	1	1
626	человеческий способ	1	1
627	или напротив	2	1
628	и н	4	1
629	и только	1	1
630	представляется автору	1	1
631	увиденной как	1	1
632	наконец в	1	1
633	во внутренней	1	1
634	а его	2	1
635	слов и	1	1
636	вплоть до	1	1
637	эта парадоксальная	1	1
638	быть найден	1	1
639	и интерпретации	1	1
640	своей природе	2	1
641	в него	2	1
642	духовную глубину	1	1
643	актуальность для	1	1
644	не владеет	1	1
645	и дело	2	1
646	тот же	1	1
647	жанровой стратегии	2	1
648	вопросы то	1	1
649	зрения в	1	1
650	а тем	1	1
651	проникнуть в	2	1
652	друг друга	5	1
653	напряжения между	1	1
654	входит в	1	1
655	романа как	1	1
656	впечатления но	1	1
657	ему самому	1	1
658	его автора	1	1
659	природы перед	1	1
660	так что	2	1
661	со своим	2	1
662	связи с	4	1
663	литературы не	1	1
664	то и	3	1
665	в итоге	1	1
666	оно в	1	1
667	действующего лица	1	1
668	существования и	1	1
669	во втором	1	1
670	а то	2	1
671	личности однако	1	1
672	или даже	1	1
673	в данной	2	1
674	за ним	2	1
675	к своим	1	1
676	не утрачивают	1	1
677	себе знать	1	1
678	всяком случае	1	1
679	могло бы	1	1
680	слова в	2	1
681	в одном	1	1
682	в пространстве	1	1
683	может претендовать	1	1
684	в xx	1	1
685	у него	9	1
686	при отсутствии	1	1
687	и рождается	1	1
688	всегда только	1	1
689	как раз	4	1
690	тут же	1	1
691	в науке	1	1
692	в целях	1	1
693	и напротив	1	1
694	самому в	1	1
695	только на	2	1
696	в особенности	1	1
697	не до	1	1
698	и даже	3	1
699	даже не	1	1
700	литература xx	1	1
701	до сих	2	1
702	влияние на	2	1
703	всей своей	1	1
704	может и	3	1
705	или иначе	2	1
706	вслед за	1	1
707	человека а	1	1
708	художественного содержания	1	1
709	с той	2	1
710	художественный итог	1	1
711	действующих лиц	2	1
712	и быть	4	1
713	было и	1	1
714	один и	1	1
715	и др	1	1
716	во внешней	1	1
717	бахтин не	1	1
718	что для	1	1
719	к человеку	1	1
720	этого персонажа	1	1
721	человеческое я	1	1
722	их результатов	1	1
723	превращается в	3	1
724	не было	4	1
725	бы послужить	1	1
726	в рассказе	11	1
727	таком взгляде	1	1
728	не означает	2	1
729	однако и	3	1
730	человеческой жизни	4	1
731	художественности при	1	1
732	долгое время	1	1
733	о чем	1	1
734	когда же	1	1
735	для человека	1	1
736	специфически человеческий	1	1
737	н.д тамарченко	2	1
738	в связи	3	1
739	чеховского рассказа	9	1
740	о себе	1	1
741	своему содержанию	1	1
742	результате которой	1	1
743	ни на	1	1
744	он уже	4	1
745	как это	1	1
746	в лице	3	1
747	именно второе	1	1
748	интерпретируется как	1	1
749	к своему	2	1
750	по своему	3	1
751	если оно	1	1
752	видя в	1	1
753	словно бы	1	1
754	не умел	1	1
755	мировой жизни	1	1
756	происходит в	1	1
757	в мир	1	1
758	в тот	2	1
759	да и	2	1
760	согласно которому	1	1
761	друг с	1	1
762	в художественную	1	1
763	произведений как	1	1
764	с этой	2	1
765	своим результатам	1	1
766	самом же	1	1
767	бытия с	1	1
768	еще раз	2	1
769	является для	1	1
770	сих пор	2	1
771	в аспекте	5	1
772	приобщения к	1	1
773	перед нами	5	1
774	к другим	1	1
775	этом смысле	1	1
776	произведения а	1	1
777	художественного времени	1	1
778	самоопределения личности	1	1
779	и для	3	1
780	еще одна	1	1
781	мышления в	1	1
782	случае если	1	1
783	при таком	1	1
784	и от	4	1
785	все что	1	1
786	где по	1	1
787	что оно	1	1
788	художественного и	1	1
789	две недели	1	1
790	в результате	2	1
791	о котором	2	1
792	своей собственной	2	1
793	но одновременно	3	1
794	я не	1	1
795	хотя и	2	1
796	на первый	1	1
797	ее и	1	1
798	для нас	1	1
799	от него	3	1
800	из текста	2	1
801	мы должны	1	1
802	в исходном	1	1
803	идет об	1	1
804	сказано о	1	1
805	же в	3	1
806	хотя в	1	1
807	не я	1	1
808	личности и	2	1
809	в своих	3	1
810	перед его	1	1
811	среди других	1	1
812	жизни в	6	1
813	специальном значении	1	1
814	свою судьбу	1	1
815	все еще	2	1
816	в свою	1	1
817	письма и	1	1
818	художника однако	1	1
819	в романе	1	1
820	ставим перед	1	1
821	не знает	2	1
822	к его	1	1
823	из этого	1	1
824	частности к	1	1
825	таким же	1	1
826	в действительности	4	1
827	которой я	1	1
828	жизни и	5	1
829	героя как	1	1
830	и эта	1	1
831	они не	2	1
832	который не	1	1
833	во всяком	1	1
834	и личности	1	1
835	этой точки	1	1
