N	2gram	Losev_Prob_3	Vladivir
618	мы перешли	1	1
619	в собственном	1	1
620	нет никакой	1	1
621	только то	2	1
622	но мы	1	1
623	свой известный	2	1
624	от того	2	1
625	слова а	2	1
626	быть близкими	1	1
627	с собой	3	1
628	на понятие	1	1
629	на нее	1	1
630	которыми мы	1	1
631	ясно что	6	1
632	особенно в	1	1
633	с самим	3	1
634	мы приведем	1	1
635	столько же	2	1
636	еще не	5	1
637	когда в	3	1
638	том как	2	1
639	поэтому в	1	1
640	быть может	1	1
641	для этого	6	1
642	выводу что	1	1
643	неизвестно чего	2	1
644	все дело	2	1
645	и деятельности	1	1
646	дано у	1	1
647	и та	1	1
648	язык и	1	1
649	то уже	1	1
650	хочет сказать	1	1
651	все его	1	1
652	вопросу о	1	1
653	в отрыве	1	1
654	во втором	1	1
655	почти можно	1	1
656	с аксакова	2	1
657	что бы	1	1
658	уже во	2	1
659	также например	1	1
660	еще только	1	1
661	и об	1	1
662	в него	1	1
663	есть идея	3	1
664	но тут	2	1
665	в литературе	1	1
666	конца то	1	1
667	значит что	7	1
668	что здесь	5	1
669	но с	2	1
670	что только	1	1
671	этот вопрос	3	1
672	дело с	1	1
673	на неопределенное	1	1
674	что даже	4	1
675	известного рода	1	1
676	далеко в	1	1
677	как нечто	9	1
678	которое мы	5	1
679	поэтому и	2	1
680	и кончая	1	1
681	их жизни	1	1
682	всех его	1	1
683	представить как	1	1
684	этом их	2	1
685	и ее	3	1
686	не мешает	3	1
687	и тем	9	1
688	со всеми	1	1
689	в качестве	3	1
690	же он	1	1
691	для всех	1	1
692	к идее	1	1
693	с нею	2	1
694	если мы	16	1
695	только на	5	1
696	было раньше	1	1
697	речи в	1	1
698	существу своему	1	1
699	человеческого духа	1	1
700	хотя в	1	1
701	или даже	5	1
702	при помощи	8	1
703	в душе	1	1
704	и других	1	1
705	должны выставить	1	1
706	из них	2	1
707	и этот	1	1
708	тоже в	1	1
709	и никаких	1	1
710	никто не	2	1
711	точка зрения	1	1
712	представлений о	1	1
713	в одном	1	1
714	здесь перед	2	1
715	заметить что	1	1
716	как раз	8	1
717	тем что	4	1
718	имеется еще	1	1
719	что сказать	1	1
720	виде все	1	1
721	его целиком	1	1
722	себе отчет	1	1
723	это будет	4	1
724	вид что	1	1
725	его ни	1	1
726	даже не	2	1
727	до сих	2	1
728	на ее	2	1
729	можно сколько	1	1
730	а эти	1	1
731	грозный и	1	1
732	же о	1	1
733	в природе	2	1
734	при чем	1	1
735	точно не	1	1
736	виде и	3	1
737	считать его	1	1
738	этот термин	1	1
739	деле если	2	1
740	смысла и	1	1
741	нужно сказать	1	1
742	то и	5	1
743	и стал	1	1
744	вот в	1	1
745	иначе но	1	1
746	которых мы	1	1
747	в поисках	2	1
748	его буквально	1	1
749	ничем не	2	1
750	мы и	2	1
751	человеческой жизни	2	1
752	было сказано	1	1
753	нужно считать	1	1
754	цели своей	1	1
755	ни о	3	1
756	обычно не	1	1
757	что мы	8	1
758	этот принцип	1	1
759	с удивлением	1	1
760	если это	1	1
761	нечто такое	1	1
762	такой степени	1	1
763	ни на	3	1
764	его как	3	1
765	и гораздо	1	1
766	если она	1	1
767	поэтому если	1	1
768	осени в	1	1
769	к своему	1	1
770	не могут	1	1
771	эту терминологию	1	1
772	он говорит	1	1
773	отдельные точки	2	1
774	но сам	1	1
775	однако эти	1	1
776	перехода от	1	1
777	есть только	4	1
778	перед нами	8	1
779	эти точки	1	1
780	это есть	3	1
781	содержат в	1	1
782	вне всех	1	1
783	хотя с	1	1
784	не что	4	1
785	и всей	2	1
786	в первой	1	1
787	жизни можно	1	1
788	из отдельных	2	1
789	дело здесь	4	1
790	ведь всякий	2	1
791	этом случае	5	1
792	сих пор	2	1
793	имеет значение	6	1
794	имел в	1	1
795	но для	1	1
796	пока еще	2	1
797	самое большее	1	1
798	исключает всякую	1	1
799	действительность однако	1	1
800	тоже может	1	1
801	являются не	1	1
802	поскольку сущность	1	1
803	о крайне	1	1
804	по образцу	1	1
805	представляется что	1	1
806	нельзя сказать	2	1
807	котором он	2	1
808	время и	2	1
809	не с	1	1
810	от него	2	1
811	из себя	3	1
812	у них	2	1
813	и которое	1	1
814	ни к	3	1
815	пришлось бы	1	1
816	тонким и	1	1
817	от всего	1	1
818	тоже есть	4	1
819	есть уже	3	1
820	и страданий	1	1
821	от всякого	2	1
822	эту вещь	2	1
823	в целях	1	1
824	иное чем	1	1
825	хотя как	1	1
826	быть и	3	1
827	яснейшим образом	1	1
828	категории как	1	1
829	только как	1	1
830	а ведь	3	1
831	была бы	1	1
832	равно как	1	1
833	же самой	4	1
834	рассматривать и	1	1
835	но когда	2	1
836	по одному	1	1
837	разным причинам	1	1
838	большей частью	1	1
839	эти слова	2	1
840	будет сказать	1	1
841	но эти	1	1
842	а может	2	1
843	бы даже	1	1
844	ее в	1	1
845	и другие	3	1
846	с общим	1	1
847	совершенно нет	3	1
848	они не	1	1
