N	2gram	Vygotskiy__6	Sovremen
334	с другой	2	1
335	как у	1	1
336	этим вопросом	1	1
337	самом конце	1	1
338	нельзя сказать	1	1
339	именно в	4	1
340	здесь в	1	1
341	положение на	1	1
342	этом смысле	2	1
343	что один	2	1
344	должен был	3	1
345	это своеобразное	1	1
346	на ней	2	1
347	в ином	3	1
348	нам представляются	1	1
349	только к	3	1
350	ни в	1	1
351	но уже	1	1
352	роли и	1	1
353	рядом с	1	1
354	остается еще	2	1
355	все равно	1	1
356	и составляет	3	1
357	для своего	1	1
358	несмотря на	2	1
359	развиваются в	1	1
360	оно имеет	1	1
361	эту стадию	1	1
362	обратимся к	1	1
363	и следовательно	4	1
364	понятия и	10	1
365	находиться в	1	1
366	всецело и	1	1
367	в связи	2	1
368	связей и	2	1
369	и становится	1	1
370	том что	19	1
371	следующий вопрос	1	1
372	законов и	2	1
373	этих процессов	1	1
374	все более	2	1
375	оперировать с	1	1
376	этом случае	2	1
377	но если	4	1
378	том как	2	1
379	и при	1	1
380	всех трех	1	1
381	таким же	1	1
382	заключать в	1	1
383	так же	15	1
384	в такой	2	1
385	мы говорим	2	1
386	иного типа	1	1
387	а при	1	1
388	тот факт	1	1
389	в первый	1	1
390	представление о	1	1
391	и значит	1	1
392	от его	1	1
393	в данном	2	1
394	для объяснения	2	1
395	и той	3	1
396	которые в	4	1
397	в обратном	2	1
398	без всяких	1	1
399	и более	2	1
400	так называемое	1	1
401	там где	7	1
402	общего и	2	1
403	зрения и	1	1
404	по себе	3	1
405	в своем	7	1
406	только о	1	1
407	если понимать	1	1
408	как например	1	1
409	общей проблемы	1	1
410	в любом	2	1
411	благодаря этому	1	1
412	но вопрос	1	1
413	сих пор	3	1
414	играть в	1	1
415	но они	1	1
416	с ним	2	1
417	они относятся	1	1
418	и развития	6	1
419	поэтому что	1	1
420	что эта	2	1
421	все три	1	1
422	она не	2	1
423	что с	3	1
424	ряд в	1	1
425	и тогда	1	1
426	для каждого	2	1
427	мысли в	4	1
428	стадии развития	1	1
429	не имеет	6	1
430	дело в	1	1
431	смысле т.е	1	1
432	в процессе	9	1
433	мы вправе	1	1
434	ходом развития	1	1
435	которых она	1	1
436	системы т.е	1	1
437	но только	2	1
438	и от	2	1
439	он с	2	1
440	только не	3	1
441	этого явления	1	1
442	никогда не	8	1
443	этой системы	1	1
444	это совершенно	1	1
445	это как	1	1
446	но отнюдь	1	1
447	хотя и	3	1
448	только и	1	1
449	действия в	1	1
450	можем ли	1	1
451	не представляет	1	1
452	никакого принципиального	1	1
453	процессы развития	2	1
454	случае и	1	1
455	видим что	1	1
456	самому своему	1	1
457	и его	3	1
458	как всякая	1	1
459	связи с	3	1
460	но это	2	1
461	могли быть	1	1
462	этой области	2	1
463	на которой	1	1
464	и из	1	1
465	а о	1	1
466	и научного	1	1
467	между ними	7	1
468	от общего	2	1
469	это делает	1	1
470	не знает	3	1
471	сказать что	13	1
472	но этим	1	1
473	в живой	1	1
474	самое в	1	1
475	очень часто	1	1
476	но верно	1	1
477	развития и	10	1
478	не что	1	1
479	сравнительно с	1	1
480	о действительном	1	1
481	человека в	1	1
482	в то	6	1
483	есть то	1	1
484	самое что	1	1
485	объяснение не	1	1
486	как сравнение	1	1
487	в заключение	1	1
488	и сильным	1	1
489	той или	1	1
490	в своих	3	1
491	два основных	1	1
492	на это	1	1
493	опыта и	3	1
494	все что	1	1
495	они не	4	1
496	ничего общего	1	1
