N	2gram	Bakhtin_Fr_5	Problema
215	почти всегда	3	2
216	и больше	2	2
217	от всякой	1	2
218	уже более	2	2
219	говорить о	2	2
220	ему в	1	2
221	и он	3	2
222	значительной мере	1	2
223	иное как	1	2
224	столь же	1	2
225	в чем	2	2
226	то мы	1	2
227	нет и	2	2
228	за пределы	1	2
229	что они	1	2
230	относится к	2	2
231	что во	1	2
232	все же	2	2
233	и где	1	2
234	то в	1	2
235	что это	2	2
236	другом случае	1	2
237	тому же	4	2
238	она-то и	1	2
239	на его	1	2
240	он не	6	2
241	перестает быть	2	2
242	с ее	5	2
243	на земле	1	2
244	как они	3	2
245	не будет	1	2
246	на все	2	2
247	на этой	1	2
248	его в	5	2
249	на миг	1	2
250	весь мир	6	2
251	но именно	2	2
252	этом мы	1	2
253	для них	2	2
254	далеко не	1	2
255	между собою	4	2
256	в котором	1	2
257	то перед	1	2
258	мы находим	4	2
259	но эта	2	2
260	не будем	2	2
261	звездное небо	1	2
262	с такою	1	2
263	не могли	1	2
264	того же	3	2
265	но они	3	2
266	друг друга	1	2
267	дело в	3	2
268	того чтобы	6	2
269	смысле как	1	2
270	и по	1	2
271	и притом	2	2
272	к ней	2	2
273	свидетельствуют о	1	2
274	во все	2	2
275	для его	1	2
276	они и	2	2
277	и это	4	2
278	мы его	1	2
279	одном случае	1	2
280	под руководством	1	2
281	и говорит	1	2
282	в пределах	2	2
283	и когда	1	2
284	для этого	1	2
285	остановимся на	1	2
286	и что	2	2
287	в значительной	2	2
288	это было	4	2
289	на всех	2	2
290	с его	7	2
291	вся эта	1	2
292	этот последний	1	2
293	по городу	2	2
294	том как	2	2
295	тот же	1	2
296	с ними	1	2
297	по этому	1	2
298	со всеми	5	2
299	себя в	1	2
300	эти образы	12	2
301	эти и	1	2
302	свидетельствует о	1	2
303	является не	1	2
304	в конце	7	2
305	то время	3	2
306	в других	1	2
307	о которых	1	2
308	же деле	1	2
309	без всякой	1	2
310	этих образов	7	2
311	в самом	4	2
312	а именно	2	2
313	и прежде	3	2
314	что иное	1	2
315	в настоящей	1	2
316	говорит о	1	2
317	в это	1	2
318	общего с	1	2
319	к своему	1	2
320	xix века	1	2
321	был в	1	2
322	в человеческом	1	2
323	этого произведения	1	2
324	самом же	1	2
325	этот путь	2	2
326	из себя	1	2
327	еще более	1	2
328	жизни в	2	2
329	в частности	1	2
330	но этот	3	2
331	не что	1	2
332	можно назвать	1	2
333	и наиболее	2	1
334	можно говорить	2	1
335	также что	1	1
336	и стремления	1	1
337	но особенно	1	1
338	одним из	5	1
339	с жизнью	1	1
340	связана с	1	1
341	и борьбу	1	1
342	становится в	1	1
343	своими собственными	1	1
344	тем же	1	1
345	дело однако	1	1
346	и до	2	1
347	ведь и	3	1
348	и появляется	1	1
349	случае нельзя	1	1
350	в году	3	1
351	хотя уже	1	1
352	же как	4	1
353	и тут	1	1
354	наглядностью и	2	1
355	единство и	3	1
356	не была	1	1
357	свободная от	1	1
358	и глубокие	2	1
359	космоса в	1	1
360	жизни это	1	1
361	переплетается с	2	1
362	это время	2	1
363	собою и	1	1
364	целое и	1	1
365	лишенный всякого	1	1
366	время в	1	1
367	истории в	1	1
368	тем как	1	1
369	и всего	1	1
370	особенно если	1	1
371	значение и	2	1
372	не все	1	1
373	если в	2	1
374	должны были	1	1
375	значение имеет	1	1
376	своего сына	1	1
377	из таких	1	1
378	образов но	3	1
379	здесь весьма	1	1
380	его на	1	1
381	чем мы	1	1
382	выйти из	3	1
383	это был	1	1
384	кто не	2	1
385	понять и	1	1
386	когда он	2	1
387	это тоже	1	1
388	напомним что	2	1
389	жизни нет	1	1
390	имеет в	1	1
391	он на	1	1
392	в этот	2	1
393	тут нет	1	1
394	в целом	2	1
395	как некий	1	1
396	чем больше	1	1
397	он в	2	1
398	бы не	1	1
399	из этих	3	1
400	им в	2	1
401	как он	3	1
402	на то	1	1
403	но на	3	1
404	в наших	1	1
405	социального положения	1	1
406	а об	1	1
407	на площади	3	1
408	освобождение от	4	1
409	они в	1	1
410	и еще	1	1
411	никакому сомнению	1	1
412	на службу	1	1
413	все с	1	1
414	здесь дан	1	1
415	больше всего	1	1
416	связанные с	3	1
417	имеют в	1	1
418	об этой	3	1
419	мировой литературе	2	1
420	образов до	1	1
421	мира сего	2	1
422	бы нам	1	1
423	дело здесь	3	1
424	что большинство	1	1
425	с начала	1	1
426	чаще всего	1	1
427	не служит	1	1
428	смерть и	2	1
429	солнце и	1	1
430	из нее	1	1
431	но уже	1	1
432	рядом с	2	1
433	их для	1	1
434	тот самый	1	1
435	и подобные	1	1
436	силой и	1	1
437	эту тему	1	1
438	вокруг этого	1	1
439	говорится о	1	1
440	основные явления	1	1
441	жизни но	1	1
442	является основой	1	1
443	как таковой	1	1
444	нисколько не	3	1
445	смысл и	1	1
446	во время	12	1
447	есть другими	1	1
448	и при	1	1
449	в атмосфере	6	1
450	только бытовым	1	1
451	в их	4	1
452	человеком и	2	1
453	мы говорили	2	1
454	ясной и	1	1
455	не как	1	1
456	что при	1	1
457	жизни с	1	1
458	от его	3	1
459	признать что	1	1
460	и соответствующее	1	1
461	вот эта	1	1
462	поэтому здесь	1	1
463	дается в	4	1
464	поэтому в	1	1
465	в поэме	1	1
466	и вот	3	1
467	этих моментов	1	1
468	которые в	1	1
469	страха и	5	1
470	и используются	1	1
471	том же	2	1
472	что этот	1	1
473	на всю	1	1
474	обходится и	1	1
475	даже в	2	1
476	что эта	2	1
477	и вся	1	1
478	тому что	1	1
479	раз и	1	1
480	человечества и	1	1
481	что ему	1	1
482	ее с	1	1
483	на дыбы	1	1
484	к этим	1	1
485	это нисколько	1	1
486	от жизни	1	1
487	у него	4	1
488	чем не	2	1
489	следовательно и	1	1
490	никогда не	1	1
491	одном и	1	1
492	вся его	1	1
493	и общественной	1	1
494	ничего не	4	1
495	это то	1	1
496	все стороны	1	1
497	сущность его	1	1
498	и любовь	1	1
499	это слово	1	1
500	под названием	2	1
501	и всевозможные	1	1
502	нового времени	1	1
503	в основе	4	1
504	и общность	1	1
505	больше того	1	1
506	от их	3	1
507	изображается борьба	1	1
508	не могут	2	1
509	от религиозной	1	1
510	здесь совершенно	1	1
511	сама жизнь	1	1
512	числе и	2	1
513	с полной	3	1
514	бы он	1	1
515	что уже	1	1
516	еще по	1	1
517	здесь под	1	1
518	и порождает	1	1
519	в каждом	2	1
520	но к	1	1
521	они вовсе	2	1
522	понимали его	1	1
523	вещами и	1	1
524	что все	2	1
525	нам о	2	1
526	свою очередь	1	1
527	и сами	1	1
528	всего этого	3	1
529	чтобы быть	1	1
530	образы являются	2	1
531	говорили что	2	1
532	так было	1	1
533	вообще нет	1	1
534	свободу и	5	1
535	на том	2	1
536	торжество и	1	1
537	котором мы	1	1
538	и сам	1	1
539	то как	1	1
540	в образе	1	1
541	будущего урожая	1	1
542	тысячи лет	1	1
543	это вовсе	1	1
544	которым и	1	1
545	начала и	1	1
546	которая была	1	1
547	сам он	1	1
548	образы в	7	1
549	развития этих	1	1
550	он по	1	1
551	когда в	2	1
552	это только	1	1
553	что дело	1	1
554	этой жизни	3	1
555	в эпоху	7	1
556	образ самого	2	1
557	однажды его	1	1
558	стремление к	1	1
559	но здесь	1	1
560	находится в	1	1
561	именно потому	1	1
562	же необходимо	1	1
563	и здесь	4	1
564	и поэтому	1	1
565	как ее	2	1
566	всех областях	1	1
567	в новую	1	1
568	основе своей	1	1
569	все его	1	1
570	можно встретить	1	1
571	нас в	2	1
572	этих двух	1	1
573	добра и	1	1
574	и содержания	1	1
575	исторического развития	1	1
576	на какую	1	1
577	и она	2	1
578	и самые	1	1
579	и борьбы	2	1
580	того что	3	1
581	происходит в	2	1
582	эти последние	2	1
583	иоанна и	1	1
584	известно что	1	1
585	быть и	1	1
586	образов и	4	1
587	мы видим	5	1
588	время когда	1	1
589	трудом и	1	1
590	и быть	1	1
591	в разные	1	1
592	поэтому и	3	1
593	для нее	1	1
594	здесь с	2	1
595	в эти	2	1
596	образов в	10	1
597	этому поводу	1	1
598	есть чисто	1	1
599	на сцене	1	1
600	и у	5	1
601	эти черты	1	1
602	петра i	1	1
603	то ведь	1	1
604	с трудом	1	1
605	большинстве случаев	2	1
606	написал в	1	1
607	где бы	1	1
608	нуждается в	3	1
609	ведь это	2	1
610	в известной	2	1
611	представлений о	1	1
612	с этими	1	1
613	для меня	1	1
614	не о	1	1
615	не случайно	1	1
616	часто и	1	1
617	образы а	1	1
618	жизни на	1	1
619	заметить что	2	1
620	мы назвали	1	1
621	время уже	1	1
622	образы у	2	1
623	со всем	1	1
624	ней и	1	1
625	до сих	3	1
626	теперь нам	1	1
627	нельзя сказать	1	1
628	вне и	1	1
629	являются только	1	1
630	преподносится в	1	1
631	он это	1	1
632	бы эти	1	1
633	мы еще	2	1
634	значении этих	1	1
635	и др	8	1
636	не мыслится	1	1
637	до конца	1	1
638	что для	1	1
639	превращается в	2	1
640	менее он	1	1
641	церкви и	2	1
642	нужно сказать	2	1
643	она вполне	1	1
644	и гете	2	1
645	его как	4	1
646	не коснулись	1	1
647	о чем	3	1
648	на эту	2	1
649	для человека	1	1
650	человеческой культуры	2	1
651	и том	1	1
652	под влиянием	1	1
653	эти особенности	2	1
654	она говорит	2	1
655	на фоне	2	1
656	атмосфера и	1	1
657	от страха	3	1
658	он один	1	1
659	будущее и	2	1
660	к жизни	1	1
661	это были	1	1
662	тенденцию к	1	1
663	связаны с	4	1
664	после убийства	1	1
665	руки и	1	1
666	ко всему	2	1
667	гомера и	1	1
668	другое произведение	1	1
669	значение как	1	1
670	и самых	1	1
671	мы сказали	1	1
672	не его	1	1
673	слова и	2	1
674	в прологе	1	1
675	действительности есть	1	1
676	сих пор	3	1
677	видно что	1	1
678	и новой	1	1
679	понятия как	1	1
680	такой образ	1	1
681	на одной	1	1
682	на самой	1	1
683	этот образ	1	1
684	за его	2	1
685	в мировой	1	1
686	для выражения	1	1
687	ногами и	1	1
688	не подлежит	2	1
689	и самому	1	1
690	мира и	8	1
691	и времени	1	1
692	развития и	1	1
693	себя самого	1	1
694	с известной	1	1
695	отрывки из	1	1
696	бы в	4	1
697	он никак	1	1
698	но зато	1	1
699	не дает	1	1
700	нам в	1	1
701	становления и	2	1
702	и начинается	1	1
703	всего мира	1	1
704	в романе	11	1
705	между ними	1	1
706	не знает	1	1
707	их с	2	1
708	в свою	1	1
709	жизни а	1	1
710	шекспира и	2	1
711	что под	1	1
712	он и	3	1
713	только о	1	1
714	всего его	1	1
715	почти нет	1	1
716	в заключение	3	1
717	и другие	3	1
718	по поводу	4	1
719	это в	2	1
720	как на	4	1
721	том числе	4	1
