N	2gram	Propp_Isto_6	Tvorches
189	в виде	6	2
190	на ней	1	2
191	или даже	1	2
192	и других	3	2
193	то у	1	2
194	его и	1	2
195	не так	2	2
196	в одном	3	2
197	вовсе не	2	2
198	давно уже	1	2
199	может служить	1	2
200	друг друга	1	2
201	только с	1	2
202	отличие от	1	2
203	брак с	1	2
204	в свой	1	2
205	с другой	10	2
206	не было	3	2
207	это прежде	1	2
208	на этот	1	2
209	не означает	2	2
210	зависит от	4	2
211	в частности	3	2
212	начиная с	1	2
213	и м	1	2
214	него в	2	2
215	в руки	2	2
216	в основе	1	2
217	видим в	1	2
218	связь с	11	2
219	но если	1	2
220	из этого	3	2
221	но эти	2	2
222	во всяком	2	2
223	с новыми	1	1
224	вряд ли	1	1
225	ту же	2	1
226	речь идет	1	1
227	так я	1	1
228	по адресу	1	1
229	как его	1	1
230	не видим	1	1
231	связана с	3	1
232	с кем	1	1
233	не имел	1	1
234	только потому	1	1
235	нас на	1	1
236	из его	2	1
237	почти всегда	3	1
238	приходит к	3	1
239	мы уже	6	1
240	в литературу	1	1
241	еще нет	4	1
242	со всех	1	1
243	как прочно	1	1
244	что если	1	1
245	большую роль	1	1
246	очень интересны	1	1
247	на место	3	1
248	вскоре он	1	1
249	если герой	1	1
250	этом не	1	1
251	со смертью	1	1
252	не вполне	2	1
253	это сказывается	1	1
254	то это	5	1
255	сказать о	1	1
256	же что	1	1
257	всех сторон	1	1
258	материальной жизни	1	1
259	он был	2	1
260	с его	4	1
261	во всех	1	1
262	на чудесной	1	1
263	о смерти	9	1
264	но как	4	1
265	этот дворец	3	1
266	не все	1	1
267	в жизни	1	1
268	отношение к	1	1
269	такой силой	1	1
270	или иное	3	1
271	тесно связан	1	1
272	с этим	2	1
273	не хватает	1	1
274	и нет	1	1
275	не хочешь	1	1
276	этой стороны	1	1
277	однако не	1	1
278	перед нами	2	1
279	подробную разработку	1	1
280	встрече с	1	1
281	во дворце	1	1
282	как уже	1	1
283	и как	2	1
284	его к	1	1
285	и к	1	1
286	в противоположность	1	1
287	более глубокую	1	1
288	выше мы	1	1
289	что это	2	1
290	живет в	2	1
291	бы с	1	1
292	представляет собой	2	1
293	за это	1	1
294	из этих	4	1
295	героя через	1	1
296	сил в	1	1
297	связанного с	1	1
298	и до	2	1
299	в жертву	5	1
300	после чего	6	1
301	на то	2	1
302	обнаруживает в	1	1
303	в случае	1	1
304	в прямом	1	1
305	главным образом	3	1
306	после этого	4	1
307	от которого	1	1
308	и эти	5	1
309	в первую	1	1
310	не значит	1	1
311	к одному	1	1
312	этого вопроса	1	1
313	что нужно	1	1
314	в силу	1	1
315	и вот	3	1
316	к выводу	1	1
317	можно было	2	1
318	голод и	2	1
319	жить в	1	1
320	что все	1	1
321	чего он	1	1
322	а по	1	1
323	мыслится как	1	1
324	того или	1	1
325	ней нет	2	1
326	которого не	1	1
327	образом если	1	1
328	было бы	2	1
329	в ином	6	1
330	ни в	2	1
331	в них	3	1
332	нет в	3	1
333	несмотря на	1	1
334	мы видели	11	1
335	красивых женщин	1	1
336	мы знаем	2	1
337	в один	1	1
338	остается в	1	1
339	их на	1	1
340	перед собой	1	1
341	в саду	1	1
342	меняется и	1	1
343	в эту	2	1
344	в этих	2	1
345	от своего	1	1
346	таким же	3	1
347	этой связи	1	1
348	я его	2	1
349	напоминают нам	1	1
350	и народ	1	1
351	еще с	1	1
352	было очень	1	1
353	или вернее	1	1
354	знаем что	2	1
355	и о	1	1
356	должны были	2	1
357	образом и	2	1
358	но он	2	1
359	и более	1	1
360	однако в	2	1
361	в таких	1	1
362	даже в	2	1
363	и вскоре	1	1
364	сам он	1	1
365	нас к	5	1
366	тому что	1	1
367	по мере	1	1
368	одновременно в	1	1
369	нечто вроде	1	1
370	она не	3	1
371	что с	1	1
372	на земле	4	1
373	в обоих	1	1
374	меня не	1	1
375	д все	1	1
376	точно так	2	1
377	которые были	1	1
378	это еще	3	1
379	не имеет	2	1
380	вопрос не	3	1
381	с большой	1	1
382	дает нам	2	1
383	к ней	1	1
384	эта функция	1	1
385	уже говорили	1	1
386	мире и	1	1
387	со своим	1	1
388	нужна была	1	1
389	как будто	3	1
390	героя а	1	1
391	в области	1	1
392	ли это	1	1
393	перед ним	1	1
394	стороны и	2	1
395	к себе	2	1
396	не могут	1	1
397	и вполне	1	1
398	похож на	1	1
399	как только	3	1
400	заметил что	1	1
401	перенесенный в	1	1
402	числе и	1	1
403	этой книги	1	1
404	к тому	2	1
405	что оно	4	1
406	за что	2	1
407	бы он	1	1
408	вышел весь	1	1
409	должен быть	1	1
410	очень точно	1	1
411	как мы	4	1
412	золотом веке	1	1
413	меня в	3	1
414	но при	2	1
415	то или	2	1
416	смерти в	2	1
417	только то	2	1
418	на той	2	1
419	то время	3	1
420	мы наблюдаем	1	1
421	человека для	1	1
422	его были	1	1
423	в живых	1	1
424	здесь он	1	1
425	не с	1	1
426	ясно что	1	1
427	связан с	6	1
428	вопрос этот	2	1
429	с собой	2	1
430	еще в	3	1
431	когда в	2	1
432	том как	3	1
433	что от	1	1
434	жизнь и	1	1
435	с героем	1	1
436	несколько в	1	1
437	означает что	1	1
438	и лишена	1	1
439	с человеком	1	1
440	форме в	1	1
441	образом в	1	1
442	на берегах	1	1
443	в описаниях	1	1
444	приближается к	1	1
445	и здесь	1	1
446	другом месте	1	1
447	это происходит	1	1
448	в другом	1	1
449	на вопрос	1	1
450	в библии	1	1
451	одного из	1	1
452	с одной	7	1
453	можно встретить	1	1
454	от него	3	1
455	он прямо	1	1
456	находит свое	1	1
457	то мы	1	1
458	выше в	1	1
459	в середине	1	1
460	как она	1	1
461	значит что	2	1
462	в современной	1	1
463	эти детали	1	1
464	т с	1	1
465	и новая	1	1
466	мне кажется	1	1
467	не сказано	1	1
468	пришел к	1	1
469	ли он	1	1
470	из многих	1	1
471	как нечто	1	1
472	может оказаться	1	1
473	то он	2	1
474	такое же	1	1
475	приходит в	2	1
476	к противоположному	1	1
477	или же	2	1
478	прямо не	1	1
479	его он	1	1
480	переходит в	1	1
481	и глаза	1	1
482	своим собственным	1	1
483	положение что	1	1
484	и вновь	1	1
485	еще одну	2	1
486	здесь герой	1	1
487	здесь же	4	1
488	не стал	1	1
489	она действительно	1	1
490	сочувствия к	1	1
491	ином мире	7	1
492	мир в	1	1
493	был бы	1	1
494	не составляет	1	1
495	обратно и	1	1
496	при всей	1	1
497	и никогда	1	1
498	не просто	1	1
499	смерти и	2	1
500	играют большую	1	1
501	еще ничего	1	1
502	в какой-то	1	1
503	же роль	1	1
504	для исследователя	1	1
505	что и	4	1
506	со стороны	3	1
507	даже не	1	1
508	и эту	1	1
509	его с	3	1
510	для людей	1	1
511	сам себя	1	1
512	понять этот	1	1
513	связано с	4	1
514	выше и	1	1
515	как ни	1	1
516	одну из	4	1
517	взор на	1	1
518	человека или	1	1
519	под влиянием	1	1
520	в связи	1	1
521	есть одно	1	1
522	его отец	1	1
523	уже давно	2	1
524	нее как	1	1
525	не видно	1	1
526	но кто	1	1
527	как это	5	1
528	к другой	1	1
529	эти примеры	1	1
530	нет ни	2	1
531	власть над	7	1
532	который на	1	1
533	предположить что	3	1
534	он говорит	1	1
535	он будет	1	1
536	с такой	1	1
537	что же	2	1
538	самого себя	2	1
539	у ивана	1	1
540	и такие	1	1
541	том смысле	1	1
542	этого слова	1	1
543	он имел	1	1
544	бога и	1	1
545	такова же	2	1
546	отличается от	2	1
547	в самую	1	1
548	над его	1	1
549	до возвращения	1	1
550	это явление	2	1
551	под названием	2	1
552	в книге	4	1
553	и для	1	1
554	мы только	1	1
555	такое понимание	2	1
556	а все	1	1
557	своей собственной	1	1
558	совершенно ясна	3	1
559	ее и	1	1
560	для нас	2	1
561	не должен	1	1
562	будто бы	1	1
563	до меня	1	1
564	в городе	2	1
565	этого развития	1	1
566	за этим	1	1
567	не есть	2	1
568	может и	1	1
569	о своем	1	1
570	в свою	1	1
571	месте в	1	1
572	и множество	1	1
573	между ними	1	1
574	не знает	1	1
575	сказать что	3	1
576	положением в	1	1
577	в последнем	2	1
578	себе не	1	1
579	частности в	1	1
580	и другие	3	1
581	я могу	2	1
582	как на	3	1
583	том числе	1	1
584	однако все	1	1
585	смысле что	1	1
