N	2gram	Vygotskiy__1	Narrotol
109	что они	2	3
110	как к	2	3
111	в целом	5	3
112	в известном	2	3
113	и его	7	3
114	не следует	1	3
115	и по	3	3
116	конечном счете	3	3
117	соответствии с	1	3
118	в слове	3	3
119	характер и	1	3
120	которой он	1	3
121	и того	1	3
122	что я	4	3
123	точку зрения	3	3
124	тому что	4	3
125	одна из	4	3
126	пока еще	1	3
127	того чтобы	7	3
128	этом отношении	2	3
129	в состав	1	3
130	как по	1	3
131	и когда	3	3
132	действующих лиц	1	3
133	строго говоря	1	3
134	между собой	1	3
135	о нем	1	3
136	в конечном	3	3
137	существенную роль	1	3
138	это не	1	3
139	известном смысле	1	3
140	один из	4	3
141	с ними	1	3
142	никак не	4	3
143	между тем	4	3
144	то и	2	3
145	представить себе	3	3
146	как раз	2	3
147	и даже	6	3
148	с этой	4	3
149	и для	5	3
150	а к	1	3
151	сказать что	7	3
152	в таком	3	3
153	и т	26	2
154	мере в	1	2
155	жизни мы	1	2
156	должна быть	3	2
157	мы не	12	2
158	же как	4	2
159	ему в	1	2
160	в ней	1	2
161	еще не	1	2
162	столь же	4	2
163	в чем	2	2
164	на самом	2	2
165	в центре	1	2
166	как образ	1	2
167	характеры действующих	1	2
168	могли бы	1	2
169	как уже	1	2
170	не являются	1	2
171	в самом	11	2
172	из этих	6	2
173	роль в	3	2
174	как он	2	2
175	на то	10	2
176	вследствие этого	1	2
177	что она	6	2
178	именно то	1	2
179	мы его	1	2
180	не будет	3	2
181	и личного	3	2
182	она оказывается	1	2
183	той же	3	2
184	зрения на	2	2
185	было бы	6	2
186	несмотря на	5	2
187	ведет к	1	2
188	с точки	2	2
189	и что	8	2
190	жизни с	1	2
191	теперь как	1	2
192	всякий раз	8	2
193	и другого	2	2
194	в памяти	1	2
195	стало быть	2	2
196	и более	1	2
197	однако в	1	2
198	что с	2	2
199	в процессе	5	2
200	как о	1	2
201	только не	3	2
202	имеем дело	1	2
203	своей природе	1	2
204	потому что	10	2
205	для нас	5	2
206	с таким	11	2
207	в сознании	2	2
208	в области	11	2
209	у нас	4	2
210	и здесь	2	2
211	все то	3	2
212	в направлении	1	2
213	имеет место	2	2
214	оно не	1	2
215	но для	1	2
216	подобно тому	5	2
217	не могу	1	2
218	мысль о	1	2
219	то чтобы	2	2
220	что у	3	2
221	те же	4	2
222	том как	1	2
223	быть может	1	2
224	все те	1	2
225	и вследствие	1	2
226	что и	13	2
227	представления о	1	2
228	дело с	3	2
229	со всеми	4	2
230	у меня	3	2
231	обратиться к	2	2
232	одно из	2	2
233	по словам	1	2
234	могло бы	4	2
235	т п	16	2
236	вовсе не	6	2
237	может служить	1	2
238	в других	1	2
239	только на	3	2
240	именно в	1	2
241	а с	1	2
242	говорит о	2	2
243	церкви и	1	2
244	и опять	1	2
245	зависит от	1	2
246	так же	12	2
247	я уже	1	2
248	в него	2	2
249	по своему	1	2
250	о чем	2	2
251	тому как	7	2
252	его жизни	1	2
253	которое не	1	2
254	а потом	1	2
255	не обнаруживается	1	2
256	той мере	1	2
257	но это	3	2
258	говоря это	1	2
259	и состоит	2	2
260	потому не	3	2
261	в результате	4	2
262	бы в	2	2
263	хотя бы	1	2
264	только что	2	2
265	о своем	1	2
266	в свою	1	2
267	который она	1	2
268	точно так	3	2
269	в своих	4	2
270	по поводу	2	2
271	как на	3	2
272	и вновь	1	2
273	границы между	1	1
274	не иначе	1	1
275	говоря о	1	1
276	например в	3	1
277	читателя или	1	1
278	в движение	1	1
279	таком случае	2	1
280	рассматривается как	1	1
281	все остальное	1	1
282	противоречие с	3	1
283	области литературы	1	1
284	это и	3	1
285	решительно все	1	1
286	смотрит на	1	1
287	тем же	3	1
288	от самого	1	1
289	стремится в	1	1
290	из его	3	1
291	прошлое и	1	1
292	он уже	1	1
293	ведь и	1	1
294	в зависимости	5	1
295	оказывается и	1	1
296	которое может	2	1
297	на материале	1	1
298	вопрос о	3	1
299	именно к	1	1
300	не была	1	1
301	только благодаря	1	1
302	оба эти	1	1
303	но она	1	1
304	вместо того	1	1
305	зависимости от	6	1
306	это время	1	1
307	на другом	1	1
308	собой в	1	1
309	иное как	1	1
310	быть в	2	1
311	это действительно	1	1
312	иначе как	2	1
313	во всех	1	1
314	совершенно прав	2	1
315	в сторону	1	1
316	с совершенно	2	1
317	очевидно что	6	1
318	и воображения	1	1
319	отношение к	2	1
320	иначе не	1	1
321	быть сведена	2	1
322	человеку и	1	1
323	за пределы	1	1
324	сознанием или	1	1
325	относится к	1	1
326	чем же	1	1
327	как говорит	2	1
328	в одной	3	1
329	если она	2	1
330	за этим	1	1
331	и нет	1	1
332	им в	3	1
333	виду и	1	1
334	и как	2	1
335	и наконец	1	1
336	его к	1	1
337	более или	2	1
338	себе не	3	1
339	самое важное	1	1
340	то в	1	1
341	за собой	1	1
342	точкой зрения	1	1
343	а есть	1	1
344	в которой	4	1
345	бы и	2	1
346	по преимуществу	1	1
347	с их	1	1
348	п все	2	1
349	быть только	1	1
350	главное в	1	1
351	поведение в	1	1
352	сказал что	1	1
353	из виду	2	1
354	что ни	1	1
355	людей и	1	1
356	мысль то	1	1
357	в нее	1	1
358	поскольку она	2	1
359	исходя из	3	1
360	музыки и	1	1
361	и характер	2	1
362	есть все	1	1
363	конечно в	1	1
364	его не	2	1
365	есть не	2	1
366	присуща всякому	1	1
367	этом смысле	2	1
368	включая в	1	1
369	здесь нет	1	1
370	в это	1	1
371	ни в	9	1
372	но мы	3	1
373	исходили из	1	1
374	к которым	3	1
375	автору и	1	1
376	не всегда	2	1
377	по удачному	1	1
378	должно быть	1	1
379	автора и	1	1
380	обратимся к	1	1
381	еще раз	1	1
382	между ними	1	1
383	одного и	2	1
384	или менее	2	1
385	есть в	7	1
386	женщин и	1	1
387	человека как	1	1
388	в такой	2	1
389	и без	2	1
390	всяком случае	6	1
391	одним и	1	1
392	она в	2	1
393	воображения читателя	1	1
394	в которых	3	1
395	мысли и	2	1
396	от себя	4	1
397	говоря и	1	1
398	действительно так	1	1
399	признать что	1	1
400	их в	2	1
401	не могли	1	1
402	новое и	1	1
403	содержание и	1	1
404	связи с	1	1
405	что есть	2	1
406	результате его	2	1
407	из нас	2	1
408	между людьми	1	1
409	случае в	3	1
410	можно ли	2	1
411	при всех	1	1
412	вплоть до	1	1
413	как можно	1	1
414	с которой	1	1
415	она не	5	1
416	иной раз	1	1
417	в людях	1	1
418	дело не	1	1
419	на котором	1	1
420	принадлежат к	2	1
421	в основе	2	1
422	время как	5	1
423	процессами и	1	1
424	что иное	1	1
425	нам и	1	1
426	виде в	1	1
427	того и	1	1
428	быть для	1	1
429	в противоречие	2	1
430	мыслей и	2	1
431	такая же	1	1
432	у шекспира	2	1
433	и теперь	2	1
434	только с	1	1
435	как будто	5	1
436	в каком	2	1
437	может показаться	2	1
438	от ее	1	1
439	к сюжету	1	1
440	не бывает	1	1
441	обоих этих	3	1
442	принадлежит к	1	1
443	не могут	3	1
444	есть только	2	1
445	во все	1	1
446	ли не	1	1
447	как только	1	1
448	же самое	2	1
449	уже было	1	1
450	сходство с	2	1
451	не хотел	1	1
452	как для	1	1
453	в полной	1	1
454	если же	2	1
455	гоголь в	1	1
456	как мы	2	1
457	что человек	1	1
458	и о	4	1
459	это движение	1	1
460	что все	3	1
461	в виду	4	1
462	на другой	1	1
463	языка и	1	1
464	то время	5	1
465	приводит к	2	1
466	третий и	1	1
467	как содержание	1	1
468	на нее	1	1
469	душевные переживания	1	1
470	ясно что	19	1
471	было в	1	1
472	особенно в	1	1
473	каждого из	3	1
474	по ее	1	1
475	это только	2	1
476	по сравнению	1	1
477	отдельной личности	2	1
478	которые у	1	1
479	мы всегда	1	1
480	полной мере	1	1
481	при такой	1	1
482	произведения как	1	1
483	люди с	1	1
484	то они	1	1
485	время в	1	1
486	означает что	2	1
487	с личной	1	1
488	утверждает что	2	1
489	основе своей	1	1
490	может не	1	1
491	аналогии с	1	1
492	и многих	1	1
493	в евгении	2	1
494	к нему	2	1
495	вся суть	1	1
496	том или	1	1
497	нем не	1	1
498	грань между	1	1
499	суть не	1	1
500	и во	2	1
501	а потому	3	1
502	во всей	1	1
503	я вижу	1	1
504	без которого	1	1
505	в другой	2	1
506	наконец в	2	1
507	также в	1	1
508	все время	4	1
509	принадлежностью данного	1	1
510	что искусство	11	1
511	говорит в	1	1
512	его рассказа	1	1
513	людей а	1	1
514	но с	1	1
515	в двух	1	1
516	что только	2	1
517	одной из	1	1
518	и кажется	1	1
519	как нечто	1	1
520	очень много	1	1
521	и так	4	1
522	простой и	1	1
523	по мнению	2	1
524	деле не	1	1
525	смысла то	1	1
526	к смыслу	1	1
527	но то	1	1
528	его существования	1	1
529	так что	5	1
530	того же	2	1
531	не можем	3	1
532	в нашей	1	1
533	является не	1	1
534	в ряд	1	1
535	в данной	1	1
536	по выражению	1	1
537	и социально	1	1
538	и их	2	1
539	в одном	2	1
540	никто не	1	1
541	установки и	1	1
542	себе например	1	1
543	под знаком	1	1
544	но что	2	1
545	которым приводит	1	1
546	хх столетия	1	1
547	в системе	1	1
548	которые могут	1	1
549	заметить что	1	1
550	отдельного человека	10	1
551	или ином	1	1
552	так легко	1	1
553	для того	6	1
554	интересующей нас	1	1
555	для художника	1	1
556	до сих	3	1
557	вовсе и	1	1
558	от другой	1	1
559	ли это	2	1
560	мысли с	1	1
561	это все	3	1
562	от тех	1	1
563	полагал что	1	1
564	ей не	1	1
565	на этот	1	1
566	и составляет	2	1
567	не означает	2	1
568	его как	1	1
569	которое кажется	1	1
570	стороны и	3	1
571	что обычно	1	1
572	и с	2	1
573	о предмете	1	1
574	на эту	1	1
575	когда она	2	1
576	что мы	8	1
577	стороны именно	1	1
578	свести к	1	1
579	вместе с	8	1
580	ради того	1	1
581	и потому	2	1
582	человек есть	1	1
583	с конца	1	1
584	всей его	1	1
585	намек на	2	1
586	что именно	1	1
587	дела мы	1	1
588	как сказано	1	1
589	он говорит	1	1
590	к жизни	2	1
591	в художественных	1	1
592	сравнению с	1	1
593	толстого совершенно	1	1
594	что же	2	1
595	поскольку он	1	1
596	него есть	1	1
597	сведена к	2	1
598	евгении онегине	3	1
599	дело здесь	1	1
600	или хотя	1	1
601	и восприятие	1	1
602	и характеры	1	1
603	слова и	1	1
604	и от	2	1
605	сих пор	3	1
606	о его	1	1
607	все это	8	1
608	от социального	2	1
609	каждой из	3	1
610	лев толстой	1	1
611	в связи	2	1
612	не существует	2	1
613	или в	1	1
614	только у	1	1
615	другое дело	1	1
616	когда он	2	1
617	но эти	1	1
618	к цели	1	1
619	в этих	4	1
620	на других	1	1
621	и смысл	1	1
622	мы должны	1	1
623	не непосредственно	1	1
624	будто бы	2	1
625	или не	2	1
626	есть продукт	2	1
627	человека не	3	1
628	не обладает	2	1
629	границу между	1	1
630	в психологии	6	1
631	всегда можем	1	1
632	и внутренне	1	1
633	косвенным путем	1	1
634	и сейчас	2	1
635	же самой	1	1
636	творцом своего	1	1
637	было показано	1	1
638	с такой	1	1
639	одновременно и	1	1
640	не что	1	1
641	бы его	1	1
642	что при	3	1
643	из этого	2	1
644	имеет в	2	1
645	в действительности	1	1
646	к другим	2	1
647	о себе	1	1
648	этой точки	5	1
649	см в	1	1
650	у людей	1	1
651	xviii в	2	1
652	к этому	4	1
653	во всяком	8	1
654	сделал бы	1	1
655	гораздо более	2	1
