N	2gram	Medvedev_F_3	formyVre
151	вследствие этого	3	3
152	в определенном	1	3
153	при этом	8	3
154	вообще не	2	3
155	одно и	1	3
156	в основу	2	3
157	его в	7	3
158	входит в	8	3
159	и других	1	3
160	с другими	1	3
161	для них	7	3
162	место и	1	3
163	и вне	2	3
164	между ними	15	3
165	в этих	3	3
166	в отношении	2	3
167	мы говорили	1	3
168	но эта	2	3
169	их в	3	3
170	xviii века	2	3
171	друг друга	5	3
172	этом отношении	3	3
173	не могут	10	3
174	к тому	4	3
175	формы и	3	3
176	и внутреннее	1	3
177	нас в	1	3
178	что и	2	3
179	в форме	1	3
180	с нашей	1	3
181	один из	1	3
182	романа и	2	3
183	мы видим	1	3
184	одной из	2	3
185	поэтому и	2	3
186	во времени	1	3
187	и ее	6	3
188	с одной	1	3
189	в качестве	1	3
190	только на	4	3
191	же в	1	3
192	в начале	1	3
193	был бы	2	3
194	одно из	1	3
195	в одном	1	3
196	до сих	1	3
197	связаны с	2	3
198	именно в	1	3
199	мы еще	2	3
200	только к	1	3
201	более того	6	3
202	с тем	7	3
203	быть только	2	3
204	а не	17	3
205	нашей точки	1	3
206	мира в	1	3
207	на фоне	3	3
208	вместе с	6	3
209	и потому	5	3
210	да и	4	3
211	сих пор	1	3
212	и времени	1	3
213	еще более	1	3
214	ни к	1	3
215	романе как	1	3
216	а в	1	3
217	не знает	1	3
218	сказать что	3	3
219	авантюрного романа	1	3
220	имеет место	3	3
221	они не	4	3
222	к этому	2	3
223	в таком	2	3
224	во всяком	6	3
225	смысле слова	2	2
226	нем нет	1	2
227	же как	3	2
228	тех же	1	2
229	здесь и	6	2
230	и принципиально	1	2
231	к другому	2	2
232	той же	3	2
233	дан в	1	2
234	же что	2	2
235	жизни это	1	2
236	очень характерно	2	2
237	момент в	1	2
238	и определяется	1	2
239	ее значение	1	2
240	но конечно	1	2
241	совсем не	5	2
242	а только	1	2
243	друг на	1	2
244	не входит	1	2
245	происходит в	1	2
246	нет и	3	2
247	определяется не	1	2
248	в истории	5	2
249	не входят	1	2
250	же и	4	2
251	для всех	1	2
252	стороны и	2	2
253	с их	1	2
254	и нет	1	2
255	не являются	2	2
256	историческая действительность	1	2
257	от этого	2	2
258	ее целом	1	2
259	в целом	4	2
260	в нашем	1	2
261	выражение в	1	2
262	как бы	8	2
263	как он	2	2
264	всей его	1	2
265	все другие	1	2
266	не как	2	2
267	уже не	3	2
268	его от	2	2
269	и по	1	2
270	об этом	1	2
271	ясно что	3	2
272	мотивов с	1	2
273	было бы	6	2
274	на почве	2	2
275	из нее	2	2
276	нет в	1	2
277	слагаются в	2	2
278	на друга	1	2
279	была уже	1	2
280	строгом смысле	1	2
281	чем в	1	2
282	этого произведения	1	2
283	автора и	1	2
284	и всей	1	2
285	для него	1	2
286	в своей	6	2
287	с точки	14	2
288	место в	10	2
289	не к	1	2
290	в отличие	2	2
291	в которых	3	2
292	но он	1	2
293	друг другу	2	2
294	том же	1	2
295	необходимо чтобы	2	2
296	по себе	4	2
297	раз и	3	2
298	его целом	1	2
299	самого начала	1	2
300	тогда когда	4	2
301	дело в	2	2
302	этот тип	1	2
303	никогда не	5	2
304	в самой	2	2
305	и является	4	2
306	определенном месте	1	2
307	этот образ	1	2
308	в каком	2	2
309	все то	1	2
310	во все	1	2
311	числе и	1	2
312	той или	1	2
313	оно не	3	2
314	правда не	1	2
315	но по	1	2
316	этого целого	1	2
317	всего этого	1	2
318	как по	1	2
319	с самого	1	2
320	если они	2	2
321	те же	3	2
322	отсюда и	1	2
323	можно только	2	2
324	ту же	2	2
325	и вообще	1	2
326	с ним	1	2
327	или иной	2	2
328	часто и	1	2
329	романа так	1	2
330	приключения и	1	2
331	единства и	3	2
332	в значительной	1	2
333	рядов и	1	2
334	на основе	1	2
335	связь между	4	2
336	внешнее и	1	2
337	на развитие	1	2
338	там где	7	2
339	того что	3	2
340	этом романе	3	2
341	быть и	1	2
342	к быту	1	2
343	явления в	1	2
344	жизнь с	1	2
345	есть в	1	2
346	уже в	4	2
347	если мы	7	2
348	в данной	2	2
349	его и	3	2
350	ни с	2	2
351	исторического процесса	3	2
352	не о	3	2
353	отличие от	2	2
354	тем что	5	2
355	существенную роль	1	2
356	и даже	2	2
357	даже не	1	2
358	с другой	6	2
359	и тех	2	2
360	еще и	1	2
361	одних и	1	2
362	одной стороны	1	2
363	жизнь в	1	2
364	он становится	2	2
365	быть конечно	1	2
366	время оно	1	2
367	что мы	1	2
368	с помощью	8	2
369	но оно	2	2
370	его на	1	2
371	неотделимо от	2	2
372	к своему	1	2
373	в данном	6	2
374	слагается из	1	2
375	в течение	1	2
376	необходимостью следует	1	2
377	в это	1	2
378	слова и	4	2
379	но для	2	2
380	здесь в	1	2
381	не является	5	2
382	одна из	2	2
383	и может	1	2
384	в точном	2	2
385	как она	1	2
386	для нас	3	2
387	лишь как	3	2
388	у них	2	2
389	поэтому все	1	2
390	мы должны	2	2
391	хотя бы	6	2
392	становления в	1	2
393	ее в	3	2
394	или не	1	2
395	видения и	4	2
396	была бы	2	2
397	совершенно не	7	2
398	равно как	3	2
399	очень важная	2	2
400	время не	1	2
401	и эта	3	2
402	можно назвать	1	2
403	я и	1	1
404	одним из	3	1
405	ряд как	1	1
406	функции в	3	1
407	не физическое	1	1
408	и через	1	1
409	его здесь	1	1
410	он может	2	1
411	которое мы	1	1
412	тем же	7	1
413	авантюрных романах	1	1
414	образа совершенно	1	1
415	высшей степени	2	1
416	объясняется и	1	1
417	иметь место	1	1
418	в зависимости	5	1
419	в доме	1	1
420	и абсолютно	1	1
421	собою в	1	1
422	со всех	1	1
423	романного жанра	1	1
424	и конечно	1	1
425	мы имеем	1	1
426	бы в	6	1
427	с более	1	1
428	этого нет	1	1
429	только другим	1	1
430	теперь мы	1	1
431	и последующих	1	1
432	бы например	2	1
433	нам в	1	1
434	бы и	3	1
435	происходило в	1	1
436	который был	2	1
437	на себе	1	1
438	из того	1	1
439	не происходит	1	1
440	пространство и	1	1
441	не знают	2	1
442	зависимости от	5	1
443	композиционные функции	5	1
444	всех сторон	2	1
445	учение об	1	1
446	отдельные законченные	1	1
447	лишь там	1	1
448	он был	4	1
449	первый план	1	1
450	разобранных нами	1	1
451	события в	1	1
452	роман и	2	1
453	служит для	1	1
454	и человеческой	1	1
455	физическое тело	1	1
456	самом деле	16	1
457	и существенного	1	1
458	данном случае	4	1
459	него также	1	1
460	то он	3	1
461	явлений и	1	1
462	менее всего	4	1
463	совершенно ясно	1	1
464	значение имеет	1	1
465	друга во	1	1
466	независимо от	5	1
467	данный момент	2	1
468	значение его	1	1
469	все искусство	1	1
470	к данному	1	1
471	мы отвлекаемся	1	1
472	более и	1	1
473	в событие	1	1
474	может получить	1	1
475	характер носит	1	1
476	другим так	1	1
477	и сюжета	1	1
478	к сыну	1	1
479	увидим что	2	1
480	литературы в	1	1
481	целого произведения	2	1
482	та же	1	1
483	из жизни	1	1
484	что это	3	1
485	человеческой судьбы	1	1
486	бы не	2	1
487	из этих	2	1
488	тоже не	1	1
489	в этой	2	1
490	и тот	1	1
491	видим и	1	1
492	имеем в	1	1
493	утратили свою	1	1
494	его прямой	1	1
495	на то	1	1
496	смыслом и	2	1
497	не могла	1	1
498	не следует	3	1
499	романе их	1	1
500	сказать в	1	1
501	оно было	1	1
502	игра с	1	1
503	литературных произведений	1	1
504	различные формы	1	1
505	а вовсе	4	1
506	как часто	1	1
507	такого человека	1	1
508	значение может	1	1
509	в корне	4	1
510	и нового	1	1
511	проблемы и	1	1
512	лишь с	2	1
513	не завершается	1	1
514	без исключения	5	1
515	других областях	1	1
516	значительной степени	1	1
517	форма в	2	1
518	касается до	1	1
519	факт что	1	1
520	жизни наконец	1	1
521	указывали на	1	1
522	главным образом	2	1
523	в мире	1	1
524	знаем не	1	1
525	зрения на	1	1
526	на протяжении	2	1
527	вместе со	1	1
528	отца к	1	1
529	уже знаем	2	1
530	моменты в	1	1
531	это противоречие	2	1
532	к определенным	1	1
533	в ином	1	1
534	от отца	1	1
535	и понимание	5	1
536	о которых	1	1
537	в высшей	2	1
538	очень важное	1	1
539	говорили в	1	1
540	форма и	1	1
541	должно быть	1	1
542	отметить следующее	1	1
543	и тогда	2	1
544	не больше	1	1
545	в эту	2	1
546	этом случае	1	1
547	ее события	1	1
548	совершенно независимо	1	1
549	он использовал	1	1
550	и при	1	1
551	таким же	2	1
552	определенные стороны	1	1
553	всяком случае	6	1
554	условный характер	1	1
555	в первый	1	1
556	и оправдание	1	1
557	должны были	1	1
558	значение для	1	1
559	является только	1	1
560	что единство	1	1
561	как их	2	1
562	единство и	1	1
563	и существенных	1	1
564	остается вне	1	1
565	в философии	2	1
566	теми же	1	1
567	и более	3	1
568	что этот	2	1
569	мере и	1	1
570	почве и	1	1
571	же мы	1	1
572	с определенными	2	1
573	и очень	2	1
574	нет никакого	1	1
575	это внутреннее	1	1
576	случае в	3	1
577	важная проблема	1	1
578	касаемся здесь	1	1
579	того если	1	1
580	до известной	2	1
581	она не	4	1
582	виду что	2	1
583	и художественной	2	1
584	как о	2	1
585	дело не	2	1
586	ними не	1	1
587	правда в	2	1
588	и вместо	1	1
589	исторических условиях	1	1
590	как его	9	1
591	когда они	1	1
592	него это	1	1
593	и снова	2	1
594	здесь лишь	1	1
595	та или	1	1
596	все без	3	1
597	этой схемы	1	1
598	следовательно и	4	1
599	что наука	1	1
600	внутреннего единства	2	1
601	литературы мы	1	1
602	того в	1	1
603	ровно ничего	2	1
604	как таковых	1	1
605	нам важно	2	1
606	здесь же	1	1
607	разных жанрах	1	1
608	входят в	1	1
609	от конкретных	1	1
610	именно их	1	1
611	эта проблема	1	1
612	с другом	1	1
613	и со	2	1
614	где она	2	1
615	у нас	3	1
616	в момент	1	1
617	ни был	1	1
618	жанров в	2	1
619	отличается от	2	1
620	ее роли	1	1
621	этого и	1	1
622	его с	1	1
623	видение и	3	1
624	как изнанка	1	1
625	они и	3	1
626	всегда есть	1	1
627	свое значение	1	1
628	в каждом	5	1
629	образа именно	1	1
630	особый тип	1	1
631	и был	1	1
632	и самое	1	1
633	не делает	1	1
634	основным для	1	1
635	и сами	2	1
636	еще вернемся	1	1
637	чтобы быть	1	1
638	и этим	1	1
639	в себя	1	1
640	вне этих	1	1
641	так в	2	1
642	романа у	1	1
643	и совершенно	1	1
644	вещи и	1	1
645	моментом которого	1	1
646	ориентировано на	2	1
647	сами эти	2	1
648	в социальном	1	1
649	оно как	1	1
650	вошел в	2	1
651	оно ориентировано	1	1
652	в эпоху	3	1
653	элемент в	1	1
654	громадное значение	1	1
655	и особенности	1	1
656	в построении	1	1
657	и здесь	1	1
658	не был	1	1
659	и возможно	1	1
660	этих условиях	1	1
661	о том	4	1
662	находятся в	2	1
663	притом в	2	1
664	иное значение	1	1
665	или на	2	1
666	них совершенно	1	1
667	и силы	1	1
668	последнем счете	2	1
669	связи в	1	1
670	развертывается в	1	1
671	и своей	2	1
672	все в	1	1
673	в данных	1	1
674	места и	1	1
675	образом все	1	1
676	путь к	1	1
677	на ее	4	1
678	от них	1	1
679	лишь путем	1	1
680	не чувствует	1	1
681	сюда же	1	1
682	и только	2	1
683	были связаны	1	1
684	а следовательно	1	1
685	наконец в	1	1
686	все стороны	2	1
687	из одних	1	1
688	каков бы	1	1
689	в ту	1	1
690	человека как	2	1
691	может иметь	2	1
692	в него	3	1
693	ряд с	1	1
694	и мир	2	1
695	литература литература	1	1
696	определенные формы	2	1
697	эти последние	1	1
698	тот же	1	1
699	данном месте	1	1
700	что он	6	1
701	мы увидим	2	1
702	целого и	1	1
703	должен быть	2	1
704	не имеющих	1	1
705	это очень	1	1
706	в литературу	5	1
707	всех его	1	1
708	романа нужно	1	1
709	особенно остро	1	1
710	и неподвижны	1	1
711	в эти	1	1
712	чаще всего	1	1
713	человека с	1	1
714	себя в	1	1
715	так что	1	1
716	быта в	1	1
717	переходит в	2	1
718	и композиционные	1	1
719	в большинстве	4	1
720	ни одного	1	1
721	этого понятия	1	1
722	за пределами	1	1
723	они могли	1	1
724	является не	2	1
725	от других	2	1
726	или даже	1	1
727	специфическая особенность	1	1
728	из них	2	1
729	в конкретное	1	1
730	процесс и	1	1
731	в идеальном	1	1
732	ведь это	1	1
733	могло бы	1	1
734	существуют в	2	1
735	сами по	2	1
736	произведения и	3	1
737	содержание романа	1	1
738	мы можем	4	1
739	мы убедились	1	1
740	мы выделим	1	1
741	они неизбежно	2	1
742	но уже	2	1
743	которые могут	1	1
744	жанра в	2	1
745	формы к	2	1
746	где в	1	1
747	в данный	1	1
748	и обратно	1	1
749	с другим	1	1
750	имеет свой	1	1
751	что человек	1	1
752	в каких	2	1
753	являются только	2	1
754	от конкретного	3	1
755	ориентируется на	1	1
756	действующих лиц	2	1
757	сама по	1	1
758	прямой и	1	1
759	организующим началом	1	1
760	говорит о	1	1
761	к более	2	1
762	то и	1	1
763	а на	2	1
764	а наоборот	1	1
765	и составляет	1	1
766	самое слово	1	1
767	и самый	2	1
768	не на	3	1
769	и внутренне	1	1
770	как ни	1	1
771	его то	1	1
772	и условно	1	1
773	одну из	2	1
774	о чем	1	1
775	этой игры	1	1
776	мы остановимся	1	1
777	для этой	1	1
778	есть одно	1	1
779	между собою	1	1
780	все более	1	1
781	в реальное	2	1
782	тот факт	1	1
783	возможно лишь	2	1
784	данных исторических	1	1
785	она есть	3	1
786	в последнем	2	1
787	смысле этого	2	1
788	типа как	1	1
789	в словах	1	1
790	образ и	1	1
791	бы его	1	1
792	друг с	1	1
793	конечно от	1	1
794	который он	1	1
795	путь в	1	1
796	нем как	1	1
797	распадается на	2	1
798	существенных моментах	1	1
799	дело здесь	1	1
800	не создает	1	1
801	этого слова	2	1
802	и формы	5	1
803	лишь то	1	1
804	ведь и	1	1
805	при построении	1	1
806	поступков и	2	1
807	при всем	1	1
808	известной степени	2	1
809	остро эта	1	1
810	приключений в	1	1
811	эти жанровые	1	1
812	и быт	1	1
813	тем и	1	1
814	и от	11	1
815	она может	1	1
816	остается тем	1	1
817	не касаемся	2	1
818	но отнюдь	1	1
819	в другое	1	1
820	форм в	1	1
821	в данное	1	1
822	на первый	1	1
823	от него	2	1
824	внутреннее содержание	1	1
825	материал а	1	1
826	ни единого	1	1
827	реальное время	1	1
828	материала с	2	1
829	жанр и	2	1
830	образ героя	1	1
831	от всего	1	1
832	не подлежат	1	1
833	все они	1	1
834	и роста	1	1
835	вернемся в	1	1
836	этих элементов	1	1
837	жанровые формы	1	1
838	становления и	2	1
839	всецело определяется	1	1
840	слово в	2	1
841	лишь что	1	1
842	они также	1	1
843	от всех	4	1
844	является и	2	1
845	того на	1	1
846	всех других	3	1
847	на ней	1	1
848	эти элементы	2	1
849	героя в	3	1
850	актуализует его	1	1
851	собой это	1	1
852	в искусстве	7	1
853	в своих	6	1
854	конкретного и	1	1
