N	2gram	Propp_Isto_4	Dialekti
398	к миру	1	1
399	он не	7	1
400	всех этих	1	1
401	и более	3	1
402	содержит в	2	1
403	его от	2	1
404	никому не	1	1
405	людей и	1	1
406	или иных	1	1
407	в нее	1	1
408	чтобы дать	1	1
409	одно и	1	1
410	связанные с	3	1
411	быть как	1	1
412	а его	1	1
413	на ту	1	1
414	на каком	1	1
415	его в	9	1
416	который уже	1	1
417	или просто	2	1
418	данном случае	3	1
419	чаще всего	1	1
420	я попробую	1	1
421	еще одно	1	1
422	он является	1	1
423	о которых	1	1
424	убежден в	1	1
425	ни одной	2	1
426	и очень	1	1
427	есть явление	1	1
428	для чего	1	1
429	мы видели	6	1
430	можно считать	2	1
431	действительно не	1	1
432	потому и	1	1
433	такой же	1	1
434	и становится	1	1
435	но я	1	1
436	бы на	1	1
437	в сети	1	1
438	привязанность к	1	1
439	можно найти	2	1
440	также есть	2	1
441	указывает и	1	1
442	он должен	3	1
443	почти не	1	1
444	в который	2	1
445	крылья и	1	1
446	и процесс	1	1
447	знает и	2	1
448	указать что	2	1
449	как непосредственно	1	1
450	в которых	4	1
451	как символ	1	1
452	не от	1	1
453	бы мы	2	1
454	мифе но	1	1
455	такую же	2	1
456	но он	4	1
457	друг другу	1	1
458	действительно есть	1	1
459	их в	7	1
460	того кто	1	1
461	вообще на	1	1
462	даже в	4	1
463	сам он	1	1
464	показать их	1	1
465	одна сторона	1	1
466	вплоть до	1	1
467	груди и	1	1
468	говорит если	1	1
469	о значении	1	1
470	это дает	1	1
471	то чего	3	1
472	в иное	7	1
473	ее с	1	1
474	они же	2	1
475	веков и	1	1
476	и имеет	1	1
477	это мы	2	1
478	одна из	2	1
479	именно с	1	1
480	и весь	1	1
481	что жизнь	1	1
482	это так	1	1
483	греческой мифологии	1	1
484	связи с	3	1
485	здесь же	1	1
486	это уже	2	1
487	доказать что	1	1
488	в некотором	2	1
489	однако это	1	1
490	ему не	1	1
491	до смерти	1	1
492	у меня	1	1
493	а в	8	1
494	является то	1	1
495	неба в	1	1
496	к себе	3	1
497	когда мы	1	1
498	человека в	1	1
499	на коня	2	1
500	зависимости от	1	1
501	его за	1	1
502	жизнью и	1	1
503	и они	2	1
504	с образом	1	1
505	как мы	5	1
506	смерти говорит	1	1
507	только при	1	1
508	в голову	1	1
509	шла речь	1	1
510	чтобы быть	1	1
511	долг и	1	1
512	в пределах	1	1
513	которых шла	1	1
514	в дальнейшем	6	1
515	на том	2	1
516	только тот	1	1
517	те же	3	1
518	себе черты	1	1
519	и которые	1	1
520	и никем	1	1
521	через него	3	1
522	это только	1	1
523	могла быть	1	1
524	и трудно	1	1
525	в последней	1	1
526	всегда имеет	1	1
527	и способ	1	1
528	основе своей	1	1
529	и смерть	1	1
530	и здесь	5	1
531	представления об	1	1
532	формула что	1	1
533	говорит об	2	1
534	мира а	1	1
535	после того	2	1
536	все его	1	1
537	с целью	2	1
538	д но	1	1
539	в семени	1	1
540	в греческой	1	1
541	к нему	6	1
542	так но	1	1
543	доходит до	1	1
544	вода будет	1	1
545	не могло	2	1
546	нем не	1	1
547	от них	2	1
548	когда оно	1	1
549	в языке	2	1
550	в другой	3	1
551	не будучи	1	1
552	и она	1	1
553	в него	1	1
554	это приводит	3	1
555	но так	1	1
556	одного из	1	1
557	содержится в	2	1
558	но с	1	1
559	какой же	1	1
560	что только	1	1
561	он стал	2	1
562	этот вопрос	2	1
563	пришел к	1	1
564	веры в	1	1
565	то для	1	1
566	будто бы	1	1
567	даже если	1	1
568	эти отдельные	1	1
569	он пришел	1	1
570	их не	2	1
571	где из	1	1
572	есть чисто	1	1
573	силами и	1	1
574	и у	5	1
575	уже в	2	1
576	мы получим	1	1
577	еще одну	1	1
578	и других	3	1
579	его и	2	1
580	предмет и	1	1
581	он имеет	1	1
582	выражена в	1	1
583	одно из	1	1
584	всегда при	1	1
585	земли и	2	1
586	эти три	1	1
587	религии но	1	1
588	есть та	1	1
589	цели и	1	1
590	коня и	8	1
591	другую сторону	1	1
592	прибавить что	4	1
593	свой смысл	1	1
594	не для	1	1
595	с этими	2	1
596	и вдруг	1	1
597	заметить что	1	1
598	не из	1	1
599	и вместе	1	1
600	имеет только	1	1
601	возможно что	2	1
602	она и	1	1
603	с другой	4	1
604	птица или	2	1
605	совершенно точно	1	1
606	такое же	4	1
607	к ее	1	1
608	и знает	1	1
609	но есть	2	1
610	только по	1	1
611	превращается в	7	1
612	на этот	2	1
613	если этот	1	1
614	врывается в	1	1
615	в связи	2	1
616	которые будут	1	1
617	входить в	3	1
618	человек в	1	1
619	в лесу	12	1
620	до этого	1	1
621	нельзя просто	1	1
622	не удается	1	1
623	ли такие	1	1
624	а исключительно	1	1
625	находит в	1	1
626	это делается	1	1
627	после его	1	1
628	которая будет	1	1
629	наряду с	3	1
630	тем кто	1	1
631	а потом	1	1
632	это его	1	1
633	быть только	1	1
634	по существу	3	1
635	исходя из	1	1
636	в это	1	1
637	ему все	1	1
638	этом случае	3	1
639	человека который	1	1
640	становится ясным	1	1
641	какие же?	1	1
642	указать на	3	1
643	которых каждый	1	1
644	много но	1	1
645	она может	1	1
646	е мы	1	1
647	которая в	1	1
648	в другое	1	1
649	у них	1	1
650	за эту	1	1
651	на берегу	2	1
652	даже при	1	1
653	находятся в	1	1
654	гораздо больше	1	1
655	не знает	1	1
656	он находит	1	1
657	в глаза	1	1
658	является и	3	1
659	легко заметить	1	1
660	на своем	1	1
661	всякий предмет	1	1
662	в современной	2	1
663	как на	1	1
664	а я	1	1
665	чтобы эти	1	1
666	в своих	1	1
667	надо прибавить	1	1
668	в птицу	1	1
669	прийти в	1	1
