N	2gram	Losev_Dial_4	Hudozhes
292	иначе не	1	1
293	тут же	1	1
294	друг от	1	1
295	друга и	1	1
296	нет и	2	1
297	есть личность	3	1
298	и я	1	1
299	чем же	2	1
300	это одно	1	1
301	общего с	3	1
302	что именно	7	1
303	решительно все	1	1
304	вот как	2	1
305	бытия на	1	1
306	вот мы	1	1
307	стороны и	1	1
308	в полном	1	1
309	понять и	2	1
310	и как	4	1
311	это тоже	1	1
312	как характер	1	1
313	от этого	3	1
314	в этот	2	1
315	о самом	1	1
316	да еще	2	1
317	где все	1	1
318	жизни есть	1	1
319	в которой	2	1
320	подлинный смысл	1	1
321	бы не	2	1
322	из этих	2	1
323	ни одна	2	1
324	не сводимой	1	1
325	о других	1	1
326	и тот	1	1
327	только один	1	1
328	но ведь	1	1
329	корнями в	1	1
330	вообще не	1	1
331	главным образом	2	1
332	и таких	1	1
333	и одна	1	1
334	но именно	2	1
335	о которой	1	1
336	всех этих	1	1
337	он должен	1	1
338	же это	5	1
339	его самого	1	1
340	во всемирно-историческом	1	1
341	не как	4	1
342	в силу	4	1
343	и вот	11	1
344	ее и	1	1
345	содержит в	1	1
346	же самая	1	1
347	чтобы в	1	1
348	его от	1	1
349	никому не	1	1
350	и этот	1	1
351	что нельзя	1	1
352	в нее	1	1
353	от нее	3	1
354	то ни	4	1
355	думал что	1	1
356	что все	4	1
357	том случае	1	1
358	их и	1	1
359	которой уже	1	1
360	в предыдущем	3	1
361	а как	2	1
362	входит в	1	1
363	ничего удивительного	1	1
364	этом смысле	4	1
365	роль в	1	1
366	встреча двух	1	1
367	истории и	2	1
368	весь мир	2	1
369	личность в	1	1
370	и тем	6	1
371	о личности	10	1
372	не замечают	1	1
373	но мы	2	1
374	к своим	1	1
375	нашего исследования	2	1
376	с тем	4	1
377	и уже	4	1
378	до степени	1	1
379	между собою	2	1
380	в москве	1	1
381	в чистом	1	1
382	можно считать	1	1
383	он от	1	1
384	как таковой	5	1
385	нисколько не	2	1
386	смысл и	3	1
387	на первый	1	1
388	имеет ничего	2	1
389	личности это	1	1
390	самих этих	1	1
391	и без	2	1
392	вне всякого	2	1
393	на месте	1	1
394	отождествление с	1	1
395	место в	1	1
396	себе а	1	1
397	в отличие	1	1
398	в которых	1	1
399	знаем что	1	1
400	и нельзя	2	1
401	и другого	1	1
402	сердце и	1	1
403	в одном	4	1
404	друг другу	1	1
405	это сознание	1	1
406	и более	1	1
407	их в	1	1
408	чем собственно	1	1
409	она или	1	1
410	ее объект	1	1
411	тому чтобы	1	1
412	что этот	2	1
413	во времени	1	1
414	вообще на	1	1
415	сам он	1	1
416	всего его	1	1
417	к мировому	1	1
418	иной раз	3	1
419	вовсе не	6	1
420	в отношении	2	1
421	существует для	1	1
422	так как	14	1
423	вплоть до	1	1
424	но они	2	1
425	тем самым	3	1
426	что эта	2	1
427	которая будет	1	1
428	как о	2	1
429	дело в	1	1
430	в основе	10	1
431	только две	1	1
432	не вызывает	1	1
433	и имеет	1	1
434	нельзя ли	1	1
435	из их	1	1
436	не могло	1	1
437	только не	3	1
438	личности которая	2	1
439	и всегда	1	1
440	как два	1	1
441	время нельзя	1	1
442	воли и	2	1
443	именно с	1	1
444	и весь	1	1
445	или как	1	1
446	может уже	1	1
447	такая же	1	1
448	и чувства	1	1
449	ничто не	2	1
450	мы помним	1	1
451	когда ему	1	1
452	бытия как	1	1
453	только от	1	1
454	не могут	2	1
455	когда мы	1	1
456	могут быть	3	1
457	и вполне	1	1
458	только бы	1	1
459	всегда есть	2	1
460	всего в	1	1
461	что оно	7	1
462	но также	1	1
463	находит в	1	1
464	она же	1	1
465	он видит	1	1
466	ничего общего	4	1
467	говорит о	3	1
468	и которая	1	1
469	приходит к	1	1
470	из всего	1	1
471	вообще во	1	1
472	чем не	1	1
473	в виду	9	1
474	е все	1	1
475	свою очередь	2	1
476	же не	1	1
477	данном случае	1	1
478	в дальнейшем	1	1
479	ее осуществления	1	1
480	так можно	1	1
481	достаточно чтобы	1	1
482	и себе	1	1
483	другое в	1	1
484	того и	1	1
485	мог бы	2	1
486	было и	1	1
487	жизнь и	2	1
488	этой жизни	2	1
489	форма но	1	1
490	он сам	1	1
491	даже не	2	1
492	находится в	2	1
493	в личности	1	1
494	может не	1	1
495	сущности в	1	1
496	говорит об	1	1
497	в символическом	2	1
498	одного из	1	1
499	все его	1	1
500	с другой	1	1
501	в эстетической	1	1
502	все в	1	1
503	мы о	1	1
504	оказались бы	1	1
505	во всех	2	1
506	нем не	1	1
507	во втором	1	1
508	и хорошо	1	1
509	и только	2	1
510	в другой	1	1
511	в крыму	1	1
512	что бы	1	1
513	к личности	1	1
514	в лучшем	1	1
515	и она	1	1
516	но так	1	1
517	тот же	1	1
518	личности с	3	1
519	отличаются друг	1	1
520	субъекта в	1	1
521	одних и	2	1
522	жизнь личности	2	1
523	и ее	8	1
524	их не	1	1
525	принадлежит именно	1	1
526	с одной	1	1
527	именно на	1	1
528	века или	1	1
529	с какой	1	1
530	есть своя	2	1
531	же и	2	1
532	есть в	4	1
533	и событий	2	1
534	на всем	1	1
535	и у	1	1
536	уже в	1	1
537	и они	1	1
538	в жизни	5	1
539	существования и	1	1
540	не из	1	1
541	оно всегда	1	1
542	не дает	2	1
543	когда оно	1	1
544	то чего	1	1
545	его и	1	1
546	но для	2	1
547	личности мы	1	1
548	их как	1	1
549	эти два	2	1
550	ни с	4	1
551	этом в	1	1
552	одно из	1	1
553	и та	3	1
554	удивительного в	1	1
555	себя от	1	1
556	фона в	1	1
557	ее не	1	1
558	никакого отношения	2	1
559	отличие от	2	1
560	в целях	2	1
561	что они	4	1
562	в особенности	4	1
563	тотчас же	3	1
564	и из	2	1
565	и тех	2	1
566	вслед за	1	1
567	эти две	3	1
568	же о	2	1
569	в романе	1	1
570	что для	1	1
571	можно назвать	3	1
572	к человеку	1	1
573	которой нет	1	1
574	них и	1	1
575	церкви и	1	1
576	января г	1	1
577	что мы	7	1
578	одна и	1	1
579	жизнь в	1	1
580	этих моментов	1	1
581	о себе	1	1
582	как это	2	1
583	но все	2	1
584	из которых	3	1
585	в природе	3	1
586	как вещь	2	1
587	в данном	3	1
588	своей и	3	1
589	все внимание	1	1
590	он будет	1	1
591	уходит своими	1	1
592	относиться к	1	1
593	она есть	10	1
594	себя то	1	1
595	когда же	2	1
596	его имело	1	1
597	ни то	1	1
598	быть только	1	1
599	вокруг себя	1	1
600	на свете	4	1
601	быть не	2	1
602	только о	3	1
603	в контексте	1	1
604	самом же	2	1
605	но это	4	1
606	в который	1	1
607	к двум	1	1
608	и слово	2	1
609	в смысле	5	1
610	тут тоже	2	1
611	не мог	2	1
612	от друга	1	1
613	стремящееся к	1	1
614	судьбы и	1	1
615	уже на	1	1
616	в голову	1	1
617	при таком	2	1
618	когда он	3	1
619	но когда	1	1
620	солнца и	2	1
621	не более	1	1
622	аспекте ее	1	1
623	тем более	6	1
624	не будучи	1	1
625	у которого	1	1
626	конце концов	1	1
627	мы должны	4	1
628	зрения в	1	1
629	вполне достаточно	1	1
630	теперь же	1	1
631	сказано о	1	1
632	же деле	1	1
633	хотя в	1	1
634	но вот	1	1
635	давно уже	1	1
636	к ее	1	1
637	еще ничего	2	1
638	нами не	1	1
639	ни другое	1	1
640	о своем	1	1
641	неотделим от	1	1
642	мыслились не	1	1
643	сказать что	6	1
644	остается как	1	1
645	в свою	3	1
646	из этого	1	1
647	в свое	2	1
648	время не	1	1
649	углубляясь в	1	1
650	категорий как	1	1
651	результате которой	4	1
652	ни на	6	1
653	случае если	1	1
654	я могу	2	1
655	во всяком	2	1
656	и личности	1	1
657	все что	2	1
658	уже невозможно	1	1
659	этой точки	2	1
660	не имеющее	1	1
