N	2gram	Losev_Dial_1	Istorich
141	в конце	4	3
142	но они	2	3
143	как мы	4	3
144	того как	1	3
145	показывает как	1	3
146	и его	1	3
147	связи с	1	3
148	должны быть	1	3
149	и этим	1	3
150	в образе	1	3
151	него и	1	3
152	это происходит	1	3
153	не знаю	1	3
154	в качестве	2	3
155	чаще всего	2	3
156	так что	15	3
157	уже в	1	3
158	при помощи	1	3
159	между прочим	1	3
160	и даже	13	3
161	пришли к	1	3
162	но есть	2	3
163	связано с	1	3
164	превращается в	1	3
165	происходит в	1	3
166	этой точки	2	3
167	что мы	1	3
168	сих пор	2	3
169	но это	8	3
170	от него	4	3
171	она его	1	3
172	с ней	2	3
173	следующим образом	1	3
174	он также	1	2
175	д или	1	2
176	очень много	3	2
177	из самых	1	2
178	почти всегда	4	2
179	что эти	1	2
180	по его	1	2
181	его не	6	2
182	указать что	1	2
183	время как	2	2
184	на себя	1	2
185	оказывается что	1	2
186	этим не	1	2
187	но конечно	2	2
188	если в	3	2
189	со стороны	2	2
190	не просто	7	2
191	на небе	1	2
192	его на	1	2
193	с этим	2	2
194	стороны и	3	2
195	перед нами	1	2
196	что по	1	2
197	он на	2	2
198	но эта	3	2
199	в самом	3	2
200	та же	3	2
201	в которой	1	2
202	все эти	2	2
203	думать что	3	2
204	вообще не	1	2
205	связанные с	2	2
206	д в	1	2
207	в силу	1	2
208	на земле	2	2
209	так например	1	2
210	в одну	3	2
211	не будет	1	2
212	этот обряд	3	2
213	стороны не	3	2
214	на ту	1	2
215	с целью	1	2
216	было бы	12	2
217	и тем	1	2
218	ни в	15	2
219	это положение	1	2
220	этого не	1	2
221	нас не	2	2
222	можно найти	2	2
223	в котором	4	2
224	эта сказка	1	2
225	у того	1	2
226	к этому	2	2
227	но он	1	2
228	того кто	2	2
229	для нее	2	2
230	мы пока	1	2
231	тому что	3	2
232	она не	6	2
233	стоит в	1	2
234	вплоть до	3	2
235	можно указать	2	2
236	в то	6	2
237	и другое	2	2
238	что такое	10	2
239	в основе	3	2
240	что вы	1	2
241	вытекает из	1	2
242	этого обряда	1	2
243	к ней	4	2
244	во всем	2	2
245	не могут	1	2
246	это конечно	2	2
247	же что	1	2
248	как только	2	2
249	и это	2	2
250	но по	1	2
251	но при	1	2
252	в ее	1	2
253	то время	1	2
254	на том	1	2
255	и когда	1	2
256	ли и	1	2
257	имеется в	1	2
258	другими словами	2	2
259	не стоит	1	2
260	все его	1	2
261	должно было	1	2
262	доходит до	1	2
263	сюда же	1	2
264	именно такое	1	2
265	все в	1	2
266	тем более	2	2
267	если это	2	2
268	здесь не	1	2
269	и дело	1	2
270	небо и	1	2
271	и так	2	2
272	конечно не	3	2
273	уже не	2	2
274	не можем	1	2
275	и у	2	2
276	только на	3	2
277	что не	7	2
278	из них	2	2
279	ни с	6	2
280	не так	1	2
281	прежде всего	10	2
282	к ним	2	2
283	она будет	1	2
284	в особенности	5	2
285	до сих	2	2
286	что тот	1	2
287	в каких	1	2
288	такое же	1	2
289	и др	1	2
290	говорит о	5	2
291	ничем не	3	2
292	и оно	1	2
293	становится ясным	1	2
294	в связи	1	2
295	как это	4	2
296	а если	1	2
297	и там	1	2
298	а потом	5	2
299	когда она	1	2
300	по которому	1	2
301	это значит	11	2
302	только о	1	2
303	и от	2	2
304	и о	3	2
305	отличается от	2	2
306	этом и	1	2
307	но для	1	2
308	это как	1	2
309	много но	2	2
310	идти дальше	2	2
311	в мифе	12	2
312	но вот	3	2
313	сказать что	10	2
314	в отдельности	2	2
315	и эта	2	2
316	точно так	2	2
317	они не	1	2
318	и наиболее	1	1
319	не прямо	1	1
320	отношения к	3	1
321	не остается	1	1
322	самом деле	3	1
323	как известно	1	1
324	только потому	3	1
325	ее до	1	1
326	силы и	1	1
327	бы для	1	1
328	показать что	1	1
329	к этой	1	1
330	чего не	1	1
331	этой теории	1	1
332	будет лучше	1	1
333	должна быть	3	1
334	и больше	2	1
335	есть не	3	1
336	характер его	1	1
337	или наоборот	2	1
338	это совершенно	1	1
339	что если	2	1
340	теперь мы	1	1
341	бы что	1	1
342	что уже	2	1
343	но она	3	1
344	что иное	1	1
345	я не	5	1
346	как я	1	1
347	частный случай	1	1
348	это значит?	1	1
349	в ней	3	1
350	более или	3	1
351	и этого	1	1
352	в которых	2	1
353	он встречается	1	1
354	качестве примера	2	1
355	миф о	1	1
356	только гипотеза	3	1
357	его применяют	1	1
358	заключается не	1	1
359	ее к	1	1
360	совсем не	1	1
361	то он	2	1
362	заметим что	1	1
363	и всякий	2	1
364	по небу	2	1
365	только тогда	2	1
366	искусство в	1	1
367	холод и	2	1
368	от такого	1	1
369	римские императоры	1	1
370	ничуть не	2	1
371	сама по	8	1
372	один и	1	1
373	стороны для	1	1
374	из которого	1	1
375	мы стали	1	1
376	же с	1	1
377	что именно	2	1
378	дает нам	1	1
379	вспомним что	1	1
380	в своем	5	1
381	и как	7	1
382	зрения цели	1	1
383	это тоже	1	1
384	и к	1	1
385	имеют характер	1	1
386	есть ли	1	1
387	из мифа	3	1
388	потом уже	3	1
389	не приходится	1	1
390	мне не	2	1
391	от меня	1	1
392	образом и	2	1
393	того ни	1	1
394	в этой	1	1
395	что оказывается	1	1
396	эпохи и	1	1
397	нечто отличное	1	1
398	в наших	1	1
399	дальше и	2	1
400	не могла	1	1
401	бы ни	1	1
402	является сам	1	1
403	но именно	1	1
404	тогда если	1	1
405	и вот	6	1
406	ни было	2	1
407	для понимания	1	1
408	при случае	1	1
409	что ни	3	1
410	и холод	1	1
411	аид и	1	1
412	в каждом	2	1
413	однако все	1	1
414	могла бы	2	1
415	же не	1	1
416	в другом	2	1
417	форма есть	1	1
418	до бесконечности	2	1
419	к другу	2	1
420	них не	1	1
421	а по	1	1
422	теми которые	1	1
423	а как	1	1
424	от одного	1	1
425	характер не	1	1
426	надо считать	2	1
427	за ней	1	1
428	еще одно	1	1
429	в новое	1	1
430	и смерти	1	1
431	солнце и	1	1
432	но уже	2	1
433	в предмете	1	1
434	он является	1	1
435	мифа а	2	1
436	о которых	2	1
437	она и	1	1
438	если я	1	1
439	далеко не	1	1
440	для своего	2	1
441	со своими	1	1
442	и уже	1	1
443	одна и	2	1
444	для чего	2	1
445	основывается на	1	1
446	в чистом	1	1
447	должно быть	3	1
448	или менее	3	1
449	именно он	1	1
450	но если	5	1
451	от своего	1	1
452	и при	2	1
453	в своей	2	1
454	как все	1	1
455	взгляд на	1	1
456	именно и	1	1
457	и без	1	1
458	с точки	12	1
459	мифе о	1	1
460	почва для	1	1
461	от себя	1	1
462	что я	3	1
463	свое существование	1	1
464	и другого	2	1
465	и той	1	1
466	друг другу	3	1
467	и более	4	1
468	не могли	1	1
469	она или	1	1
470	и то	9	1
471	по себе	25	1
472	что эта	4	1
473	не для	1	1
474	и есть	16	1
475	случае в	1	1
476	можно ли	1	1
477	чистом виде	1	1
478	тем самым	1	1
479	как можно	2	1
480	и радости	1	1
481	дело в	1	1
482	что их	2	1
483	в науке	3	1
484	она никогда	1	1
485	не нуждается	5	1
486	конечно нас	1	1
487	они к	1	1
488	и пытается	1	1
489	он с	1	1
490	в день	1	1
491	того и	1	1
492	больше чем	1	1
493	под этим	1	1
494	имеем дело	1	1
495	находятся в	1	1
496	наука с	1	1
497	они являются	1	1
498	оно есть	2	1
499	очень мало	2	1
500	она должна	2	1
501	как она	7	1
502	оказалось роковым	1	1
503	не вытекает	1	1
504	же он	2	1
505	в сознании	3	1
506	как будто	1	1
507	мы и	2	1
508	ли это	3	1
509	однако это	1	1
510	к объяснению	1	1
511	было у	1	1
512	же самое	1	1
513	мы все	1	1
514	всего в	1	1
515	к тому	4	1
516	всего что	1	1
517	указывает на	3	1
518	отличное от	2	1
519	долго не	1	1
520	оно не	1	1
521	утверждать что	3	1
522	только одну	1	1
523	если же	1	1
524	где он	1	1
525	этот акт	1	1
526	должен быть	1	1
527	и которая	1	1
528	вы не	1	1
529	не ест	1	1
530	как не	2	1
531	но важна	1	1
532	вывод что	1	1
533	не могу	4	1
534	мысль о	1	1
535	него самого	1	1
536	но мы	1	1
537	и может	2	1
538	не их	1	1
539	его самого	2	1
540	если они	1	1
541	некоторые важные	1	1
542	и сам	1	1
543	можно было	5	1
544	на нее	1	1
545	не с	5	1
546	ясно что	8	1
547	мог бы	2	1
548	вовнутрь этой	1	1
549	можно только	2	1
550	и с	5	1
551	если бы	12	1
552	что под	2	1
553	по мере	2	1
554	в разных	3	1
555	к своему	1	1
556	мы всегда	1	1
557	другое значение	1	1
558	такого толкования	1	1
559	того он	1	1
560	и та	3	1
561	никак не	6	1
562	ясным что	1	1
563	к пище	1	1
564	можно сказать	6	1
565	а также	1	1
566	д но	2	1
567	которые и	1	1
568	заметил что	1	1
569	он например	1	1
570	в его	3	1
571	себе достаточно	1	1
572	для ясности	1	1
573	не видел	1	1
574	нечего и	1	1
575	и только	1	1
576	вслед за	2	1
577	именно в	2	1
578	в ту	1	1
579	у ворот	1	1
580	мы условились	1	1
581	о своих	2	1
582	или может	1	1
583	она на	1	1
584	но тут	1	1
585	явление и	3	1
586	же можно	2	1
587	значит что	14	1
588	в современной	2	1
589	как например	2	1
590	но так	2	1
591	но с	3	1
592	сразу же	1	1
593	с ними	2	1
594	вступить в	1	1
595	что мифы	1	1
596	в какой	1	1
597	тогда можно	1	1
598	спускается в	1	1
599	и потому	3	1
600	и весьма	1	1
601	есть вопрос	1	1
602	жизни и	3	1
603	с лесом	1	1
604	вопрос об	1	1
605	а только	3	1
606	играет роль	1	1
607	вот что	1	1
608	он а	1	1
609	есть более	4	1
610	и они	1	1
611	или не	5	1
612	в жизни	1	1
613	в виде	2	1
614	а то	1	1
615	не дает	1	1
616	то чего	1	1
617	он имеет	1	1
618	которые в	1	1
619	этого могут	1	1
620	земли и	1	1
621	себе в	1	1
622	и их	2	1
623	никто не	2	1
624	и также	1	1
625	пришла к	1	1
626	это верно	1	1
627	богов и	1	1
628	не о	4	1
629	но что	3	1
630	как при	1	1
631	не говорит	4	1
632	от того	1	1
633	смерти и	1	1
634	даже и	3	1
635	для того	2	1
636	это будет	1	1
637	о семи	1	1
638	находит его	1	1
639	должны считать	2	1
640	смешение крови	1	1
641	также на	1	1
642	и из	3	1
643	с другим	1	1
644	положение и	1	1
645	здесь в	2	1
646	эти две	1	1
647	обстоятельство оказалось	1	1
648	для этого	2	1
649	а с	2	1
650	мы еще	1	1
651	и подобных	1	1
652	и пр	5	1
653	смысла и	1	1
654	от этого	3	1
655	а на	1	1
656	стать на	2	1
657	и самый	1	1
658	его как	1	1
659	мое дело	1	1
660	при более	1	1
661	о чем	2	1
662	света а	1	1
663	именно так	1	1
664	так поступать	1	1
665	увидим в	1	1
666	в него	2	1
667	или по	2	1
668	самый факт	2	1
669	к другой	1	1
670	просто как	2	1
671	поэтому если	1	1
672	к другому	1	1
673	не дают	1	1
674	найти много	1	1
675	что же	3	1
676	на спину	2	1
677	основана на	1	1
678	и история	1	1
679	не меняет	1	1
680	так хорошо	1	1
681	т п	2	1
682	от нас	1	1
683	о мире	1	1
684	происходит не	1	1
685	д и	2	1
686	только одна	1	1
687	и ему	1	1
688	и часто	1	1
689	для выражения	1	1
690	ли в	1	1
691	не подходит	1	1
692	его с	3	1
693	мира и	1	1
694	человек и	1	1
695	на анализе	1	1
696	и перед	1	1
697	было на	1	1
698	еще более	3	1
699	и смысл	3	1
700	и хотят	1	1
701	не хотят	3	1
702	хотя бы	6	1
703	только что	3	1
704	них и	1	1
705	все они	1	1
706	я в	2	1
707	до ее	1	1
708	к самому	2	1
709	может и	4	1
710	а о	2	1
711	не знает	2	1
712	только как	2	1
713	он находит	2	1
714	миф содержит	1	1
715	религии и	3	1
716	будет в	2	1
717	из этого	1	1
718	самое и	1	1
719	всем этом	1	1
720	а я	1	1
721	все что	1	1
722	также не	1	1
723	в частности	2	1
724	на другой	1	1
725	и свою	1	1
726	в таком	1	1
727	такой же	2	1
