N	3gram	Tiupa_Disk_1	Hudozhes
312	в связи с	1	1
313	столь свободным как	1	1
314	премудрость притчевого назидания	1	1
315	система смыслов оно	1	1
316	участников коммуникативного события	2	1
317	ситуации произнесения сказания	1	1
318	закон собственно и	1	1
319	строим свою речь	1	1
320	их отношении к	1	1
321	содержанию анекдота ни	1	1
322	стороны адресата притчи	1	1
323	хранения и передачи	1	1
324	к чему не	1	1
325	этом остается регламентированной	1	1
326	предначертанность судьбы а	1	1
327	и рассказывающим притчу	1	1
328	слушатель читатель может	1	1
329	о блудном сыне	4	1
330	рода взаимная условленность	1	1
331	одного сознания к	1	1
332	в первую очередь	1	1
333	говорит и кому	1	1
334	опыта к индивидуальной	1	1
335	произведение искусства не	1	1
336	предполагает внутренне свободного	1	1
337	чужой речи и	1	1
338	выбора осуществляется или	1	1
339	поступки только раскрывают	1	1
340	писал бахтин может	1	1
341	на этом пути	1	1
342	приятия не удовлетворяясь	1	1
343	сказания это позиция	1	1
344	и в том	1	1
345	слова в слове	1	1
346	уст в уста	1	1
347	определенные задания реализуют	1	1
348	нашего высказывания и	1	1
349	будучи порой фактически	1	1
350	роль в организации	1	1
351	было и не	1	1
352	адресата занимающего позицию	1	1
353	не выбирают а	1	1
354	ни прибавить ни	2	1
355	в свое время	1	1
356	что они хотят	1	1
357	судьбы они едины	1	1
358	условленность конвенциональность общения	1	1
359	евгении онегине но	1	1
360	собой исторически продуктивный	1	1
361	высказывания и в	1	1
362	а некий нравственный	1	1
363	поучаемого это разделение	1	1
364	в коммуникативной ситуации	1	1
365	объекта и адресата	1	1
366	строго отграниченная система	1	1
367	жизненной практике может	1	1
368	слово сказания еще	1	1
369	она могла бы	1	1
370	а в том	2	1
371	стремится к однозначности	1	1
372	есть монолог в	1	1
373	то есть принадлежат	1	1
374	в частности в	2	1
375	внеязыковое и потому	1	1
376	высказывания жанр в	1	1
377	сознаний встречающихся в	1	1
378	нельзя не сделав	1	1
379	ничего нельзя не	1	1
380	не несет в	1	1
381	известном смысле домонологично	1	1
382	дифференцированном и оцененном	1	1
383	активизации воспринимающего сознания	1	1
384	практике может быть	1	1
385	притчевого типа есть	1	1
386	притче универсального опыта	1	1
387	сказания не от	1	1
388	разделение иерархично оно	1	1
389	притча разъединяет участников	1	1
390	компетентность восприятия со	1	1
391	в дискурсе речевой	1	1
392	и неоспоримый круговорот	1	1
393	деятельности персонажа то	1	1
394	и поучаемого это	1	1
395	как регулятивная отношение	1	1
396	внутренняя активность адресата	1	1
397	убавить ни изменить	1	1
398	приложение запечатленного в	1	1
399	даже сказать что	1	1
400	жанр это известного	1	1
401	не предначертанность судьбы	1	1
402	гегель именовал веком	1	1
403	позиция активного приятия	1	1
404	формах косвенной речи	1	1
405	ни столь пассивным	1	1
406	хоровое слово общенародной	1	1
407	типа есть монолог	1	1
408	выбирают а по	1	1
409	имея в виду	1	1
410	запечатленного в притче	1	1
411	от воспринимающего сознания	1	1
412	выражает внеличную сторону	1	1
413	и речевой деятельности	1	1
414	это и есть	1	1
415	столь пассивным как	1	1
416	к общенародной хвале	1	1
417	нем звучит один	1	1
418	акте выбора осуществляется	1	1
419	когда ни прибавить	1	1
420	от божья повеленья	1	1
421	удовлетворяясь репродуктивной рецепцией	1	1
422	притче о блудном	1	1
423	прежде всего к	1	1
424	в истории литературы	1	1
425	о том что	5	1
426	диада личности и	1	1
427	хотят и свершают	1	1
428	активность адресата при	1	1
429	иерархично оно не	1	1
430	не ценностно дистанцированной	1	1
431	ни к чему	1	1
432	то есть в	2	1
433	персонажа то она	1	1
434	акт притчевого типа	1	1
435	для производящего текст	1	1
436	от своей судьбы	1	1
437	тип высказывания реализующий	1	1
438	не будет адекватным	1	1
439	как субъекты этического	1	1
440	неожиданное маловероятное беспрецедентное	1	1
441	стилевых формах косвенной	1	1
442	и тем более	1	1
443	обладает достоверным но	1	1
444	смысле домонологично оно	1	1
445	сознания к другому	1	1
446	моделью причастности к	1	1
447	с языком ставят	1	1
448	не сделав хуже	1	1
449	слова говорящий здесь	1	1
450	далеко не сводятся	1	1
451	природе суть то	1	1
452	может быть определена	2	1
453	отграниченная система смыслов	1	1
454	но не верифицируемым	1	1
455	слово анекдота уже	1	1
456	речь идет о	1	1
457	любому иному роду	1	1
458	но обязательно курьезное	1	1
459	божья повеленья сказание	1	1
460	ту или иную	1	1
461	домонологично оно объединяет	1	1
462	жанровой схемы и	1	1
463	целенаправленно устремленный от	1	1
464	не сводятся к	1	1
465	косвенной речи хотя	1	1
466	не удовлетворяясь репродуктивной	1	1
467	литературного произведения по	1	1
468	лишь в стилевых	1	1
469	и потому нейтральное	1	1
470	бахтин может ощущаться	1	1
471	может и не	1	1
472	быть проделано и	1	1
473	самом общем виде	2	1
474	культуры в самом	1	1
475	в данном отношении	1	1
476	коммуникативным параметрам сродни	1	1
477	как правило лишь	1	1
478	на статус знания	1	1
479	иносказательность является своего	1	1
480	не верифицируемым знанием	1	1
481	нам всегда предносится	1	1
482	в слове писал	1	1
483	об отсутствии в	1	1
484	едины судьба выражает	1	1
485	речи и т.п	1	1
486	адресата при этом	2	1
487	речевой деятельности персонажа	1	1
488	текста да и	1	1
489	которая своей карнавальной	1	1
490	осуществлено только самим	1	1
491	фатально непреложный и	1	1
492	двух сыновей в	1	1
493	но в равной	1	1
494	и оцененном мире	1	1
495	смыслов оно стремится	1	1
496	по своей коммуникативной	3	1
497	далеко не сводится	1	1
498	фактически точными они	1	1
499	от одного сознания	1	1
500	речевой акт притчевого	1	1
501	возможна только в	1	1
502	тех или иных	1	1
503	адресатом некоего ценностного	1	1
504	персонажи сказания не	1	1
505	притчи иносказательность является	1	1
506	и тем же	1	1
507	поведение двух сыновей	1	1
508	таком случае его	1	1
509	ни убавить ни	1	1
510	звучит один голос	1	1
511	то что они	1	1
512	дело не в	1	1
513	представляет собой исторически	1	1
514	судьбы а некий	1	1
515	это известного рода	1	1
516	целое нашего высказывания	1	1
517	некоего ценностного урока	1	1
518	в соответствии с	2	1
519	а не ценностно	1	1
520	том что он	1	1
521	свою очередь определяется	2	1
522	анекдота уже не	1	1
523	не может быть	3	1
524	в полной мере	1	1
525	равнодостойности сознаний встречающихся	1	1
526	к индивидуальной жизненной	1	1
527	разъединяет участников коммуникативного	1	1
528	продуктивный тип высказывания	1	1
529	в их отношении	1	1
530	адресата притчи может	1	1
531	состоит в придании	1	1
532	как и в	1	1
533	произведения по своим	1	1
534	реализуют в нем	1	1
535	стратегию эстетического по	1	1
536	содержанию сказания это	1	1
537	оно стремится к	1	1
538	к тому же	4	1
539	занимательное неожиданное маловероятное	1	1
540	сказание в известном	1	1
541	и читателей это	1	1
542	отношение слушателя к	1	1
543	составляющий морализаторскую премудрость	1	1
544	персонажем в акте	1	1
545	пассивным как к	1	1
546	в нем звучит	1	1
547	ни изменить ничего	1	1
548	это разделение иерархично	1	1
549	они едины судьба	1	1
550	смешное но обязательно	1	1
551	существенно связаны с	1	1
552	человеческого сознания в	1	1
553	правило лишь в	1	1
554	ее иносказательностью требует	1	1
555	своим коммуникативным параметрам	1	1
556	ситуации рассказывания а	1	1
557	целью и ситуацией	3	1
558	в акте выбора	1	1
