N	2gram	Bakhtin_Pr_3	Tragedij
165	уже не	2	2
166	в виде	4	2
167	в душе	2	2
168	не так	1	2
169	в одном	5	2
170	друг друга	2	2
171	не случайно	1	2
172	на меня	4	2
173	тем что	4	2
174	с иваном	3	2
175	чем он	1	2
176	говорит о	2	2
177	до конца	3	2
178	ничем не	1	2
179	в рассказе	1	2
180	под влиянием	3	2
181	было в	2	2
182	с первого	1	2
183	я тебе	1	2
184	в данном	1	2
185	ненависть к	3	2
186	и вас	1	2
187	очень важно	2	2
188	еще раз	1	2
189	в силах	2	2
190	это уже	2	2
191	для достоевского	4	2
192	потому что	12	2
193	я и	2	1
194	а между	3	1
195	вдруг и	2	1
196	ту же	1	1
197	и т	8	1
198	одним из	1	1
199	например в	2	1
200	я его	1	1
201	человека и	1	1
202	цинизма и	1	1
203	самом деле	13	1
204	силы и	1	1
205	это и	2	1
206	о нет	1	1
207	от самого	1	1
208	если другой	2	1
209	поэтому он	3	1
210	проникает в	1	1
211	голову что	1	1
212	высшей степени	3	1
213	достоевский считал	1	1
214	той же	2	1
215	исповеди ставрогина	3	1
216	сильное впечатление	1	1
217	что уже	1	1
218	откровенностью и	1	1
219	в вашей	2	1
220	на себя	1	1
221	событий и	1	1
222	в виду	3	1
223	начала в	1	1
224	не способен	1	1
225	за этот	1	1
226	в ней	3	1
227	между собой	1	1
228	в чем	5	1
229	во всех	2	1
230	мысль что	2	1
231	в двойнике	8	1
232	не исчерпываются	1	1
233	в петербурге	1	1
234	но не	4	1
235	отказ от	1	1
236	но как	4	1
237	в голове	1	1
238	всем его	1	1
239	этот тон	2	1
240	с совершенно	1	1
241	за пределы	2	1
242	руку и	1	1
243	его романа	1	1
244	и петра	1	1
245	ненавистью и	1	1
246	тебе и	1	1
247	протяжении романа	1	1
248	чем же	1	1
249	материалом для	2	1
250	в центре	1	1
251	вот я	3	1
252	вот как	3	1
253	достоевского этот	1	1
254	мысль о	1	1
255	так ли?	1	1
256	и наконец	5	1
257	верховенского с	1	1
258	стиля и	1	1
259	вы сами	2	1
260	них он	2	1
261	именно эта	1	1
262	и хотя	1	1
263	то в	2	1
264	оттого что	1	1
265	в которой	2	1
266	автор в	1	1
267	сливается с	3	1
268	он в	4	1
269	бы не	2	1
270	же слова	2	1
271	говорит не	1	1
272	жизнь как	1	1
273	как он	3	1
274	исповедь ставрогина	3	1
275	в братьях	3	1
276	ответом на	1	1
277	не могла	1	1
278	человек не	1	1
279	и если	2	1
280	вообще не	2	1
281	заявляет что	1	1
282	так сказать	2	1
283	одному из	1	1
284	роли в	1	1
285	его самого	1	1
286	к одному	3	1
287	не как	3	1
288	что тут	1	1
289	и по	1	1
290	на этом	4	1
291	что сам	2	1
292	таким образом	5	1
293	последнее слово	4	1
294	я вам	5	1
295	здесь мы	1	1
296	а затем	1	1
297	же не	2	1
298	за то	1	1
299	в другом	8	1
300	конечно в	2	1
301	ними как	1	1
302	на все	1	1
303	о пусть	1	1
304	лишь в	5	1
305	это было	3	1
306	и сердце	1	1
307	быть не	1	1
308	характерный для	1	1
309	лишь на	2	1
310	по улицам	1	1
311	этом мы	1	1
312	но уже	1	1
313	но затем	2	1
314	в них	2	1
315	достоевский и	1	1
316	достоевского и	3	1
317	в высшей	3	1
318	из подполья	36	1
319	этого не	3	1
320	всю жизнь	2	1
321	эту тему	1	1
322	со своими	1	1
323	которой он	2	1
324	и знаете	1	1
325	когда я	5	1
326	и вне	1	1
327	произведениях достоевского	2	1
328	все как	1	1
329	же я	3	1
330	перед собой	1	1
331	но я	2	1
332	же ведь	1	1
333	и при	1	1
334	в своей	3	1
335	в такой	3	1
336	в котором	3	1
337	человеком и	1	1
338	перед другим	1	1
339	знает и	7	1
340	хочу чтобы	1	1
341	не столько	1	1
342	понятно что	2	1
343	должны были	1	1
344	очень может	1	1
345	знал и	1	1
346	где на	1	1
347	стало быть	1	1
348	сам же	1	1
349	чтоб я	2	1
350	и вот	5	1
351	вздрогнул и	1	1
352	но он	3	1
353	тем не	2	1
354	речи в	2	1
355	им под	1	1
356	на всю	2	1
357	возвращается к	1	1
358	по себе	3	1
359	тому что	2	1
360	в эпилоге	1	1
361	так он	1	1
362	не менее	3	1
363	она не	1	1
364	самого начала	8	1
365	считает что	1	1
366	на котором	1	1
367	не моя	1	1
368	как его	2	1
369	тогда и	2	1
370	нельзя ли	1	1
371	творчества достоевского	1	1
372	но только	2	1
373	он с	4	1
374	только не	1	1
375	это мы	1	1
376	в отношениях	1	1
377	бы сказали	1	1
378	его речи	1	1
379	или как	2	1
380	успокоиться на	1	1
381	к ней	2	1
382	по своей	1	1
383	к вам	1	1
384	и теперь	1	1
385	связи с	1	1
386	входят в	2	1
387	что на	1	1
388	ли это	2	1
389	ну а	1	1
390	в стиле	3	1
391	к себе	17	1
392	строится как	3	1
393	глаза в	1	1
394	сладострастие в	1	1
395	и чужой	1	1
396	что оно	2	1
397	его с	4	1
398	за что	1	1
399	к речи	1	1
400	где он	3	1
401	в применении	1	1
402	вы не	2	1
403	образы и	1	1
404	как мы	7	1
405	и о	1	1
406	того чтобы	1	1
407	не хочу	6	1
408	всего этого	2	1
409	достоевского к	1	1
410	я вдруг	1	1
411	в душу	1	1
412	говорит иван	1	1
413	с самого	8	1
414	настасьи филипповны	7	1
415	говорили что	3	1
416	и оскорбляет	1	1
417	роль в	1	1
418	человека с	3	1
419	с собой	1	1
420	можно было	1	1
421	на нее	2	1
422	больше в	1	1
423	не выдержал	1	1
424	в последующих	1	1
425	заставляет ее	1	1
426	по сравнению	1	1
427	за этими	1	1
428	а там	1	1
429	в диалог	2	1
430	на них	5	1
431	говорил что	1	1
432	но может	1	1
433	здесь достоевский	2	1
434	себя а	1	1
435	и должно	2	1
436	мире достоевского	3	1
437	всем протяжении	1	1
438	на вопрос	4	1
439	знает но	1	1
440	после того	1	1
441	в исповеди	5	1
442	раскольникова и	1	1
443	чтобы не	1	1
444	от него	6	1
445	все в	1	1
446	связь между	1	1
447	между тем	3	1
448	нуждается в	3	1
449	отметить что	1	1
450	говорит он	3	1
451	в форме	2	1
452	все время	5	1
453	вдруг в	1	1
454	и она	1	1
455	о своих	1	1
456	для самого	1	1
457	вам ничего	1	1
458	навсегда и	1	1
459	и пусть	2	1
460	виде отдельных	1	1
461	того что	5	1
462	он есть	2	1
463	как самоцель	1	1
464	сюжетом но	1	1
465	и дело	1	1
466	и ненависть	1	1
467	согласиться с	1	1
468	с ними	6	1
469	что даже	2	1
470	только в	6	1
471	во всем	3	1
472	такого как	1	1
473	приходит в	1	1
474	с одной	1	1
475	всегда с	1	1
476	я я	1	1
477	эти черты	1	1
478	мы бы	1	1
479	только на	4	1
480	героя с	1	1
481	чтобы он	1	1
482	это неизбежно	1	1
483	мне пришло	1	1
484	тогда от	1	1
485	в общем	4	1
486	характерно что	1	1
487	него нет	2	1
488	эстетической критики	1	1
489	и их	1	1
490	всяком случае	5	1
491	слова в	7	1
492	т п	6	1
493	чтобы она	1	1
494	его речь	1	1
495	не для	2	1
496	глаза с	2	1
497	ту сторону	2	1
498	братьях карамазовых	3	1
499	идет в	1	1
500	не понимал	1	1
501	быть по	1	1
502	и вместе	1	1
503	ориентацией в	1	1
504	рядом с	4	1
505	в особенности	1	1
506	никого не	1	1
507	с другим	11	1
508	что алеша	1	1
509	самом тоне	1	1
510	вопрос об	1	1
511	была и	1	1
512	что не	7	1
513	обратиться к	1	1
514	не было	2	1
515	к ставрогину	1	1
516	на этот	1	1
517	не верит	1	1
518	а не	9	1
519	власти и	1	1
520	с которым	7	1
521	он просит	1	1
522	а вы	2	1
523	одну из	1	1
524	чтобы убить	1	1
525	не я	2	1
526	это она	1	1
527	он намеренно	1	1
528	этом случае	2	1
529	себя на	1	1
530	иван карамазов	1	1
531	я хочу	2	1
532	ненависть и	2	1
533	о себе	18	1
534	эти слова	3	1
535	время с	1	1
536	вместе с	4	1
537	ко всем	1	1
538	и потому	2	1
539	своего слова	3	1
540	времени за	1	1
541	да я	1	1
542	всех людей	1	1
543	в человеке	2	1
544	не знал	2	1
545	б я	1	1
546	в романах	3	1
547	несколько раз	2	1
548	в той	2	1
549	смысле этого	2	1
550	не удалось	2	1
551	это его	1	1
552	нам еще	1	1
553	все сильнее	1	1
554	этого слова	7	1
555	и беспокойство	1	1
556	с этой	2	1
557	вопреки этой	1	1
558	диалог из	3	1
559	и от	5	1
560	так ли	1	1
561	здесь есть	1	1
562	хочет и	1	1
563	я очень	1	1
564	такой образ	1	1
565	любовь к	1	1
566	не является	2	1
567	его имя	1	1
568	я знаю	1	1
569	смердяков и	3	1
570	самое главное	1	1
571	своими товарищами	1	1
572	жив и	1	1
573	вот его	1	1
574	это как	3	1
575	а к	2	1
576	о нем	2	1
577	ивану карамазову	1	1
578	появилось в	1	1
579	романе это	1	1
580	бы в	3	1
581	и совершенно	1	1
582	за три	1	1
583	у которого	1	1
584	но у	1	1
585	конце концов	3	1
586	хотя бы	5	1
587	что ты	5	1
588	только что	3	1
589	я в	4	1
590	пусть пусть	1	1
591	над собою	1	1
592	героя и	9	1
593	из тех	1	1
594	в реальный	2	1
595	но этот	2	1
596	идея в	1	1
597	ко всему	1	1
598	т е	12	1
599	и жизнь	1	1
600	может ли	1	1
601	время он	1	1
602	это в	2	1
603	во всяком	5	1
