N	2gram	Tiupa_Anal_3	DiskursI
121	в другом	1	3
122	с позиций	1	3
123	его в	3	3
124	это не	2	3
125	блудном сыне	11	3
126	однако при	2	3
127	жизни но	1	3
128	ведет к	1	3
129	одного и	3	3
130	не столько	3	3
131	одном из	1	3
132	для данного	1	3
133	не в	6	3
134	исторического бытия	1	3
135	коммуникативное событие	1	3
136	в русской	7	3
137	в тексте	9	3
138	могут быть	2	3
139	той или	3	3
140	в анекдоте	2	3
141	мысль о	3	3
142	приводит к	4	3
143	о блудном	12	3
144	в его	7	3
145	восходит к	3	3
146	жанровой стратегии	2	3
147	героем анекдота	2	3
148	только в	2	3
149	в сказании	1	3
150	и его	13	3
151	уже не	5	3
152	присутствия в	1	3
153	в них	2	3
154	лирический герой	1	3
155	из двух	1	3
156	или иной	5	3
157	очевидным образом	2	3
158	не было	3	3
159	не знает	1	3
160	как будто	1	3
161	иначе говоря	2	3
162	в контексте	2	3
163	можно сказать	4	3
164	но это	1	3
165	и того	3	3
166	в пределе	1	3
167	и все	2	3
168	из барышни-крестьянки	3	3
169	жизни в	1	3
170	следует признать	3	3
171	жизни и	1	3
172	внутренней мерой	2	3
173	как на	1	3
174	повестях белкина	7	2
175	того же	5	2
176	идет о	1	2
177	перед лицом	1	2
178	по преимуществу	2	2
179	являет собой	3	2
180	той же	5	2
181	столь уж	1	2
182	в повестях	8	2
183	ивана петровича	10	2
184	место в	1	2
185	совпадает с	1	2
186	говорить о	3	2
187	жизненного поведения	1	2
188	в цикле	1	2
189	в ней	2	2
190	мы имеем	5	2
191	в сочетании	3	2
192	жизненный путь	1	2
193	время в	1	2
194	не требует	1	2
195	значении этого	1	2
196	легко может	1	2
197	в такого	1	2
198	уже как	1	2
199	отношение к	1	2
200	более чем	2	2
201	оказывается не	1	2
202	вследствие которого	2	2
203	дистанция между	2	2
204	собственно и	1	2
205	как уже	2	2
206	в целом	3	2
207	из анекдота	1	2
208	не более	2	2
209	в притче	4	2
210	белкина в	4	2
211	вследствие этого	1	2
212	в записках	1	2
213	или анекдота	2	2
214	в принципе	2	2
215	с таким	1	2
216	свое время	2	2
217	у пушкина	3	2
218	и притчевым	1	2
219	подобно тому	3	2
220	этом мире	1	2
221	личности в	3	2
222	этой традиции	1	2
223	жанровые стратегии	2	2
224	входит в	2	2
225	на почве	1	2
226	а позднее	1	2
227	свой жизненный	1	2
228	повести белкина	9	2
229	или из	2	2
230	анекдот как	1	2
231	должно быть	1	2
232	все это	3	2
233	этом случае	1	2
234	в ходе	1	2
235	лирическое я	2	2
236	сочетании с	3	2
237	анекдоту и	1	2
238	как все	1	2
239	с точки	2	2
240	пока еще	3	2
241	речь пойдет	2	2
242	дело в	2	2
243	ситуации рассказывания	2	2
244	при обращении	1	2
245	никогда не	5	2
246	при котором	1	2
247	со своим	1	2
248	сводится к	2	2
249	не столь	1	2
250	что на	1	2
251	этического выбора	1	2
252	героев а	1	2
253	к анекдоту	2	2
254	жанров в	1	2
255	частности как	1	2
256	с их	3	2
257	эстетическая модальность	2	2
258	жанровых стратегий	2	2
259	для себя	1	2
260	в жанровом	1	2
261	с ее	3	2
262	здесь не	3	2
263	и выступает	1	2
264	по сути	2	2
265	петровича белкина	8	2
266	в себя	2	2
267	природе своей	1	2
268	в лирическом	1	2
269	не с	2	2
270	живет в	1	2
271	отсюда и	1	2
272	в результате	5	2
273	герой анекдота	2	2
274	произведения как	2	2
275	как притчу	1	2
276	основе своей	1	2
277	между тем	5	2
278	русской литературе	4	2
279	что и	5	2
280	или напротив	1	2
281	и одновременно	1	2
282	который не	2	2
283	есть в	1	2
284	в большинстве	2	2
285	слова не	1	2
286	цикла в	3	2
287	реальности и	1	2
288	не о	1	2
289	жанровом отношении	1	2
290	анекдота о	2	2
291	на примере	2	2
292	именно в	3	2
293	далеко не	4	2
294	и прежде	2	2
295	в соответствии	2	2
296	стремится к	1	2
297	и адресата	1	2
298	может иметь	1	2
299	вместе с	2	2
300	станционного смотрителя	8	2
301	сказания или	3	2
302	о чем	4	2
303	художественное целое	6	2
304	в той	2	2
305	или иного	1	2
306	притчи и	4	2
307	укладу жизни	1	2
308	тому как	2	2
309	я с	2	2
310	в свое	2	2
311	х гг	1	2
312	в окказиональном	1	2
313	в полном	1	2
314	и для	2	2
315	картине мира	2	2
316	объекта и	1	2
317	героем притчи	2	2
318	ср из	2	2
319	сверхличной заданностью	1	2
320	по природе	1	2
321	на языке	3	2
322	частной жизни	1	2
323	сверхличной заданности	3	2
324	а в	10	2
325	рассуждению бахтина	1	2
326	может и	1	2
327	из станционного	1	2
328	другой стороны	5	2
329	что он	4	2
330	себе самому	2	2
331	а герой	1	2
332	художественной целостности	4	2
333	коммуникативным событием	2	2
334	почти отроками	2	1
335	обращено к	1	1
336	вопросом не	1	1
337	своего предшественника	2	1
338	речь идет	1	1
339	эквивалентны им	1	1
340	и развитие	1	1
341	мире это	1	1
342	а между	1	1
343	преодолевая их	1	1
344	развивающий план	1	1
345	самом деле	2	1
346	это и	2	1
347	описаний закрытость	1	1
348	в чужой	1	1
349	это игра	1	1
350	и есть	1	1
351	не признает	1	1
352	сладки были	1	1
353	в первом	2	1
354	также устная	1	1
355	владимира человек	1	1
356	к другому	1	1
357	атрибутами анекдотичности	1	1
358	на две	1	1
359	эпиграфами этих	1	1
360	русской женщине	1	1
361	назидательность однозначную	1	1
362	без сапог	1	1
363	но если	1	1
364	к собственной	2	1
365	жизни здесь	1	1
366	в году	3	1
367	совести предаю	1	1
368	анекдот не	1	1
369	он ничего	1	1
370	к чему	1	1
371	есть не	2	1
372	характеристик и	1	1
373	полном его	1	1
374	они остаются	1	1
375	закрытость характеров	1	1
376	внеисторическому и	1	1
377	завершение белкин	1	1
378	поднимается на	1	1
379	необыкновенное в	1	1
380	оригинальная повествовательная	1	1
381	принадлежат первый	1	1
382	и само	1	1
383	анекдота выбор	1	1
384	мы не	3	1
385	личностного самоопределения	1	1
386	о случайном	1	1
387	их поступки	1	1
388	собой как	1	1
389	метели халат	1	1
390	и покаянного	1	1
391	в поход	2	1
392	обнаруживается порой	1	1
393	на бутылку	1	1
394	картинок но	1	1
395	отклик в	1	1
396	раз-влекать их	1	1
397	вопрос о	1	1
398	с универсальными	1	1
399	а подлинный	1	1
400	я оказывается	1	1
401	героя нашего	2	1
402	первый национально-историческому	1	1
403	сопрягает большое	1	1
404	сопрягать историческую	1	1
405	выбор лексики	1	1
406	анекдотам назидательность	1	1
407	издателя читаем	1	1
408	завершенная и	1	1
409	высказывания в	1	1
410	он как	1	1
411	кабацкою или	1	1
412	целого это	1	1
413	в сущности	5	1
414	притчевую схему	1	1
415	а для	2	1
416	как было	1	1
417	на практике	1	1
418	я не	1	1
419	стратегии создают	1	1
420	данного цикла	1	1
421	ему в	1	1
422	к чаадаеву	1	1
423	свойственны притче	1	1
424	сюжетов гробовщика	1	1
425	большое время	1	1
426	самого героя	1	1
427	в усах	1	1
428	предстает как	1	1
429	продемонстрировано и	1	1
430	во мне	1	1
431	компетенция притчи	1	1
432	создают уникальный	1	1
433	ушедшие в	1	1
434	героев или	1	1
435	и притче	1	1
436	нами поистине	1	1
437	он был	1	1
438	он сам	1	1
439	тебя брат	1	1
440	как субъекта	1	1
441	из литературы	1	1
442	на их	1	1
443	ей-богу правда	1	1
444	я на	1	1
445	смотрителя сегодня	1	1
446	роман и	1	1
447	истории в	1	1
448	во всех	2	1
449	в сюжете	1	1
450	тем как	1	1
451	там и	1	1
452	иного рода	1	1
453	профанация священного	1	1
454	как правило	5	1
455	анекдотичности сопрягает	1	1
456	в ее	3	1
457	сила так	1	1
458	это бывает	1	1
459	покаянного возвращения	1	1
460	традиции все	1	1
461	конем не	2	1
462	о смерти	3	1
463	самого сюжета	1	1
464	к богу	1	1
465	юмором так	1	1
466	если в	3	1
467	конечном счете	2	1
468	ответ на	3	1
469	же свойственны	1	1
470	человеческих отношений	1	1
471	о стрелке-мухобое	1	1
472	минского эквивалентны	1	1
473	произведение не	1	1
474	гробовщика разве	1	1
475	друг от	1	1
476	дорога мирская	1	1
477	нарушение запрета	1	1
478	человека с	1	1
479	есть нарушение	1	1
480	до которого	1	1
481	за пределы	1	1
482	возмужав на	1	1
483	зрелому мужчине	1	1
484	малым временем	1	1
485	голью кабацкою	1	1
486	в истории	1	1
487	человеческой личности	1	1
488	мере в	2	1
489	его черешнями	1	1
490	модальности эстетического	1	1
491	от содержания	1	1
492	ситуацией притчи	1	1
493	и непристойность	1	1
494	припоминая и	1	1
495	стирает указующий	1	1
496	пределах одной	1	1
497	авторская позиция	3	1
498	в атласе	1	1
499	притчи владимир	1	1
500	сюжета поскольку	1	1
501	сказания и	2	1
502	и точность	1	1
503	что русской	1	1
504	чин приличный	1	1
505	мнимый больной	1	1
506	хотя и	2	1
507	одного текста	1	1
508	отграниченная система	1	1
509	запрета есть	1	1
510	слове отечество	1	1
511	трагической модальности	1	1
512	к циклизации	1	1
513	временем индивидуального	1	1
514	классического реализма	1	1
515	слово анекдота	2	1
516	сказание или	2	1
517	острота или	1	1
518	к числу	2	1
519	себе не	1	1
520	лицу с	1	1
521	ответную реакцию	1	1
522	паремию пословично-афористическую	1	1
523	предаю тебя	1	1
524	то в	2	1
525	со своей	8	1
526	в самом	5	1
527	внесюжетные фигуры	1	1
528	смыслом а	1	1
529	должен не	1	1
530	реализма голы	1	1
531	посрамляющий умершее	1	1
532	прочтения как	1	1
533	повествование в	1	1
534	бы не	1	1
535	мирной профессии	1	1
536	серьезности бахтин	1	1
537	есть профанация	1	1
538	так в	3	1
539	само становится	2	1
540	право на	1	1
541	но без	1	1
542	быть продемонстрировано	1	1
543	этому я	1	1
544	дополняет этими	1	1
545	раз в	1	1
546	бранном воздухе	1	1
547	коммуникативной ситуации	2	1
548	диаметрально противоположная	1	1
549	зависим от	1	1
550	уникальный контрапункт	1	1
551	на стадии	1	1
552	типичными героями	1	1
553	по имени	1	1
554	как у	1	1
555	анекдот невозможно	1	1
556	в случае	5	1
557	анекдот должен	1	1
558	роли в	3	1
559	с малым	1	1
560	теми же	1	1
561	не имеют	1	1
562	колпак и	1	1
563	готовом стабильно	1	1
564	улана между	1	1
565	с машей	2	1
566	притчевые герои	1	1
567	автора не	1	1
568	у-влекать слушателей	1	1
569	к миру	1	1
570	так сказать	2	1
571	национально-историческому быту	1	1
572	и только	1	1
573	о которой	2	1
574	пушкина и	2	1
575	становится героем	1	1
576	отечество как	1	1
577	сказкой и	1	1
578	на мысль	1	1
579	комическая апофегма	1	1
580	и еще	1	1
581	офицеров не	1	1
582	как пишет	2	1
583	притчи в	2	1
584	компактность сюжета	1	1
585	индивидуальной жизненной	1	1
586	поистине двуголосый	1	1
587	не как	2	1
588	в.т какая	1	1
589	художественного высказывания	2	1
590	из тогдашних	1	1
591	в силу	1	1
592	по общему	1	1
593	ошибка оговорка	1	1
594	сыты а	1	1
595	разговора с	1	1
596	бурмин героем	1	1
597	у тебя	1	1
598	нашего времени	3	1
599	брат рука	1	1
600	рассказчика ни	1	1
601	план побега	1	1
602	одной и	2	1
603	в метели	6	1
604	с этой	1	1
605	его составе	1	1
606	дистанции между	1	1
607	были слезы	1	1
608	таким образом	4	1
609	значительной степени	2	1
610	осуществить с	1	1
611	слушателей преодолевая	1	1
612	жизненного выбора	1	1
613	редуцированная притча	1	1
614	совпадают с	1	1
615	текст анекдота	1	1
616	заблудившегося жениха	1	1
617	примечании издателя	2	1
618	об этом	2	1
619	вполне принадлежат	1	1
620	анекдота так	1	1
621	атрибутами гусарства	1	1
622	лирического я	1	1
623	это весьма	1	1
624	полной мере	1	1
625	ценностной дистанции	1	1
626	обойдется а	1	1
627	картиной мира	1	1
628	лишь в	5	1
629	графиня? ей-богу	1	1
630	по выражению	1	1
631	того или	1	1
632	гробовщик брат	1	1
633	содержание к	1	1
634	время и	1	1
635	своего героя	1	1
636	вненациональному общечеловеческому	1	1
637	и иных	1	1
638	наизнанку глупость	1	1
639	эффектом оказывается	1	1
640	гавриловны колпак	1	1
641	главного героя	1	1
642	да бархате	1	1
643	напротив в	1	1
644	лишь на	3	1
645	поскольку вполне	1	1
646	второй строфе	4	1
647	отсюда столь	1	1
648	отказа от	1	1
649	остроты редуцированный	1	1
650	еще одно	1	1
651	одной фразы	1	1
652	художественную концепцию	1	1
653	в жизни	2	1
654	из первых	1	1
655	степени зависим	1	1
656	здесь отнюдь	2	1
657	оцененном мире	1	1
658	в придании	1	1
659	молодой и	1	1
660	коммуникативной стратегии	4	1
661	двуголосый в	1	1
662	так называемого	1	1
663	словами самого	1	1
664	анекдот коего	1	1
665	анекдота граф	1	1
666	что суженого	1	1
667	героя или	1	1
668	на статус	1	1
669	сделать предметом	1	1
670	или самсон	1	1
671	владимир развивающий	1	1
672	минский сквозь	1	1
673	повестей а	3	1
674	мира где	1	1
675	смеетесь графиня?	1	1
676	и оцененном	1	1
677	повествовательная форма	1	1
678	или острота	1	1
679	пушкинском сознании	1	1
680	композиции неразвернутость	1	1
681	несмотря на	2	1
682	существенная зависимость	1	1
683	или попросту	1	1
684	покойного ивана	4	1
685	поединок в	1	1
686	как целого	1	1
687	актуализируемая эпиграфами	1	1
688	твое горе	1	1
689	демонстративно дополняет	1	1
690	проступает притчевая	1	1
691	сам владимир	1	1
692	отставного сорокалетнего	1	1
693	со всей	1	1
694	по модели	1	1
695	хвалы или	1	1
696	имени тебе	2	1
697	эстетического отношения	3	1
698	авантюрное поведение	1	1
699	ситуации лаконичная	1	1
700	возвращались возмужав	1	1
701	не занимался	1	1
702	достаточно прозрачно	1	1
703	о муках	1	1
704	счете жанровая	1	1
705	деталей краткость	1	1
706	индивидуальной жизни	1	1
707	однозначную серьезность	1	1
708	где мы	1	1
709	повторенными дважды	1	1
710	героями анекдота	1	1
711	памяти ивана	1	1
712	белкина изданные	3	1
713	универсальными общечеловеческими	1	1
714	сильвио или	1	1
715	однако этот	1	1
716	ночной жанр	1	1
717	суть внесюжетные	1	1
718	ср кто	1	1
719	анекдотичен набор	1	1
720	оно живет	1	1
721	халат и	1	1
722	бы мы	1	1
723	не помещаем	1	1
724	в имени	2	1
725	интимного быта	1	1
726	твоей совести	1	1
727	очевидно анекдотичен	1	1
728	внутреннюю обособленность	1	1
729	лукавым юмором	1	1
730	и той	2	1
731	с финальной	1	1
732	своей жизни	1	1
733	редуцированный анекдот	1	1
734	мыслящий себя	1	1
735	втором случае	1	1
736	подлинный автор	1	1
737	при слове	1	1
738	себя героем	1	1
739	тем не	2	1
740	по крайней	4	1
741	произведения в	1	1
742	этому следует	1	1
743	перед ним	1	1
744	ничего предосудительного	1	1
745	авторства в	1	1
746	не должно	3	1
747	деревушке а	1	1
748	помещаем полагая	1	1
749	для нее	1	1
750	события что	1	1
751	два полюса	1	1
752	а вот	2	1
753	самоопределения оказывается	1	1
754	игра случая	1	1
755	остаются на	1	1
756	поход почти	2	1
757	случае мы	1	1
758	и герой	1	1
759	же самого	1	1
760	по-русски хоть	1	1
761	из гробовщика	1	1
762	любви и	1	1
763	стечение обстоятельств	1	1
764	ценностями ср	1	1
765	возникает в	2	1
766	вплоть до	2	1
767	текстом и	1	1
768	фигуры цикла	1	1
769	но они	2	1
770	и персонажи	1	1
771	до известной	3	1
772	суженого конем	2	1
773	человеческого я	2	1
774	все три	2	1
775	халат прохорова	1	1
776	как поле	1	1
777	притче как	1	1
778	с теми	1	1
779	усах и	1	1
780	как о	1	1
781	дело не	3	1
782	гроба не	1	1
783	одна из	2	1
784	предшественника лукавым	1	1
785	на него	1	1
786	речевыми жанрами	1	1
787	они же	1	1
788	корнета младший	1	1
789	пределах же	1	1
790	которого он	2	1
791	отрешиться от	1	1
792	укрупненных деталей	1	1
793	голы как-то	1	1
794	планирует осуществить	1	1
795	с некоторой	1	1
796	самого по	1	1
797	лексики например	1	1
798	окказиональном мире	1	1
799	возвращения по	1	1
800	психологических мотивировок	1	1
801	себе самом	1	1
802	и примеряя	1	1
803	нашли свое	1	1
804	немногочисленных и	1	1
805	ничего не	3	1
806	немецких картинок	2	1
807	жанровой природе	1	1
808	имеем дело	4	1
809	пронизывающий поэтику	1	1
810	обратим внимание	2	1
811	его речи	1	1
812	или иная	1	1
813	образом ориентировано	1	1
814	притчей о	1	1
815	общему мнению	1	1
816	по рассуждению	1	1
817	иными словами	1	1
818	эмоциональной рефлексии	1	1
819	преимущественно на	1	1
820	своей природе	1	1
821	и до	1	1
822	цикла обрамляя	1	1
823	как одеяние	1	1
824	во всем	3	1
825	персонажа в	2	1
826	позиции и	2	1
827	барышни-крестьянки вольному	1	1
828	читаем следует	1	1
829	в текст	1	1
830	апофегма то	1	1
831	полноценной личностью	1	1
832	землемер шмит	1	1
833	с емкостью	1	1
834	слово здесь	1	1
835	которого анекдот	1	1
836	их внутреннюю	1	1
837	персонажи истории	1	1
838	сорокалетнего корнета	1	1
839	акцентированная роль	1	1
840	с романом	1	1
841	активность адресата	1	1
842	общенародного исторического	1	1
843	романного типа	1	1
844	вырин со	1	1
845	сюжета в	1	1
846	ситуаций то	1	1
847	известной степени	3	1
848	отсутствие развернутых	1	1
849	историй в	1	1
850	а мертвый	1	1
851	роль анекдота	1	1
852	черешнями мнимый	1	1
853	уже о	1	1
854	внутреннюю свободу	1	1
855	целого в	2	1
856	к себе	1	1
857	лично для	2	1
858	не могут	1	1
859	с типичными	1	1
860	пытается придать	1	1
861	например скупость	1	1
862	чьи жанровые	1	1
863	машей на	1	1
864	эстетического объекта	2	1
865	дискурса в	2	1
866	белкин в	1	1
867	хоть сыты	1	1
868	одеяние родителей	1	1
869	уже было	1	1
870	больной минский	1	1
871	набор свидетелей	1	1
872	к тому	6	1
873	отчетливо проступает	1	1
874	указывает на	3	1
875	драгоценнейшей наградою?	1	1
876	не есть	4	1
877	разве гробовщик	1	1
878	в полной	1	1
879	оно не	1	1
880	бархате а	1	1
881	текст предполагающий	1	1
882	картина жизни	1	1
883	не живет	1	1
884	ср с	1	1
885	выстрела знать	1	1
886	в применении	1	1
887	притчу в	1	1
888	в паремию	1	1
889	стороны адресата	2	1
890	не поднимается	1	1
891	а притча	1	1
892	сильно билось	1	1
893	блудного возвращения	1	1
894	придать пересказанным	1	1
895	новелле есть	1	1
896	завтра метут	1	1
897	сегодня в	1	1
898	случается в	1	1
899	по определению	1	1
900	от друга	1	1
901	заданности и	1	1
902	самому тогда	1	1
903	нудительной серьезности	1	1
904	пересказанным анекдотам	1	1
905	им совпадают	1	1
906	мужчине и	1	1
907	взаимопроникновение анекдота	1	1
908	говоря уже	1	1
909	принципе можно	1	1
910	жизнь глазами	1	1
911	литературного сюжета	1	1
912	события как	1	1
913	указующий перст	1	1
914	перформативного высказывания	1	1
915	для читателя	1	1
916	такой частности	1	1
917	вымышленные но	1	1
918	упоминаемые в	1	1
919	неприемлемо ни	1	1
920	предосудительного памяти	1	1
921	личностно окрашено	1	1
922	это ведет	1	1
923	не сознается	1	1
924	лаконичная строгость	1	1
925	эти две	1	1
926	из выстрела	2	1
927	сознания с	1	1
928	для поэтики	1	1
929	жанровой природы	1	1
930	в культуре	2	1
931	столько в	1	1
932	и сам	4	1
933	стратегия анекдотичности	1	1
934	практике притчевую	1	1
935	объедешь типично	1	1
936	повседневную жизнь	1	1
937	юмора умения	1	1
938	двоякое эстетическое	1	1
939	здесь как	1	1
940	ориентировано на	1	1
941	и каждый	1	1
942	стратегия притчевого	1	1
943	притчевая символика	1	1
944	компетенция анекдота	3	1
945	позицию сотворчества	1	1
946	роль немногочисленных	1	1
947	типично притчевые	1	1
948	чем у	1	1
949	барышни-крестьянки не	1	1
950	офицеры ушедшие	1	1
951	деталями повторенными	1	1
952	явную анекдотичность	1	1
953	действительного не	1	1
954	особенно существенно	1	1
955	в остроту	1	1
956	в повседневную	1	1
957	строго говоря	1	1
958	сентенцию ср	1	1
959	поэтому в	2	1
960	жанра в	1	1
961	стихотворении пушкина	1	1
962	быта ср	1	1
963	но раз-влекать	1	1
964	для этого	1	1
965	и даже	8	1
966	тебя твоей	1	1
967	его излишним	1	1
968	бывает в	1	1
969	с ним	1	1
970	приличный юноше	1	1
971	изданные а.п	4	1
972	жизненная позиция	2	1
973	каждый из	1	1
974	представляется наиболее	1	1
975	их предлагая	1	1
976	о ней	1	1
977	родителей марьи	1	1
978	с молитвою	1	1
979	диалог заблудившегося	1	1
980	в новелле	1	1
981	как жанровая	1	1
982	действительность с	1	1
983	героев с	1	1
984	смотрителя в	1	1
985	и здесь	2	1
986	описаний акцентированная	1	1
987	и должно	1	1
988	новеллы и	1	1
989	и т.д	2	1
990	т.п в	1	1
991	внимание на	4	1
992	скупость деталей	1	1
993	никак не	1	1
994	слова паремии	1	1
995	один голос	1	1
996	выступали атрибутами	1	1
997	себя самого	1	1
998	бы укрупненных	1	1
999	сыне офицеры	1	1
1000	на бранном	1	1
1001	строгость композиции	1	1
1002	не позволяет	1	1
1003	белкин пытается	1	1
1004	в значительной	2	1
1005	профессии землемер	1	1
1006	отца-государя в.т	1	1
1007	не заключает	1	1
1008	сознании выступали	1	1
1009	интерес самых	1	1
1010	должно было	1	1
1011	в конечном	2	1
1012	сапог обойдется	1	1
1013	строго отграниченная	1	1
1014	или притчи	2	1
1015	поэтику данного	1	1
1016	коммуникативную стратегию	1	1
1017	чувства юмора	1	1
1018	всей серьезностью	1	1
1019	свидетелей владимира	2	1
1020	обрамляя вымышленную	1	1
1021	организации текста	1	1
1022	рука не	1	1
1023	блудных детей	1	1
1024	притче это	1	1
1025	притча в	2	1
1026	двух героев	1	1
1027	краткость и	1	1
1028	перст своего	1	1
1029	игрой случая	1	1
1030	как жанр	1	1
1031	какая была	1	1
1032	данного текста	2	1
1033	как сладки	1	1
1034	обнаруживается лишь	1	1
1035	в глазах	2	1
1036	словесного выражения	1	1
1037	в форме	2	1
1038	крайней мере	4	1
1039	ее содержание	1	1
1040	и лирическое	1	1
1041	целого а	1	1
1042	остроту ср	1	1
1043	деталей отсутствие	1	1
1044	барышни-крестьянки отчетливо	1	1
1045	скуфья минского	1	1
1046	быть редуцирован	1	1
1047	в описании	1	1
1048	впрочем уверяем	1	1
1049	описании немецких	1	1
1050	схему блудного	1	1
1051	диалог персонажей	1	1
1052	нам по-английски	1	1
1053	и мир	1	1
1054	жениха с	1	1
1055	притчевые персонажи	1	1
1056	подробностями и	1	1
1057	граф б	1	1
1058	как объект	1	1
1059	к сообщаемому	2	1
1060	шлафорк упоминаемые	1	1
1061	новелла ночной	1	1
1062	него отца-государя	1	1
1063	предлагая адресату	1	1
1064	безымянного шестнадцатилетнего	1	1
1065	область художественного	1	1
1066	и шпорах	1	1
1067	время общенародного	1	1
1068	в миропорядке	8	1
1069	называемого чувства	1	1
1070	стихотворения в	1	1
1071	на новую	1	1
1072	в ситуации	1	1
1073	не появляется	1	1
1074	позиций классического	1	1
1075	воплощает художественную	1	1
1076	глазами анекдота	1	1
1077	не у-влекать	1	1
1078	к субъекту	1	1
1079	наличие так	1	1
1080	историческую действительность	1	1
1081	самоопределение лирического	1	1
1082	и так	1	1
1083	б с	1	1
1084	самсон вырин	5	1
1085	в литературу	2	1
1086	общечеловеческому бытию	1	1
1087	жизнь личности	1	1
1088	слова остроты	1	1
1089	финальной ситуацией	1	1
1090	от них	1	1
1091	жанр посрамляющий	1	1
1092	звучит один	1	1
1093	посрамление словесное	1	1
1094	форма воплощает	1	1
1095	так что	1	1
1096	шмит в	1	1
1097	для всех	2	1
1098	же деталями	1	1
1099	как полагает	1	1
1100	оказывается в	1	1
1101	шестнадцатилетнего улана	1	1
1102	новом качестве	1	1
1103	можно припоминая	1	1
1104	анекдота не	2	1
1105	же анекдота	1	1
1106	дважды в	1	1
1107	конденсируется в	1	1
1108	развернутых описаний	1	1
1109	а напротив	2	1
1110	их общим	1	1
1111	офицерский чин	1	1
1112	себя и	1	1
1113	женщине обязан	1	1
1114	жанровая форма	2	1
1115	поступках героев	1	1
1116	ситуации жизненного	1	1
1117	во втором	4	1
1118	большинстве случаев	1	1
1119	был ее	1	1
1120	связывается с	1	1
1121	и описаний	1	1
1122	двуголосого слова	1	1
1123	сам текст	1	1
1124	символической смерти	1	1
1125	вымышленную реальность	1	1
1126	символика актуализируемая	1	1
1127	в книге	1	1
1128	и их	1	1
1129	в новом	2	1
1130	внутренняя мера	1	1
1131	барышни-крестьянки куда	1	1
1132	всяком случае	2	1
1133	мышления позволяет	1	1
1134	полагая его	1	1
1135	оказывается героем	1	1
1136	могло бы	1	1
1137	эстетическое завершение	1	1
1138	речевой акт	1	1
1139	позволяет пушкину	1	1
1140	точность словесного	1	1
1141	была минута	1	1
1142	в современном	1	1
1143	вовсе не	1	1
1144	высказывания и	1	1
1145	не для	2	1
1146	нем звучит	1	1
1147	схеме блудных	1	1
1148	система смыслов	1	1
1149	и творческих	1	1
1150	был лучшей	1	1
1151	общим эффектом	1	1
1152	не случайно	8	1
1153	случае не	1	1
1154	брат палачу?	1	1
1155	ее счастие	1	1
1156	повести покойного	3	1
1157	человек как	1	1
1158	повесть о	2	1
1159	анекдота диалог	1	1
1160	сквозь явную	1	1
1161	не говорит	1	1
1162	разоряться были	1	1
1163	излишним впрочем	1	1
1164	тем что	2	1
1165	жизни сталкиваются	1	1
1166	с мужиком	1	1
1167	получают двоякое	1	1
