N	2gram	Losev_Prob_1	StatiiOP
302	только с	1	2
303	что на	1	2
304	начиная с	1	2
305	есть только	8	2
306	том кто	1	2
307	о них	1	2
308	и это	9	2
309	без всякого	2	2
310	то время	1	2
311	и сам	1	2
312	которая была	1	2
313	для этого	3	2
314	то есть	33	2
315	а также	4	2
316	и все	7	2
317	этому поводу	3	2
318	и во	3	2
319	а потому	2	2
320	крайней мере	2	2
321	и можно	1	2
322	к нему	3	2
323	что здесь	3	2
324	быть и	3	2
325	по своей	1	2
326	д и	4	2
327	со всеми	2	2
328	с которыми	4	2
329	конечно не	1	2
330	уже в	3	2
331	ведь если	2	2
332	свидетельствует о	3	2
333	если в	1	2
334	этот раз	2	2
335	одно из	2	2
336	а то	1	2
337	могло бы	1	2
338	не для	2	2
339	в других	5	2
340	даже и	8	2
341	бы это	1	2
342	или иначе	2	2
343	еще и	5	2
344	медного всадника	2	2
345	но разве	1	2
346	однако и	3	2
347	по крайней	2	2
348	если не	4	2
349	нет никаких	1	2
350	на который	1	2
351	ни на	4	2
352	и потому	2	2
353	и их	1	2
354	а если	1	2
355	такого рода	7	2
356	по существу	2	2
357	этом случае	2	2
358	между прочим	2	2
359	точно и	1	2
360	и тогда	1	2
361	но для	3	2
362	что то	1	2
363	которой можно	1	2
364	о котором	1	2
365	ни одного	1	2
366	в этих	3	2
367	хотя в	3	2
368	гораздо больше	2	2
369	что этот	2	2
370	несмотря на	3	2
371	не знает	1	2
372	молодой человек	1	2
373	а между	1	1
374	этого в	1	1
375	не должны	3	1
376	знать в	1	1
377	чтобы не	1	1
378	художественного произведения	1	1
379	по адресу	1	1
380	личное дело	1	1
381	увидим ниже	2	1
382	случае есть	1	1
383	но тогда	1	1
384	и есть	6	1
385	здесь и	1	1
386	что эти	1	1
387	в какой-то	1	1
388	от которых	1	1
389	этого он	1	1
390	едва ли	2	1
391	том какое	1	1
392	было глубоко	1	1
393	и этот	1	1
394	мы называем	2	1
395	слово во	1	1
396	смотреть на	1	1
397	очень далеко	1	1
398	этом не	1	1
399	каком случае	3	1
400	который был	1	1
401	так чтобы	1	1
402	литературы о	1	1
403	но даже	1	1
404	что наши	1	1
405	это время	1	1
406	и самого	1	1
407	же нужно	1	1
408	и на	8	1
409	это действительно	1	1
410	бы то	1	1
411	за свое	1	1
412	с его	2	1
413	но как	6	1
414	и никто	1	1
415	знак и	1	1
416	а только	5	1
417	могут и	1	1
418	нет и	2	1
419	в свои	1	1
420	что текст	1	1
421	результате этого	1	1
422	во что	1	1
423	в одной	1	1
424	чем мы	1	1
425	показать что	1	1
426	перед нами	5	1
427	кроме того	2	1
428	на анализе	1	1
429	хотя и	6	1
430	что по	1	1
431	это тоже	2	1
432	эти общие	1	1
433	принужден бывает	1	1
434	и к	1	1
435	очевидно в	1	1
436	есть самое	1	1
437	не очень	2	1
438	важно для	1	1
439	еще на	1	1
440	не приходится	1	1
441	указания на	1	1
442	историческая и	1	1
443	за это	1	1
444	он в	2	1
445	тут и	1	1
446	в известном	1	1
447	им в	1	1
448	хочет знать	1	1
449	и до	2	1
450	другом случае	1	1
451	xviii и	1	1
452	как он	4	1
453	если он	1	1
454	всей его	1	1
455	после всех	2	1
456	а вовсе	1	1
457	что каждая	1	1
458	одно целое	2	1
459	которая является	2	1
460	не как	2	1
461	которых эта	1	1
462	этом-то и	2	1
463	так уж	1	1
464	чтобы в	1	1
465	можно даже	1	1
466	этой поэмы	1	1
467	одной точки	1	1
468	том же	1	1
469	бы они	1	1
470	в одну	1	1
471	почти каждый	1	1
472	содержит в	7	1
473	не считать	1	1
474	в таких	2	1
475	а по	1	1
476	с целью	4	1
477	входит в	4	1
478	это было	2	1
479	на протяжении	1	1
480	мы на	1	1
481	не имела	1	1
482	то все	1	1
483	известно что	1	1
484	но их	1	1
485	она стала	1	1
486	всего прочего	1	1
487	мысли чтобы	1	1
488	здесь нет	2	1
489	для них	2	1
490	он является	1	1
491	в них	7	1
492	является для	1	1
493	о которых	3	1
494	и вы	1	1
495	является их	1	1
496	даже сказать	1	1
497	далеко не	5	1
498	времени эти	1	1
499	показывает что	1	1
500	с тем	5	1
501	во внимание	2	1
502	здесь всего	1	1
503	и было	1	1
504	сейчас мы	2	1
505	нельзя уйти	1	1
506	и некоторые	1	1
507	не больше	3	1
508	на себя	2	1
509	что значит	3	1
510	и при	2	1
511	а главное	1	1
512	что такое	6	1
513	нас не	2	1
514	это только	2	1
515	место в	1	1
516	мы в	3	1
517	оказывается что	2	1
518	или вернее	3	1
519	оно стало	1	1
520	что я	1	1
521	вовсе еще	3	1
522	а есть	4	1
523	постановки этого	1	1
524	том чтобы	1	1
525	иным как	1	1
526	что было	1	1
527	только все	1	1
528	действительно есть	2	1
529	том и	1	1
530	чтобы она	1	1
531	однако в	2	1
532	с такими	2	1
533	по себе	15	1
534	же мы	2	1
535	всего его	1	1
536	если и	1	1
537	таких случаях	2	1
538	вполне естественно	1	1
539	и другое	2	1
540	хотелось бы	1	1
541	приведем один	1	1
542	на котором	1	1
543	тогда когда	1	1
544	текста и	5	1
545	одна из	1	1
546	что их	2	1
547	в науке	2	1
548	и притом	4	1
549	в процессе	1	1
550	чем та	1	1
551	что ей	1	1
552	для кого	1	1
553	во всякой	2	1
554	но только	2	1
555	из других	2	1
556	все-таки это	2	1
557	что исторически	1	1
558	казалось бы	4	1
559	правда в	1	1
560	на язык	1	1
561	того как	3	1
562	только и	3	1
563	смысл то	1	1
564	отнестись к	1	1
565	это то	1	1
566	отрицательное отношение	1	1
567	с одним	1	1
568	нас еще	1	1
569	они являются	1	1
570	явление в	1	1
571	этих проблем	1	1
572	есть такой	1	1
573	и является	7	1
574	вернее сказать	2	1
575	первой ступени	1	1
576	вместо этого	1	1
577	считать что	1	1
578	уже и	3	1
579	и делает	3	1
580	больше того	1	1
581	ему не	1	1
582	не потому	2	1
583	но все-таки	2	1
584	ни о	5	1
585	является то	2	1
586	xx века	2	1
587	в момент	1	1
588	не могут	2	1
589	когда мы	8	1
590	и другим	2	1
591	к тому	3	1
592	же только	1	1
593	теории в	2	1
594	отказаться от	1	1
595	и понятным	1	1
596	правда не	1	1
597	то ни	1	1
598	вещей в	1	1
599	всех случаях	1	1
600	как мы	7	1
601	и о	8	1
602	в виду	6	1
603	говоря уже	2	1
604	ни стало	1	1
605	изучения и	1	1
606	мысль о	1	1
607	будет правильным	1	1
608	только то	4	1
609	только более	1	1
610	нечто целое	1	1
611	морфологии и	1	1
612	на том	4	1
613	проблем и	1	1
614	которыми мы	1	1
615	на путь	1	1
616	стола в	1	1
617	мог бы	1	1
618	почему же	1	1
619	не выходило	1	1
620	ли и	1	1
621	разного рода	6	1
622	является в	2	1
623	общие и	1	1
624	образом в	1	1
625	употреблять термин	2	1
626	о нем	3	1
627	и возможно	1	1
628	кого не	1	1
629	и та	1	1
630	настоящее время	3	1
631	притом в	1	1
632	утверждает что	1	1
633	очень многое	1	1
634	и просто	1	1
635	что его	3	1
636	можно сказать	5	1
637	и который	2	1
638	не просто	23	1
639	времени в	1	1
640	нас особенно	1	1
641	и всю	2	1
642	в полтаве	1	1
643	отдельный момент	1	1
644	которые мы	1	1
645	которая должна	1	1
646	это нужно	1	1
647	во всей	3	1
648	быть даже	2	1
649	них в	1	1
650	что бы	1	1
651	в свете	1	1
652	еще только	1	1
653	наук и	1	1
654	меняет свое	1	1
655	не зная	1	1
656	следовательно в	2	1
657	по собственному	1	1
658	что будет	2	1
659	для таких	1	1
660	сразу же	2	1
661	что выражение	1	1
662	чем он	1	1
663	тот же	1	1
664	разумеется я	1	1
665	и неожиданности	1	1
666	недостаточно для	1	1
667	как нечто	8	1
668	который в	1	1
669	но то	1	1
670	именно на	3	1
671	себя в	1	1
672	не имеют	5	1
673	уже не	3	1
674	и насколько	1	1
675	если мы	11	1
676	всем его	1	1
677	этого понятия	2	1
678	в значении	1	1
679	чтобы он	1	1
680	и других	1	1
681	его и	1	1
682	ту или	1	1
683	он имеет	1	1
684	нем может	1	1
685	не так	1	1
686	но вот	1	1
687	ведь это	2	1
688	существуют в	1	1
689	сами по	3	1
690	внимание также	1	1
691	в прошлом	1	1
692	с этими	2	1
693	не о	2	1
694	дело и	1	1
695	них даже	1	1
696	естественно что	2	1
697	каждый из	1	1
698	вполне достаточно	1	1
699	от того	1	1
700	в нечто	2	1
701	чтобы оно	2	1
702	указание на	4	1
703	само собой	2	1
704	о каком	1	1
705	более для	1	1
706	или иной	5	1
707	говорим о	2	1
708	в период	1	1
709	для правильного	1	1
710	на ее	1	1
711	уже при	1	1
712	каждом отдельном	1	1
713	здесь в	3	1
714	собой разумеется	1	1
715	мы так	1	1
716	ли считать	1	1
717	но о	2	1
718	или о	1	1
719	больше и	1	1
720	обратить внимание	3	1
721	в некоторых	1	1
722	этот термин	4	1
723	притом не	1	1
724	которых мы	2	1
725	не на	3	1
726	для начала	1	1
727	меньше всего	2	1
728	подобного рода	5	1
729	о чем	6	1
730	еще до	1	1
731	бы совершенно	1	1
732	ближе к	1	1
733	в одно	4	1
734	для этой	1	1
735	и вовсе	4	1
736	но что	2	1
737	является его	1	1
738	вместе с	2	1
739	и xix	1	1
740	но кто	1	1
741	здесь является	2	1
742	мы говорим	3	1
743	конечно есть	1	1
744	из которых	1	1
745	к своему	1	1
746	случаях в	1	1
747	без труда	1	1
748	xix века	1	1
749	которые являются	2	1
750	в течение	1	1
751	совсем на	1	1
752	на такие	1	1
753	впрочем это	1	1
754	который для	1	1
755	для понимания	1	1
756	что сначала	1	1
757	сам не	1	1
758	то на	2	1
759	требует еще	1	1
760	издания как	1	1
761	в это	2	1
762	в науках	1	1
763	несколько слов	1	1
764	это выражение	1	1
765	ни для	1	1
766	говорить что	2	1
767	этом смысле	6	1
768	бы хорошо	1	1
769	указать на	1	1
770	бы говорить	1	1
771	факт что	1	1
772	от той	1	1
773	но такой	1	1
774	тем и	2	1
775	содержанием и	1	1
776	образ петра	1	1
777	и от	1	1
778	сколько бы	2	1
779	к данной	1	1
780	или в	4	1
781	которая в	1	1
782	в настоящее	3	1
783	тот кто	2	1
784	историки литературы	1	1
785	но еще	2	1
786	той или	5	1
787	в третьем	1	1
788	конце концов	4	1
789	знаков в	1	1
790	но зато	1	1
791	знак в	2	1
792	уже давно	2	1
793	петра i	2	1
794	еще очень	2	1
795	бы оно	3	1
796	поводу с	1	1
797	в целях	2	1
798	простым и	1	1
799	не говоря	4	1
800	не быть	1	1
801	от всех	2	1
802	к его	2	1
803	оно не	3	1
804	выходило бы	1	1
805	большей частью	2	1
806	просто не	1	1
807	но эти	1	1
808	а может	2	1
809	к этому	1	1
810	как на	1	1
811	точно так	4	1
