N	2gram	Trubetskoy_1	Istorich
185	это положение	1	2
186	этого не	2	2
187	в один	1	2
188	в царстве	1	2
189	нас не	1	2
190	в котором	2	2
191	ее он	2	2
192	к этому	1	2
193	для нее	2	2
194	тому что	2	2
195	она не	2	2
196	в таких	2	2
197	в то	10	2
198	и другое	1	2
199	что такое	2	2
200	на него	1	2
201	не по	1	2
202	в основе	1	2
203	к ней	1	2
204	друг друга	3	2
205	во всем	4	2
206	не могут	4	2
207	это конечно	1	2
208	как только	1	2
209	что при	1	2
210	и это	1	2
211	из всего	1	2
212	но по	1	2
213	но при	1	2
214	без всякого	1	2
215	в ее	1	2
216	на том	3	2
217	и когда	1	2
218	об этой	1	2
219	же должны	1	2
220	должно было	1	2
221	тем более	1	2
222	и дело	1	2
223	согласиться с	2	2
224	вступление в	1	2
225	по этому	2	2
226	а после	1	2
227	этот вопрос	2	2
228	конечно не	5	2
229	уже не	2	2
230	не можем	2	2
231	и у	1	2
232	только на	2	2
233	на свое	1	2
234	что не	1	2
235	или даже	1	2
236	дает ему	1	2
237	из них	3	2
238	мы знаем	1	2
239	это обстоятельство	1	2
240	не так	2	2
241	прежде всего	8	2
242	к ним	1	2
243	она будет	2	2
244	до сих	5	2
245	связаны с	1	2
246	на этот	1	2
247	ничем не	1	2
248	в руках	1	2
249	свои личные	1	2
250	совершенно очевидно	2	2
251	в связи	1	2
252	связь с	1	2
253	как это	1	2
254	при переходе	1	2
255	а если	1	2
256	по которому	1	2
257	был в	1	2
258	и от	2	2
259	и о	2	2
260	отличается от	2	2
261	этом и	2	2
262	но для	2	2
263	это как	1	2
264	в другое	4	2
265	всех других	1	2
266	точно так	2	2
267	они не	1	2
268	ту же	1	1
269	отношения к	2	1
270	эта опасность	1	1
271	самом деле	7	1
272	от этой	2	1
273	силы и	1	1
274	народов у	1	1
275	бы для	2	1
276	показать что	1	1
277	к этой	4	1
278	от своей	2	1
279	не хочет	1	1
280	смотрят на	2	1
281	должна быть	2	1
282	не должны	1	1
283	стоящий на	2	1
284	есть не	1	1
285	на тех	1	1
286	тогда все	1	1
287	но она	2	1
288	с большим	1	1
289	в ней	2	1
290	более или	4	1
291	собой в	1	1
292	дать ему	1	1
293	он был	1	1
294	в которых	1	1
295	между собой	5	1
296	участвовать в	1	1
297	или все	1	1
298	бы то	4	1
299	заключается не	1	1
300	ее к	1	1
301	они имеют	1	1
302	только тогда	1	1
303	по отношению	2	1
304	существование в	2	1
305	в свои	1	1
306	сама по	2	1
307	начал с	1	1
308	во что	3	1
309	другим народам	2	1
310	этой власти	1	1
311	в своем	6	1
312	и как	3	1
313	и к	6	1
314	имеет в	1	1
315	искусство и	1	1
316	ни один	1	1
317	того ни	1	1
318	без ее	1	1
319	в этой	4	1
320	что к	1	1
321	тоже будут	1	1
322	только часто	1	1
323	не могла	1	1
324	бы ни	2	1
325	есть та	1	1
326	состоит в	2	1
327	и вот	2	1
328	роли не	1	1
329	ни было	1	1
330	в зависимости	1	1
331	что ни	1	1
332	принимать участие	1	1
333	и за	1	1
334	этим самым	1	1
335	то ни	4	1
336	могла бы	1	1
337	в совершенно	4	1
338	в другом	3	1
339	к другу	1	1
340	а по	1	1
341	на все	1	1
342	о соединении	11	1
343	входит в	1	1
344	первый случай	1	1
345	о которых	3	1
346	она и	1	1
347	на основании	2	1
348	с тем	6	1
349	не простой	1	1
350	со своими	1	1
351	для чего	1	1
352	должно быть	3	1
353	или менее	4	1
354	переносится в	1	1
355	бы на	1	1
356	но если	3	1
357	от своего	1	1
358	и при	6	1
359	в своей	5	1
360	и без	1	1
361	с точки	9	1
362	древних греков	1	1
363	условиях и	1	1
364	случай как	1	1
365	этого вопроса	1	1
366	может сделать	1	1
367	пор мы	1	1
368	и другого	1	1
369	нельзя было	1	1
370	друг другу	2	1
371	силу и	1	1
372	и более	2	1
373	лежит не	2	1
374	собой и	3	1
375	и то	4	1
376	по себе	2	1
377	что эта	1	1
378	не для	1	1
379	же мы	1	1
380	и есть	2	1
381	приводят к	2	1
382	можно ли	3	1
383	строя и	1	1
384	тем самым	2	1
385	так часто	2	1
386	хотелось бы	1	1
387	дело в	1	1
388	два вида	1	1
389	он с	1	1
390	того и	1	1
391	больше чем	2	1
392	и весь	1	1
393	в противоречие	2	1
394	оно есть	1	1
395	ее с	1	1
396	но дело	1	1
397	же он	1	1
398	прямо в	1	1
399	в сознании	3	1
400	доказать что	1	1
401	как будто	2	1
402	ли это	4	1
403	однако это	1	1
404	других странах	1	1
405	вот в	1	1
406	можно формулировать	1	1
407	в состав	1	1
408	же самое	1	1
409	всего в	1	1
410	общественное мнение	1	1
411	к тому	7	1
412	указывает на	2	1
413	отличное от	1	1
414	а ее	1	1
415	если же	2	1
416	должен быть	1	1
417	для себя	2	1
418	оно может	1	1
419	как не	1	1
420	однако ни	1	1
421	в некоторых	2	1
422	у народов	2	1
423	сводится к	3	1
424	мысль о	1	1
425	но мы	3	1
426	если они	2	1
427	можно было	4	1
428	те же	1	1
429	ясно что	2	1
430	мог бы	1	1
431	и с	7	1
432	если бы	6	1
433	что отдельные	1	1
434	свой взор	1	1
435	в разных	1	1
436	может видеть	1	1
437	некоторых из	2	1
438	другом месте	1	1
439	себя не	1	1
440	никак не	1	1
441	и задача	1	1
442	можно сказать	1	1
443	вопросу о	3	1
444	и во	3	1
445	которые и	1	1
446	всех народов	2	1
447	от них	1	1
448	помощи которых	1	1
449	в его	4	1
450	нечего и	1	1
451	и только	5	1
452	именно в	3	1
453	у всех	1	1
454	чудесным образом	4	1
455	в лице	1	1
456	от которого	1	1
457	на которой	2	1
458	это делалось	1	1
459	связь и	1	1
460	с ними	1	1
461	к ложному	1	1
462	и действительно	1	1
463	и потому	3	1
464	она требует	1	1
465	и оба	1	1
466	жизни и	4	1
467	а только	1	1
468	в большинстве	3	1
469	или не	1	1
470	в жизни	1	1
471	в виде	3	1
472	в начале	2	1
473	а то	1	1
474	большинстве случаев	2	1
475	за ним	1	1
476	он имеет	1	1
477	очевидно что	1	1
478	не сам	1	1
479	и их	1	1
480	мы рассмотрели	1	1
481	не о	2	1
482	много есть	1	1
483	к той	2	1
484	от того	4	1
485	даже и	2	1
486	но из	1	1
487	для того	6	1
488	это будет	1	1
489	из двух	1	1
490	ближайшем рассмотрении	1	1
491	связан с	1	1
492	на ее	1	1
493	для этого	3	1
494	в странах	1	1
495	а с	2	1
496	от этого	1	1
497	а на	1	1
498	стать на	1	1
499	у других	2	1
500	означало бы	1	1
501	может создать	1	1
502	как видно	1	1
503	именно так	1	1
504	а церковь	1	1
505	всей той	1	1
506	в самой	1	1
507	противоречие с	2	1
508	все свое	1	1
509	из которых	5	1
510	по своему	1	1
511	он будет	4	1
512	что же	4	1
513	таких условиях	3	1
514	где это	1	1
515	при ближайшем	1	1
516	с некоторым	1	1
517	дело так	1	1
518	этом случае	3	1
519	от нас	2	1
520	сознании и	1	1
521	человек и	1	1
522	ее и	1	1
523	можно согласиться	1	1
524	основывается и	1	1
525	хотя бы	5	1
526	силы в	1	1
527	все они	3	1
528	и личные	1	1
529	соединяется с	1	1
530	в обстановке	1	1
531	к самому	1	1
532	ему задачи	1	1
533	может и	1	1
534	а о	1	1
535	сведения о	1	1
536	вот на	1	1
537	не играет	2	1
538	будет в	2	1
539	отношению к	1	1
540	начале этой	1	1
541	из этого	3	1
542	у которых	1	1
543	собой это	3	1
544	все что	4	1
545	в частности	2	1
546	играют в	1	1
547	причем эти	1	1
548	это в	2	1
549	можно назвать	1	1
550	как на	8	1
551	в таком	2	1
552	такой же	1	1
553	силы на	1	1
