N	2gram	Bakhtin_Fr_6	Narrotol
377	при всех	1	1
378	но они	4	1
379	между жизнью	1	1
380	у кого	2	1
381	в основе	4	1
382	т.п то	1	1
383	здесь например	1	1
384	веков и	1	1
385	занять место	1	1
386	находятся в	2	1
387	свидетельствуют о	1	1
388	ничто не	1	1
389	моря и	1	1
390	эти три	1	1
391	только с	3	1
392	как будто	1	1
393	от ее	1	1
394	настоящего времени	1	1
395	от их	1	1
396	обращенной к	1	1
397	и времени	1	1
398	принадлежит к	1	1
399	не могут	2	1
400	есть только	3	1
401	во все	1	1
402	и вполне	1	1
403	и смертью	1	1
404	если же	1	1
405	где этот	2	1
406	как мы	12	1
407	тем и	1	1
408	что человек	2	1
409	говорит сам	1	1
410	и о	1	1
411	эти не	1	1
412	что все	2	1
413	и образ	4	1
414	в организации	2	1
415	то время	1	1
416	начало и	2	1
417	последний как	1	1
418	человеческой мысли	1	1
419	его самого	1	1
420	если они	1	1
421	на нее	1	1
422	ясно что	1	1
423	особенно в	1	1
424	и прочих	1	1
425	которая была	2	1
426	когда его	1	1
427	еще в	5	1
428	жизнь и	1	1
429	благодаря этому	1	1
430	собой и	1	1
431	не на	2	1
432	и смерть	2	1
433	тех кто	1	1
434	люди с	2	1
435	то они	1	1
436	и хочется	1	1
437	время в	1	1
438	или на	1	1
439	таким же	1	1
440	утверждает что	1	1
441	на что	1	1
442	основе своей	1	1
443	времени в	1	1
444	от классического	1	1
445	это была	1	1
446	это было	2	1
447	к нему	3	1
448	нем не	1	1
449	с одним	1	1
450	и во	2	1
451	этот момент	1	1
452	а потому	1	1
453	чем и	1	1
454	в другой	1	1
455	ее как	1	1
456	все время	4	1
457	в лице	1	1
458	говорит в	1	1
459	происходит в	1	1
460	что смерть	1	1
461	но с	2	1
462	одной из	3	1
463	этот вопрос	1	1
464	которым он	1	1
465	такова по	1	1
466	с каждым	1	1
467	как мир	1	1
468	как нечто	1	1
469	и так	1	1
470	от родов	1	1
471	мы будем	3	1
472	именно на	4	1
473	так что	2	1
474	изнутри своего	1	1
475	того же	4	1
476	события и	1	1
477	в большинстве	4	1
478	него и	1	1
479	является не	1	1
480	оно всегда	1	1
481	большинстве случаев	5	1
482	мир в	1	1
483	именно они	1	1
484	и их	3	1
485	конца а	1	1
486	в одном	5	1
487	никто не	2	1
488	граница между	1	1
489	в системе	1	1
490	но затем	1	1
491	тем что	5	1
492	для того	1	1
493	о действительной	1	1
494	степени в	2	1
495	после него	1	1
496	в последние	1	1
497	до сих	3	1
498	однако что	1	1
499	а именно	2	1
500	в ряде	3	1
501	это все	2	1
502	такая организация	1	1
503	по всей	1	1
504	что не	3	1
505	выступает в	1	1
506	связано с	3	1
507	из-под земли	1	1
508	похожие на	1	1
509	это прежде	2	1
510	на этот	1	1
511	ничем не	1	1
512	более того	4	1
513	у такого	1	1
514	его как	1	1
515	но благодаря	1	1
516	стороны и	2	1
517	и с	16	1
518	ни о	1	1
519	на эту	1	1
520	когда она	1	1
521	что мы	2	1
522	с помощью	6	1
523	вместе с	6	1
524	и потому	2	1
525	некоторые из	1	1
526	что именно	2	1
527	и временных	1	1
528	xix века	1	1
529	он говорит	1	1
530	я так	1	1
531	не удалось	1	1
532	в точке	1	1
533	это так	1	1
534	что же	1	1
535	в первой	3	1
536	слова и	1	1
537	и от	4	1
538	они лишены	1	1
539	сих пор	3	1
540	в стране	1	1
541	все это	11	1
542	мира у	1	1
543	нем самом	1	1
544	которых он	1	1
545	в связи	1	1
546	не существует	1	1
547	не подлежит	1	1
548	в пределе	2	1
549	или в	6	1
550	но эти	1	1
551	помещение где	1	1
552	солнца и	2	1
553	в этих	2	1
554	еще более	2	1
555	мира оно	1	1
556	прошлого и	1	1
557	но оно	3	1
558	границу между	1	1
559	в романе	2	1
560	не знает	1	1
561	себя самого	1	1
562	и сейчас	2	1
563	с xvii	1	1
564	жизни а	1	1
565	бы его	1	1
566	в кругу	2	1
567	вниз а	1	1
568	мира все	1	1
569	из этого	4	1
570	все подобные	1	1
571	в действительности	1	1
572	где он	1	1
573	историю и	2	1
574	о себе	1	1
575	пространства в	2	1
576	xviii в	1	1
