N	2gram	Vygotskiy__3	Komedia
117	вероятно что	1	3
118	по содержанию	1	3
119	в частности	1	3
120	и одновременно	2	3
121	тот же	3	3
122	только в	4	3
123	и у	1	3
124	в виде	2	3
125	в начале	1	3
126	за счет	1	3
127	отношение к	1	3
128	у него	4	3
129	каждый из	1	3
130	как раз	8	3
131	в свои	1	3
132	к которому	1	3
133	все более	2	3
134	так же	2	3
135	как это	6	3
136	по своему	4	3
137	одной стороны	5	3
138	в течение	4	3
139	не мог	4	3
140	здесь в	2	3
141	всего в	1	3
142	поэт был	1	3
143	и все	10	3
144	все остальные	1	3
145	как известно	1	2
146	того же	3	2
147	на две	1	2
148	сам автор	3	2
149	и людей	1	2
150	из всех	3	2
151	в сущности	10	2
152	на себя	1	2
153	в большом	1	2
154	в древности	1	2
155	большей частью	2	2
156	которую можно	1	2
157	он был	3	2
158	столь же	2	2
159	совсем не	3	2
160	отличие от	1	2
161	относится к	1	2
162	наряду с	3	2
163	независимо от	1	2
164	что по	3	2
165	для ее	1	2
166	победу в	1	2
167	со своей	2	2
168	в самом	25	2
169	в известном	1	2
170	раз в	4	2
171	в себе	4	2
172	только один	1	2
173	не следует	1	2
174	в первой	2	2
175	не к	3	2
176	в силу	2	2
177	на этом	5	2
178	было бы	12	2
179	и тем	3	2
180	для них	1	2
181	этим и	1	2
182	мы видели	6	2
183	была уже	1	2
184	такой же	2	2
185	или менее	1	2
186	в следующем	1	2
187	всяком случае	2	2
188	почти не	1	2
189	но он	2	2
190	на такое	1	2
191	одна из	4	2
192	г с	1	2
193	это еще	1	2
194	нельзя не	2	2
195	трагедии в	1	2
196	к ней	2	2
197	на те	2	2
198	как будто	4	2
199	ли это	2	2
200	в трагедии	1	2
201	же самое	10	2
202	указывает на	6	2
203	с ее	2	2
204	вывод что	1	2
205	всего этого	2	2
206	второй половине	1	2
207	только при	1	2
208	первой половине	3	2
209	в себя	1	2
210	до самого	2	2
211	что у	7	2
212	из всего	2	2
213	в споре	1	2
214	мог бы	1	2
215	для этого	2	2
216	и здесь	6	2
217	аналогии с	2	2
218	нас в	1	2
219	и во	2	2
220	под именем	1	2
221	и можно	1	2
222	в форме	1	2
223	самого конца	2	2
224	указывает что	1	2
225	еще не	1	2
226	наш поэт	2	2
227	именно на	1	2
228	для всех	2	2
229	из которых	4	2
230	мы знаем	1	2
231	вовсе не	8	2
232	в других	1	2
233	со стороны	2	2
234	до сих	6	2
235	вслед за	1	2
236	еще и	2	2
237	а сам	1	2
238	и притом	1	2
239	то и	3	2
240	которых мы	6	2
241	до конца	2	2
242	должна была	1	2
243	не может	7	2
244	вместе с	5	2
245	но не	1	2
246	сих пор	5	2
247	но это	3	2
248	между прочим	1	2
249	мы найдем	2	2
250	или в	5	2
251	будто бы	1	2
252	только что	2	2
253	то что	35	2
254	в свою	4	2
255	по одному	1	2
256	из своей	2	2
257	в действительности	1	2
258	где он	3	2
259	ее в	4	2
260	в своих	4	2
261	во всяком	2	2
262	все что	1	2
263	а между	1	1
264	его поэзии	1	1
265	в применении	1	1
266	он получает	1	1
267	обычно в	1	1
268	зависимость от	1	1
269	чтобы не	1	1
270	переходит к	1	1
271	не остается	1	1
272	на самом	2	1
273	такое же	3	1
274	между двумя	1	1
275	поэтому он	1	1
276	от которых	1	1
277	и больше	2	1
278	высшей степени	1	1
279	в действие	1	1
280	в зависимости	1	1
281	по его	3	1
282	попали в	1	1
283	одним из	1	1
284	мы уже	7	1
285	той же	2	1
286	по мнению	2	1
287	с традиционными	1	1
288	в отношения	1	1
289	из своих	1	1
290	что под	3	1
291	совпадает с	2	1
292	то это	2	1
293	и заставляет	3	1
294	зависимости от	1	1
295	и он	1	1
296	в ней	15	1
297	это достаточно	1	1
298	во всех	4	1
299	но конечно	1	1
300	сказать и	1	1
301	как у	1	1
302	слишком много	1	1
303	он может	2	1
304	при жизни	1	1
305	дано было	1	1
306	это видно	1	1
307	не все	1	1
308	очевидно что	2	1
309	что два	1	1
310	отнюдь не	2	1
311	каждому своему	1	1
312	и вовсе	1	1
313	с этим	8	1
314	в своем	5	1
315	всей этой	1	1
316	тех случаях	1	1
317	в полном	2	1
318	смысле этого	2	1
319	когда он	4	1
320	целый ряд	2	1
321	говорит что	8	1
322	ему что	1	1
323	его к	2	1
324	и чувством	1	1
325	и к	3	1
326	до высшей	1	1
327	над собой	1	1
328	более или	1	1
329	вот на	1	1
330	то в	1	1
331	хотя она	1	1
332	что это	10	1
333	представляет собой	2	1
334	он в	2	1
335	что же	2	1
336	бы не	3	1
337	из этих	3	1
338	только на	1	1
339	остановиться на	2	1
340	и тот	1	1
341	роль в	1	1
342	и те	1	1
343	ее как	1	1
344	сколько раз	1	1
345	не могла	2	1
346	что одна	1	1
347	что эти	4	1
348	к совершенно	2	1
349	от каждой	1	1
350	состоит в	3	1
351	в явно	1	1
352	по существу	2	1
353	у читателя	3	1
354	не могли	4	1
355	из него	4	1
356	подобно тому	1	1
357	что она	16	1
358	но все	1	1
359	всех отношениях	1	1
360	что все	3	1
361	вызвать у	1	1
362	то чтобы	1	1
363	в совершенно	2	1
364	конечно в	3	1
365	почти до	1	1
366	то есть	15	1
367	на этой	1	1
368	по два	1	1
369	это было	1	1
370	мифологических героев	1	1
371	перед нами	8	1
372	должен был	2	1
373	начала и	1	1
374	в жизни	1	1
375	и каждый	1	1
376	а с	2	1
377	все равно	1	1
378	к которым	5	1
379	с тем	8	1
380	и уже	2	1
381	не заметить	1	1
382	с такой	5	1
383	ясно из	1	1
384	путем и	1	1
385	в эту	2	1
386	в этих	2	1
387	не так	3	1
388	но если	4	1
389	два длинных	1	1
390	нас не	1	1
391	во времена	1	1
392	превратилась в	2	1
393	в отличие	1	1
394	в которых	6	1
395	что уже	1	1
396	из области	3	1
397	друг другу	2	1
398	такой способ	1	1
399	теми же	1	1
400	доказывает что	1	1
401	и эти	2	1
402	и более	2	1
403	с такими	1	1
404	таких случаев	1	1
405	и почти	1	1
406	намека на	1	1
407	тому что	6	1
408	и очень	2	1
409	объяснение этому	1	1
410	уже выше	1	1
411	но они	2	1
412	она могла	2	1
413	и другое	4	1
414	самого начала	6	1
415	в русской	2	1
416	не по	1	1
417	и два	1	1
418	которого он	1	1
419	совершает над	1	1
420	с и	6	1
421	достигает своего	1	1
422	в самых	1	1
423	того чтобы	9	1
424	он с	1	1
425	трудно с	1	1
426	что только	2	1
427	под этим	2	1
428	к концу	3	1
429	сложнее и	1	1
430	так например	2	1
431	с новой	1	1
432	не находим	1	1
433	следует что	2	1
434	мы помним	2	1
435	своим собственным	2	1
436	каждый раз	1	1
437	что на	1	1
438	за ними	1	1
439	и для	4	1
440	по своим	1	1
441	к себе	2	1
442	не могут	2	1
443	себе никакого	1	1
444	сталкиваемся с	1	1
445	это конечно	1	1
446	обрушивается на	1	1
447	сократ был	1	1
448	уже на	1	1
449	наконец что	1	1
450	отказаться от	1	1
451	и это	8	1
452	способ действия	1	1
453	в зобу	1	1
454	но при	1	1
455	это только	3	1
456	как один	1	1
457	данном случае	2	1
458	действия и	2	1
459	с самого	6	1
460	говорили что	1	1
461	идет речь	1	1
462	и когда	5	1
463	по аналогии	2	1
464	можно было	1	1
465	те же	1	1
466	это вовсе	1	1
467	каждого из	3	1
468	подойти к	1	1
469	когда в	4	1
470	в изображении	1	1
471	наше внимание	3	1
472	не кто	1	1
473	предположить что	1	1
474	один человек	1	1
475	с ним	2	1
476	в каждой	1	1
477	в пользу	1	1
478	или от	2	1
479	еще при	1	1
480	и сверкающий	1	1
481	на вопрос	1	1
482	именно с	1	1
483	и что	18	1
484	вразрез с	1	1
485	в глаза	2	1
486	два стиха	1	1
487	к действительности	1	1
488	чтобы с	1	1
489	совершенно явная	1	1
490	образом все	1	1
491	я думаю	1	1
492	говорит он	2	1
493	и только	3	1
494	даже для	1	1
495	и следовательно	2	1
496	разницы между	1	1
497	того что	4	1
498	ее характер	1	1
499	доходит до	1	1
500	в двух	9	1
501	действие в	1	1
502	дело с	1	1
503	хотя бы	2	1
504	которое мы	3	1
505	наше время	2	1
506	больше чем	4	1
507	до наших	1	1
508	так что	8	1
509	поражения в	1	1
510	насмешки над	1	1
511	отражение в	1	1
512	и насколько	1	1
513	ни одного	1	1
514	больше не	3	1
515	предположение что	1	1
516	на эту	1	1
517	за ним	1	1
518	к своим	2	1
519	нее в	2	1
520	высшей точки	1	1
521	представить себе	1	1
522	перед собой	2	1
523	ее не	3	1
524	к первой	2	1
525	может служить	7	1
526	друг друга	1	1
527	о другой	1	1
528	заметить что	2	1
529	не говорит	1	1
530	которым они	1	1
531	конца в	1	1
532	разговоре с	1	1
533	само собой	1	1
534	для того	8	1
535	из двух	3	1
536	нам не	2	1
537	оставил в	1	1
538	в высшей	1	1
539	или иначе	1	1
540	далеко не	3	1
541	и прежде	1	1
542	на которых	1	1
543	чем острее	1	1
544	противоречие между	2	1
545	превращается в	1	1
546	п уже	1	1
547	ничто перед	1	1
548	что исторический	1	1
549	следует только	1	1
550	о чем	1	1
551	по другому	1	1
552	и своим	1	1
553	поэзию и	1	1
554	него не	1	1
555	что из	1	1
556	совершенно очевидно	1	1
557	ближе к	1	1
558	для этой	1	1
559	имеет свои	1	1
560	материалом для	2	1
561	следовало бы	1	1
562	состязание между	1	1
563	этот же	1	1
564	и она	1	1
565	эти слова	2	1
566	и потому	1	1
567	что именно	2	1
568	в разговоре	1	1
569	и столь	2	1
570	к своему	2	1
571	что теперь	1	1
572	героев которые	1	1
573	предисловии к	1	1
574	в данном	2	1
575	который мы	3	1
576	их характера	2	1
577	в той	5	1
578	применении к	1	1
579	одновременно с	1	1
580	тому как	1	1
581	как бы	14	1
582	думается что	1	1
583	бросается в	1	1
584	этого слова	2	1
585	с этой	2	1
586	мере не	1	1
587	платона о	1	1
588	показывают что	1	1
589	о его	1	1
590	не знаем	2	1
591	из чего	1	1
592	это ясно	1	1
593	сцены в	1	1
594	со всей	3	1
595	в предисловии	1	1
596	множественном числе	1	1
597	этого рода	1	1
598	общественной и	1	1
599	от имени	3	1
600	как надо	1	1
601	понять что	1	1
602	к одной	1	1
603	совершенно ясна	2	1
604	от него	1	1
605	у них	2	1
606	или нет	1	1
607	места в	2	1
608	бы в	3	1
609	еще более	1	1
610	именно поэтому	1	1
611	известные нам	1	1
612	на такую	1	1
613	бы на	1	1
614	отношении к	1	1
615	в общем	2	1
616	из поля	1	1
617	сведения о	1	1
618	с ней	1	1
619	сказать что	4	1
620	совершенно не	5	1
621	к его	2	1
622	автора в	1	1
623	развития и	2	1
624	ко всему	1	1
625	поэзии на	1	1
626	всему сказанному	1	1
627	этим объясняется	1	1
628	на это	3	1
629	одном плане	3	1
630	жизни и	1	1
631	указывают на	2	1
632	к этой	2	1
633	и другие	2	1
634	именно здесь	1	1
635	и эта	1	1
636	это в	1	1
637	гораздо более	1	1
638	как на	3	1
639	в таком	3	1
640	этой точки	1	1
641	они не	2	1
