N	2gram	Tiupa_Narr_1	Psycholo
127	в своем	2	3
128	хотя и	3	3
129	что по	2	3
130	и к	1	3
131	себе не	2	3
132	но в	6	3
133	в произведении	3	3
134	та же	2	3
135	уже в	3	3
136	в этой	5	3
137	его и	1	3
138	тому же	5	3
139	обоих этих	1	3
140	состоит в	13	3
141	в силу	4	3
142	и по	1	3
143	тому чтобы	1	3
144	не будет	3	3
145	в слове	1	3
146	в отличие	5	3
147	точку зрения	4	3
148	чистом виде	1	3
149	точно так	2	3
150	что на	2	3
151	все то	2	3
152	не могут	1	3
153	когда мы	2	3
154	что оно	1	3
155	не есть	3	3
156	что все	1	3
157	в собственном	2	3
158	роль в	2	3
159	и когда	2	3
160	так и	9	3
161	что у	2	3
162	он не	3	3
163	в конечном	3	3
164	нуждается в	5	3
165	в частности	14	3
166	дело с	2	3
167	который в	2	3
168	слова в	1	3
169	в конце	1	3
170	от того	1	3
171	и только	2	3
172	точек зрения	2	3
173	до сих	1	3
174	не было	2	3
175	совершенно очевидно	2	3
176	из его	1	3
177	исходя из	2	3
178	в состоянии	1	3
179	сих пор	1	3
180	но это	1	3
181	это все	2	3
182	от всех	2	3
183	жизни и	3	3
184	в таком	2	3
185	таком случае	2	2
186	того же	1	2
187	и то	1	2
188	на самом	1	2
189	идет о	2	2
190	есть не	1	2
191	как мы	3	2
192	сведена к	1	2
193	этом не	1	2
194	есть нечто	1	2
195	оно есть	1	2
196	в чем	1	2
197	только то	1	2
198	в область	2	2
199	но как	2	2
200	не то	2	2
201	с совершенно	1	2
202	отношение к	2	2
203	быть сведена	1	2
204	или иное	2	2
205	что они	3	2
206	как говорит	3	2
207	независимо от	2	2
208	как к	2	2
209	в полном	2	2
210	когда он	3	2
211	более или	2	2
212	как таковое	1	2
213	в себя	6	2
214	представляет собой	13	2
215	в известном	2	2
216	и тот	2	2
217	в мышлении	1	2
218	в нем	4	2
219	или иных	1	2
220	как они	1	2
221	и с	4	2
222	не дает	1	2
223	его в	2	2
224	этом смысле	1	2
225	и тем	4	2
226	в них	1	2
227	далеко не	5	2
228	не всегда	2	2
229	и тогда	1	2
230	или менее	2	2
231	и сейчас	2	2
232	с точки	2	2
233	мысли и	1	2
234	и другого	1	2
235	теми же	1	2
236	тем не	3	2
237	их в	1	2
238	том же	1	2
239	даже в	2	2
240	не менее	3	2
241	тем самым	6	2
242	в основе	5	2
243	принадлежат к	1	2
244	ничего не	2	2
245	тех или	1	2
246	этом отношении	3	2
247	ли это	1	2
248	может показаться	1	2
249	есть к	1	2
250	же самое	1	2
251	если же	1	2
252	приходит к	2	2
253	то или	3	2
254	приводит к	2	2
255	с ним	1	2
256	и здесь	1	2
257	зрения на	2	2
258	там же	1	2
259	но и	23	2
260	нас в	1	2
261	этих двух	1	2
262	и во	1	2
263	отметить что	1	2
264	наконец в	2	2
265	в него	1	2
266	к нему	5	2
267	тот же	1	2
268	и потому	2	2
269	в разные	1	2
270	в качестве	21	2
271	уже не	5	2
272	от других	1	2
273	произведении и	1	2
274	из них	3	2
275	ту или	2	2
276	одно из	2	2
277	не составляет	1	2
278	как раз	2	2
279	себя и	2	2
280	говорит о	2	2
281	то и	1	2
282	не быть	1	2
283	о чем	2	2
284	когда она	1	2
285	намек на	1	2
286	в связи	2	2
287	мы видели	1	2
288	к жизни	1	2
289	и там	1	2
290	может считаться	1	2
291	отличается от	4	2
292	в книге	1	2
293	одного и	1	2
294	и может	1	2
295	не существует	3	2
296	и от	1	2
297	от него	1	2
298	и как	5	2
299	будто бы	3	2
300	обратиться к	1	2
301	имеет место	4	2
302	только о	2	2
303	по поводу	1	2
304	как результат	1	2
305	всегда в	1	1
306	кто иной	1	1
307	поэтической речи	1	1
308	жизни мы	1	1
309	которое мы	1	1
310	в первом	3	1
311	стремится в	1	1
312	принципиальное различие	1	1
313	отделена от	1	1
314	все те	4	1
315	и больше	1	1
316	едва ли	1	1
317	и могут	1	1
318	он уже	2	1
319	при анализе	1	1
320	что если	1	1
321	в первый	1	1
322	говоря и	1	1
323	только благодаря	1	1
324	он как	1	1
325	но она	1	1
326	и над	1	1
327	что иное	2	1
328	и ее	2	1
329	которое не	1	1
330	ему в	2	1
331	которое в	1	1
332	со времен	1	1
333	в ней	3	1
334	свою очередь	3	1
335	на другом	1	1
336	целое и	1	1
337	еще не	7	1
338	и на	3	1
339	время в	2	1
340	бы то	3	1
341	служит для	1	1
342	с его	6	1
343	во всех	1	1
344	там и	1	1
345	по своему	1	1
346	без которого	1	1
347	в обеих	1	1
348	выбора или	1	1
349	оно уже	1	1
350	о смерти	1	1
351	ответ на	1	1
352	тогда как	12	1
353	показаться что	1	1
354	нет и	2	1
355	один и	1	1
356	утверждает в	1	1
357	мере в	1	1
358	с чисто	1	1
359	что как	1	1
360	в различные	1	1
361	перед нами	4	1
362	могли бы	1	1
363	как уже	1	1
364	и наконец	1	1
365	не являются	2	1
366	от самого	1	1
367	или иную	2	1
368	то в	6	1
369	за собой	4	1
370	точкой зрения	2	1
371	а во-вторых	1	1
372	не оставляет	1	1
373	в тех	1	1
374	можно определить	1	1
375	самым существенным	1	1
376	всей его	2	1
377	на его	1	1
378	человек не	1	1
379	могут оказаться	1	1
380	поведение в	1	1
381	скоро и	1	1
382	различные формы	1	1
383	в понимании	1	1
384	к одному	1	1
385	в ряд	1	1
386	ни было	3	1
387	что ни	1	1
388	основе своей	4	1
389	не бывает	1	1
390	к очень	1	1
391	но все	4	1
392	человека в	2	1
393	в мире	9	1
394	об этом	1	1
395	времени и	7	1
396	для своей	2	1
397	а как	1	1
398	по выражению	2	1
399	особенно в	3	1
400	и кажется	1	1
401	это не	2	1
402	живет в	1	1
403	свести к	1	1
404	все равно	1	1
405	в общей	2	1
406	и уже	1	1
407	как сказано	1	1
408	в не	1	1
409	для себя	1	1
410	как таковой	1	1
411	обратимся к	3	1
412	и того	1	1
413	еще раз	1	1
414	для него	2	1
415	и при	1	1
416	связь со	1	1
417	жизни с	1	1
418	теперь как	4	1
419	признать что	1	1
420	волосы как	1	1
421	той мере	1	1
422	в памяти	2	1
423	для изучения	1	1
424	образом и	1	1
425	работу с	1	1
426	читателя или	4	1
427	последняя является	1	1
428	над ними	1	1
429	при рассмотрении	1	1
430	и более	1	1
431	не могли	1	1
432	однако в	2	1
433	что этот	1	1
434	зрения и	2	1
435	новое и	1	1
436	есть всегда	2	1
437	и какая	1	1
438	приводят к	1	1
439	между людьми	1	1
440	живет не	1	1
441	при всех	2	1
442	вплоть до	2	1
443	в людях	1	1
444	есть прежде	1	1
445	как о	1	1
446	дело не	1	1
447	ними не	1	1
448	дело в	1	1
449	к изучению	1	1
450	бытия и	1	1
451	материала в	1	1
452	процессами и	1	1
453	пока еще	4	1
454	однако если	1	1
455	при отсутствии	1	1
456	хх столетия	1	1
457	поскольку оно	2	1
458	имеем дело	2	1
459	здесь совершенно	2	1
460	своей природе	1	1
461	связи с	4	1
462	характер что	1	1
463	и делает	1	1
464	перед ним	1	1
465	точке зрения	1	1
466	которое кажется	1	1
467	и направление	1	1
468	именно это	2	1
469	этого построения	1	1
470	как только	1	1
471	числе и	4	1
472	как своего	1	1
473	в поле	1	1
474	они и	1	1
475	все еще	1	1
476	подход к	2	1
477	оно не	2	1
478	оно может	2	1
479	того насколько	1	1
480	как не	1	1
481	однако ни	1	1
482	на другой	2	1
483	языка и	2	1
484	мысль о	1	1
485	идет не	1	1
486	зрения не	1	1
487	в пределах	2	1
488	и литературу	1	1
489	что могло	1	1
490	стоят в	1	1
491	из двух	3	1
492	его жизни	2	1
493	здесь как	1	1
494	столько же	1	1
495	произведения не	1	1
496	которое здесь	1	1
497	строго говоря	1	1
498	быть может	2	1
499	с этого	1	1
500	простейший пример	1	1
501	и вообще	1	1
502	сводится к	3	1
503	о нем	4	1
504	при такой	1	1
505	в состав	1	1
506	то они	2	1
507	обращается к	1	1
508	одного из	4	1
509	не имеем	1	1
510	есть так	1	1
511	можно сказать	5	1
512	в различных	1	1
513	а также	7	1
514	может не	3	1
515	отличные от	1	1
516	аналогии с	1	1
517	в значительной	2	1
518	не заключает	1	1
519	как у	1	1
520	самой по	1	1
521	если например	1	1
522	во втором	4	1
523	во всей	2	1
524	совершенно особое	1	1
525	и анализа	1	1
526	резко отличается	1	1
527	слов и	1	1
528	не знаю	1	1
529	человека как	1	1
530	и существенно	1	1
531	известном смысле	2	1
532	они хотят	1	1
533	обеих областях	1	1
534	в двух	2	1
535	одной из	4	1
536	и предполагает	1	1
537	том или	2	1
538	нем не	1	1
539	грань между	1	1
540	равно что	1	1
541	ключом к	1	1
542	иной как	1	1
543	деле не	1	1
544	не мешает	1	1
545	иное как	2	1
546	в тумане	1	1
547	или случайно	1	1
548	итак в	1	1
549	внимание что	1	1
550	ее а	1	1
551	вместить в	1	1
552	в нашей	1	1
553	где образ	1	1
554	если в	3	1
555	и процессов	2	1
556	к содержанию	3	1
557	тоже в	1	1
558	что данный	1	1
559	не так	1	1
560	цели и	1	1
561	которая может	1	1
562	сами по	2	1
563	и должна	1	1
564	от тех	1	1
565	может служить	1	1
566	процессов и	1	1
567	открывает перед	1	1
568	как такового	1	1
569	и оценки	1	1
570	или ином	2	1
571	отсутствует и	1	1
572	процесса во	1	1
573	в готовом	1	1
574	не противоречит	1	1
575	форм по	1	1
576	в особенности	4	1
577	жизни в	3	1
578	его мысли	1	1
579	ей не	2	1
580	этой проблемы	1	1
581	вовсе и	1	1
582	связаны с	1	1
583	именно в	6	1
584	здесь в	1	1
585	в свою	3	1
586	действующих лиц	1	1
587	на чем	2	1
588	была и	2	1
589	а с	3	1
590	и др	2	1
591	соответствии с	1	1
592	и пр	1	1
593	церкви и	1	1
594	процесс в	1	1
595	существенную роль	1	1
596	напомнить что	1	1
597	в рассказе	4	1
598	зависит от	2	1
599	своего рода	12	1
600	его как	2	1
601	поскольку речь	1	1
602	одну из	2	1
603	как ни	2	1
604	если это	1	1
605	суть не	1	1
606	было в	2	1
607	о себе	1	1
608	границы между	1	1
609	к другой	2	1
610	без помощи	1	1
611	образом на	1	1
612	что именно	2	1
613	было показано	1	1
614	и столь	1	1
615	может как	1	1
616	в художественных	1	1
617	а если	2	1
618	в той	6	1
619	в литературе	2	1
620	первом случае	2	1
621	быть только	1	1
622	истину и	1	1
623	дело здесь	1	1
624	в это	1	1
625	или хотя	1	1
626	в любом	2	1
627	о его	1	1
628	между собой	2	1
629	однако оно	1	1
630	они обнаруживают	1	1
631	или в	2	1
632	есть особая	1	1
633	как для	1	1
634	похожей на	1	1
635	место только	1	1
636	в подтверждение	1	1
637	хотя бы	4	1
638	в мировом	1	1
639	различные эпохи	1	1
640	же в	4	1
641	целью и	1	1
642	игнорировать эту	1	1
643	между ними	2	1
644	настаивает на	1	1
645	в системе	1	1
646	в их	1	1
647	и составляют	1	1
648	с ними	1	1
649	с такой	1	1
650	не что	2	1
651	в действительности	1	1
652	никто не	1	1
653	включает в	2	1
654	процесса с	1	1
655	а может	1	1
656	в роли	2	1
657	том числе	6	1
658	событий в	2	1
