N	3gram	Tiupa_Narr_1	Hudozhes
192	и ответ на	1	1
193	ему перед нами	1	1
194	бы то ни	3	1
195	у зятя-дьякона в	1	1
196	жизней слитых в	1	1
197	что были тогда	2	1
198	высокая колокольня вся	1	1
199	в этом отношении	3	1
200	присутствия в мире	2	1
201	в облике и	1	1
202	сходилась на выгоне	1	1
203	него чего-то самого	2	1
204	рода ключом к	1	1
205	что не только	1	1
206	в другом и	1	1
207	женам и детям	1	1
208	глядела на него	1	1
209	же надежда на	2	1
210	том числе и	4	1
211	я лично в	1	1
212	с этого момента	1	1
213	глазами белая зубчатая	1	1
214	поведению пятерки и	1	1
215	не чувствовать этого	1	1
216	рассказывать о детях	1	1
217	бумаги входящие и	1	1
218	всех живущих в	1	1
219	не все было	2	1
220	на свой тихий	1	1
221	какая была и	1	1
222	а с другой	1	1
223	казалось что это	2	1
224	казалось что нет	2	1
225	состоит в явной	1	1
226	точно так же	2	1
227	непрерывное пение жаворонков	1	1
228	подходил за вербой	1	1
229	старым даже их	1	1
230	ставен низких потолков	2	1
231	у нее был	1	1
232	как будто он	3	1
233	при всей его	1	1
234	внуках о том	1	1
235	и читатель вместе	1	1
236	овец церковный звон	1	1
237	тому же в	1	1
238	а иногда и	1	1
239	один человек с	1	1
240	теперь единственный в	1	1
241	всенощной нельзя было	1	1
242	нет у него	2	1
243	выходила сходилась начинала	1	1
244	не поверят и	1	1
245	пережил их одиннадцать	1	1
246	и молодые и	1	1
247	священникам молодым и	1	1
248	то или иное	2	1
249	в таком случае	2	1
250	даже их женам	1	1
251	может быть прочитано	1	1
252	не то что	2	1
253	рассказывать говорила и	1	1
254	чтобы заставить ее	1	1
255	и то что	1	1
256	звон в ясные	1	1
257	когда выходила под	1	1
258	аспекте художественной символики	1	1
259	перед глазами белая	1	1
260	один человек не	1	1
261	говорила редко и	1	1
262	с наивной верой	1	1
263	и он свободен	1	1
264	в аспекте художественной	1	1
265	юности что они	2	1
266	детям отметки по	1	1
267	которым можно было	2	1
268	свою жизнь находился	1	1
269	быстро весело постукивая	2	1
270	ясные летние утра	1	1
271	приходится искать в	1	1
272	жениха и про	1	1
273	и его и	1	1
274	в значительной степени	2	1
275	вдруг на вас	1	1
276	читателю задать себе	1	1
277	будто он прямо	2	1
278	одаривает всех живущих	1	1
279	робела говорила редко	1	1
280	ей не все	1	1
281	все верили несогласованность	1	1
282	что это за	1	1
283	много-много лет назад	1	1
284	в настоящем волнует	1	1
285	человек с которым	1	1
286	в этом контексте	1	1
287	и только старуха	1	1
288	прожитого которое представлялось	1	1
289	времени в речи	1	1
290	в его жизни	1	1
291	была и в	1	1
292	нельзя было удержаться	1	1
293	же люди что	2	1
294	настоящим временем и	1	1
295	с вытянутыми физиономиями	1	1
296	с доброй радостной	1	1
297	катя не мигая	1	1
298	завершающем текст фрагменте	1	1
299	лица и старые	1	1
300	возила и его	1	1
301	чего-то самого важного	2	1
302	ним искренне попросту	1	1
303	другое у всех	1	1
304	что нет у	2	1
305	он веровал но	2	1
306	каким вероятно никогда	1	1
307	в третьем эпизоде	2	1
308	все лица и	1	1
309	проблемной ситуации настолько	1	1
310	несогласованность между настоящим	1	1
311	другого в себе	1	1
312	уже не мог	1	1
313	всеми уже забыл	1	1
314	в следующем эпизоде	1	1
315	мужские и женские	1	1
316	слова от страха	1	1
317	все та же	2	1
318	небо залитое солнцем	1	1
319	пятерки и четверки	1	1
320	фрагменте о марии	1	1
321	и про чертог	2	1
322	весело с доброй	1	1
323	входящие и исходящие	1	1
324	неугасимо пробужденное приездом	1	1
325	же обстоит дело	1	1
326	и воображение читателя	1	1
327	этих жалких дешевых	1	1
328	по полю быстро	2	1
329	со времен принятия	1	1
330	тяжкого монастырского запаха	1	1
331	старуха мать покойного	1	1
332	это все те	2	1
333	все верили обратим	1	1
334	него приходится искать	1	1
335	что они все	2	1
336	за вербой одинаковое	1	1
337	в заблуждении а	1	1
338	могла выговорить ни	1	1
339	может идти куда	1	1
340	будущее какая была	2	1
341	плакали я тоже	1	1
342	связи какой личность	1	1
343	а также и	1	1
344	вода а за	1	1
345	этом завершающем текст	1	1
346	прошедшим оставляет место	1	1
347	самого важного о	2	1
348	и не было	1	1
349	и при этом	1	1
350	на него весело	1	1
351	с ним искренне	1	1
352	отчего и сама	1	1
353	верю ли я	1	1
354	задать себе подобный	1	1
355	другими женщинами то	1	1
356	разгадать что это	1	1
357	текста характеризующийся единством	1	1
358	себя соборным средоточием	1	1
359	одного слова от	1	1
360	в той неповторимой	1	1
361	имеем дело с	1	1
362	в это же	1	1
363	прочитано как символ	1	1
364	а не как	1	1
365	за иконой без	1	1
366	нечего там чего	1	1
367	знаю его святая	1	1
368	употребления настоящего времени	1	1
369	по обыкновению поднимались	1	1
370	ей в самом	1	1
371	так или иначе	2	1
372	не было дело	1	1
373	духовной связи какой	1	1
374	всю свою жизнь	1	1
375	робко боясь что	1	1
376	что ей не	1	1
377	бодрого здорового настроения	1	1
378	неслиянность и нераздельность	1	1
379	епархии ставили священникам	1	1
380	другая странность состоит	1	1
381	встретить свою корову	1	1
382	его святая воля	1	1
383	важного о чем	2	1
384	дело здесь не	1	1
385	знакомимся с нею	1	1
386	мы знакомимся с	1	1
387	живущих в ее	1	1
388	все же не	4	1
389	же будут каждый	2	1
390	видеть этих жалких	1	1
391	нею впервые будто	1	1
392	живет теперь единственный	1	1
393	он уже не	1	1
394	глухом уездном городишке	1	1
395	на выгоне с	1	1
396	прекрасным радостным каким	1	1
397	ситуации настолько чтобы	1	1
398	неповторимой духовной связи	1	1
399	сисой всю свою	1	1
400	несет в себе	1	1
401	приветливо и над	1	1
402	память читателя оказывается	1	1
403	поговорил с ним	1	1
404	их одиннадцать душ	1	1
405	ей не поверят	1	1
406	глядела на своего	1	1
407	чем смутно мечталось	2	1
408	какой личность чеховского	1	1
409	уже не помнила	1	1
410	как нам представляется	1	1
411	а он уже	1	1
412	это живет теперь	1	1
413	четверки а иногда	1	1
414	по поведению пятерки	1	1
415	него весело с	1	1
416	бы поговорить отвести	1	1
417	за все время	1	1
418	нами одно из	1	1
419	во втором эпизоде	1	1
420	две богатые дамы	1	1
421	под вечер чтобы	1	1
422	не видеть этих	1	1
423	которые жили в	1	1
424	наивной верой с	1	1
425	знает куда уходило	1	1
426	теперь у зятя-дьякона	1	1
427	улыбкой счастливый бесконечно	1	1
428	странность состоит в	1	1
429	с другой стороны	4	1
430	памяти а также	1	1
431	не помнила что	1	1
432	белая зубчатая стена	1	1
433	низких потолков не	1	1
434	вербой одинаковое выражение	1	1
435	жизнь бы отдал	3	1
436	бы отдал только	2	1
437	как птица может	1	1
438	бездонное необъятное голубое	1	1
439	не оставляет места	1	1
440	человек не поговорил	1	1
441	о чем смутно	2	1
442	было как будто	1	1
443	их женам и	1	1
444	то что хотела	1	1
445	принятия на руси	1	1
446	старуха которая живет	1	1
447	оказывается противопоставленной забвению	1	1
448	места времени и	1	1
449	у всех кто	1	1
450	весело постукивая палочкой	2	1
451	ли я лично	1	1
452	в чеховском тексте	1	1
453	жизнь находился при	1	1
454	содержит в себе	1	1
455	что несмотря на	1	1
456	состава действующих лиц	1	1
457	из тончайших проявлений	1	1
458	выгоне с другими	1	1
459	вся залитая светом	1	1
460	только бы не	1	1
461	день душа дрожит	1	1
462	праздничности прожитого которое	1	1
463	потолков не чувствовать	1	1
464	внешне одинокое я	1	1
465	обыкновению поднимались из-за	1	1
466	молодым и старым	1	1
467	выросла перед глазами	1	1
468	суть проблемной ситуации	1	1
469	несмотря на свой	1	1
470	впервые будто и	1	1
471	и над ними	1	1
472	веселый красивый звон	1	1
473	желая разгадать что	1	1
474	марии тимофеевне говорится	1	1
475	стоял над городом	1	1
476	к страстям господним	1	1
477	иногда и тройки	1	1
478	веровал но все	2	1
479	прожитой кем-то жизни?	1	1
480	настоящем волнует все	1	1
481	повествователя может быть	1	1
482	улыбались приветливо и	1	1
483	чувствовать этого тяжкого	1	1
484	и четверки а	1	1
485	канавах вода а	1	1
486	как бы желая	1	1
487	рассказ безмерно печален	1	1
488	человек идет по	1	1
489	и мужские и	1	1
490	никогда и не	1	1
491	самым личная память	1	1
492	улицы одна за	1	1
493	на него приходится	1	1
494	только старуха мать	1	1
495	когда-то много-много лет	1	1
496	вместе со всеми	1	1
497	мог выговорить ни	1	1
498	тончайших проявлений чеховской	1	1
499	не могло быть	1	1
500	как это часто	1	1
501	уездном городишке когда	1	1
502	слитых в светлой	1	1
503	она возила и	1	1
504	заблуждении а в	1	1
505	героя тогда как	1	1
506	представлялось живым прекрасным	1	1
507	и дедов за	1	1
508	у него чего-то	2	1
509	похоже было как	1	1
510	и ушла ни	1	1
511	читателя оказывается противопоставленной	1	1
512	при этом говорила	1	1
513	и в настоящем	1	1
514	матери оно разгорается	1	1
515	этого тяжкого монастырского	1	1
516	о внуках о	1	1
517	перед нами одно	1	1
518	в этом завершающем	1	1
519	настолько чтобы заставить	1	1
520	в своего рода	1	1
521	от страха так	1	1
522	в первом случае	2	1
523	заставить ее решать	1	1
524	дедов за личностью	1	1
525	преосвященного как бы	1	1
526	покойного которая живет	1	1
527	верили обратим внимание	1	1
528	красивый звон дорогих	1	1
529	епархиального архиерея который	1	1
530	простой обыкновенный человек	1	1
531	босиком с наивной	1	1
532	также и тех	1	1
533	самом верю ли	1	1
534	личная память читателя	1	1
535	и старым даже	1	1
536	на другое у	1	1
537	со всеми уже	1	1
538	доносилось с полей	1	1
539	бы один человек	1	1
540	всех кто подходил	1	1
541	вдруг выросла перед	1	1
542	жили в памяти	1	1
543	соборным средоточием других	1	1
544	городишке когда выходила	1	1
545	кто подходил за	1	1
546	птица может идти	1	1
547	же не все	2	1
548	там чего уж	1	1
549	временем и прошедшим	1	1
550	мигая глядела на	1	1
551	к чужому слову	1	1
552	весь род его	1	1
553	церковный звон в	1	1
554	отметки по поведению	1	1
555	в канавах вода	1	1
556	что он архиерей	1	1
557	а отчего и	1	1
558	архиереях и пережил	1	1
559	и представлялось ему	1	1
560	не мигая глядела	1	1
561	было бы поговорить	1	1
562	между настоящим временем	1	1
563	вероятно никогда и	1	1
564	хоть бы один	1	1
565	свой тихий скромный	1	1
566	ее памяти а	1	1
567	и тех неведомых	1	1
568	том что у	1	1
569	и не то	1	1
570	совсем забыли и	1	1
571	поверят и ей	1	1
572	при архиереях и	1	1
573	человеческой мысли о	1	1
574	читатель вместе со	1	1
575	братьев и сестер	1	1
576	будут каждый год	2	1
577	но все же	4	1
578	другой день была	1	1
579	было солнечно тепло	1	1
580	по сути дела	2	1
581	из-за гребенки как	1	1
582	можно сказать что	4	1
583	уже проснулись и	1	1
584	с нею впервые	1	1
585	жалких дешевых ставен	2	1
586	ни с чем	1	1
587	выговорить ни одного	1	1
588	той неповторимой духовной	1	1
589	и в детстве	1	1
590	солнечно тепло весело	1	1
591	я тоже вдруг	1	1
592	свободен теперь как	2	1
593	забыли и только	1	1
594	не могла выговорить	1	1
595	человеческими индивидуальностями бумаги	1	1
596	за городом доносилось	1	1
597	в памяти отцов	1	1
598	личностью преосвященного весь	1	1
599	ничего не понимал	2	1
600	походили одно на	1	1
601	весело шумела в	1	1
602	друг от друга	1	1
603	колокольня вся залитая	1	1
604	поговорить отвести душу	1	1
605	живым прекрасным радостным	1	1
606	сходилась начинала рассказывать	1	1
607	и братьев и	1	1
608	прямо родился монахом	2	1
609	не мог выговорить	1	1
610	те же люди	2	1
611	назад она возила	1	1
612	мечталось когда-то и	1	1
613	и женские походили	1	1
614	этом говорила робко	1	1
615	искать в себе	1	1
616	находился при архиереях	1	1
617	настоящего времени в	1	1
618	тепло весело шумела	1	1
619	необъятное голубое небо	1	1
620	символики это живет	1	1
621	с наивной улыбкой	1	1
622	точно во сне	1	1
623	не поговорил с	1	1
624	из этих двух	1	1
625	ушла ни с	1	1
626	отчужденно как о	1	1
627	шумела в канавах	1	1
628	единством места времени	1	1
629	в том числе	6	1
630	происходит и с	1	1
631	текст фрагменте о	1	1
632	мать покойного которая	1	1
633	его и братьев	1	1
634	приказал долго жить	2	1
635	стоит читателю задать	1	1
636	легко может быть	1	1
637	женщинами то начинала	1	1
638	обыкновенный человек идет	1	1
639	о приезде матери	2	1
640	как символ бессмертия	1	1
641	молодые и мужские	1	1
642	а за городом	1	1
643	и сходилась на	1	1
644	зятя-дьякона в глухом	1	1
645	ответ на него	1	1
646	тихий скромный нрав	1	1
647	ними бог знает	1	1
648	деле не все	1	1
649	на одном полюсе	1	1
650	всей епархии ставили	1	1
651	полей непрерывное пение	1	1
652	себе подобный вопрос	1	1
653	в себе самом	1	1
654	он прямо родился	2	1
655	в светлой праздничности	1	1
656	мы имеем дело	2	1
657	вечер чтобы встретить	1	1
658	корову и сходилась	1	1
659	отдал только бы	2	1
660	идти куда угодно	1	1
661	между человеческими индивидуальностями	1	1
662	темные улицы одна	1	1
663	приездом матери оно	1	1
664	специально оговаривается словно	1	1
665	над ними бог	1	1
666	во всенощной нельзя	1	1
667	теперь как птица	2	1
668	было дело здесь	1	1
669	живет теперь у	1	1
670	мысли о детях	1	1
671	времен принятия на	1	1
672	радостным каким вероятно	1	1
673	здесь не в	2	1
674	летние утра цыгане	1	1
675	будто и читатель	1	1
676	средоточием других жизней	1	1
677	читателя в самую	1	1
678	верили несогласованность между	1	1
679	те же будут	2	1
680	словно мы знакомимся	1	1
681	вновь как и	1	1
682	речи повествователя может	1	1
683	заплакала а отчего	1	1
684	воображение читателя в	1	1
685	характеризующийся единством места	1	1
686	день была пасха	1	1
687	в самую суть	1	1
688	удержаться все плакали	1	1
689	пробужденное приездом матери	1	1
690	сама не знаю	1	1
691	о преосвященном петре	1	1
692	на своего дядю	1	1
693	ходил за иконой	1	1
694	светлой праздничности прожитого	1	1
695	обратим внимание на	1	1
696	говорит о своей	1	1
697	и сама не	1	1
698	пока еще не	1	1
699	своего рода ключом	1	1
700	на вас глядя	1	1
701	утра цыгане под	1	1
702	о марии тимофеевне	1	1
703	оставляет место для	1	1
704	иконой без шапки	1	1
705	глагольных времен старуха	1	1
706	и детям отметки	1	1
707	уходило бездонное необъятное	1	1
