N	2gram	Losev_Vlad_1	Narrotol
351	порой не	1	1
352	то ни	1	1
353	карамзина а	1	1
354	уже знаем	1	1
355	чего он	1	1
356	той же	2	1
357	них не	1	1
358	чего в	1	1
359	с другими	1	1
360	именно что	1	1
361	например с	1	1
362	в итоге	1	1
363	лет в	1	1
364	но уже	1	1
365	период его	1	1
366	далеко не	1	1
367	все было	2	1
368	на основании	2	1
369	с тем	2	1
370	целый день	1	1
371	даже чисто	1	1
372	остановился на	1	1
373	этот труд	1	1
374	нисколько не	2	1
375	с еще	1	1
376	или менее	3	1
377	во время	3	1
378	казалось что	1	1
379	в котором	6	1
380	в их	1	1
381	что вся	1	1
382	в очерке	1	1
383	после знакомства	1	1
384	что я	2	1
385	от его	1	1
386	мир и	1	1
387	но во	1	1
388	теми же	1	1
389	на языке	1	1
390	ни было	1	1
391	что этот	3	1
392	очень серьезно	1	1
393	с мужем	1	1
394	здесь достаточно	1	1
395	он выступает	1	1
396	для нее	2	1
397	любовь к	1	1
398	даже в	2	1
399	тому что	1	1
400	раз и	3	1
401	любви и	1	1
402	все для	1	1
403	как будет	1	1
404	так как	8	1
405	не раз	4	1
406	его личности	1	1
407	немало и	1	1
408	которые не	1	1
409	не говоря	1	1
410	было не	1	1
411	с и	2	1
412	чтобы стать	1	1
413	и уже	1	1
414	судя по	1	1
415	при столь	1	1
416	для всех	1	1
417	после кончины	1	1
418	наряду со	1	1
419	по своей	4	1
420	за исключением	1	1
421	во всем	4	1
422	спал всю	1	1
423	только с	1	1
424	него уже	1	1
425	ему не	1	1
426	этих позиций	1	1
427	детей в	1	1
428	в момент	2	1
429	еще одна	1	1
430	не любил	1	1
431	для такого	1	1
432	для его	2	1
433	указывает на	2	1
434	было для	1	1
435	необходимым и	1	1
436	появилось новое	1	1
437	а когда	1	1
438	только то	1	1
439	всей своей	1	1
440	в более	1	1
441	однако эта	2	1
442	и совершенно	1	1
443	и когда	1	1
444	и сам	6	1
445	читателя это	1	1
446	не с	1	1
447	ясно что	2	1
448	так называемую	1	1
449	он писал	4	1
450	чем у	1	1
451	во второй	1	1
452	но у	1	1
453	поэтому в	1	1
454	был не	2	1
455	и вообще	4	1
456	нас нет	2	1
457	и вся	1	1
458	произведения как	1	1
459	не существовало	2	1
460	и здесь	3	1
461	на страницах	1	1
462	для нас	4	1
463	в значительной	1	1
464	во всех	1	1
465	с нами	1	1
466	рассуждение о	1	1
467	что и	5	1
468	человека как	3	1
469	к ней	4	1
470	и мы	2	1
471	но тут	1	1
472	с той	1	1
473	в формах	1	1
474	сразу же	1	1
475	тот же	3	1
476	одной из	2	1
477	мы увидим	3	1
478	ли он	1	1
479	в разные	1	1
480	по мнению	1	1
481	между этими	1	1
482	с одной	1	1
483	и мысли	1	1
484	со всеми	1	1
485	которые мы	1	1
486	того же	6	1
487	в россию	5	1
488	и у	4	1
489	уже в	7	1
490	ни одного	1	1
491	там он	1	1
492	свидетельствует о	3	1
493	от других	1	1
494	толстого где	1	1
495	у них	1	1
496	не из	2	1
497	этот раз	4	1
498	только одно	1	1
499	на столе	1	1
500	их как	1	1
501	этом в	1	1
502	а то	1	1
503	бытия и	1	1
504	случае не	1	1
505	них мы	1	1
506	тем что	2	1
507	не просто	1	1
508	здесь говорит	1	1
509	событиям и	1	1
510	которое мы	1	1
511	в последние	1	1
512	даже не	2	1
513	в обращении	1	1
514	не один	1	1
515	которых мы	1	1
516	а именно	2	1
517	этому времени	2	1
518	в отсутствие	1	1
519	а с	5	1
520	же о	2	1
521	мы еще	1	1
522	люди как	2	1
523	что для	4	1
524	говорит о	1	1
525	выступает в	1	1
526	по тем	1	1
527	одной стороны	1	1
528	он только	1	1
529	на этот	6	1
530	иначе но	1	1
531	и нередко	1	1
532	а главное	1	1
533	его как	1	1
534	он даже	3	1
535	когда она	1	1
536	из многочисленных	2	1
537	со своими	3	1
538	за нею	1	1
539	разных местах	1	1
540	которой он	5	1
541	как именно	1	1
542	с помощью	1	1
543	связь с	1	1
544	так же	1	1
545	не спал	1	1
546	и потому	6	1
547	в историю	1	1
548	редко и	1	1
549	без которых	1	1
550	что за	1	1
551	в церковь	1	1
552	она есть	1	1
553	и мировой	1	1
554	тем кто	2	1
555	в ответ	2	1
556	в тех	2	1
557	о человеке	1	1
558	это его	1	1
559	ней не	1	1
560	но имеется	1	1
561	указанием на	1	1
562	часов утра	1	1
563	своей жизни	2	1
564	но это	3	1
565	все это	5	1
566	порядка и	1	1
567	пока еще	2	1
568	церквей которая	1	1
569	сам же	1	1
570	известной степени	1	1
571	которых он	2	1
572	указать на	2	1
573	жизни поскольку	1	1
574	имеют для	2	1
575	это он	1	1
576	он чувствовал	1	1
577	о котором	2	1
578	человек и	1	1
579	она уже	1	1
580	собственно говоря	3	1
581	интерес к	1	1
582	тем более	2	1
583	у которого	1	1
584	отношении к	1	1
585	было довольно	1	1
586	в период	5	1
587	это все	1	1
588	слова с	1	1
589	совершенно не	2	1
590	они еще	1	1
591	в свое	5	1
592	более или	3	1
593	к этой	2	1
594	за границу	3	1
595	вся эта	3	1
596	по поводу	12	1
597	глубоких и	1	1
598	к этому	6	1
599	это время	3	1
