N	2gram	Tiupa_Anal_1	Dialekti
150	но в	8	3
151	та же	1	3
152	все эти	2	3
153	одной и	1	3
154	на этом	2	3
155	от нее	1	3
156	ни чисто	2	3
157	мы уже	1	3
158	не всегда	4	3
159	в данном	2	3
160	смысл и	3	3
161	в своей	6	3
162	в их	5	3
163	она в	1	3
164	и той	1	3
165	возможно только	1	3
166	есть всегда	1	3
167	только для	2	3
168	могут быть	4	3
169	говоря уже	1	3
170	в собственном	3	3
171	то или	1	3
172	слово есть	1	3
173	сознания и	1	3
174	и та	2	3
175	быть и	1	3
176	для всех	1	3
177	в виде	1	3
178	при помощи	2	3
179	или иное	1	3
180	в области	4	3
181	за пределы	2	3
182	себя и	4	3
183	что не	3	3
184	говорит о	1	3
185	смысла и	3	3
186	и потому	2	3
187	личности как	1	3
188	из которых	4	3
189	оно и	1	3
190	или другой	1	3
191	от него	1	3
192	с ним	4	3
193	личность и	1	3
194	в свою	1	3
195	не говоря	2	3
196	или других	1	3
197	совершенно не	1	3
198	только не	2	3
199	это понятие	1	3
200	тем самым	7	3
201	человека и	1	2
202	тех же	1	2
203	же себя	1	2
204	он всегда	1	2
205	то самое	1	2
206	вопрос о	2	2
207	есть нечто	1	2
208	совпадает с	2	2
209	бы ни	2	2
210	сам по	1	2
211	два плана	1	2
212	произведение и	1	2
213	на нем	1	2
214	во всех	1	2
215	бы не	2	2
216	коем случае	2	2
217	мы будем	1	2
218	но как	1	2
219	вообще как	1	2
220	нет и	2	2
221	течение всего	1	2
222	из возможных	2	2
223	данный момент	1	2
224	все же	4	2
225	личности а	2	2
226	в самом	6	2
227	в которой	2	2
228	из этих	2	2
229	думать что	2	2
230	что даже	1	2
231	при этом	12	2
232	собственном смысле	1	2
233	таково что	1	2
234	в понятии	1	2
235	собственно говоря	4	2
236	с этой	1	2
237	но все	1	2
238	не будет	3	2
239	в глубине	1	2
240	на все	2	2
241	лишь в	5	2
242	заключается в	1	2
243	и во-вторых	1	2
244	в них	1	2
245	все равно	1	2
246	между собою	1	2
247	должно быть	2	2
248	своего изменения	1	2
249	том как	1	2
250	вне всякого	1	2
251	в котором	3	2
252	от себя	3	2
253	при условии	1	2
254	однако в	3	2
255	в отношении	1	2
256	не менее	1	2
257	может только	1	2
258	случае не	2	2
259	никогда не	2	2
260	и по	2	2
261	она должна	1	2
262	во всем	1	2
263	как не	1	2
264	ничто не	2	2
265	как будто	3	2
266	может и	1	2
267	не могут	3	2
268	можно и	1	2
269	и тогда	2	2
270	свою очередь	1	2
271	в ее	1	2
272	и может	1	2
273	не значит	1	2
274	слово о	1	2
275	вещи и	1	2
276	этой жизни	1	2
277	на что	1	2
278	для этого	2	2
279	это возможно	1	2
280	в коем	2	2
281	даже не	1	2
282	в разных	1	2
283	воли и	1	2
284	о нем	3	2
285	познания и	1	2
286	ее в	1	2
287	но мы	1	2
288	и во	1	2
289	эти два	1	2
290	во всей	1	2
291	и только	1	2
292	объекта в	1	2
293	как нечто	1	2
294	в качестве	31	2
295	себя в	6	2
296	но о	2	2
297	то и	1	2
298	из них	2	2
299	никто не	3	2
300	мы находим	1	2
301	отличие от	6	2
302	есть слово	1	2
303	самом же	1	2
304	в целях	1	2
305	не было	1	2
306	понимая под	1	2
307	в данный	1	2
308	или иначе	1	2
309	с той	1	2
310	другой стороны	2	2
311	его как	1	2
312	когда же	1	2
313	таковой и	1	2
314	в частности	19	2
315	вместе с	4	2
316	как это	1	2
317	и жизни	1	2
318	никогда нельзя	1	2
319	к своему	1	2
320	что же	2	2
321	да и	1	2
322	этой точки	1	2
323	быть не	3	2
324	художественное произведение	5	2
325	в аспекте	1	2
326	только мы	1	2
327	будет иметь	1	2
328	при таком	1	2
329	прежде чем	1	2
330	это как	2	2
331	а как	2	2
332	возможно лишь	1	2
333	и при	1	2
334	равно как	1	2
335	оно не	1	2
336	в свое	2	2
337	того или	3	2
338	в противоположность	2	2
339	во всяком	1	2
340	все что	1	2
341	смысле слова	1	1
342	речь идет	1	1
343	говоря о	2	1
344	или исторически	1	1
345	же человек	1	1
346	предполагает что	1	1
347	с кем	1	1
348	на самом	2	1
349	он может	2	1
350	и должны	1	1
351	самый предмет	1	1
352	самих событий	1	1
353	совершенно необходима	1	1
354	дело не	3	1
355	все те	1	1
356	и больше	1	1
357	видеть в	1	1
358	его что	1	1
359	в зависимости	1	1
360	научного анализа	2	1
361	и была	1	1
362	при анализе	1	1
363	положения в	1	1
364	и фактически	1	1
365	он как	1	1
366	оба эти	1	1
367	все четыре	1	1
368	сложнее и	1	1
369	из того	4	1
370	нечто остающееся	1	1
371	может не	1	1
372	он сам	1	1
373	и объект	1	1
374	что люди	1	1
375	или во	1	1
376	без которого	1	1
377	и всего	1	1
378	и религия	1	1
379	природа а	1	1
380	в новом	2	1
381	отношение к	2	1
382	тут же	1	1
383	неизменным в	1	1
384	зрения в	1	1
385	как говорит	2	1
386	как к	2	1
387	выражающее и	1	1
388	помнить что	1	1
389	в полном	1	1
390	тот же	1	1
391	никогда другой	1	1
392	все возможные	1	1
393	смысл мы	1	1
394	вещи но	1	1
395	не можем	1	1
396	не приходится	1	1
397	с какой	1	1
398	в нашем	3	1
399	субъект и	2	1
400	и тот	1	1
401	смысла но	4	1
402	роль в	2	1
403	только один	1	1
404	выявляющее личность	1	1
405	имеем в	1	1
406	из общей	1	1
407	если он	1	1
408	нетрудно догадаться	1	1
409	но прежде	1	1
410	как он	3	1
411	личностного бытия	1	1
412	к миру	1	1
413	он не	3	1
414	как личность	2	1
415	эта формула	1	1
416	всех этих	1	1
417	конечно предполагает	1	1
418	другой такой	1	1
419	возвращение к	1	1
420	и более	4	1
421	я с	1	1
422	его от	1	1
423	или иных	2	1
424	для науки	3	1
425	не бывает	1	1
426	одно и	1	1
427	и заключается	2	1
428	в основу	1	1
429	этом последнем	1	1
430	а вместе	1	1
431	однако все	1	1
432	же не	1	1
433	не требуется	1	1
434	быть как	1	1
435	том случае	1	1
436	а его	1	1
437	нашем случае	3	1
438	его в	1	1
439	входит в	1	1
440	абсолютно самородна	1	1
441	не предполагает	2	1
442	с другими	4	1
443	данном случае	2	1
444	еще одно	1	1
445	только одно	1	1
446	только лишь	1	1
447	к своим	1	1
448	отождествляются в	1	1
449	одна и	1	1
450	для чего	2	1
451	все моменты	1	1
452	ведет к	3	1
453	есть сама	1	1
454	раз что	1	1
455	действительно не	1	1
456	такой же	2	1
457	же я	1	1
458	а личность	1	1
459	одного и	2	1
460	и становится	1	1
461	которую я	1	1
462	сама личность	1	1
463	смысла как	2	1
464	особенности же	1	1
465	оставаться в	1	1
466	нас самих	2	1
467	указывает и	1	1
468	установки и	1	1
469	знает и	1	1
470	место в	3	1
471	точно личности	1	1
472	в отличие	6	1
473	из классических	1	1
474	в которых	1	1
475	не от	1	1
476	произведение есть	1	1
477	и другого	4	1
478	собой один	1	1
479	бы мы	1	1
480	подлинный смысл	1	1
481	которые в	2	1
482	но он	1	1
483	их в	1	1
484	оно само	1	1
485	не заставит	1	1
486	том же	1	1
487	встреча двух	1	1
488	зрения и	1	1
489	личность в	2	1
490	даже в	3	1
491	она по	1	1
492	этих трех	1	1
493	как будет	1	1
494	вплоть до	1	1
495	поверить в	1	1
496	в обоих	1	1
497	или идее	1	1
498	в процессе	2	1
499	не вызывает	1	1
500	смысл его	3	1
501	того и	3	1
502	личности слово	1	1
503	одна из	1	1
504	в подлинно	1	1
505	имеем дело	4	1
506	если понятие	1	1
507	того в	1	1
508	всех своих	1	1
509	его можно	1	1
510	такая же	1	1
511	связи с	1	1
512	трех моментов	1	1
513	другой вещи	1	1
514	или бессознательно	1	1
515	а в	9	1
516	личности выражающее	1	1
517	а во-вторых	1	1
518	в специальном	1	1
519	к себе	1	1
520	значение только	1	1
521	зависимости от	1	1
522	всего в	1	1
523	или можно	1	1
524	природа этой	1	1
525	и личности	1	1
526	как мы	2	1
527	не могу	2	1
528	ли возможно	1	1
529	чтобы быть	1	1
530	в пределах	2	1
531	мы наблюдаем	1	1
532	к любой	2	1
533	на том	1	1
534	природе своей	2	1
535	что может	1	1
536	те же	1	1
537	здесь как	1	1
538	реальной жизни	1	1
539	по природе	3	1
540	к тем	1	1
541	просто с	1	1
542	быть может	2	1
543	о котором	1	1
544	образом в	1	1
545	о самом	1	1
546	основе своей	2	1
547	как модус	1	1
548	и должно	1	1
549	в личности	2	1
550	нашей работы	1	1
551	говорить не	1	1
552	говорит об	1	1
553	структуру и	1	1
554	миф в	1	1
555	его жизни	1	1
556	с одной	3	1
557	были бы	1	1
558	с целью	2	1
559	и субъект	1	1
560	под именем	1	1
561	к нему	3	1
562	складывается из	1	1
563	событий и	1	1
564	во втором	1	1
565	когда оно	1	1
566	искусства к	1	1
567	вслед за	1	1
568	все время	1	1
569	человека как	1	1
570	в него	1	1
571	одного из	2	1
572	совершенно неизменным	1	1
573	не само	1	1
574	знать в	1	1
575	и науке	1	1
576	будто бы	3	1
577	субъекта в	2	1
578	слово принадлежащее	1	1
579	с другим	4	1
580	воле и	1	1
581	даже если	1	1
582	историческом событии	1	1
583	было и	1	1
584	остающееся совершенно	1	1
585	во времени	4	1
586	принадлежащее личности	1	1
587	есть чисто	2	1
588	не входит	1	1
589	ничего нельзя	1	1
590	однако так	1	1
591	существования и	1	1
592	слова не	1	1
593	а то	1	1
594	двух основных	1	1
595	в душе	1	1
596	его и	2	1
597	за ним	1	1
598	не так	1	1
599	себе в	2	1
600	эти три	1	1
601	вещи или	1	1
602	свой смысл	1	1
603	от тех	1	1
604	сознательно или	1	1
605	умственные способности	1	1
606	на части	1	1
607	ими и	1	1
608	и вместе	1	1
609	науки в	1	1
610	чем и	2	1
611	же деле	1	1
612	она и	1	1
613	или иной	6	1
614	с другой	4	1
615	моменты и	1	1
616	именно такова	1	1
617	всего своего	1	1
618	фактов и	1	1
619	полноты и	3	1
620	самородна оригинальна	1	1
621	что для	1	1
622	к человеку	1	1
623	превращается в	1	1
624	ничего что	1	1
625	не сама	1	1
626	однако и	1	1
627	же точно	1	1
628	него не	1	1
629	реальности в	4	1
630	и выявляющее	2	1
631	мира в	2	1
632	таковыми не	1	1
633	в связи	1	1
634	отличается от	2	1
635	человек в	3	1
636	всех трех	1	1
637	ко всем	1	1
638	зачем же	1	1
639	человека к	4	1
640	новом свете	1	1
641	есть такое	1	1
642	не удается	1	1
643	сама же	1	1
644	научные и	1	1
645	в той	8	1
646	будет никогда	1	1
647	в обратном	1	1
648	исходя из	4	1
649	в состоянии	1	1
650	которая ни	1	1
651	достаточно проста	1	1
652	переживаний которые	1	1
653	в субъекте	2	1
654	и действия	1	1
655	в некий	2	1
656	вы говорите	1	1
657	при всем	1	1
658	является ли	1	1
659	не является	2	1
660	указать на	1	1
661	объекта и	3	1
662	не имея	1	1
663	основанная на	2	1
664	мною и	1	1
665	и от	1	1
666	она может	3	1
667	в известном	1	1
668	мира и	1	1
669	которая в	3	1
670	человек и	1	1
671	себя самого	1	1
672	на первый	1	1
673	ее и	1	1
674	из себя	1	1
675	и опять	1	1
676	они суть	1	1
677	то о	1	1
678	не более	4	1
679	его уже	1	1
680	как того	1	1
681	или несколько	1	1
682	все они	1	1
683	сказано о	1	1
684	есть уже	1	1
685	третьей и	1	1
686	хотя в	1	1
687	даже при	1	1
688	эту вещь	1	1
689	на фоне	2	1
690	жизни в	1	1
691	требует чтобы	1	1
692	собою без	1	1
693	в романе	1	1
694	существует как	1	1
695	оригинальна не	1	1
696	не знает	1	1
697	из этого	1	1
698	поведения в	2	1
699	за которыми	1	1
700	я и	6	1
701	что то	1	1
702	ничего иного	2	1
703	включает в	1	1
704	в современной	1	1
705	определенным образом	1	1
706	а я	1	1
707	о себе	1	1
708	случае если	1	1
709	в своих	1	1
