N	2gram	Bakhtin_Fr_2	KulturaY
453	не есть	1	1
454	года были	1	1
455	свое значение	2	1
456	слова с	1	1
457	имеет место	1	1
458	например очень	1	1
459	смысле в	1	1
460	году в	4	1
461	вопросы о	1	1
462	даже самые	1	1
463	то она	1	1
464	с ее	3	1
465	связи со	1	1
466	без всякого	2	1
467	в ее	3	1
468	на основе	2	1
469	только то	2	1
470	с самого	1	1
471	являются лишь	1	1
472	например о	1	1
473	имею в	1	1
474	связан с	3	1
475	и которые	1	1
476	во многом	1	1
477	подойти к	1	1
478	собственные имена	1	1
479	а все	1	1
480	понятно что	2	1
481	поэтому в	1	1
482	в эпоху	13	1
483	по линии	1	1
484	на язык	1	1
485	века на	3	1
486	своей книге	2	1
487	о том	3	1
488	не нов	1	1
489	настоящее время	1	1
490	время совершенно	1	1
491	в чем	1	1
492	в значительной	3	1
493	с лишком	1	1
494	на точку	1	1
495	с французским	1	1
496	на протяжении	7	1
497	которых они	1	1
498	ее от	1	1
499	самом процессе	1	1
500	как традиция	1	1
501	отметить что	1	1
502	лишь к	1	1
503	можно проследить	1	1
504	глаза на	1	1
505	в него	2	1
506	мы уже	6	1
507	что здесь	1	1
508	как например	1	1
509	пор еще	2	1
510	и характерное	1	1
511	и дело	1	1
512	одной из	2	1
513	исключительной ясностью	1	1
514	традиции в	2	1
515	в какой	1	1
516	могло быть	1	1
517	и весьма	1	1
518	очень много	2	1
519	правда и	1	1
520	здесь с	2	1
521	именно на	2	1
522	по другим	1	1
523	в большинстве	1	1
524	ни одного	1	1
525	борьбы с	1	1
526	и новым	1	1
527	в виде	1	1
528	подобные же	1	1
529	так называемый	1	1
530	это те	1	1
531	одно из	1	1
532	для него	9	1
533	и их	1	1
534	мы находим	4	1
535	художественная литература	1	1
536	отношение к	8	1
537	к ним	1	1
538	была эпоха	1	1
539	должен был	2	1
540	свое выражение	1	1
541	не становится	1	1
542	роли и	1	1
543	на их	1	1
544	цитаты из	1	1
545	уже полное	1	1
546	имели бы	1	1
547	значение которое	1	1
548	игры и	2	1
549	и прежде	2	1
550	несколько примеров	1	1
551	в предисловии	2	1
552	и др	9	1
553	одной стороны	3	1
554	их следует	1	1
555	место и	1	1
556	человек в	2	1
557	только от	1	1
558	если не	1	1
559	ученых и	2	1
560	все более	1	1
561	связь с	3	1
562	этой же	1	1
563	книге о	2	1
564	по своему	1	1
565	слишком много	1	1
566	предисловии к	1	1
567	не был	3	1
568	сравнению с	2	1
569	эти слова	1	1
570	такого рода	2	1
571	и там	1	1
572	и двух	1	1
573	действительно было	1	1
574	жива и	1	1
575	имеет глубокое	1	1
576	в очень	1	1
577	к чему	1	1
578	более сложных	1	1
579	еще раз	2	1
580	более и	1	1
581	сих пор	4	1
582	правды но	1	1
583	есть язык	1	1
584	в средство	1	1
585	самое существенное	1	1
586	и новой	1	1
587	не мог	1	1
588	в книге	3	1
589	более того	1	1
590	и часто	1	1
591	на новый	2	1
592	вот его	2	1
593	явление это	1	1
594	это как	1	1
595	в настоящее	1	1
596	нас нет	1	1
597	и перед	3	1
598	что только	2	1
599	приобретает значение	1	1
600	всего можно	1	1
601	лишь как	2	1
602	находит свое	1	1
603	бы в	1	1
604	и смысл	2	1
605	же к	1	1
606	традиций в	1	1
607	в свете	1	1
608	в этих	4	1
609	более широкое	2	1
610	первый раз	1	1
611	можно привести	1	1
612	но эти	3	1
613	и другие	2	1
614	как на	4	1
