N	2gram	Losev_Prob_4	Komedia
407	в это	2	1
408	перестала быть	1	1
409	для них	2	1
410	он является	1	1
411	нет в	2	1
412	их для	1	1
413	этого не	2	1
414	не всегда	1	1
415	ею и	1	1
416	а потом	1	1
417	из общего	1	1
418	имеет ничего	2	1
419	и поскольку	1	1
420	при изучении	1	1
421	к окружающему	1	1
422	человек и	1	1
423	мест из	1	1
424	как все	1	1
425	человеком и	1	1
426	чем более	1	1
427	то его	1	1
428	признать что	1	1
429	для всякого	2	1
430	любовь и	1	1
431	и раньше	1	1
432	сам же	1	1
433	которые в	1	1
434	над ними	1	1
435	иным как	2	1
436	это дело	1	1
437	вещей и	1	1
438	том же	1	1
439	жены или	1	1
440	и вся	1	1
441	быть лишь	1	1
442	в атмосфере	1	1
443	модели и	1	1
444	в обоих	2	1
445	почти во	1	1
446	и притом	2	1
447	на себе	3	1
448	к этим	1	1
449	отдать себе	1	1
450	в самых	3	1
451	человека по	1	1
452	не напрасно	1	1
453	он с	2	1
454	вся его	1	1
455	находятся в	2	1
456	и весь	3	1
457	и по	2	1
458	по своей	1	1
459	во всем	2	1
460	вот что	1	1
461	свидетельствуют о	2	1
462	с новой	1	1
463	в сознании	3	1
464	тем легче	1	1
465	единичного и	2	1
466	у меня	2	1
467	уже о	1	1
468	не давая	1	1
469	могут быть	1	1
470	числе и	1	1
471	но едва	1	1
472	всего в	1	1
473	жизни когда	1	1
474	указывает на	4	1
475	что при	1	1
476	здесь мы	3	1
477	из чего	1	1
478	однако по	1	1
479	следовательно не	1	1
480	эта последняя	1	1
481	приходит к	2	1
482	меня в	2	1
483	и сами	1	1
484	здесь также	2	1
485	и от	6	1
486	важно только	1	1
487	нет никакой	4	1
488	действия и	2	1
489	и может	2	1
490	и совершенно	2	1
491	и когда	2	1
492	даже самых	1	1
493	с собой	3	1
494	времени и	4	1
495	особенно в	1	1
496	реальной жизни	1	1
497	есть также	1	1
498	мог бы	1	1
499	к его	3	1
500	когда в	1	1
501	ничего подобного	1	1
502	это только	1	1
503	жизнь и	4	1
504	мы в	1	1
505	не его	1	1
506	и всякого	2	1
507	для этого	2	1
508	в настоящее	1	1
509	входящих в	1	1
510	стремление к	1	1
511	не меньше	1	1
512	рождение ребенка	1	1
513	понять как	2	1
514	настоящее время	1	1
515	никак не	4	1
516	основе своей	1	1
517	все его	1	1
518	может не	1	1
519	там же	2	1
520	нас в	1	1
521	каждом из	1	1
522	первую очередь	1	1
523	то в	2	1
524	является самым	1	1
525	другого а	1	1
526	являются в	1	1
527	этому поводу	1	1
528	ее на	1	1
529	крайней мере	6	1
530	сказать и	1	1
531	и она	1	1
532	своей природе	1	1
533	развития но	1	1
534	что здесь	6	1
535	но так	2	1
536	на которой	1	1
537	там и	1	1
538	по городу	2	1
539	ни к	2	1
540	взятые вместе	1	1
541	виде мертвой	1	1
542	мы видим	1	1
543	менее в	1	1
544	всю свою	1	1
545	тоже по	1	1
546	только в	23	1
547	и рассказ	1	1
548	будет этого	1	1
549	моменты в	1	1
550	и кончая	1	1
551	по этому	2	1
552	которая была	1	1
553	а после	1	1
554	со всеми	2	1
555	в эти	1	1
556	и все-таки	1	1
557	образов в	1	1
558	по самой	1	1
559	к какому	1	1
560	и у	1	1
561	только на	2	1
562	ни одного	1	1
563	в нашей	1	1
564	действий и	1	1
565	является не	2	1
566	вполне сознательно	1	1
567	уже нет	1	1
568	не сам	2	1
569	пользуется для	1	1
570	к мысли	1	1
571	для домашнего	1	1
572	руки и	1	1
573	на одном	1	1
574	в прошлом	1	1
575	с этими	1	1
576	вот с	1	1
577	человека из	1	1
578	не случайно	1	1
579	из двух	1	1
580	ней и	1	1
581	выходит за	2	1
582	на русский	1	1
583	сами эти	1	1
584	а именно	2	1
585	всякого другого	1	1
586	с той	1	1
587	и между	1	1
588	относящихся к	1	1
589	мы еще	1	1
590	содержание его	1	1
591	виде и	2	1
592	говорит о	2	1
593	превращается в	1	1
594	был в	2	1
595	не на	1	1
596	от их	1	1
597	однако и	1	1
598	мужа и	2	1
599	наконец не	1	1
600	ребенка и	1	1
601	которые как	3	1
602	так называемых	1	1
603	мы находим	2	1
604	на фоне	1	1
605	самой своей	1	1
606	и потому	7	1
607	части а	1	1
608	ним как	1	1
609	к жизни	1	1
610	ли ты	1	1
611	о полном	1	1
612	такого рода	7	1
613	когда же	1	1
614	для человека	1	1
615	да и	5	1
616	находить и	1	1
617	что между	1	1
618	можно сказать	5	1
619	гнева и	1	1
620	а то	2	1
621	в смысле	5	1
622	здесь прежде	1	1
623	и новой	1	1
624	другой и	2	1
625	это ясно	2	1
626	под названием	1	1
627	не знаем	1	1
628	войти в	1	1
629	а что	1	1
630	или в	5	1
631	о котором	1	1
632	своей собственной	1	1
633	чтобы понять	1	1
634	а к	1	1
635	отличаются от	1	1
636	рукописи не	1	1
637	себя самого	1	1
638	на первый	1	1
639	для нас	6	1
640	могли бы	1	1
641	или менее	2	1
642	всякого рода	3	1
643	в этих	5	1
644	не будучи	1	1
645	разве только	1	1
646	было только	1	1
647	все они	3	1
648	хотя в	1	1
649	бы на	1	1
650	отношении к	1	1
651	ни малейшей	2	1
652	к самому	1	1
653	иное чем	2	1
654	жизни в	2	1
655	с ней	2	1
656	не говоря	3	1
657	сказать что	7	1
658	и только	4	1
659	перед собственной	1	1
660	была бы	2	1
661	при его	1	1
662	но этот	2	1
663	жизни а	1	1
664	бы его	1	1
665	однако нет	1	1
666	и самих	1	1
667	всем этом	1	1
668	жизни и	5	1
669	указывают на	1	1
670	по поводу	1	1
671	я могу	1	1
672	во сне	1	1
673	можно назвать	2	1
674	как на	1	1
675	этой точки	1	1
676	том числе	1	1
677	ничего общего	5	1
