N	2gram	Bakhtin_Fr_8	Vladivir
146	на свою	1	3
147	но это	2	3
148	в отношении	5	3
149	в науке	1	3
150	и притом	1	3
151	и всегда	1	3
152	свидетельствуют о	1	3
153	таким образом	17	3
154	к тому	1	3
155	здесь не	1	3
156	к его	3	3
157	и здесь	3	3
158	это была	3	3
159	вся эта	2	3
160	те годы	1	3
161	тот же	1	3
162	и так	1	3
163	уже не	3	3
164	только на	2	3
165	в виде	2	3
166	и из	1	3
167	с другой	2	3
168	был в	2	3
169	он даже	1	3
170	под влиянием	1	3
171	в связи	3	3
172	вместе с	2	3
173	к своему	1	3
174	по своему	8	3
175	в начале	1	3
176	другой стороны	2	3
177	но этот	1	3
178	одним из	5	2
179	этого последнего	1	2
180	и до	10	2
181	той же	6	2
182	для своего	2	2
183	в полной	1	2
184	ему в	1	2
185	еще не	10	2
186	первый план	2	2
187	в чем	1	2
188	как к	2	2
189	его к	3	2
190	конечно не	4	2
191	из этих	1	2
192	тому же	1	2
193	всей его	1	2
194	что она	2	2
195	больше всего	1	2
196	при этом	4	2
197	в тот	1	2
198	и еще	2	2
199	своего времени	6	2
200	так например	2	2
201	что все	4	2
202	лишь в	1	2
203	было бы	2	2
204	кажется что	1	2
205	ни в	2	2
206	в них	11	2
207	за это	2	2
208	были в	1	2
209	с тем	2	2
210	точки зрения	6	2
211	и сейчас	1	2
212	место в	1	2
213	i с	1	2
214	значение для	1	2
215	не будем	1	2
216	уже сказали	1	2
217	и почти	3	2
218	даже в	4	2
219	дело не	2	2
220	не по	1	2
221	того чтобы	4	2
222	не имели	2	2
223	и весь	1	2
224	которые и	1	2
225	к концу	2	2
226	что на	2	2
227	в каком	2	2
228	для его	1	2
229	и свое	1	2
230	и такие	2	2
231	для того	2	2
232	где он	1	2
233	и о	3	2
234	его была	1	2
235	то время	2	2
236	во многом	2	2
237	глубоко и	1	2
238	она была	1	2
239	что дело	1	2
240	о котором	1	2
241	образом в	2	2
242	и знакомых	2	2
243	на все	1	2
244	году и	1	2
245	но мы	1	2
246	на что	1	2
247	в вопросах	1	2
248	времени в	3	2
249	в которую	1	2
250	которой мы	1	2
251	этот момент	2	2
252	того в	1	2
253	а именно	1	2
254	знания и	2	2
255	того что	1	2
256	всякого рода	1	2
257	по этому	1	2
258	одной из	3	2
259	не из	1	2
260	и других	4	2
261	из них	2	2
262	мы знаем	1	2
263	тем что	1	2
264	в очень	1	2
265	не были	3	2
266	жизнь в	1	2
267	него в	1	2
268	начиная с	2	2
269	оказался в	1	2
270	он говорит	2	2
271	говорил и	1	2
272	в тех	1	2
273	под названием	1	2
274	и для	2	2
275	которых он	2	2
276	в результате	5	2
277	от него	1	2
278	и ни	1	2
279	тем более	1	2
280	он стал	1	2
281	как вы	1	2
282	из этого	1	2
283	в самом	9	2
284	и это	1	2
285	в частности	7	2
286	была для	1	2
287	как на	1	2
288	как известно	1	1
289	но более	1	1
290	и разум	1	1
291	на самом	2	1
292	всего это	1	1
293	мировоззрения и	1	1
294	он всегда	1	1
295	от всяких	1	1
296	был и	2	1
297	в их	3	1
298	в обычном	1	1
299	концу века	1	1
300	том насколько	1	1
301	был конечно	1	1
302	не во	1	1
303	большую роль	1	1
304	и литературы	1	1
305	почти все	2	1
306	время как	1	1
307	непосредственное влияние	1	1
308	всю ночь	1	1
309	они еще	3	1
310	в ней	4	1
311	значительной мере	1	1
312	и самого	1	1
313	в текущем	1	1
314	литературы и	1	1
315	не нужно	1	1
316	на них	3	1
317	бы то	2	1
318	во всех	8	1
319	а следовательно	1	1
320	и всего	1	1
321	видели что	3	1
322	с какими	1	1
323	для других	1	1
324	значение и	2	1
325	по отношению	1	1
326	себе и	2	1
327	момент к	1	1
328	большое значение	1	1
329	на вопрос	1	1
330	в одних	1	1
331	что по	1	1
332	влекла его	1	1
333	воспоминания об	1	1
334	и хотя	2	1
335	и глубокой	1	1
336	поэтому он	1	1
337	с детьми	1	1
338	время это	1	1
339	было свойственно	1	1
340	им в	1	1
341	вообще а	1	1
342	с такою	2	1
343	и те	2	1
344	был здесь	1	1
345	на две	2	1
346	по мнению	1	1
347	из ближайших	1	1
348	так сказать	5	1
349	жизнью и	1	1
350	не следует	1	1
351	в свет	3	1
352	первом плане	1	1
353	а скорее	1	1
354	не к	1	1
355	новое и	3	1
356	стал на	1	1
357	из него	1	1
358	в германии	1	1
359	том же	1	1
360	для всей	1	1
361	те же	1	1
362	их и	2	1
363	заключается в	1	1
364	на протяжении	1	1
365	с другими	1	1
366	его личности	1	1
367	это не	2	1
368	на почве	1	1
369	и единственным	1	1
370	и тем	1	1
371	из первых	1	1
372	по всему	2	1
373	только одно	1	1
374	о которых	1	1
375	тому что	1	1
376	место и	1	1
377	с года	1	1
378	чем в	1	1
379	это совершенно	1	1
380	мы не	2	1
381	и тогда	1	1
382	в этих	11	1
383	работы в	1	1
384	наиболее глубокий	1	1
385	время своего	1	1
386	еще с	1	1
387	бы мы	1	1
388	далеки от	2	1
389	вопрос о	1	1
390	и приветствия	1	1
391	мир и	2	1
392	и малых	1	1
393	но во	1	1
394	порядка и	1	1
395	силой с	1	1
396	их в	4	1
397	ни было	2	1
398	языков и	3	1
399	и вся	1	1
400	время был	1	1
401	таких случаях	1	1
402	ясностью и	1	1
403	к такой	1	1
404	в таких	3	1
405	этими двумя	1	1
406	и сама	1	1
407	всем он	1	1
408	чтобы стать	2	1
409	о них	2	1
410	он мог	1	1
411	только не	2	1
412	следовательно и	1	1
413	для всех	1	1
414	правда в	1	1
415	одна из	4	1
416	у этого	2	1
417	за исключением	1	1
418	фигура он	1	1
419	связи с	6	1
420	и близким	1	1
421	весь этот	2	1
422	только с	1	1
423	этом отношении	1	1
424	в области	5	1
425	не потому	2	1
426	многие из	2	1
427	глаз на	1	1
428	в стиле	1	1
429	настоящего времени	3	1
430	и далее	1	1
431	очень часто	1	1
432	уже о	1	1
433	книги как	1	1
434	нет ни	2	1
435	не могут	1	1
436	было еще	1	1
437	же самое	1	1
438	для такого	1	1
439	этой книги	1	1
440	здесь под	1	1
441	мы привели	1	1
442	правда не	1	1
443	то ни	2	1
444	например он	1	1
445	из всего	1	1
446	с ее	5	1
447	на нем	1	1
448	нами выше	1	1
449	только со	1	1
450	может только	1	1
451	свою сторону	1	1
452	только то	1	1
453	с самого	1	1
454	так в	1	1
455	роль в	5	1
456	и совершенно	2	1
457	очень долго	1	1
458	было в	1	1
459	особенно в	1	1
460	и которые	4	1
461	которая была	1	1
462	далекого от	1	1
463	строго говоря	1	1
464	в некоторой	1	1
465	если бы	2	1
466	в эпоху	10	1
467	в настоящее	3	1
468	специфический и	1	1
469	он жил	1	1
470	наконец еще	1	1
471	было не	1	1
472	другом месте	3	1
473	но к	1	1
474	того он	1	1
475	настоящее время	3	1
476	и являются	1	1
477	в значительной	2	1
478	его французской	1	1
479	науке и	1	1
480	он с	1	1
481	все в	1	1
482	и всю	1	1
483	от них	1	1
484	и во	2	1
485	ко всей	1	1
486	для той	1	1
487	интерес к	2	1
488	почти всегда	1	1
489	во всей	2	1
490	этот последний	1	1
491	которые он	1	1
492	о своих	1	1
493	условия для	1	1
494	и мир	1	1
495	в литературе	3	1
496	мог найти	1	1
497	в формах	1	1
498	их роль	1	1
499	но с	2	1
500	целое в	1	1
501	и одновременно	1	1
502	не как	2	1
503	время когда	1	1
504	что даже	1	1
505	как нечто	1	1
506	между этими	1	1
507	вопрос об	2	1
508	с одной	4	1
509	со всеми	1	1
510	к которой	1	1
511	одновременно он	1	1
512	самом деле	2	1
513	в современных	1	1
514	ни одного	2	1
515	же в	1	1
516	этому вопросу	2	1
517	их как	1	1
518	прямое и	1	1
519	одно из	1	1
520	деятельности он	1	1
521	вообще в	1	1
522	ту же	4	1
523	представлений о	1	1
524	в одном	2	1
525	более далекого	1	1
526	конечно со	1	1
527	годы были	1	1
528	мы можем	1	1
529	как его	1	1
530	была эпоха	1	1
531	на меня	1	1
532	не просто	3	1
533	и вместе	1	1
534	в других	2	1
535	и только	1	1
536	появилось новое	1	1
537	же деле	1	1
538	мне и	1	1
539	влияние на	1	1
540	в неразрывное	1	1
541	как у	1	1
542	связаны с	6	1
543	не один	1	1
544	именно в	1	1
545	которых мы	1	1
546	человека а	1	1
547	далеко не	2	1
548	даже для	1	1
549	мы еще	1	1
550	он считал	1	1
551	говорит о	2	1
552	прежде всего	6	1
553	притом не	1	1
554	самом же	1	1
555	нужно сказать	1	1
556	одной стороны	2	1
557	он смеется	1	1
558	которые не	1	1
559	до конца	11	1
560	а не	2	1
561	однако и	1	1
562	если этот	1	1
563	и многочисленные	1	1
564	только несколько	1	1
565	на эту	3	1
566	вышли в	2	1
567	на слово	1	1
568	и средневековой	3	1
569	его как	2	1
570	с помощью	3	1
571	в точности	1	1
572	видели и	1	1
573	этой же	1	1
574	так же	2	1
575	в одной	1	1
576	и иной	1	1
577	например когда	1	1
578	из которых	2	1
579	до настоящего	3	1
580	в изображении	4	1
581	в данном	2	1
582	что за	1	1
583	однако эти	2	1
584	с некоторыми	2	1
585	была совсем	1	1
586	правда он	1	1
587	хотя с	1	1
588	на свете	1	1
589	и более	4	1
590	сторону этих	1	1
591	этого слова	1	1
592	с некоторым	1	1
593	с этой	2	1
594	конца он	1	1
595	людей но	1	1
596	и была	2	1
597	он находил	1	1
598	из тех	1	1
599	с большой	1	1
600	в более	1	1
601	известной степени	1	1
602	и часто	1	1
603	отношениях между	1	1
604	и слова	1	1
605	это уже	1	1
606	со второй	1	1
607	бы в	3	1
608	у которого	1	1
609	на языке	2	1
610	очень сильное	1	1
611	ее в	1	1
612	еще очень	1	1
613	всеми его	1	1
614	связь с	3	1
615	но если	1	1
616	между ними	2	1
617	дело с	1	1
618	своего отца	1	1
619	почему он	1	1
620	одновременно и	1	1
621	были и	1	1
622	время не	1	1
623	великих и	1	1
624	к другим	1	1
625	еще большим	1	1
626	и другие	5	1
627	которые в	1	1
628	глубоких и	2	1
629	и эта	2	1
630	особенности же	1	1
631	уже после	1	1
632	приведем еще	1	1
633	он часто	2	1
