N	2gram	Propp_Isto_5	Myslijsy
114	то на	1	4
115	и других	2	4
116	для него	1	4
117	само по	1	4
118	в более	3	4
119	не было	1	4
120	и даже	1	4
121	прежде всего	6	4
122	там где	6	4
123	что мы	2	4
124	тому как	1	4
125	быть не	1	4
126	для души	1	4
127	от него	1	4
128	мы видим	8	4
129	в свою	3	4
130	в своих	1	4
131	того же	2	3
132	но тем	1	3
133	должна быть	1	3
134	что можно	1	3
135	очевидно что	2	3
136	относится к	1	3
137	что как	1	3
138	в своем	1	3
139	в самом	1	3
140	что это	5	3
141	думать что	1	3
142	он не	4	3
143	подобно тому	1	3
144	так например	2	3
145	что все	4	3
146	той же	1	3
147	и с	3	3
148	и тем	4	3
149	в жизни	1	3
150	показывает что	5	3
151	в этой	3	3
152	не так	1	3
153	и при	2	3
154	в своей	2	3
155	с точки	1	3
156	начнем с	1	3
157	она не	2	3
158	для того	3	3
159	и другое	1	3
160	самого начала	1	3
161	на него	8	3
162	не могло	1	3
163	или же	3	3
164	находятся в	1	3
165	в сознании	1	3
166	мере того	1	3
167	оно не	1	3
168	и это	4	3
169	с самого	1	3
170	том как	2	3
171	и вообще	3	3
172	с ним	4	3
173	в другой	3	3
174	мы увидим	5	3
175	по мнению	1	3
176	но как	1	3
177	с одной	7	3
178	только на	1	3
179	есть уже	1	3
180	или даже	1	3
181	одно из	1	3
182	никто не	3	3
183	были бы	1	3
184	что для	1	3
185	связи с	8	3
186	но оно	3	3
187	одной стороны	7	3
188	в состоянии	1	3
189	только для	1	3
190	и от	1	3
191	и все	3	3
192	к этой	1	3
193	мы должны	4	3
194	хотя в	1	3
195	сказать что	2	3
196	как на	1	3
197	во всяком	1	3
198	одним из	2	2
199	и есть	1	2
200	тем же	1	2
201	а как	2	2
202	есть не	1	2
203	в некотором	2	2
204	служит для	1	2
205	то мы	1	2
206	одним словом	1	2
207	то он	1	2
208	что во	2	2
209	выйти из	1	2
210	в течение	2	2
211	его к	3	2
212	в которой	4	2
213	в целом	3	2
214	есть как	1	2
215	во многих	1	2
216	на то	2	2
217	но на	1	2
218	и если	1	2
219	после этого	2	2
220	мы можем	2	2
221	ключ к	1	2
222	in der	1	2
223	он должен	1	2
224	и более	1	2
225	из него	2	2
226	но дело	1	2
227	с этой	2	2
228	но все	5	2
229	когда уже	2	2
230	мог бы	1	2
231	но уже	3	2
232	о которых	2	2
233	народа и	1	2
234	только тем	1	2
235	но если	1	2
236	таким же	2	2
237	в их	1	2
238	слова в	1	2
239	в животном	2	2
240	но он	2	2
241	доказывает что	1	2
242	и всегда	1	2
243	эти формы	1	2
244	того чтобы	3	2
245	к ней	1	2
246	должны иметь	1	2
247	из того	1	2
248	как будто	1	2
249	не потому	2	2
250	его с	1	2
251	как мы	5	2
252	мы в	1	2
253	для этого	1	2
254	в виду	1	2
255	о том	7	2
256	никак не	1	2
257	одного из	1	2
258	утверждает что	1	2
259	и только	1	2
260	в другую	2	2
261	известно что	1	2
262	жизни народа	1	2
263	в народе	1	2
264	в таких	3	2
265	уже не	11	2
266	вопроса о	1	2
267	же в	2	2
268	предположение что	3	2
269	при помощи	7	2
270	за ним	4	2
271	и вместе	2	2
272	в других	2	2
273	перейти к	1	2
274	известных нам	1	2
275	не были	1	2
276	только по	1	2
277	на основании	1	2
278	под влиянием	2	2
279	в одно	2	2
280	если не	4	2
281	связь с	8	2
282	нет ничего	1	2
283	как эти	1	2
284	его на	4	2
285	их к	1	2
286	даже с	1	2
287	и о	1	2
288	заставляет нас	1	2
289	стороны и	1	2
290	к другим	1	2
291	но с	1	2
292	или в	6	2
293	указывают на	2	2
294	хотя бы	1	2
295	только что	1	2
296	все они	1	2
297	что оно	1	2
298	но вместе	3	2
299	из этого	1	2
300	жизни и	2	2
301	но эти	3	2
302	все что	1	2
303	вряд ли	1	1
304	например в	5	1
305	доказывается тем	1	1
306	же как	4	1
307	до него	4	1
308	человека и	2	1
309	должен быть	2	1
310	языку и	1	1
311	сам по	1	1
312	разными путями	1	1
313	самом деле	2	1
314	развития это	1	1
315	он может	2	1
316	силы и	1	1
317	переход от	1	1
318	по которым	2	1
319	из его	1	1
320	проникает в	1	1
321	едва ли	1	1
322	в зависимости	1	1
323	и могут	1	1
324	или ее	1	1
325	его не	3	1
326	мы имеем	14	1
327	двух и	1	1
328	именно к	1	1
329	не вполне	1	1
330	на себя	3	1
331	слагаются из	1	1
332	и другая	1	1
333	они были	1	1
334	ему в	3	1
335	которое в	1	1
336	зависимости от	1	1
337	форм в	1	1
338	них по	1	1
339	все виды	1	1
340	людей он	1	1
341	и на	8	1
342	на них	2	1
343	от представлений	2	1
344	его образования	1	1
345	или листья	1	1
346	и многие	1	1
347	что его	3	1
348	в различных	2	1
349	бы мы	2	1
350	на другой	1	1
351	на самом	1	1
352	легко может	1	1
353	не то	1	1
354	если в	3	1
355	а и	1	1
356	уже как	1	1
357	некоторые черты	1	1
358	себе и	1	1
359	что они	1	1
360	может считаться	1	1
361	вследствие чего	1	1
362	дает нам	1	1
363	некоторое время	2	1
364	переходят друг	1	1
365	перед нами	2	1
366	что когда	1	1
367	когда он	2	1
368	известные нам	1	1
369	следующим образом	1	1
370	в противоположность	1	1
371	и воды	1	1
372	от этого	4	1
373	и хотя	4	1
374	та же	1	1
375	он в	1	1
376	все эти	8	1
377	одно время	1	1
378	так в	2	1
379	что так	1	1
380	приводит к	1	1
381	нами в	1	1
382	если он	1	1
383	его но	1	1
384	задний план	1	1
385	связанные с	2	1
386	не как	4	1
387	без всяких	2	1
388	с представлением	2	1
389	не исчерпывают	1	1
390	на этом	3	1
391	гору и	3	1
392	что она	1	1
393	в нее	6	1
394	друг в	1	1
395	и характер	1	1
396	из самой	1	1
397	как выражается	1	1
398	его в	9	1
399	входит в	5	1
400	при встрече	1	1
401	и мы	2	1
402	как вдруг	1	1
403	совершенно ясно	4	1
404	что один	1	1
405	его состав	1	1
406	выходя из	1	1
407	еще одно	1	1
408	которым он	1	1
409	который сам	1	1
410	он на	2	1
411	из нее	2	1
412	были в	1	1
413	его все	1	1
414	со своими	2	1
415	не всегда	4	1
416	и уже	1	1
417	одна и	1	1
418	одно целое	1	1
419	в развитии	1	1
420	он от	1	1
421	их на	2	1
422	что собственно	1	1
423	во время	7	1
424	и другие	1	1
425	что такое	1	1
426	в котором	1	1
427	но которые	1	1
428	на свою	1	1
429	они уже	1	1
430	в которых	3	1
431	тогда еще	1	1
432	должны были	1	1
433	из данного	1	1
434	выше мы	2	1
435	такую же	1	1
436	и эти	1	1
437	на другую	1	1
438	их в	3	1
439	что этот	2	1
440	же может	1	1
441	вместе со	1	1
442	как можно	2	1
443	даже в	2	1
444	случае мы	1	1
445	то с	1	1
446	что есть	1	1
447	а на	2	1
448	что с	1	1
449	виду что	1	1
450	она могла	1	1
451	не теряет	1	1
452	этими двумя	1	1
453	уже из	1	1
454	в науке	1	1
455	в самых	1	1
456	например не	1	1
457	здесь может	1	1
458	ничего не	2	1
459	него а	1	1
460	б в	2	1
461	на те	1	1
462	следует что	1	1
463	уже и	2	1
464	представлений в	1	1
465	с участием	1	1
466	другой форме	1	1
467	приведенных нами	1	1
468	как только	1	1
469	а что	1	1
470	указывает на	1	1
471	он видит	4	1
472	где он	1	1
473	находясь в	1	1
474	ниже мы	1	1
475	эти представления	1	1
476	здесь не	1	1
477	в ее	4	1
478	с каким	1	1
479	живущие в	1	1
480	животное или	1	1
481	а другая	1	1
482	свою сторону	1	1
483	и говорит	1	1
484	то время	1	1
485	роль в	2	1
486	на том	3	1
487	что у	4	1
488	в образе	5	1
489	переход к	1	1
490	на нее	2	1
491	положение что	1	1
492	здесь нет	1	1
493	теряет своей	1	1
494	сказано выше	1	1
495	он по	1	1
496	еще в	2	1
497	что от	2	1
498	из животного	2	1
499	и первые	1	1
500	образом в	2	1
501	из других	2	1
502	о нем	3	1
503	приближается к	2	1
504	же необходимо	1	1
505	стороны их	1	1
506	на вопрос	1	1
507	и движения	1	1
508	в которое	1	1
509	после того	3	1
510	все его	2	1
511	там в	1	1
512	же путем	1	1
513	затем в	3	1
514	или как	2	1
515	один момент	1	1
516	к нему	3	1
517	с другими	4	1
518	два случая	1	1
519	образом мы	2	1
520	должно было	2	1
521	во всей	1	1
522	существования и	1	1
523	вслед за	1	1
524	наконец в	1	1
525	знания и	1	1
526	тело и	1	1
527	значит что	2	1
528	развивается в	1	1
529	в формах	2	1
530	но так	2	1
531	на которой	2	1
532	один из	2	1
533	д и	1	1
534	части его	2	1
535	видели что	2	1
536	что он	22	1
537	проникнуть в	1	1
538	и внутри	1	1
539	такое же	2	1
540	всяком случае	1	1
541	и ее	1	1
542	но то	1	1
543	от них	2	1
544	через речку	2	1
545	уже в	2	1
546	нами и	2	1
547	себя в	6	1
548	народов не	1	1
549	до появления	1	1
550	в виде	9	1
551	как видоизменение	1	1
552	ответ на	1	1
553	из них	2	1
554	относятся к	1	1
555	говорит что	1	1
556	а другое	1	1
557	него нет	1	1
558	в современном	1	1
559	чтобы она	2	1
560	с этими	1	1
561	ее не	1	1
562	у него	2	1
563	него это	1	1
564	и никакой	1	1
565	нами еще	1	1
566	не говорит	1	1
567	легко можно	1	1
568	кругу явлений	1	1
569	и постепенно	1	1
570	но одно	1	1
571	до сих	2	1
572	в каких	1	1
573	и оставляет	1	1
574	случаев в	1	1
575	как же	1	1
576	еще и	1	1
577	человек может	1	1
578	по всей	1	1
579	и затем	2	1
580	на ней	2	1
581	но есть	2	1
582	д то	1	1
583	их не	1	1
584	не без	1	1
585	к сожалению	1	1
586	превращается в	7	1
587	которое по	1	1
588	то эти	1	1
589	человек в	1	1
590	в друга	1	1
591	и оно	1	1
592	ее на	1	1
593	на руки	1	1
594	новые формы	1	1
595	в связи	4	1
596	стороны в	1	1
597	нее как	1	1
598	в одной	1	1
599	то можно	1	1
600	над ним	3	1
601	ни от	1	1
602	в данном	3	1
603	пройти через	1	1
604	его высшее	1	1
605	что за	2	1
606	всех других	1	1
607	такого рода	1	1
608	уже были	1	1
609	в тех	1	1
610	и там	1	1
611	по которой	2	1
612	по которому	3	1
613	ней не	1	1
614	это значит	2	1
615	бы думать	1	1
616	или другого	1	1
617	первых людей	1	1
618	сих пор	2	1
619	все это	4	1
620	и таким	2	1
621	что касается	1	1
622	но для	2	1
623	потому не	1	1
624	на задний	1	1
625	не объясняет	2	1
626	нам что	1	1
627	не представляет	1	1
628	ее и	3	1
629	души в	1	1
630	потом он	1	1
631	к ее	1	1
632	на другие	1	1
633	бог в	2	1
634	совершенно не	2	1
635	равно как	1	1
636	того на	1	1
637	нет но	1	1
638	только о	1	1
639	на это	1	1
640	себе не	1	1
641	это было	2	1
642	покажет нам	1	1
643	к этому	2	1
644	этой точки	1	1
645	они не	3	1
