N	2gram	Vygotskiy__1	Hudozhes
454	в области	11	1
455	может показаться	2	1
456	факта что	1	1
457	когда мы	3	1
458	есть только	2	1
459	во все	1	1
460	и такие	1	1
461	ли не	1	1
462	отличается от	2	1
463	числе и	1	1
464	его с	1	1
465	все еще	1	1
466	тот и	1	1
467	на это	2	1
468	со времен	1	1
469	при анализе	1	1
470	потому не	3	1
471	а затем	1	1
472	не существует	2	1
473	такое что	1	1
474	можно показать	1	1
475	дала бы	1	1
476	то или	2	1
477	нет никакой	3	1
478	которым она	1	1
479	музыки и	1	1
480	в себя	2	1
481	с самого	1	1
482	иначе говоря	5	1
483	может дать	2	1
484	ее совершенно	1	1
485	однако если	1	1
486	как ее	1	1
487	то как	1	1
488	только через	1	1
489	на нее	1	1
490	в мышлении	2	1
491	времени и	1	1
492	особенно в	1	1
493	каждого из	3	1
494	по ее	1	1
495	это только	2	1
496	что от	1	1
497	но у	1	1
498	с этого	1	1
499	в настоящее	2	1
500	воображения не	1	1
501	по себе	9	1
502	смысле и	1	1
503	автор не	1	1
504	именно потому	1	1
505	и здесь	2	1
506	люди с	1	1
507	настоящее время	2	1
508	в драматическом	1	1
509	но мы	3	1
510	и что	8	1
511	в глаза	1	1
512	в поэтической	1	1
513	в значительной	1	1
514	нас в	2	1
515	в эстетической	1	1
516	заключается в	7	1
517	все в	1	1
518	к источнику	1	1
519	что самое	3	1
520	нечто иное	1	1
521	и всякая	1	1
522	искусства в	9	1
523	внешним образом	1	1
524	в другой	2	1
525	содержание я	1	1
526	не знаю	1	1
527	она на	1	1
528	того что	10	1
529	как например	2	1
530	но с	1	1
531	обе эти	1	1
532	а если	1	1
533	в самое	1	1
534	и потому	2	1
535	бы его	1	1
536	по мнению	2	1
537	но как	2	1
538	нас хотя	1	1
539	и теперь	2	1
540	не мешает	1	1
541	со всеми	4	1
542	без этого	1	1
543	так что	5	1
544	для всех	4	1
545	к идее	2	1
546	уже в	3	1
547	в нашей	1	1
548	по выражению	1	1
549	мышления и	3	1
550	за ним	1	1
551	следует что	1	1
552	который как	1	1
553	над ними	1	1
554	представить себе	3	1
555	могло бы	4	1
556	зрителя а	1	1
557	так как	18	1
558	для меня	1	1
559	то время	5	1
560	может служить	1	1
561	случайное и	3	1
562	независимо от	2	1
563	этом отношении	2	1
564	от того	3	1
565	это движение	1	1
566	и даже	6	1
567	объяснение в	1	1
568	что человек	1	1
569	действующих лиц	1	1
570	это все	3	1
571	наконец в	2	1
572	такое же	1	1
573	перед ним	1	1
574	для произведения	1	1
575	в воображении	1	1
576	полагаем что	1	1
577	что бы	1	1
578	церкви и	1	1
579	которых мы	1	1
580	у меня	3	1
581	на которых	1	1
582	до конца	6	1
583	не означает	2	1
584	человека не	3	1
585	человек есть	1	1
586	образом это	1	1
587	выражением его	1	1
588	для объективной	2	1
589	не то	2	1
590	там где	4	1
591	которого она	1	1
592	стороны в	1	1
593	из форм	1	1
594	социальной среде	1	1
595	в пределах	1	1
596	для искусства	1	1
597	к жизни	2	1
598	чем в	1	1
599	поскольку он	1	1
600	по существу	4	1
601	исходя из	3	1
602	лежит в	1	1
603	дело здесь	1	1
604	смысл в	1	1
605	с этой	4	1
606	слова и	1	1
607	еще раз	1	1
608	художественное произведение	10	1
609	в условиях	1	1
610	но это	3	1
611	и таким	2	1
612	это отнюдь	1	1
613	на человека	1	1
614	в полном	2	1
615	только тогда	7	1
616	он чувствовал	1	1
617	то не	1	1
618	ее и	2	1
619	бы в	2	1
620	я хотел	2	1
621	в поле	1	1
622	ключом к	1	1
623	по самой	2	1
624	же в	1	1
625	за этим	1	1
626	чем же	1	1
627	не обладает	2	1
628	от ее	1	1
629	читателя не	1	1
630	в творчестве	1	1
631	только как	1	1
632	другой стороны	5	1
633	совершенно не	5	1
634	зачем же	1	1
635	от личной	1	1
636	точно так	3	1
637	первом случае	1	1
638	он получил	1	1
639	из этого	2	1
640	только о	2	1
641	спор о	1	1
642	в действительности	1	1
643	об отношении	1	1
644	на примере	3	1
645	к этой	2	1
646	в искусстве	4	1
647	случае если	1	1
648	в своих	4	1
649	том числе	1	1
650	это в	2	1
651	к этому	4	1
652	в таком	3	1
653	и вновь	1	1
