N	2gram	Losev_Dial_2	Komedia
119	как это	7	3
120	по своему	5	3
121	одной стороны	1	3
122	здесь в	1	3
123	поэт был	1	3
124	и все	12	3
125	все остальные	1	3
126	как известно	2	2
127	того же	1	2
128	тех же	1	2
129	можем судить	1	2
130	в сущности	2	2
131	в большом	1	2
132	слова о	1	2
133	это время	3	2
134	которые он	1	2
135	он был	1	2
136	бы то	1	2
137	совсем не	1	2
138	отличие от	1	2
139	за пределы	4	2
140	к сожалению	2	2
141	независимо от	4	2
142	что касается	1	2
143	что по	2	2
144	в противоположность	2	2
145	в самом	5	2
146	раз в	2	2
147	в себе	15	2
148	только один	1	2
149	время и	2	2
150	в принципе	1	2
151	не к	1	2
152	в силу	5	2
153	на этом	2	2
154	то ни	1	2
155	связанные с	1	2
156	на все	2	2
157	было бы	3	2
158	и тем	1	2
159	ни одной	1	2
160	была уже	1	2
161	или менее	2	2
162	всяком случае	2	2
163	почти не	1	2
164	но он	4	2
165	тем не	2	2
166	в древней	1	2
167	не раз	2	2
168	одна из	1	2
169	это еще	2	2
170	при всем	1	2
171	по своей	4	2
172	ему и	1	2
173	и теперь	1	2
174	как будто	7	2
175	в области	2	2
176	ли это	1	2
177	уже о	2	2
178	одному из	1	2
179	же самое	2	2
180	с ее	2	2
181	вывод что	1	2
182	что у	2	2
183	поэтому мы	1	2
184	времени и	9	2
185	из всего	2	2
186	мог бы	1	2
187	образом в	1	2
188	и здесь	1	2
189	нас в	1	2
190	и во	1	2
191	и можно	2	2
192	путь к	1	2
193	от них	1	2
194	быть даже	1	2
195	еще не	4	2
196	на сцену	2	2
197	даже если	1	2
198	именно на	1	2
199	в эти	1	2
200	из которых	1	2
201	этом что	1	2
202	мы знаем	1	2
203	вовсе не	13	2
204	в других	1	2
205	даже не	1	2
206	и из	3	2
207	до сих	2	2
208	еще и	1	2
209	и притом	7	2
210	то и	1	2
211	не может	9	2
212	вместе с	2	2
213	или по	2	2
214	но не	6	2
215	говоря уже	2	2
216	в состоянии	2	2
217	в широких	1	2
218	к нему	4	2
219	сих пор	2	2
220	но это	7	2
221	об отношении	1	2
222	или в	2	2
223	а к	1	2
224	будто бы	3	2
225	только что	5	2
226	то что	14	2
227	е в	3	2
228	не говоря	2	2
229	по одному	4	2
230	ее в	2	2
231	в своих	2	2
232	во всяком	2	2
233	все что	1	2
234	также и	2	1
235	чтобы не	6	1
236	не остается	1	1
237	сам по	3	1
238	на самом	2	1
239	не что	3	1
240	вторую половину	1	1
241	всего это	1	1
242	сопоставление с	1	1
243	тем же	2	1
244	между двумя	1	1
245	от всяких	1	1
246	только очень	1	1
247	в зависимости	2	1
248	уже по	1	1
249	по его	1	1
250	мы уже	8	1
251	со всех	1	1
252	о способах	1	1
253	для своего	1	1
254	повседневной жизни	2	1
255	ответить на	1	1
256	что под	1	1
257	что иное	3	1
258	ему в	1	1
259	то это	2	1
260	зависимости от	2	1
261	в мире	2	1
262	и он	1	1
263	всех сторон	1	1
264	в ней	2	1
265	проявляется в	1	1
266	думаю что	3	1
267	иное как	3	1
268	быть в	4	1
269	а только	3	1
270	во всех	2	1
271	сказать и	1	1
272	больше на	1	1
273	как у	1	1
274	слишком много	1	1
275	он может	2	1
276	к которой	1	1
277	не все	1	1
278	есть по	1	1
279	очевидно что	2	1
280	в наиболее	1	1
281	отнюдь не	6	1
282	с этим	3	1
283	дает нам	1	1
284	в своем	4	1
285	есть что-то	2	1
286	когда он	1	1
287	и к	7	1
288	более или	2	1
289	то в	1	1
290	из жизни	1	1
291	отношения с	1	1
292	культуры и	2	1
293	что это	10	1
294	мы получаем	2	1
295	сказать о	1	1
296	так или	2	1
297	он в	1	1
298	они почти	1	1
299	что же	2	1
300	из этих	1	1
301	сущности и	1	1
302	но без	3	1
303	приводит к	1	1
304	только на	1	1
305	остановиться на	1	1
306	бы только	2	1
307	другом случае	1	1
308	как он	4	1
309	в братьях	1	1
310	не могла	1	1
311	что одна	1	1
312	что эти	2	1
313	к выводу	1	1
314	в античном	2	1
315	что же?	1	1
316	оно в	1	1
317	vi и	2	1
318	близким к	1	1
319	понятий и	1	1
320	по существу	1	1
321	сказал что	1	1
322	порядок в	1	1
323	быть с	1	1
324	д все	1	1
325	из него	1	1
326	подобно тому	1	1
327	и независимо	1	1
328	что она	14	1
329	но все	2	1
330	что все	1	1
331	же не	3	1
332	зрителя в	1	1
333	об этом	3	1
334	говорить не	1	1
335	от земли	2	1
336	это было	3	1
337	обоих случаях	1	1
338	эту же	1	1
339	уже знаем	3	1
340	перед нами	2	1
341	всю его	1	1
342	после этого	3	1
343	то остается	1	1
344	в жизни	2	1
345	все равно	5	1
346	в моменты	1	1
347	с тем	2	1
348	всю жизнь	1	1
349	и уже	3	1
350	всегда и	1	1
351	представляет себе	1	1
352	года и	1	1
353	слова и	1	1
354	в эту	1	1
355	в этих	3	1
356	можно только	2	1
357	но если	1	1
358	ли так	1	1
359	от времени	1	1
360	всем том	1	1
361	миф о	2	1
362	что уже	2	1
363	стало быть	10	1
364	друг другу	1	1
365	теми же	1	1
366	однако не	1	1
367	и эти	1	1
368	видно что	1	1
369	надо сказать	1	1
370	на небо	1	1
371	и более	3	1
372	времени а	3	1
373	и почти	3	1
374	по себе	18	1
375	не была	1	1
376	тому что	2	1
377	и очень	1	1
378	от своих	2	1
379	но этой	1	1
380	и другое	1	1
381	в обоих	1	1
382	самого начала	2	1
383	если в	2	1
384	и сама	1	1
385	не по	2	1
386	или лучше	1	1
387	сознания как	1	1
388	не вызывает	1	1
389	также что	2	1
390	в самых	1	1
391	чем не	1	1
392	он с	1	1
393	в науке	2	1
394	в какой-то	1	1
395	предполагать что	1	1
396	во всем	1	1
397	и после	1	1
398	убедиться в	2	1
399	на мой	1	1
400	следует что	2	1
401	мы и	1	1
402	что на	2	1
403	ему не	1	1
404	от их	2	1
405	сомневаться в	2	1
406	действует в	1	1
407	его обычно	1	1
408	не могут	4	1
409	это конечно	4	1
410	и другим	1	1
411	наоборот в	1	1
412	его с	3	1
413	в поле	1	1
414	о браке	1	1
415	даже и	1	1
416	наконец что	1	1
417	в каждом	2	1
418	вывод из	1	1
419	и это	5	1
420	в театре	1	1
421	но при	1	1
422	это только	3	1
423	данном случае	2	1
424	с самого	2	1
425	говорить о	5	1
426	в дальнейшем	1	1
427	разной мере	1	1
428	и когда	4	1
429	в живых	1	1
430	те же	1	1
431	это вовсе	2	1
432	оно все	1	1
433	подойти к	1	1
434	когда в	1	1
435	в изображении	2	1
436	мира и	1	1
437	жизнь и	5	1
438	всех возможных	1	1
439	содержание которое	1	1
440	с ним	4	1
441	воли и	1	1
442	познания и	1	1
443	еду на	1	1
444	в порядке	1	1
445	и являются	1	1
446	и что	5	1
447	в глаза	1	1
448	почему же	1	1
449	все его	3	1
450	с целью	2	1
451	которые могут	1	1
452	это была	1	1
453	какой-нибудь из	1	1
454	я думаю	1	1
455	может и	2	1
456	и только	4	1
457	но нельзя	2	1
458	наконец в	1	1
459	внешнее и	1	1
460	с окружающим	1	1
461	и следовательно	5	1
462	если это	1	1
463	разницы между	1	1
464	различия между	2	1
465	которая как	1	1
466	в литературе	1	1
467	того что	6	1
468	большей или	1	1
469	тех пор	3	1
470	год и	1	1
471	сразу же	3	1
472	идет по	1	1
473	к внутреннему	1	1
474	этого можно	1	1
475	нуждается в	3	1
476	всю ее	1	1
477	хотя бы	4	1
478	к их	1	1
479	поэтому и	1	1
480	во времени	4	1
481	бы ни	2	1
482	в некоем	2	1
483	вопрос об	4	1
484	больше чем	1	1
485	стоит ли	1	1
486	себя в	2	1
487	так что	7	1
488	можно на	2	1
489	думаете что	1	1
490	к земле	1	1
491	а напротив	1	1
492	ни одного	1	1
493	в душе	7	1
494	на чужой	1	1
495	только их	1	1
496	представить себе	1	1
497	не видеть	1	1
498	друг друга	1	1
499	содержанием в	1	1
500	от того	4	1
501	ее на	1	1
502	в особенности	1	1
503	из двух	1	1
504	ты не	1	1
505	или иначе	2	1
506	этого человека	1	1
507	далеко не	1	1
508	и прежде	2	1
509	было и	1	1
510	и одинаково	1	1
511	месте в	1	1
512	и др	1	1
513	своих исконных	1	1
514	превращается в	1	1
515	в храме	1	1
516	к науке	1	1
517	чтобы убедиться	1	1
518	ничто перед	1	1
519	с наступлением	1	1
520	его как	1	1
521	о чем	3	1
522	общества в	1	1
523	современная наука	1	1
524	нет никаких	1	1
525	знаем и	1	1
526	и она	2	1
527	порождает и	1	1
528	лиц и	1	1
529	и потому	5	1
530	из трех	1	1
531	в разной	2	1
532	что именно	1	1
533	скорее наоборот	1	1
534	и противопоставление	1	1
535	в данном	3	1
536	к жизни	1	1
537	который мы	1	1
538	в той	3	1
539	тому как	1	1
540	с тех	2	1
541	как бы	14	1
542	а потом	4	1
543	сам не	2	1
544	бросается в	1	1
545	в это	3	1
546	с этой	1	1
547	чтобы я	1	1
548	мере не	1	1
549	или совсем	1	1
550	которые были	2	1
551	это ясно	1	1
552	протеста против	1	1
553	как надо	1	1
554	это уже	2	1
555	к одной	1	1
556	или нет	3	1
557	но зато	1	1
558	я даже	1	1
559	находим в	1	1
560	или меньшей	1	1
561	хотя в	2	1
562	бы на	1	1
563	этих элементов	1	1
564	в общем	2	1
565	то оно	3	1
566	не знает	1	1
567	сказать что	10	1
568	понимать как	3	1
569	совершенно не	7	1
570	больше всего	1	1
571	к его	1	1
572	развития и	1	1
573	облик и	1	1
574	ко всему	1	1
575	ли он	1	1
576	время не	3	1
577	в каком	4	1
578	жизни и	6	1
579	вполне понятно	1	1
580	реальный мир	1	1
581	и эта	1	1
582	это в	1	1
583	гораздо более	1	1
584	как на	1	1
585	в таком	4	1
586	они не	3	1
