N	2gram	Potebnia_M_3	Problema
123	все равно	4	5
124	далеко не	4	5
125	с тем	7	5
126	в котором	4	5
127	есть именно	1	5
128	есть ни	4	5
129	связи с	2	5
130	в сознании	15	5
131	ни о	3	5
132	можно сказать	3	5
133	для нас	20	5
134	есть в	3	5
135	в других	2	5
136	еще и	1	5
137	не является	1	5
138	тем более	4	5
139	мы должны	4	5
140	в их	2	4
141	совсем не	1	4
142	есть по	1	4
143	сама по	2	4
144	в истории	1	4
145	как в	10	4
146	чем больше	1	4
147	как он	1	4
148	после этого	1	4
149	их в	2	4
150	входит в	2	4
151	вещи в	1	4
152	не в	15	4
153	тому что	3	4
154	тем самым	7	4
155	и притом	2	4
156	иметь в	2	4
157	а в	12	4
158	и искусства	1	4
159	точно так	12	4
160	только то	1	4
161	на том	1	4
162	не говоря	3	4
163	не всякий	1	4
164	если бы	12	4
165	никак не	3	4
166	один из	4	4
167	только на	3	4
168	мы можем	3	4
169	указание на	2	4
170	именно в	3	4
171	не было	4	4
172	в одно	3	4
173	если не	4	4
174	и вообще	3	4
175	есть результат	1	4
176	сознании и	2	4
177	мы выше	1	4
178	или в	3	4
179	составляющих его	1	4
180	же в	2	4
181	по поводу	4	4
182	только потому	3	3
183	этот предмет	2	3
184	но она	1	3
185	того же	1	3
186	в чем	3	3
187	не имеющий	1	3
188	сказать и	1	3
189	в ее	2	3
190	а уже	1	3
191	в буквальном	2	3
192	что они	2	3
193	которые не	1	3
194	с этим	6	3
195	помнить что	1	3
196	более или	3	3
197	в действительности	5	3
198	что это	4	3
199	но он	1	3
200	как оно	1	3
201	да и	1	3
202	но именно	1	3
203	он не	4	3
204	именно то	2	3
205	и чисто	1	3
206	но все	2	3
207	что все	3	3
208	или на	2	3
209	в жизни	1	3
210	в предмете	1	3
211	как и	10	3
212	несмотря на	2	3
213	на этот	1	3
214	нисколько не	1	3
215	или менее	3	3
216	в этих	1	3
217	точки зрения	2	3
218	с точки	1	3
219	в которых	2	3
220	бы мы	2	3
221	есть еще	3	3
222	того как	4	3
223	только не	2	3
224	прежде чем	2	3
225	буквальном смысле	2	3
226	и его	4	3
227	в каком	5	3
228	к тому	7	3
229	что оно	11	3
230	для себя	3	3
231	ясно что	1	3
232	для этого	1	3
233	не на	1	3
234	искусства и	3	3
235	другими словами	1	3
236	то уже	1	3
237	различие в	1	3
238	к нему	3	3
239	этому поводу	1	3
240	и следовательно	3	3
241	значит что	1	3
242	что здесь	1	3
243	известного рода	1	3
244	по этому	1	3
245	же и	3	3
246	уже не	6	3
247	уже в	5	3
248	из них	6	3
249	сами по	1	3
250	уже и	1	3
251	до сих	3	3
252	с другой	7	3
253	оно не	4	3
254	что не	8	3
255	бы оно	1	3
256	сих пор	3	3
257	только для	1	3
258	от нас	3	3
259	от всего	3	3
260	с ним	6	3
261	или не	1	3
262	хотя в	1	3
263	может и	1	3
264	другой стороны	4	3
265	есть и	1	3
266	себе не	4	3
267	в искусстве	3	3
268	я и	3	2
269	как говорят	1	2
270	например в	6	2
271	увидим ниже	1	2
272	мы здесь	1	2
273	и потому	4	2
274	о любви	2	2
275	в первом	3	2
276	по преимуществу	1	2
277	и до	2	2
278	едва ли	1	2
279	по его	1	2
280	мы не	9	2
281	что если	1	2
282	мы называем	1	2
283	в сущности	1	2
284	сказать о	1	2
285	себе что	2	2
286	собою и	1	2
287	следовательно в	1	2
288	то конечно	1	2
289	было до	1	2
290	он сам	1	2
291	говоря уже	1	2
292	собою только	1	2
293	с его	1	2
294	только после	1	2
295	указывать на	2	2
296	то он	2	2
297	не то	3	2
298	бы мало	2	2
299	его во	1	2
300	нет и	1	2
301	чем же	1	2
302	внутренняя жизнь	1	2
303	то или	2	2
304	не делать	1	2
305	идея и	1	2
306	в которой	3	2
307	так или	2	2
308	из этих	9	2
309	что к	1	2
310	во многих	1	2
311	на его	2	2
312	одно целое	1	2
313	он должен	1	2
314	в понятии	2	2
315	что ни	2	2
316	а это	1	2
317	с такими	1	2
318	и понятие	1	2
319	не будет	3	2
320	и может	3	2
321	конечно в	1	2
322	и с	2	2
323	разница между	3	2
324	это было	3	2
325	с другими	5	2
326	понять его	1	2
327	в общей	1	2
328	для чего	1	2
329	должно быть	5	2
330	понятия и	2	2
331	на первый	1	2
332	в эту	1	2
333	но если	1	2
334	и при	4	2
335	нас не	1	2
336	с непосредственным	1	2
337	не как	2	2
338	знаем что	1	2
339	акт сознания	1	2
340	образом и	3	2
341	которые в	1	2
342	друг другу	1	2
343	по крайней	5	2
344	без всяких	1	2
345	однако в	1	2
346	что этот	1	2
347	образ не	1	2
348	таких случаях	1	2
349	в таких	1	2
350	она не	2	2
351	и другое	1	2
352	не имеет	6	2
353	или понятие	1	2
354	в нас	2	2
355	но только	2	2
356	следовательно и	1	2
357	больше чем	1	2
358	и сама	1	2
359	в области	2	2
360	что будет	1	2
361	которого он	1	2
362	других случаях	1	2
363	не могут	5	2
364	могут быть	3	2
365	и другим	1	2
366	как для	1	2
367	себе все	1	2
368	уже на	2	2
369	нам о	1	2
370	без всякого	1	2
371	подобно тому	2	2
372	как знак	2	2
373	лучше сказать	2	2
374	особенно в	1	2
375	это только	1	2
376	в математике	1	2
377	и который	1	2
378	понятие и	1	2
379	нас в	1	2
380	между тем	9	2
381	стоит и	1	2
382	на одном	1	2
383	крайней мере	5	2
384	нельзя сказать	3	2
385	о предмете	2	2
386	эти последние	2	2
387	предмета и	1	2
388	том как	3	2
389	только одной	1	2
390	мы видим	2	2
391	исследования мы	1	2
392	а потому	6	2
393	и образа	1	2
394	или его	1	2
395	не мешает	1	2
396	не можем	3	2
397	одно из	5	2
398	для него	9	2
399	есть та	1	2
400	как его	1	2
401	но что	2	2
402	есть выражение	2	2
403	имеющий ничего	1	2
404	со всем	1	2
405	или иначе	1	2
406	предмета но	1	2
407	но есть	1	2
408	что для	4	2
409	от другого	3	2
410	его как	1	2
411	бы вполне	1	2
412	как именно	1	2
413	вместе с	12	2
414	который бы	1	2
415	он обозначает	1	2
416	который мы	1	2
417	тому как	5	2
418	есть как	1	2
419	а потом	1	2
420	все наше	1	2
421	есть тот	1	2
422	не будем	1	2
423	заставляет нас	2	2
424	между прочим	1	2
425	тем и	3	2
426	сознания и	1	2
427	в результате	1	2
428	собственно говоря	2	2
429	есть такая	2	2
430	что а	2	2
431	только что	8	2
432	здесь только	3	2
433	значение не	3	2
434	уже одно	1	2
435	указывают на	1	2
436	а может	1	2
437	ее в	1	2
438	понимать что	1	2
439	гораздо более	1	2
440	художественном произведении	3	1
441	а между	2	1
442	кто его	1	1
443	же словом	3	1
444	не думает	1	1
445	одним из	1	1
446	чтобы не	1	1
447	художественного произведения	5	1
448	все остальное	1	1
449	состояния человека	1	1
450	есть самая	1	1
451	роль играет	1	1
452	для науки	1	1
453	мысли а	4	1
454	или отражением	1	1
455	которое мы	2	1
456	предмета с	1	1
457	отношения между	1	1
458	не принимая	1	1
459	что эти	1	1
460	оно было	1	1
461	в чувственном	1	1
462	которое может	1	1
463	значение но	1	1
464	и возможность	1	1
465	и должен	1	1
466	отношения к	1	1
467	уже по	1	1
468	входящих в	2	1
469	той же	2	1
470	г в	1	1
471	смысле даже	1	1
472	не встречает	1	1
473	само не	2	1
474	которую мы	1	1
475	что многие	1	1
476	который был	1	1
477	время как	1	1
478	оно есть	3	1
479	которое не	2	1
480	то это	6	1
481	мы ее	2	1
482	с большим	1	1
483	и понятия	3	1
484	должна указывать	1	1
485	что вовсе	1	1
486	а еще	1	1
487	быть в	1	1
488	одного корня	1	1
489	бы то	1	1
490	оно ни	2	1
491	что становится	1	1
492	именно тем	1	1
493	он может	1	1
494	знак и	1	1
495	заметим что	1	1
496	явлений и	2	1
497	только тогда	9	1
498	тут же	2	1
499	связывает человека	1	1
500	бы ничего	1	1
501	и чем	1	1
502	который однако	1	1
503	относится к	4	1
504	и я	1	1
505	самое понятие	1	1
506	первый взгляд	1	1
507	и предложение	1	1
508	дает нам	3	1
509	что ее	1	1
510	все же	2	1
511	нас за	1	1
512	с понятием	2	1
513	на нас	2	1
514	и словом	1	1
515	что действительность	1	1
516	его к	2	1
517	тем же	4	1
518	от этого	2	1
519	не сам	1	1
520	как попало	1	1
521	сливается с	2	1
522	не знает	3	1
523	бы не	4	1
524	думать что	5	1
525	может считаться	1	1
526	еще один	1	1
527	и чувственный	3	1
528	от простого	1	1
529	тому же	1	1
530	но на	1	1
531	в наших	1	1
532	этого отражения	1	1
533	должна быть	1	1
534	этого он	1	1
535	эта последняя	2	1
536	идеи и	2	1
537	представление не	1	1
538	не к	4	1
539	чувственного восприятия	1	1
540	и понятий	1	1
541	в силу	3	1
542	или другое	2	1
543	предложения и	1	1
544	таких которые	1	1
545	теперь еще	1	1
546	будем говорить	1	1
547	всего то	1	1
548	в нее	1	1
549	одно и	5	1
550	или слово	1	1
551	одной точки	1	1
552	этом последнем	2	1
553	а вместе	1	1
554	в каждом	3	1
555	друг в	1	1
556	если нет	1	1
557	в совершенно	1	1
558	об этой	1	1
559	них не	1	1
560	лишь в	1	1
561	в художественном	1	1
562	заключается в	1	1
563	мы на	1	1
564	анализа в	1	1
565	может стать	2	1
566	то все	1	1
567	самих и	1	1
568	указанием на	3	1
569	даже в	2	1
570	мысли чтобы	1	1
571	мог бы	1	1
572	кажется что	1	1
573	бы совершенно	1	1
574	показывает что	2	1
575	жизни то	1	1
576	или наоборот	1	1
577	мы видели	4	1
578	его цветов	1	1
579	и было	1	1
580	потому и	1	1
581	и различие	1	1
582	и тогда	3	1
583	это очевидно	1	1
584	на первом	1	1
585	во время	2	1
586	что между	1	1
587	внешним и	1	1
588	или точнее	1	1
589	мыслью о	1	1
590	образ а	2	1
591	в такой	1	1
592	и без	7	1
593	чувственного образа	16	1
594	одним и	3	1
595	и языка	1	1
596	относиться ко	1	1
597	чем более	1	1
598	впрочем не	1	1
599	место в	3	1
600	нас тем	1	1
601	в известной	1	1
602	миф о	1	1
603	вопрос о	1	1
604	и другого	1	1
605	его действия	1	1
606	и той	2	1
607	я есть	1	1
608	том чтобы	2	1
609	т п	2	1
610	ни было	1	1
611	природу и	1	1
612	мешает нам	1	1
613	уже сказали	1	1
614	общего и	1	1
615	том же	2	1
616	из одного	1	1
617	что эта	2	1
618	сознания или	1	1
619	между людьми	2	1
620	будет относиться	1	1
621	о значении	1	1
622	как о	2	1
623	на котором	2	1
624	тогда когда	9	1
625	если в	1	1
626	в процессе	1	1
627	или лучше	2	1
628	и искусство	1	1
629	образом в	3	1
630	отдельных актов	1	1
631	не составляют	3	1
632	это с	1	1
633	из него	2	1
634	слово и	3	1
635	на язык	1	1
636	этого сознания	1	1
637	такой который	1	1
638	это то	1	1
639	находятся в	1	1
640	с одним	1	1
641	существование и	1	1
642	к ней	5	1
643	много общего	1	1
644	есть такой	1	1
645	и относится	1	1
646	так например	2	1
647	мы бы	1	1
648	этого предмета	1	1
649	было не	1	1
650	этом отношении	2	1
651	что на	1	1
652	этих образов	1	1
653	действительность есть	1	1
654	ему не	2	1
655	этот закон	1	1
656	настоящего времени	1	1
657	с определенным	1	1
658	только от	3	1
659	представляется нам	1	1
660	уже о	1	1
661	начиная с	1	1
662	опыт показывает	1	1
663	над другими	1	1
664	образом что	1	1
665	какой она	1	1
666	того о	1	1
667	его с	2	1
668	последний может	1	1
669	ли что	1	1
670	того и	1	1
671	мысли о	2	1
672	отказаться от	2	1
673	предмет в	1	1
674	самом общем	1	1
675	должен быть	1	1
676	нет то	1	1
677	такого например	1	1
678	быть вполне	1	1
679	мысль о	5	1
680	сознания то	1	1
681	то время	4	1
682	самих по	2	1
683	образом то	1	1
684	человека с	1	1
685	только через	1	1
686	на понятие	1	1
687	очень быстро	1	1
688	закон но	1	1
689	на нее	1	1
690	признает его	1	1
691	не с	1	1
692	здесь как	3	1
693	с самим	1	1
694	этой мысли	2	1
695	он был	1	1
696	остановимся на	1	1
697	мысль не	2	1
698	собою но	1	1
699	по мере	4	1
700	и внешней	1	1
701	нас и	1	1
702	всего прочего	1	1
703	образ или	2	1
704	находится в	1	1
705	сводится к	1	1
706	каждый раз	2	1
707	мало для	1	1
708	или действия	1	1
709	себя не	1	1
710	и та	2	1
711	как ее	2	1
712	его жизни	2	1
713	одного из	1	1
714	имеет и	1	1
715	одно то	1	1
716	не вводя	1	1
717	предметов если	1	1
718	быть существенным	1	1
719	единства и	1	1
720	за собою	2	1
721	нас а	1	1
722	это в	2	1
723	которые мы	1	1
724	эти два	1	1
725	в языке	7	1
726	чем говорить	1	1
727	процесс таким	1	1
728	логике но	1	1
729	в художественной	1	1
730	что бы	1	1
731	есть тоже	1	1
732	в ту	1	1
733	слова для	3	1
734	еще только	1	1
735	есть субъект	1	1
736	тождество с	1	1
737	они обозначают	1	1
738	величин в	1	1
739	по содержанию	2	1
740	предмет мы	1	1
741	конца то	1	1
742	которое было	2	1
743	этом а	1	1
744	знаков в	1	1
745	было что	1	1
746	что даже	4	1
747	понятно и	1	1
748	в стороне	1	1
749	искусство то	1	1
750	в самое	1	1
751	который в	1	1
752	в голове	1	1
753	нам возможность	2	1
754	себя в	1	1
755	от одной	2	1
756	же нам	2	1
757	что внутренняя	2	1
758	что законы	1	1
759	нас с	1	1
760	события и	1	1
761	видели выше	1	1
762	обо всем	1	1
763	конечно не	1	1
764	указания на	1	1
765	в начале	3	1
766	чем с	1	1
767	но самое	1	1
768	а то	1	1
769	не дает	2	1
770	в душе	10	1
771	его и	1	1
772	за ним	3	1
773	зеленый цвет	1	1
774	мы знаем	1	1
775	только это	1	1
776	и навсегда	1	1
777	могло бы	1	1
778	слово например	1	1
779	в прошлом	1	1
780	ее не	1	1
781	при всей	1	1
782	друг друга	3	1
783	в систему	1	1
784	является законом	1	1
785	каждый из	1	1
786	что то	1	1
787	выше называли	1	1
788	быть чем-то	1	1
789	не говорит	1	1
790	явлений в	1	1
791	от того	8	1
792	значение только	2	1
793	смерти и	1	1
794	к самому	1	1
795	это будет	1	1
796	имеет значение	6	1
797	желтого цвета	1	1
798	со стороны	3	1
799	даже не	1	1
800	деле а	1	1
801	от другой	2	1
802	на ее	1	1
803	уже при	1	1
804	этим путем	1	1
805	что человек	2	1
806	них в	1	1
807	каждом отдельном	1	1
808	чем он	1	1
809	мы еще	1	1
810	вещь и	1	1
811	на ней	1	1
812	предмет и	2	1
813	притом не	2	1
814	действительность но	1	1
815	цвета и	1	1
816	мы так	1	1
817	в картине	1	1
818	мысли так	2	1
819	с которым	1	1
820	научный анализ	1	1
821	была бы	4	1
822	и слово	6	1
823	под влиянием	1	1
824	и часы	1	1
825	есть одно	2	1
826	нечто такое	1	1
827	входить в	1	1
828	говорит нам	1	1
829	на который	1	1
830	этого я	1	1
831	образом слово	1	1
832	чувственных образов	4	1
833	он уже	1	1
834	в одной	1	1
835	образ но	1	1
836	человека к	1	1
837	его содержание	1	1
838	или по	1	1
839	к другой	3	1
840	у человека	1	1
841	в разговоре	2	1
842	и столь	1	1
843	к своему	2	1
844	случаях в	1	1
845	он говорит	2	1
846	находит в	2	1
847	на глаз	2	1
848	чем теперь	1	1
849	в логике	1	1
850	отдельных явлений	1	1
851	своими глазами	1	1
852	образ и	6	1
853	языке и	1	1
854	и появление	1	1
855	предмета ни	1	1
856	слов в	2	1
857	для понимания	4	1
858	в понятие	1	1
859	многих других	1	1
860	это значит	1	1
861	единицу и	1	1
862	с этой	2	1
863	это нечто	1	1
864	в науках	1	1
865	слова и	5	1
866	художественное произведение	6	1
867	имеет много	1	1
868	нечто совершенно	1	1
869	предмет есть	1	1
870	видно что	1	1
871	входящее в	1	1
872	в смысле	4	1
873	невозможно без	2	1
874	для мысли	4	1
875	большее количество	1	1
876	от человека	1	1
877	не знаем	3	1
878	себе закон	1	1
879	мышления в	1	1
880	в мысли	2	1
881	мы раз	1	1
882	от той	1	1
883	что я	5	1
884	отсюда ясно	1	1
885	и от	4	1
886	а все	1	1
887	о котором	1	1
888	которая в	1	1
889	бы даже	1	1
890	значило бы	1	1
891	от него	2	1
892	из себя	2	1
893	на свою	2	1
894	и самое	2	1
895	нужно чтобы	1	1
896	что по	2	1
897	глаз и	2	1
898	есть уже	11	1
899	сознания так	1	1
900	в памяти	1	1
901	романа и	1	1
902	постоянного и	1	1
903	тот же	1	1
904	разницу между	2	1
905	в системе	2	1
906	всего человека	2	1
907	но оно	6	1
908	еще ничего	1	1
909	только как	5	1
910	о понятии	1	1
911	по одному	1	1
912	нет но	1	1
913	есть полное	1	1
914	закона и	1	1
915	друга а	1	1
916	есть то	2	1
917	может изображать	1	1
918	в такое	1	1
919	жизни и	2	1
920	но эти	1	1
921	разговоре с	1	1
922	в данную	1	1
923	и эта	1	1
924	к этому	3	1
925	как на	5	1
926	которая не	2	1
