N	2gram	Voloshinov_1	Psycholo
105	между тем	2	4
106	в языке	2	4
107	мы видим	2	4
108	а на	1	4
109	как это	1	4
110	с этой	2	4
111	при таком	1	4
112	и все	3	4
113	а в	2	4
114	например в	1	3
115	и то	3	3
116	мы не	4	3
117	или же	1	3
118	то это	1	3
119	и он	1	3
120	в общем	2	3
121	которые не	1	3
122	только ее	2	3
123	как к	1	3
124	и к	2	3
125	но в	4	3
126	думать что	2	3
127	в поэзии	5	3
128	он все	1	3
129	состоит в	1	3
130	не как	3	3
131	и вот	1	3
132	на этом	1	3
133	об этом	1	3
134	в своей	4	3
135	в их	3	3
136	представление о	1	3
137	в которых	1	3
138	поэтического произведения	3	3
139	в отношении	2	3
140	мы можем	4	3
141	во всем	2	3
142	само собой	1	3
143	с ее	1	3
144	в виду	1	3
145	так и	3	3
146	мы в	1	3
147	для этого	1	3
148	с другой	2	3
149	звуков в	1	3
150	в конечном	1	3
151	мы должны	6	3
152	один из	1	3
153	этот вопрос	1	3
154	и ее	2	3
155	в нашей	1	3
156	конечном счете	1	3
157	и других	1	3
158	и их	7	3
159	в конце	1	3
160	тому как	1	3
161	до конца	1	3
162	того или	2	3
163	что же	3	3
164	должны быть	1	3
165	само по	1	3
166	хотя бы	5	3
167	также и	1	2
168	того же	1	2
169	только потому	1	2
170	не имеют	1	2
171	и этот	2	2
172	еще не	1	2
173	входящих в	1	2
174	при анализе	3	2
175	из того	1	2
176	но даже	1	2
177	произведение и	1	2
178	с его	1	2
179	же самые	1	2
180	мысль что	1	2
181	в ее	3	2
182	но не	1	2
183	явлений и	2	2
184	художественного впечатления	1	2
185	отличие от	1	2
186	в которой	3	2
187	и тот	1	2
188	в себе	3	2
189	что без	1	2
190	как совершенно	1	2
191	в узком	1	2
192	человеческого тела	1	2
193	подобно тому	1	2
194	в каждом	4	2
195	здесь мы	3	2
196	материала и	3	2
197	произведение как	1	2
198	в них	2	2
199	но так	2	2
200	сводятся к	1	2
201	и при	2	2
202	переходе от	1	2
203	их в	1	2
204	и наоборот	1	2
205	точно и	1	2
206	произведения как	4	2
207	вплоть до	1	2
208	и другое	1	2
209	в процессе	5	2
210	на самый	1	2
211	в самых	1	2
212	в самой	1	2
213	же время	1	2
214	не вполне	1	2
215	когда мы	1	2
216	эстетического объекта	5	2
217	в полном	2	2
218	сводится к	1	2
219	то или	1	2
220	в особенности	1	2
221	так в	1	2
222	роль в	2	2
223	на том	1	2
224	понятно что	3	2
225	и здесь	1	2
226	воздействия на	1	2
227	в его	7	2
228	применяется к	1	2
229	даже для	1	2
230	и следовательно	2	2
231	к нему	1	2
232	этого материала	1	2
233	в поэтическом	1	2
234	сам собой	1	2
235	и у	1	2
236	мы получим	2	2
237	содержания и	1	2
238	в одном	3	2
239	вовсе не	2	2
240	отношение к	1	2
241	но что	1	2
242	каждый из	1	2
243	и никогда	1	2
244	чтобы заметить	1	2
245	к которому	1	2
246	не было	1	2
247	она является	2	2
248	не на	2	2
249	в руках	2	2
250	там где	2	2
251	на который	1	2
252	вместе с	1	2
253	но это	1	2
254	сознании и	1	2
255	форм и	2	2
256	и часто	1	2
257	когда я	1	2
258	не существует	1	2
259	тем более	1	2
260	другой стороны	2	2
261	но когда	1	2
262	или иного	2	2
263	этой точки	1	2
264	смысле слова	2	1
265	как известно	1	1
266	одним из	1	1
267	человека и	1	1
268	в эстетике	1	1
269	поэтической речи	3	1
270	словами и	1	1
271	проявляются в	1	1
272	к другому	1	1
273	на две	2	1
274	мышления но	1	1
275	в зависимости	2	1
276	в несколько	1	1
277	а как	2	1
278	нуждаются в	1	1
279	на место	1	1
280	исследования в	1	1
281	что иное	2	1
282	зависимости от	2	1
283	время в	1	1
284	бы мы	1	1
285	тем как	1	1
286	и подобно	1	1
287	с одной	2	1
288	и т.д	5	1
289	или иное	1	1
290	и достоевский	1	1
291	может доставить	1	1
292	за пределы	3	1
293	ложное представление	1	1
294	к сожалению	2	1
295	чем же	2	1
296	в истории	1	1
297	его на	2	1
298	общего с	3	1
299	для всех	1	1
300	что касается	1	1
301	выразительное значение	1	1
302	с понятием	1	1
303	его к	1	1
304	более или	1	1
305	и вопроса	1	1
306	только то	1	1
307	не приходится	1	1
308	ключ ко	1	1
309	формальный метод	2	1
310	одном случае	1	1
311	остановиться на	1	1
312	но ведь	5	1
313	если он	1	1
314	вследствие этого	1	1
315	и если	1	1
316	пригодны для	1	1
317	сказал что	1	1
318	людей и	1	1
319	одно и	3	1
320	это конечно	1	1
321	должно служить	1	1
322	же не	1	1
323	и характер	1	1
324	в совершенно	1	1
325	в другом	2	1
326	его в	1	1
327	те или	1	1
328	и дает	1	1
329	между отдельными	1	1
330	только одно	1	1
331	является для	1	1
332	и определяет	1	1
333	в рифме	1	1
334	в ритме	1	1
335	равно и	1	1
336	и уже	3	1
337	которой он	1	1
338	он и	1	1
339	и вне	1	1
340	он прекрасно	1	1
341	это сродство	1	1
342	существует то	1	1
343	должно быть	1	1
344	элемента в	2	1
345	и тогда	1	1
346	стороны оно	1	1
347	которую он	1	1
348	но если	1	1
349	приемов то	1	1
350	анализа тех	1	1
351	за которым	1	1
352	когда ребенок	1	1
353	что всякий	1	1
354	не столько	3	1
355	и назначение	1	1
356	выходит за	1	1
357	что до	1	1
358	себе а	1	1
359	в отличие	1	1
360	что имеет	1	1
361	указанных нами	1	1
362	зрения и	1	1
363	что те	1	1
364	нет никакого	1	1
365	что эта	2	1
366	самого начала	2	1
367	одна из	1	1
368	материала в	4	1
369	еще своего	1	1
370	мы все	1	1
371	действительности поэтому	1	1
372	она из	1	1
373	найти в	1	1
374	на язык	2	1
375	в разных	1	1
376	именно с	1	1
377	поэтическое произведение	1	1
378	при восприятии	2	1
379	она никогда	1	1
380	к произведению	1	1
381	мыслей и	1	1
382	и является	2	1
383	таком подходе	1	1
384	связи с	1	1
385	еще платон	1	1
386	для анализа	1	1
387	эти три	1	1
388	в сборник	1	1
389	в области	2	1
390	этим анализом	1	1
391	и оно	1	1
392	все то	1	1
393	языке и	1	1
394	время мы	1	1
395	ли не	1	1
396	этого и	1	1
397	жизни когда	1	1
398	в технике	1	1
399	сложных формах	1	1
400	поэт не	1	1
401	как некая	1	1
402	в каждой	1	1
403	для себя	2	1
404	и о	1	1
405	но при	1	1
406	на нем	1	1
407	и детская	1	1
408	в собственном	1	1
409	и сводится	1	1
410	в себя	1	1
411	с самого	2	1
412	и может	2	1
413	здесь он	1	1
414	к анализу	2	1
415	в борьбе	1	1
416	еще в	2	1
417	когда в	1	1
418	к общей	1	1
419	и всякого	1	1
420	быть может	1	1
421	разумеется что	2	1
422	же автора	1	1
423	в тех	2	1
424	похожим на	3	1
425	иное как	2	1
426	приближается к	1	1
427	и должно	2	1
428	в действительной	1	1
429	всем протяжении	1	1
430	но мы	4	1
431	форма как	1	1
432	пор пока	3	1
433	если наконец	1	1
434	в эстетической	1	1
435	или иные	1	1
436	а у	1	1
437	того общего	1	1
438	она осталась	1	1
439	переходит в	1	1
440	сильнее и	1	1
441	которая и	1	1
442	объясняется только	1	1
443	собой разумеется	1	1
444	в двух	4	1
445	вся область	2	1
446	важное значение	1	1
447	с ними	2	1
448	не боясь	1	1
449	которое мы	2	1
450	со всеми	1	1
451	чем его	1	1
452	конечно не	1	1
453	на всем	1	1
454	можно установить	1	1
455	вопроса о	4	1
456	его и	1	1
457	для него	2	1
458	не сумеет	1	1
459	прежде всего	9	1
460	отнесена к	1	1
461	произведения и	1	1
462	литературного произведения	2	1
463	только с	1	1
464	из нее	1	1
465	образом не	1	1
466	ее на	1	1
467	в другой	1	1
468	этой проблемы	2	1
469	в формализме	1	1
470	о влиянии	1	1
471	их воздействия	1	1
472	процессе творчества	1	1
473	один и	1	1
474	системы и	1	1
475	себя и	1	1
476	сумеем подойти	2	1
477	только к	1	1
478	обратиться к	1	1
479	больше и	1	1
480	к более	1	1
481	в некоторых	1	1
482	нужно сказать	1	1
483	материал в	2	1
484	он только	2	1
485	так художественное	1	1
486	к литературному	1	1
487	понятие о	1	1
488	на эту	1	1
489	стиль и	1	1
490	для человека	1	1
491	изменение его	1	1
492	что мы	1	1
493	они-то и	1	1
494	теоретической и	1	1
495	ясное и	1	1
496	в связи	2	1
497	с помощью	2	1
498	я хочу	3	1
499	быть объяснено	1	1
500	ко всем	1	1
501	быть это	1	1
502	одной стороны	2	1
503	который мы	2	1
504	она есть	1	1
505	такого рода	1	1
506	против такого	2	1
507	утверждая что	1	1
508	во все	1	1
509	и там	1	1
510	или менее	1	1
511	для понимания	1	1
512	тех пор	4	1
513	быть не	1	1
514	этого слова	1	1
515	ждет еще	1	1
516	историческое развитие	1	1
517	слова есть	1	1
518	нет ничего	2	1
519	вошла в	1	1
520	переходим к	1	1
521	в достаточной	1	1
522	и сами	1	1
523	указать на	1	1
524	хотя они	1	1
525	или в	1	1
526	узком смысле	1	1
527	поэзии в	1	1
528	который является	1	1
529	нам придется	1	1
530	от него	1	1
531	от одного	1	1
532	одному к	1	1
533	бы в	2	1
534	и целом	1	1
535	и наконец	5	1
536	только что	1	1
537	лежит в	1	1
538	до тех	4	1
539	его точки	1	1
540	может и	1	1
541	слово в	3	1
542	две формы	1	1
543	работы и	1	1
544	и эта	5	1
545	от своего	2	1
546	речи и	1	1
547	не что	2	1
548	это и	1	1
549	только о	1	1
550	прозаической речи	1	1
551	в виде	1	1
552	по поводу	1	1
553	к этому	1	1
554	они не	1	1
555	ничего общего	3	1
