N	2gram	Tiupa_Lite_2	KulturaY
128	в противовес	3	3
129	очевидно что	2	3
130	в истории	2	3
131	в своем	1	3
132	когда он	1	3
133	что слово	1	3
134	в этой	3	3
135	в себе	6	3
136	должна быть	1	3
137	на том	1	3
138	состоит в	9	3
139	он есть	1	3
140	соответствии с	2	3
141	в их	3	3
142	даже в	4	3
143	тому что	1	3
144	казалось бы	1	3
145	только и	1	3
146	ли не	4	3
147	свою очередь	1	3
148	здесь не	1	3
149	сводится к	1	3
150	не с	3	3
151	для этого	2	3
152	можно сказать	1	3
153	уже в	2	3
154	себе в	1	3
155	в одном	2	3
156	на долю	1	3
157	даже и	2	3
158	не было	2	3
159	в особенности	1	3
160	и даже	8	3
161	или иной	1	3
162	к которому	1	3
163	в свою	1	3
164	а с	1	3
165	в соответствии	1	3
166	есть лишь	1	3
167	как это	2	3
168	со словом	1	3
169	а если	2	3
170	нам не	1	3
171	в системе	1	3
172	как на	3	3
173	в таком	1	3
174	они не	1	3
175	гораздо более	1	3
176	надобности в	1	2
177	речь идет	3	2
178	одним из	3	2
179	если б	1	2
180	по преимуществу	2	2
181	я не	5	2
182	думаю что	1	2
183	его так	1	2
184	на самом	1	2
185	не все	1	2
186	если в	2	2
187	тогда как	9	2
188	себе и	3	2
189	относится к	1	2
190	идет о	3	2
191	и как	3	2
192	но в	2	2
193	от этого	1	2
194	и говорит	1	2
195	не принял	1	2
196	еще один	1	2
197	во многих	1	2
198	духовной культуры	2	2
199	он не	5	2
200	свое время	2	2
201	в каждом	2	2
202	и мы	1	2
203	все равно	2	2
204	в слове	1	2
205	как и	10	2
206	между собою	1	2
207	и было	1	2
208	иначе говоря	1	2
209	и еще	2	2
210	в своей	1	2
211	не столько	3	2
212	от себя	1	2
213	что я	2	2
214	что было	2	2
215	до конца	2	2
216	в то	9	2
217	не имеет	1	2
218	ничего не	3	2
219	например не	1	2
220	никогда не	3	2
221	такова что	1	2
222	же время	9	2
223	не является	2	2
224	не могут	1	2
225	к жизни	2	2
226	в собственном	1	2
227	исторической жизни	1	2
228	не мог	1	2
229	одно из	2	2
230	никак не	1	2
231	любви к	1	2
232	во втором	1	2
233	а именно	3	2
234	но с	3	2
235	тот же	2	2
236	к свету	2	2
237	как я	3	2
238	то и	3	2
239	свидетельствует о	2	2
240	а то	1	2
241	был бы	2	2
242	не всегда	1	2
243	именно так	1	2
244	в это	1	2
245	мы говорим	1	2
246	к своему	2	2
247	в контексте	1	2
248	с этой	2	2
249	этом случае	2	2
250	в смысле	1	2
251	не раз	2	2
252	и для	3	2
253	живет и	1	2
254	ср также	1	2
255	разумеется и	1	2
256	для нас	2	2
257	и все	1	2
258	то оно	1	2
259	не говоря	2	2
260	в последнем	1	2
261	в свое	2	2
262	ее в	1	2
263	этой точки	1	2
264	пушкин и	1	2
265	после чего	1	2
266	этого необходимо	1	1
267	я и	4	1
268	в сфере	4	1
269	же как	2	1
270	совершенно справедливо	1	1
271	так я	1	1
272	для себя	2	1
273	но тем	4	1
274	на деле	1	1
275	пушкин в	1	1
276	отношений в	1	1
277	ту же	2	1
278	в строгом	1	1
279	нас на	1	1
280	исходит из	1	1
281	едва ли	4	1
282	к собственной	2	1
283	в году	5	1
284	поэзии и	2	1
285	его не	1	1
286	есть не	1	1
287	можно и	1	1
288	жизни по	1	1
289	состоит однако	1	1
290	на место	1	1
291	из своих	2	1
292	именно к	1	1
293	это способ	1	1
294	из того	2	1
295	но даже	1	1
296	мы и	1	1
297	частный случай	1	1
298	слово не	2	1
299	культурной традиции	1	1
300	когда речь	1	1
301	в сочетании	1	1
302	к ее	1	1
303	столь же	5	1
304	истории в	1	1
305	как правило	3	1
306	как система	1	1
307	то он	1	1
308	за ту	1	1
309	как справедливо	1	1
310	отличие от	1	1
311	из таких	1	1
312	которые не	1	1
313	общего с	1	1
314	как к	3	1
315	и где	1	1
316	которое и	1	1
317	на память	1	1
318	в действительности	1	1
319	гораздо раньше	1	1
320	со своей	2	1
321	ни один	1	1
322	в чем	1	1
323	поэтому ничего	1	1
324	в нашем	2	1
325	в известном	1	1
326	разногласия и	1	1
327	и те	1	1
328	как он	2	1
329	в случае	1	1
330	в культурной	1	1
331	не следует	1	1
332	уже тогда	1	1
333	в переводе	1	1
334	но именно	1	1
335	всех этих	1	1
336	он должен	1	1
337	и вот	1	1
338	и по	1	1
339	на этом	2	1
340	или иных	1	1
341	без исключения	1	1
342	одно и	2	1
343	то ни	1	1
344	данной традиции	1	1
345	речь а	1	1
346	те или	1	1
347	на протяжении	1	1
348	не хуже	1	1
349	и иных	2	1
350	это свидетельствует	1	1
351	в жизни	2	1
352	понятий в	1	1
353	нет в	2	1
354	она и	1	1
355	далеко не	1	1
356	мы видели	1	1
357	мы с	3	1
358	со всей	1	1
359	во второй	1	1
360	в ходе	1	1
361	сочетании с	1	1
362	в такой	2	1
363	и без	2	1
364	мы в	1	1
365	в прозе	1	1
366	оказывается что	1	1
367	в отличие	1	1
368	мысли и	2	1
369	своего рода	13	1
370	в дневнике	1	1
371	с историческим	1	1
372	но это	3	1
373	но он	1	1
374	но они	1	1
375	но было	1	1
376	однако в	6	1
377	что этот	1	1
378	а вот	1	1
379	в историческом	1	1
380	случае мы	1	1
381	из нас	2	1
382	сущности говоря	1	1
383	имени в	3	1
384	что ему	1	1
385	и притом	1	1
386	не могло	1	1
387	только не	1	1
388	стихах все	1	1
389	одна из	5	1
390	именно она	1	1
391	она имеет	1	1
392	тех или	1	1
393	и теперь	1	1
394	что на	1	1
395	однако это	1	1
396	но только	2	1
397	все то	1	1
398	могут быть	2	1
399	в недрах	1	1
400	той или	1	1
401	организация и	1	1
402	в наши	1	1
403	ничего общего	1	1
404	слов но	2	1
405	вот и	1	1
406	своим языком	1	1
407	как мы	1	1
408	более не	1	1
409	на нем	1	1
410	говоря уже	2	1
411	говорит и	1	1
412	в ее	2	1
413	на основе	1	1
414	оппозиция в	1	1
415	и от	1	1
416	только то	1	1
417	в себя	3	1
418	и когда	1	1
419	и сам	2	1
420	за то	2	1
421	мог бы	1	1
422	и семантическую	1	1
423	лице так	1	1
424	поэтому в	1	1
425	с этого	1	1
426	это как	2	1
427	не будучи	1	1
428	в словах	1	1
429	эволюции а	1	1
430	в каждой	2	1
431	находится в	1	1
432	лишь при	1	1
433	движения и	1	1
434	во избежание	1	1
435	с полным	1	1
436	власти в	1	1
437	тех кто	4	1
438	случае как	1	1
439	она уже	1	1
440	при соответствующих	1	1
441	как форма	1	1
442	за пределами	1	1
443	одного из	1	1
444	перед автором	1	1
445	здесь слово	1	1
446	после того	1	1
447	а также	2	1
448	времени в	1	1
449	во всех	3	1
450	состоит не	1	1
451	однако с	1	1
452	переходит в	1	1
453	простите за	2	1
454	должно было	1	1
455	в конечном	5	1
456	и хорошо	1	1
457	и только	2	1
458	соединении с	1	1
459	не надо	2	1
460	еще более	1	1
461	целого а	1	1
462	с неба	1	1
463	это принципиально	1	1
464	в развитии	1	1
465	все время	1	1
466	в него	2	1
467	культурности в	1	1
468	в литературе	1	1
469	явления как	1	1
470	и одновременно	2	1
471	что только	1	1
472	дело с	1	1
473	субъекта в	1	1
474	связанным с	1	1
475	простой и	1	1
476	все той	1	1
477	с одной	7	1
478	в эти	1	1
479	каждый из	4	1
480	вопроса о	1	1
481	себя в	6	1
482	только на	1	1
483	себя и	2	1
484	обстоит дело	1	1
485	историческом развитии	1	1
486	тем чтобы	1	1
487	в сознании	1	1
488	и других	4	1
489	вл соловьева	1	1
490	сказано в	1	1
491	не так	2	1
492	для него	4	1
493	в новом	1	1
494	могло бы	2	1
495	слова в	1	1
496	нас только	1	1
497	мы находим	1	1
498	в конце	2	1
499	не для	1	1
500	образом не	1	1
501	к той	1	1
502	в других	1	1
503	до свиданья	1	1
504	же это	1	1
505	одной стороны	6	1
506	пока еще	1	1
507	в данный	1	1
508	живой и	1	1
509	и коллективного	1	1
510	в соединении	1	1
511	как же	1	1
512	перед ним	2	1
513	русской культуры	1	1
514	в россии	2	1
515	говорит о	1	1
516	к более	1	1
517	в подлинном	1	1
518	здесь дело	1	1
519	более того	1	1
520	однако и	1	1
521	человек в	1	1
522	поскольку речь	2	1
523	отнюдь не	4	1
524	различие между	1	1
525	него не	2	1
526	но как	2	1
527	все более	1	1
528	нет ничего	1	1
529	весть о	1	1
530	эти слова	1	1
531	к его	1	1
532	языка где	1	1
533	данный момент	1	1
534	он говорит	1	1
535	возможностей языка	1	1
536	наряду с	1	1
537	своих врагов	1	1
538	с некоторыми	1	1
539	но тут	1	1
540	выход в	1	1
541	не заметил	1	1
542	его в	1	1
543	что мы	1	1
544	в основном	1	1
545	году но	1	1
546	своей жизни	1	1
547	который по	1	1
548	в начале	3	1
549	процесс не	1	1
550	с большой	1	1
551	при всем	2	1
552	всего лишь	3	1
553	могло не	1	1
554	здесь был	1	1
555	которая в	1	1
556	не подозревая	1	1
557	это акт	1	1
558	он стал	1	1
559	что а	1	1
560	чувствовал себя	1	1
561	я в	7	1
562	отношении к	1	1
563	здесь даже	2	1
564	в стихах	8	1
565	жизни в	4	1
566	и чехов	1	1
567	не знает	2	1
568	только как	1	1
569	найти себя	1	1
570	сказали бы	1	1
571	например и	1	1
572	культуры в	1	1
573	сам в	1	1
574	есть и	1	1
575	который в	1	1
576	которой я	1	1
577	жизни и	4	1
578	также не	1	1
579	в искусстве	4	1
580	в роли	2	1
581	в своих	2	1
582	к этому	1	1
583	все что	2	1
