N	2gram	Tiupa_Narr_2	Literetu
177	могло быть	1	2
178	в е	1	2
179	относится к	1	2
180	отнюдь не	4	2
181	и нет	1	2
182	адресата в	1	2
183	действительного мира	1	2
184	дамы с	7	2
185	говорится в	1	2
186	с собачкой	10	2
187	все эти	3	2
188	из этих	2	2
189	тому же	4	2
190	как он	2	2
191	в нем	5	2
192	героя с	1	2
193	поскольку он	1	2
194	в нашей	1	2
195	не к	4	2
196	нашего времени	1	2
197	в коммуникативном	3	2
198	подобно тому	2	2
199	на этом	1	2
200	самим собой	3	2
201	для нее	1	2
202	было бы	2	2
203	по мысли	5	2
204	на второй	2	2
205	в слове	3	2
206	и читателем	1	2
207	как сказано	1	2
208	и того	3	2
209	несет в	1	2
210	бы на	2	2
211	как все	1	2
212	а как	3	2
213	всяком случае	1	2
214	с точки	2	2
215	от себя	1	2
216	жизни с	2	2
217	что я	3	2
218	тем не	5	2
219	однако в	2	2
220	освободиться от	1	2
221	раз и	1	2
222	при всех	1	2
223	вплоть до	1	2
224	дело не	1	2
225	жизни не	1	2
226	жизни на	2	2
227	с читателем	1	2
228	в сознании	2	2
229	как будто	1	2
230	этом отношении	3	2
231	коммуникативном событии	3	2
232	xx века	1	2
233	и вполне	1	2
234	к тому	9	2
235	более не	1	2
236	в себя	4	2
237	но при	4	2
238	своем составе	1	2
239	для читателя	1	2
240	классического реализма	2	2
241	являют собой	1	2
242	роль в	2	2
243	читателя в	4	2
244	на том	3	2
245	в мире	4	2
246	или иной	3	2
247	в другом	4	2
248	о том	5	2
249	с одной	5	2
250	не могло	2	2
251	мир и	1	2
252	между тем	3	2
253	хотя бы	2	2
254	только на	2	2
255	то и	3	2
256	что не	1	2
257	по выражению	1	2
258	для него	4	2
259	а потому	1	2
260	от читателя	1	2
261	от тех	1	2
262	не случайно	2	2
263	с легкой	1	2
264	тем что	1	2
265	на роль	1	2
266	одной стороны	5	2
267	за пределы	1	2
268	восприниматься как	1	2
269	нового времени	2	2
270	превращается в	2	2
271	из наиболее	2	2
272	не на	1	2
273	художественного целого	1	2
274	автора в	2	2
275	в столь	1	2
276	тому как	2	2
277	легкой руки	1	2
278	можно было	2	2
279	но одновременно	2	2
280	не является	4	2
281	лев толстой	1	2
282	и рецептивного	2	2
283	своей собственной	2	2
284	личность не	3	2
285	тем более	2	2
286	ментальный кризис	1	2
287	в равной	2	2
288	полагал что	1	2
289	не обладает	1	2
290	о своем	2	2
291	отношению к	5	2
292	по поводу	2	2
293	которая не	2	2
294	же как	2	1
295	достаточно вспомнить	1	1
296	о любви	2	1
297	на самом	2	1
298	и описана	1	1
299	креативного и	1	1
300	но речь	1	1
301	перед лицом	1	1
302	классики xix	1	1
303	между двумя	1	1
304	к другому	2	1
305	мать и	1	1
306	жизни для	1	1
307	есть не	1	1
308	в историю	1	1
309	мы не	2	1
310	я как	1	1
311	говоря и	1	1
312	вопрос о	1	1
313	нам в	3	1
314	не была	1	1
315	личности самого	1	1
316	жизненной позиции	1	1
317	чужую личность	1	1
318	в полной	1	1
319	ему в	2	1
320	знания это	1	1
321	зависимости от	1	1
322	отступление от	1	1
323	и он	2	1
324	по образованию	1	1
325	это время	1	1
326	того не	1	1
327	в xix	1	1
328	отсылает к	1	1
329	как говорится	1	1
330	человеческого опыта	2	1
331	он сам	2	1
332	как субъекта	2	1
333	быть в	1	1
334	таково например	1	1
335	в чем	2	1
336	анну сергеевну	1	1
337	у чехова	9	1
338	внутреннего пространства	1	1
339	два варианта	1	1
340	в сторону	1	1
341	сознания не	1	1
342	ответ на	5	1
343	отношение к	1	1
344	не просто	1	1
345	или чаще	1	1
346	что они	3	1
347	произведения могут	1	1
348	в настоящем	2	1
349	из таких	1	1
350	это мир	1	1
351	и читатель	2	1
352	в центре	2	1
353	первый взгляд	1	1
354	в одной	1	1
355	между писателем	1	1
356	без другого	1	1
357	внутри себя	1	1
358	как к	3	1
359	вести о	1	1
360	о жизни	4	1
361	однако не	2	1
362	перед нами	4	1
363	они предстают	1	1
364	могли бы	2	1
365	как уже	2	1
366	и как	1	1
367	реальной действительности	1	1
368	неизмеримо более	1	1
369	для которой	1	1
370	имеет в	1	1
371	своей единичностью	1	1
372	низшей расой	1	1
373	в концовке	2	1
374	с действительной	1	1
375	то в	1	1
376	за собой	1	1
377	со своей	2	1
378	в которой	1	1
379	как то	1	1
380	это открытие	1	1
381	в нашем	2	1
382	большей части	3	1
383	теперь начинает	1	1
384	и событие	1	1
385	мира представляет	1	1
386	поистине не	1	1
387	на то	2	1
388	за рамки	1	1
389	время у	1	1
390	вследствие этого	2	1
391	так сказать	3	1
392	его внутренняя	1	1
393	по словам	2	1
394	этом своем	1	1
395	он не	5	1
396	от которого	3	1
397	эту тему	1	1
398	едва ли	3	1
399	и читателя	2	1
400	в начале	2	1
401	пребывать самим	1	1
402	уже говорилось	4	1
403	у читателя	1	1
404	и более	2	1
405	в зависимости	1	1
406	чтобы в	2	1
407	очевидным что	1	1
408	в плане	1	1
409	какой бы	1	1
410	постольку поскольку	1	1
411	и по	3	1
412	не бывает	1	1
413	действительной жизнью	1	1
414	этом последнем	1	1
415	оно и	1	1
416	а то	2	1
417	и неизбежно	1	1
418	и с	1	1
419	это весьма	1	1
420	полной мере	1	1
421	большинстве случаев	1	1
422	что перед	1	1
423	картиной мира	5	1
424	это было	1	1
425	схождения сознаний	1	1
426	в глазах	4	1
427	сознание адресата	1	1
428	подобные явления	1	1
429	которая как	1	1
430	эту минуту	1	1
431	новой жизни	1	1
432	практически не	1	1
433	в воспринимающем	1	1
434	в итоге	3	1
435	кризис в	1	1
436	смерть и	1	1
437	субъект его	1	1
438	служит в	1	1
439	текста а	1	1
440	соответствии с	3	1
441	в ее	4	1
442	мы имеем	3	1
443	всю жизнь	1	1
444	глазами и	1	1
445	не всегда	1	1
446	и уже	4	1
447	к неклассической	1	1
448	с такой	1	1
449	должно быть	1	1
450	иначе говоря	7	1
451	автора и	1	1
452	дома с	3	1
453	одного и	1	1
454	на первый	1	1
455	в этих	1	1
456	о ком	1	1
457	выявлена и	1	1
458	во второй	2	1
459	представить себе	3	1
460	перед сном	1	1
461	в следующем	1	1
462	это делает	1	1
463	в отношении	1	1
464	характер это	1	1
465	самоактуализацию как	1	1
466	вспять к	1	1
467	другому как	1	1
468	не от	1	1
469	в которых	1	1
470	в памяти	2	1
471	и пребывать	1	1
472	остается вне	1	1
473	он лишается	1	1
474	кристаллизуется в	1	1
475	филолог но	1	1
476	если бы	4	1
477	дискурс коммуникативное	1	1
478	не могли	1	1
479	я героя	1	1
480	вовсе не	2	1
481	что есть	1	1
482	между людьми	1	1
483	случае в	1	1
484	произведения как	1	1
485	как будет	1	1
486	мира не	2	1
487	она не	1	1
488	человечества и	1	1
489	иной раз	1	1
490	как о	2	1
491	не имеет	2	1
492	текста и	2	1
493	человеческого присутствия	1	1
494	у кого	1	1
495	во время	2	1
496	на него	5	1
497	личности к	1	1
498	под знаком	1	1
499	говорить о	2	1
500	о них	2	1
501	иметь в	1	1
502	собственно художественной	1	1
503	это еще	1	1
504	на котором	1	1
505	была выявлена	1	1
506	и соответственно	1	1
507	имеем дело	2	1
508	а во	2	1
509	для нас	2	1
510	принципиальная особенность	3	1
511	рождается в	1	1
512	о нем	3	1
513	эстетически завершенного	1	1
514	знакомых и	1	1
515	только с	1	1
516	что ведет	1	1
517	жизни я	1	1
518	в каком	1	1
519	в детстве	2	1
520	например что	1	1
521	своего я	2	1
522	все то	2	1
523	его знакомых	1	1
524	и времени	1	1
525	своего сознания	1	1
526	мы узнаем	2	1
527	одного сознания	1	1
528	души человеческой	1	1
529	жизни это	1	1
530	страдает и	1	1
531	имеет место	2	1
532	что при	1	1
533	рецептивного сознаний	1	1
534	одним и	1	1
535	рецептивного сознания	2	1
536	рамках которого	1	1
537	но лишены	1	1
538	в ситуации	1	1
539	звеном которой	1	1
540	как мы	1	1
541	но по	1	1
542	текст не	1	1
543	повседневного существования	1	1
544	завершается словами	2	1
545	под оболочкой	1	1
546	и от	1	1
547	по сути	1	1
548	мысль о	2	1
549	к жизни	1	1
550	и иные	2	1
551	и взаимодействие	1	1
552	на нее	1	1
553	или в	1	1
554	он говорит	1	1
555	жизнь а	1	1
556	каждого из	1	1
557	собой в	1	1
558	участия в	2	1
559	результат а	1	1
560	сознаний не	1	1
561	а все	1	1
562	строго говоря	3	1
563	быть может	2	1
564	собой и	1	1
565	он остается	1	1
566	к прошлому	1	1
567	ничто в	1	1
568	и здесь	2	1
569	имеет право	1	1
570	в состав	3	1
571	итоговая мысль	1	1
572	возможна только	1	1
573	люди с	1	1
574	и т.д	4	1
575	настолько что	1	1
576	в будущее	1	1
577	никак не	3	1
578	и что	2	1
579	очевидно что	1	1
580	его жизни	2	1
581	можно сказать	6	1
582	и многих	1	1
583	становится лишь	1	1
584	как теперь	1	1
585	по слову	3	1
586	существования в	2	1
587	к нему	1	1
588	в евгении	1	1
589	оказались бы	1	1
590	во всех	1	1
591	том или	1	1
592	я а	1	1
593	собственной жизни	2	1
594	его существования	1	1
595	и во	1	1
596	толстой в	1	1
597	на одном	2	1
598	и взаимодействия	1	1
599	во всей	1	1
600	что же	1	1
601	вслед за	6	1
602	наконец в	1	1
603	как внутренняя	1	1
604	очевидным образом	2	1
605	мой взгляд	1	1
606	что искусство	1	1
607	вся жизнь	2	1
608	который бы	1	1
609	это всегда	1	1
610	более что	1	1
611	не несет	1	1
612	второй план	2	1
613	в литературе	4	1
614	герой в	1	1
615	и рецептивное	1	1
616	среди других	1	1
617	одной из	1	1
618	сколь бы	1	1
619	в какой	4	1
620	гораздо более	1	1
621	может оказаться	2	1
622	этого рассказа	2	1
623	на мой	1	1
624	со всеми	2	1
625	по большей	3	1
626	изнутри своего	1	1
627	со своим	2	1
628	в банке	1	1
629	не можем	1	1
630	и у	4	1
631	в большинстве	1	1
632	вернуться к	1	1
633	первого лица	3	1
634	в виде	2	1
635	текст а	1	1
636	свидетельствует о	4	1
637	девятнадцать веков	1	1
638	самому и	1	1
639	равной степени	2	1
640	осипа мандельштама	1	1
641	в котором	5	1
642	в одном	1	1
643	никто не	1	1
644	не для	1	1
645	начала жизни	1	1
646	свидетельствует об	1	1
647	смертью по	1	1
648	не о	1	1
649	может служить	2	1
650	и бесконечно	1	1
651	читателем в	2	1
652	хх столетия	1	1
653	отдельного человека	1	1
654	тогда в	1	1
655	или ином	1	1
656	и друзей	1	1
657	внутреннего мира	1	1
658	бы это	1	1
659	представляют собой	2	1
660	к месту	1	1
661	о невозможности	1	1
662	истины о	1	1
663	аналог действительного	1	1
664	в финале	1	1
665	нужно было	1	1
666	что и	2	1
667	для художника	1	1
668	невозможно да	1	1
669	смысла жизни	1	1
670	часто именуют	1	1
671	как сам	1	1
672	до сих	1	1
673	может и	1	1
674	хоть и	1	1
675	в обращении	1	1
676	как субъект	1	1
677	если говорить	1	1
678	ивана великопольского	2	1
679	именно в	2	1
680	я был	1	1
681	с той	1	1
682	чем он	1	1
683	может показаться	1	1
684	бытия в	2	1
685	а с	2	1
686	другого что	1	1
687	мира это	2	1
688	посредством текста	2	1
689	картину мира	2	1
690	рода не	1	1
691	в соответствии	3	1
692	чем за	1	1
693	воспринимающего сознания	1	1
694	более того	1	1
695	в рассказе	4	1
696	однако и	1	1
697	личности в	2	1
698	человек в	3	1
699	перекликается с	2	1
700	из многочисленных	1	1
701	в бытии	2	1
702	сознания субъекта	2	1
703	принадлежности к	2	1
704	женщин низшей	1	1
705	если не	2	1
706	они все	2	1
707	проникновения в	1	1
708	зрелого чеховского	2	1
709	он уже	1	1
710	в акте	1	1
711	себе самому	5	1
712	текста в	1	1
713	однако для	1	1
714	мир персонажей	1	1
715	жизни но	1	1
716	к своему	2	1
717	создается не	2	1
718	в художественных	1	1
719	я так	1	1
720	в той	5	1
721	восприятия а	1	1
722	на эту	1	1
723	ему по	1	1
724	в ответ	3	1
725	в мир	1	1
726	воспринимающем сознании	1	1
727	в первой	1	1
728	конвергенции схождения	1	1
729	на свете	1	1
730	евгении онегине	1	1
731	многих других	1	1
732	действительной жизни	1	1
733	в это	1	1
734	с ее	1	1
735	этот не	1	1
736	адресат а	2	1
737	казалось что	2	1
738	и о	1	1
739	той мере	2	1
740	сих пор	1	1
741	в стране	1	1
742	о его	1	1
743	этом и	1	1
744	естественно не	1	1
745	персонажей как	1	1
746	но для	2	1
747	уже было	1	1
748	но служит	1	1
749	можно назвать	2	1
750	пока еще	3	1
751	себя с	2	1
752	жизнь чеховского	1	1
753	в прекрасном	1	1
754	для автора	2	1
755	и состоит	2	1
756	потому не	2	1
757	не подлежит	1	1
758	реализуется в	1	1
759	сознания и	1	1
760	стать и	2	1
761	финале рассказа	1	1
762	а к	3	1
763	студента ивана	1	1
764	говоря о	1	1
765	себя самого	1	1
766	к чужому	1	1
767	и все	4	1
768	собственно говоря	2	1
769	было на	1	1
770	но зато	2	1
771	из существеннейших	1	1
772	от всего	2	1
773	только что	2	1
774	или не	1	1
775	присутствия я	2	1
776	по определению	2	1
777	это придает	1	1
778	чужому я	1	1
779	в общем	1	1
780	жизни в	6	1
781	от первого	3	1
782	мыслит себя	1	1
783	в свою	2	1
784	в ходе	1	1
785	в романе	1	1
786	между ними	1	1
787	героя и	2	1
788	не знает	1	1
789	сказать что	3	1
790	оказывается можно	1	1
791	в кругу	1	1
792	из этого	1	1
793	время не	1	1
794	в действительности	1	1
795	сам того	1	1
796	образованию филолог	1	1
797	субъекта некоторой	1	1
798	но эти	1	1
799	а я	1	1
800	вместе с	1	1
801	он лишь	2	1
802	прийти в	1	1
803	к этому	1	1
804	и особенно	1	1
805	все что	4	1
806	от ее	1	1
807	они не	2	1
