N	2gram	Propp_Isto_1	Vladivir
183	весь этот	1	3
184	того чтобы	1	3
185	и притом	1	3
186	сводится к	1	3
187	всякого рода	2	3
188	всегда есть	1	3
189	оно не	1	3
190	него как	1	3
191	в виду	1	3
192	если бы	8	3
193	находится в	4	3
194	но нельзя	1	3
195	говорит в	2	3
196	что здесь	5	3
197	и тем	2	3
198	по этому	2	3
199	с одной	4	3
200	ни с	1	3
201	мы знаем	4	3
202	был бы	2	3
203	не так	2	3
204	само по	2	3
205	и только	2	3
206	даже не	2	3
207	именно в	3	3
208	а наоборот	1	3
209	вопросе о	1	3
210	в связи	4	3
211	мы видели	2	3
212	подобного рода	1	3
213	одной стороны	4	3
214	как бы	2	3
215	же самое	3	3
216	и для	4	3
217	собственно говоря	1	3
218	или не	1	3
219	только о	1	3
220	ее в	5	3
221	во всяком	1	3
222	в этот	1	2
223	на ступени	2	2
224	должна быть	5	2
225	и этот	1	2
226	по его	2	2
227	есть не	1	2
228	мы не	10	2
229	имеет свою	1	2
230	время как	3	2
231	не вполне	2	2
232	на себя	1	2
233	мало и	1	2
234	это время	2	2
235	он был	1	2
236	чем это	4	2
237	но как	1	2
238	легко может	2	2
239	в сторону	1	2
240	с этим	4	2
241	этом же	1	2
242	это тоже	6	2
243	и к	1	2
244	от этого	2	2
245	о различии	1	2
246	только то	1	2
247	в которой	1	2
248	в целом	2	2
249	можно не	1	2
250	в нашем	1	2
251	дальше и	1	2
252	что она	5	2
253	и еще	1	2
254	как с	1	2
255	если они	1	2
256	не как	3	2
257	в силу	5	2
258	и по	3	2
259	же не	3	2
260	в другом	3	2
261	об этой	2	2
262	должен был	3	2
263	стоит на	2	2
264	в жизни	1	2
265	в это	1	2
266	но уже	2	2
267	на первый	2	2
268	в этих	7	2
269	к тем	1	2
270	и сейчас	1	2
271	в их	3	2
272	оказывается что	1	2
273	знаем что	1	2
274	выше мы	3	2
275	и более	1	2
276	чтоб она	1	2
277	знание и	1	2
278	с чего	2	2
279	можно ли	1	2
280	как можно	1	2
281	что эта	1	2
282	она не	1	2
283	на него	4	2
284	но что	1	2
285	иметь в	1	2
286	найти в	1	2
287	при всем	1	2
288	по своей	2	2
289	связи с	4	2
290	здесь же	2	2
291	точке зрения	1	2
292	не могут	2	2
293	и найти	1	2
294	не существует	2	2
295	можно только	1	2
296	которая в	1	2
297	и вся	1	2
298	но мы	2	2
299	не содержит	2	2
300	его в	6	2
301	путь к	1	2
302	бы в	2	2
303	которые можно	2	2
304	но с	1	2
305	одной из	2	2
306	в какой	3	2
307	и так	1	2
308	который в	1	2
309	мы будем	5	2
310	также еще	1	2
311	не можем	3	2
312	то и	2	2
313	в начале	3	2
314	из них	3	2
315	друг друга	1	2
316	только с	2	2
317	заметить что	1	2
318	мы сейчас	2	2
319	для того	1	2
320	правда по	1	2
321	же деле	1	2
322	со стороны	2	2
323	можно сколько	1	2
324	в предисловии	1	2
325	самом же	1	2
326	которых мы	1	2
327	не на	2	2
328	что мы	7	2
329	но оно	4	2
330	нет ничего	1	2
331	а есть	1	2
332	не дается	1	2
333	к своему	2	2
334	а если	1	2
335	наряду с	3	2
336	стороны и	1	2
337	есть оно	1	2
338	на одной	1	2
339	в книге	3	2
340	об отношении	1	2
341	то не	1	2
342	ни к	2	2
343	этом отношении	1	2
344	на более	5	2
345	другой стороны	5	2
346	но можно	1	2
347	совершенно не	1	2
348	сколько угодно	1	2
349	жизни а	1	2
350	из этого	2	2
351	же и	1	2
352	об этих	1	2
353	к этой	1	2
354	к этому	2	2
355	с природой	2	1
356	можно говорить	1	1
357	также что	1	1
358	речь идет	1	1
359	например в	5	1
360	чтобы не	3	1
361	рассматривается как	1	1
362	начинается с	3	1
363	мы здесь	3	1
364	не делает	1	1
365	тех же	1	1
366	это и	1	1
367	и есть	1	1
368	больше ничего	1	1
369	с целым	1	1
370	свидетельствует об	1	1
371	из его	1	1
372	и больше	1	1
373	каком отношении	1	1
374	из всех	2	1
375	вместе в	1	1
376	более ранней	1	1
377	здесь уже	1	1
378	свою работу	1	1
379	путь для	1	1
380	которую мы	1	1
381	та же	1	1
382	он как	1	1
383	всего сущего	1	1
384	есть нечто	1	1
385	образом эти	1	1
386	представлением о	1	1
387	но она	1	1
388	что иное	1	1
389	представление о	1	1
390	изложения мы	1	1
391	что религия	1	1
392	и говорить	1	1
393	магии и	1	1
394	связи со	1	1
395	иное как	1	1
396	во всех	2	1
397	как таковая	2	1
398	то мы	4	1
399	иных случаях	1	1
400	произведения более	1	1
401	точка зрения	2	1
402	к которой	1	1
403	уже как	1	1
404	связанного с	1	1
405	и будет	1	1
406	можно дать	1	1
407	что они	5	1
408	один и	2	1
409	к сожалению	3	1
410	относится к	2	1
411	дать только	1	1
412	это одно	1	1
413	как в	2	1
414	за этим	1	1
415	как начало	1	1
416	в противном	1	1
417	просто как	1	1
418	когда он	6	1
419	от изучения	1	1
420	он их	1	1
421	себе не	1	1
422	как таковое	1	1
423	детали и	1	1
424	к чему	3	1
425	очень многие	1	1
426	еще на	1	1
427	оттого что	1	1
428	точку зрения	3	1
429	бы с	1	1
430	он в	2	1
431	бы не	1	1
432	которые в	2	1
433	а может	1	1
434	может считаться	1	1
435	но его	1	1
436	не годится	1	1
437	как он	2	1
438	его но	2	1
439	так сказать	1	1
440	она все	1	1
441	в свет	1	1
442	и легко	1	1
443	о которой	1	1
444	одно целое	1	1
445	уже видели	1	1
446	чего следует	1	1
447	что еще	1	1
448	он пользуется	1	1
449	и вот	2	1
450	это дело	3	1
451	их в	5	1
452	мало того	1	1
453	не теряя	1	1
454	его от	1	1
455	на наш	1	1
456	далек и	1	1
457	этот упрек	1	1
458	мышление не	1	1
459	от других	1	1
460	этом он	1	1
461	его не	1	1
462	не трудно	1	1
463	второй половины	1	1
464	знает что	1	1
465	но их	1	1
466	будем признавать	1	1
467	с начала	1	1
468	после этого	1	1
469	из первых	1	1
470	который сам	1	1
471	о характере	1	1
472	в них	1	1
473	здесь надо	2	1
474	не всегда	8	1
475	которой он	1	1
476	фигурирует в	1	1
477	обратимся к	1	1
478	в один	1	1
479	во время	3	1
480	и их	3	1
481	при изучении	1	1
482	еще менее	1	1
483	не зависит	1	1
484	религии но	1	1
485	в такой	2	1
486	она в	1	1
487	мы говорили	1	1
488	себе а	1	1
489	в которых	1	1
490	не исчерпывается	1	1
491	бы мы	2	1
492	сама собой	1	1
493	простой и	1	1
494	должны были	2	1
495	природы но	1	1
496	наконец если	1	1
497	не раз	1	1
498	не будем	5	1
499	образом и	1	1
500	но он	1	1
501	друг другу	1	1
502	надо сказать	3	1
503	войти в	1	1
504	ни было	2	1
505	с такими	1	1
506	на всю	1	1
507	в древней	2	1
508	случае мы	1	1
509	изучении источников	1	1
510	таковая а	1	1
511	бытовую и	1	1
512	важные для	1	1
513	на работу	1	1
514	с которой	1	1
515	вполне естественно	1	1
516	с теми	1	1
517	и другое	2	1
518	самого начала	2	1
519	этого нужно	1	1
520	одна из	2	1
521	что их	2	1
522	на себе	1	1
523	в основе	4	1
524	как здесь	1	1
525	можно судить	1	1
526	какой бы	1	1
527	это еще	1	1
528	то чего	1	1
529	это мы	1	1
530	того как	3	1
531	только из	2	1
532	почему об	1	1
533	пользуются в	1	1
534	как весьма	1	1
535	очень мало	2	1
536	все дело	1	1
537	никуда не	1	1
538	как будто	4	1
539	ему не	1	1
540	и оно	1	1
541	очень часто	3	1
542	относиться к	1	1
543	такая точка	1	1
544	когда мы	2	1
545	тогда и	1	1
546	и всех	1	1
547	переход в	1	1
548	всего в	2	1
549	бы он	1	1
550	указывает на	2	1
551	все еще	1	1
552	отсюда вытекает	2	1
553	и он	3	1
554	этот путь	1	1
555	каждому из	1	1
556	всем этим	1	1
557	говоря уже	1	1
558	в ее	2	1
559	но тоже	1	1
560	последнее время	1	1
561	нет никакой	1	1
562	значение этих	1	1
563	в себя	1	1
564	с самого	2	1
565	так в	4	1
566	что вопрос	2	1
567	слова а	1	1
568	это можно	1	1
569	его нет	1	1
570	здесь он	1	1
571	те же	1	1
572	ясно что	2	1
573	идти дальше	1	1
574	том как	2	1
575	высокой ступени	1	1
576	строго говоря	1	1
577	собой и	1	1
578	стремление к	1	1
579	о ней	1	1
580	и начать	1	1
581	религии то	1	1
582	в известных	1	1
583	и должно	3	1
584	мы могли	1	1
585	в самой	1	1
586	каждой из	1	1
587	на вопрос	2	1
588	внимание на	1	1
589	другими словами	4	1
590	исследования и	1	1
591	более высокой	1	1
592	или на	3	1
593	этой работе	1	1
594	с того	3	1
595	может не	1	1
596	не выходит	2	1
597	развития не	1	1
598	все в	1	1
599	и обнаруживает	1	1
600	для изучения	6	1
601	если например	1	1
602	которой мы	1	1
603	там и	3	1
604	во всей	2	1
605	считаем необходимым	1	1
606	котором он	1	1
607	непосредственно в	2	1
608	вслед за	6	1
609	века и	1	1
610	действительности в	1	1
611	в свете	2	1
612	если это	1	1
613	может иметь	1	1
614	и она	2	1
615	а она	1	1
616	и мы	2	1
617	видим что	9	1
618	тех пор	1	1
619	с той	2	1
620	один из	4	1
621	эту точку	2	1
622	мы видим	11	1
623	к делу	2	1
624	с появлением	1	1
625	будто бы	3	1
626	словом и	1	1
627	что одно	1	1
628	бы его	1	1
629	божество не	1	1
630	самые разнообразные	1	1
631	этот факт	1	1
632	их не	2	1
633	это слишком	1	1
634	не то	4	1
635	менее и	1	1
636	этому поводу	2	1
637	конечно не	2	1
638	многое не	1	1
639	или через	1	1
640	поэтому его	1	1
641	которых можно	1	1
642	ii но	1	1
643	оно всегда	1	1
644	не дает	2	1
645	мышления и	1	1
646	факт но	1	1
647	за ним	1	1
648	не чем	1	1
649	стороны оно	1	1
650	не будут	1	1
651	земли и	1	1
652	наталкивается на	1	1
653	иначе как	1	1
654	здесь перед	1	1
655	поводу необходимо	1	1
656	случае когда	1	1
657	них мы	1	1
658	этим же	1	1
659	в руки	3	1
660	но из	1	1
661	представляют собой	6	1
662	это будет	1	1
663	нужно было	1	1
664	и др	7	1
665	возможно что	1	1
666	другого и	1	1
667	на примере	1	1
668	до сих	5	1
669	бы несколько	1	1
670	будем здесь	1	1
671	однако что	1	1
672	к которому	5	1
673	этой религии	1	1
674	представления но	1	1
675	он во	1	1
676	виде и	1	1
677	что для	1	1
678	идет только	1	1
679	от другого	1	1
680	противном случае	1	1
681	вопрос почему	2	1
682	в некоторых	2	1
683	этот термин	1	1
684	на этот	2	1
685	что благо	1	1
686	а сам	2	1
687	именно так	2	1
688	его по	1	1
689	а так	1	1
690	него не	1	1
691	что из	1	1
692	и об	1	1
693	уже давно	1	1
694	стоять на	1	1
695	в частности	2	1
696	по необходимости	1	1
697	очень долго	1	1
698	в иных	1	1
699	его историю	1	1
700	из которых	3	1
701	к жизни	1	1
702	на эту	3	1
703	в тех	2	1
704	или одной	1	1
705	то к	1	1
706	ли эта	1	1
707	этим мы	1	1
708	здесь идет	1	1
709	нам еще	1	1
710	этого слова	1	1
711	ссылается на	1	1
712	своего труда	1	1
713	на пути	1	1
714	этом случае	1	1
715	ее также	1	1
716	сих пор	5	1
717	но так	2	1
718	только для	2	1
719	все это	4	1
720	видно что	6	1
721	не видно	1	1
722	что историческое	1	1
723	должны быть	4	1
724	пока еще	1	1
725	вне его	1	1
726	не исчерпывает	1	1
727	в более	1	1
728	и часто	2	1
729	уже на	1	1
730	более ранних	3	1
731	это первое	1	1
732	между ними	2	1
733	нас нет	1	1
734	чтобы понять	1	1
735	тот кто	1	1
736	отсюда видно	1	1
737	у них	1	1
738	признавать за	1	1
739	от этих	2	1
740	нами не	1	1
741	утверждать что	3	1
742	это все	1	1
743	с ней	2	1
744	не говоря	1	1
745	только как	1	1
746	в системе	1	1
747	состоит из	1	1
748	то здесь	2	1
749	это легко	1	1
750	природе и	1	1
751	легко заметить	1	1
752	не что	1	1
753	были и	1	1
754	огромное значение	1	1
755	в действительности	2	1
756	если она	1	1
757	и другие	4	1
758	такое заключение	1	1
759	нами возникает	1	1
760	они не	4	1
761	гораздо более	1	1
